序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
1362,桃園市,2015/09/21,觀音,4.4,0.38,-,35.8,51,25,19.06,1.06,17.96,-,-,-,1.65,1.36,27.36,0.5,4.23,76.38,28.69
1363,桃園市,2015/09/20,桃園,4.6,0.39,-,52.1,34,22,15.67,1.96,13.72,2.022,0.101,1.921,1.8,1.47,25.98,-,-,68.16,-
1364,桃園市,2015/09/20,中壢,4.4,1.04,-,39.5,51,22,41.78,14.11,27.67,2.375,0.339,2.035,1.27,0.76,26.91,-,-,66.92,-
1365,桃園市,2015/09/20,大園,4.8,0.29,-,45.1,38,22,17.81,1.41,16.39,-,-,-,2.17,1.52,27.41,-,-,64.1,-
1366,桃園市,2015/09/20,龍潭,3.1,0.4,-,49.4,54,31,13.84,1.64,12.2,-,-,-,1.84,1.41,26.34,-,-,70.44,-
1367,桃園市,2015/09/20,平鎮,4.0,0.35,-,51.8,49,26,14.03,2.31,11.72,-,-,-,2.11,1.59,26.7,-,-,70.32,-
1368,桃園市,2015/09/20,觀音,5.5,0.29,-,46.1,48,23,14.61,0.59,13.95,-,-,-,2.23,1.99,27.04,0.0,0.0,67.47,0.0
1369,桃園市,2015/09/19,桃園,4.9,0.44,-,50.8,41,24,17.98,2.03,15.95,2.073,0.146,1.927,1.73,1.42,25.05,-,-,64.0,-
1370,桃園市,2015/09/19,中壢,5.1,0.9,-,41.2,56,23,40.71,10.12,30.59,2.387,0.359,2.027,1.41,0.49,26.36,-,-,62.22,-
1371,桃園市,2015/09/19,大園,4.0,0.29,-,43.5,45,23,21.51,2.45,19.06,-,-,-,3.17,2.5,26.02,-,-,65.58,-
1372,桃園市,2015/09/19,龍潭,5.1,0.37,-,50.0,50,29,17.15,1.87,15.27,-,-,-,3.04,2.7,25.59,-,-,63.11,-
1373,桃園市,2015/09/19,平鎮,4.0,0.33,-,54.9,50,25,14.92,2.23,12.7,-,-,-,2.93,2.17,25.95,-,-,65.85,-
1374,桃園市,2015/09/19,觀音,6.6,0.25,-,43.9,49,21,14.61,0.82,13.76,-,-,-,3.86,3.74,25.74,0.0,0.0,68.13,0.0
1375,桃園市,2015/09/18,桃園,4.5,0.36,-,53.6,35,20,14.95,1.67,13.29,2.019,0.113,1.906,1.72,1.22,25.24,-,-,65.63,-
1376,桃園市,2015/09/18,中壢,4.6,1.06,-,37.6,51,19,52.7,17.19,35.52,2.41,0.398,2.012,1.57,0.8,26.29,-,-,63.9,-
1377,桃園市,2015/09/18,大園,4.1,0.28,-,41.3,43,21,25.04,3.72,21.32,-,-,-,3.34,2.55,25.96,-,-,65.98,-
1378,桃園市,2015/09/18,龍潭,3.7,0.34,-,52.5,46,24,15.67,2.56,13.11,-,-,-,3.06,2.86,25.68,-,-,64.33,-
1379,桃園市,2015/09/18,平鎮,4.4,0.34,-,53.3,44,19,14.19,1.27,12.92,-,-,-,3.32,2.39,25.7,-,-,68.29,-
1380,桃園市,2015/09/18,觀音,5.8,0.27,-,45.3,47,22,17.36,1.18,16.19,-,-,-,3.88,3.77,25.56,0.0,0.0,69.16,0.0
1381,桃園市,2015/09/17,桃園,3.9,0.41,-,51.4,36,21,14.76,1.45,13.31,2.051,0.121,1.93,1.61,1.13,25.53,-,-,72.26,-
1382,桃園市,2015/09/17,中壢,3.8,1.01,-,35.8,49,15,42.37,12.28,30.08,2.438,0.396,2.043,1.43,0.58,26.46,-,-,71.14,-
1383,桃園市,2015/09/17,大園,2.9,0.24,-,48.9,37,18,15.73,1.86,13.85,-,-,-,3.92,3.15,26.44,-,-,70.96,-
1384,桃園市,2015/09/17,龍潭,4.5,0.36,-,53.2,44,20,13.04,1.77,11.27,-,-,-,3.57,3.08,26.06,-,-,72.23,-
1385,桃園市,2015/09/17,平鎮,3.8,0.35,-,47.9,45,19,15.78,2.21,13.56,-,-,-,3.49,2.48,26.54,-,-,72.61,-
1386,桃園市,2015/09/17,觀音,6.9,0.25,-,47.1,46,17,18.76,1.37,17.38,-,-,-,4.56,4.22,26.37,0.0,0.0,73.24,0.0
1387,桃園市,2015/09/16,桃園,2.9,0.39,-,33.2,25,8,14.41,2.14,12.27,2.004,0.116,1.889,1.32,0.62,25.61,-,-,72.29,-
1388,桃園市,2015/09/16,中壢,3.4,0.81,-,23.1,35,9,34.6,9.38,25.22,2.36,0.359,2.001,1.37,0.26,26.39,-,-,81.21,-
1389,桃園市,2015/09/16,大園,2.4,0.2,-,38.9,24,9,13.02,2.94,10.08,-,-,-,4.15,2.91,26.65,-,-,86.25,-
1390,桃園市,2015/09/16,龍潭,2.1,0.35,-,31.6,32,15,14.39,2.43,11.96,-,-,-,2.82,2.2,26.23,-,-,83.25,-
1391,桃園市,2015/09/16,平鎮,2.4,0.33,-,30.9,29,12,16.86,2.42,14.44,-,-,-,2.91,2.0,25.82,-,-,86.7,-
1392,桃園市,2015/09/16,觀音,3.7,0.19,-,43.1,31,10,6.68,0.8,5.83,-,-,-,4.72,4.57,26.71,0.5,6.05,82.59,12.82
1393,桃園市,2015/09/15,桃園,5.3,0.38,-,27.4,27,15,18.87,3.27,15.6,2.064,0.151,1.914,1.39,0.8,27.45,-,-,77.95,-
1394,桃園市,2015/09/15,中壢,4.3,0.94,-,17.1,42,12,42.12,18.63,23.49,2.402,0.399,2.003,1.31,0.45,28.0,-,-,73.84,-
1395,桃園市,2015/09/15,大園,2.8,0.18,-,20.9,27,11,14.25,3.97,10.29,-,-,-,2.8,1.61,27.66,-,-,84.12,-
1396,桃園市,2015/09/15,龍潭,2.8,0.37,-,28.5,38,18,15.76,2.93,12.84,-,-,-,1.9,1.19,27.79,-,-,73.78,-
1397,桃園市,2015/09/15,平鎮,4.1,0.29,-,20.9,34,11,16.79,3.2,13.59,-,-,-,2.27,1.13,27.47,-,-,78.77,-
1398,桃園市,2015/09/15,觀音,4.5,0.15,-,19.3,30,10,13.62,3.35,10.28,-,-,-,3.15,2.89,27.29,0.0,0.0,84.3,0.0
1399,桃園市,2015/09/14,桃園,1.7,0.4,-,38.1,27,12,14.41,2.6,11.81,1.988,0.1,1.888,3.03,2.68,26.18,-,-,78.16,-
1400,桃園市,2015/09/14,中壢,3.6,0.96,-,31.2,38,10,37.39,16.55,20.84,2.334,0.365,1.969,2.0,0.7,27.6,-,-,69.48,-
1401,桃園市,2015/09/14,大園,2.4,0.25,-,38.9,27,15,15.26,2.79,12.45,-,-,-,5.09,4.88,27.86,-,-,68.51,-
1402,桃園市,2015/09/14,龍潭,3.0,0.33,-,35.6,36,12,12.96,2.55,10.41,-,-,-,4.63,4.54,26.85,-,-,73.19,-
1403,桃園市,2015/09/14,平鎮,1.7,0.35,-,38.6,34,11,11.03,1.22,9.81,-,-,-,4.2,3.68,27.29,-,-,73.09,-
1404,桃園市,2015/09/14,觀音,5.4,0.24,-,36.1,47,18,17.45,1.73,15.72,-,-,-,6.12,5.93,27.18,0.0,0.0,76.5,0.0
1405,桃園市,2015/09/13,桃園,2.6,0.35,-,59.6,34,20,9.94,1.11,8.83,1.963,0.076,1.886,2.86,2.42,25.83,-,-,71.5,-
1406,桃園市,2015/09/13,中壢,3.1,0.71,-,47.9,55,19,31.37,9.12,22.25,2.217,0.182,2.035,1.92,0.71,27.06,-,-,63.37,-
1407,桃園市,2015/09/13,大園,3.0,0.27,-,54.7,34,21,12.7,1.44,11.25,-,-,-,5.26,4.58,26.84,-,-,66.47,-
1408,桃園市,2015/09/13,龍潭,2.9,0.31,-,55.8,46,25,9.48,1.19,8.29,-,-,-,5.59,5.52,26.35,-,-,65.94,-
1409,桃園市,2015/09/13,平鎮,2.5,0.32,-,58.2,47,21,10.22,1.56,8.65,-,-,-,4.25,3.85,26.76,-,-,66.68,-
1410,桃園市,2015/09/13,觀音,3.9,0.27,-,54.5,51,21,12.89,0.84,12.05,-,-,-,6.55,6.3,26.41,0.0,0.0,70.75,0.0
1411,桃園市,2015/09/12,桃園,4.1,0.31,-,44.3,30,12,14.52,1.85,12.66,2.024,0.105,1.918,2.09,1.83,25.83,-,-,71.13,-
1412,桃園市,2015/09/12,中壢,4.5,1.0,-,26.6,46,12,46.39,17.77,28.62,2.317,0.193,2.124,1.52,0.84,26.6,-,-,66.73,-
1413,桃園市,2015/09/12,大園,3.4,0.22,-,34.4,27,15,18.28,2.73,15.55,-,-,-,3.6,2.62,26.49,-,-,67.86,-
1414,桃園市,2015/09/12,龍潭,1.5,0.32,-,41.5,37,17,11.61,2.11,9.5,-,-,-,3.19,2.7,25.99,-,-,68.06,-
1415,桃園市,2015/09/12,平鎮,3.2,0.3,-,38.5,36,17,13.44,1.56,11.87,-,-,-,3.05,2.23,26.12,-,-,70.76,-
1416,桃園市,2015/09/12,觀音,5.9,0.25,-,33.2,38,15,17.38,1.56,15.79,-,-,-,4.16,3.93,26.05,0.0,0.0,71.39,0.0
1417,桃園市,2015/09/11,桃園,3.7,0.39,-,41.8,31,13,17.4,1.52,15.87,2.045,0.132,1.913,1.85,1.31,25.56,-,-,70.64,-
1418,桃園市,2015/09/11,中壢,4.4,1.07,-,29.6,46,13,44.85,16.62,28.22,2.364,0.254,2.11,1.36,0.48,26.61,-,-,64.27,-
1419,桃園市,2015/09/11,大園,3.2,0.24,-,36.1,23,14,20.56,3.64,16.92,-,-,-,3.38,2.48,26.45,-,-,65.49,-
1420,桃園市,2015/09/11,龍潭,3.4,0.34,-,38.4,40,16,16.21,2.85,13.36,-,-,-,2.24,1.55,25.57,-,-,69.99,-
1421,桃園市,2015/09/11,平鎮,3.6,0.31,-,41.3,37,11,15.2,2.4,12.8,-,-,-,2.99,1.94,26.18,-,-,67.87,-
1422,桃園市,2015/09/11,觀音,5.3,0.21,-,34.1,36,14,19.67,1.46,18.2,-,-,-,3.83,3.57,26.13,0.0,0.0,68.64,0.0
1423,桃園市,2015/09/10,桃園,3.4,0.38,-,41.5,30,11,18.0,2.28,15.73,2.048,0.14,1.908,1.64,1.19,25.38,-,-,69.25,-
1424,桃園市,2015/09/10,中壢,5.5,0.92,-,32.8,44,12,39.38,11.65,27.73,2.379,0.38,2.0,1.46,0.38,26.53,-,-,63.64,-
1425,桃園市,2015/09/10,大園,2.5,0.25,-,36.6,27,15,24.49,5.15,19.35,-,-,-,3.85,2.98,26.46,-,-,63.49,-
1426,桃園市,2015/09/10,龍潭,2.8,0.26,-,49.5,36,14,11.43,2.14,9.29,-,-,-,3.81,3.54,26.09,-,-,64.4,-
1427,桃園市,2015/09/10,平鎮,3.9,0.34,-,40.6,39,12,16.47,1.46,15.01,-,-,-,2.96,2.15,26.19,-,-,67.02,-
1428,桃園市,2015/09/10,觀音,4.5,0.24,-,38.0,37,13,17.74,1.0,16.71,-,-,-,4.32,4.2,26.06,0.0,0.0,67.38,0.0
1429,桃園市,2015/09/09,桃園,3.2,0.3,-,45.3,29,11,12.0,1.48,10.5,1.98,0.091,1.89,2.08,1.59,26.19,-,-,69.05,-
1430,桃園市,2015/09/09,中壢,3.7,0.96,-,31.0,41,8,43.71,15.4,28.31,2.341,0.368,1.973,1.63,0.77,27.07,-,-,64.07,-
1431,桃園市,2015/09/09,大園,2.8,0.24,-,35.3,26,12,21.27,3.74,17.53,-,-,-,-,-,-,-,-,-,-
1432,桃園市,2015/09/09,龍潭,2.2,0.26,-,47.4,33,13,9.91,1.93,7.98,-,-,-,4.41,4.19,26.6,-,-,64.44,-
1433,桃園市,2015/09/09,平鎮,3.7,0.28,-,43.4,36,9,12.72,1.36,11.35,-,-,-,3.43,2.77,26.65,-,-,67.67,-
1434,桃園市,2015/09/09,觀音,6.5,0.23,-,33.7,42,14,20.1,1.91,18.19,-,-,-,4.62,4.59,26.74,0.0,0.0,67.83,0.0
1435,桃園市,2015/09/08,桃園,2.5,0.46,-,40.3,30,15,17.55,3.17,14.38,2.084,0.142,1.942,1.88,1.59,26.21,-,-,74.81,-
1436,桃園市,2015/09/08,中壢,3.7,0.94,-,32.0,43,12,35.15,9.9,25.25,2.379,0.361,2.018,1.58,0.44,27.08,-,-,71.89,-
1437,桃園市,2015/09/08,大園,2.8,0.26,-,38.7,27,12,17.99,3.12,14.87,-,-,-,-,-,-,-,-,-,-
1438,桃園市,2015/09/08,龍潭,2.3,0.33,-,45.8,35,14,11.48,1.52,9.95,-,-,-,4.73,4.49,26.68,-,-,70.46,-
1439,桃園市,2015/09/08,平鎮,2.8,0.35,-,40.8,32,12,14.31,1.87,12.44,-,-,-,3.36,2.66,26.71,-,-,76.04,-
1440,桃園市,2015/09/08,觀音,4.8,0.25,-,39.2,37,14,14.6,1.09,13.48,-,-,-,5.02,4.73,27.0,0.0,0.0,76.14,0.0
1441,桃園市,2015/09/07,桃園,3.6,0.53,-,37.4,30,17,15.98,1.22,14.76,2.141,0.178,1.963,1.3,0.93,24.55,-,-,86.68,-
1442,桃園市,2015/09/07,中壢,-,-,-,-,-,-,-,-,-,-,-,-,1.33,-,26.08,-,-,77.99,-
1443,桃園市,2015/09/07,大園,3.4,0.42,-,38.9,29,20,24.15,3.52,20.63,-,-,-,-,-,-,-,-,-,-
1444,桃園市,2015/09/07,龍潭,2.5,0.47,-,36.5,39,19,14.25,1.26,12.98,-,-,-,2.29,1.92,25.38,-,-,84.54,-
1445,桃園市,2015/09/07,平鎮,3.3,0.46,-,41.1,38,20,16.9,2.07,14.84,-,-,-,2.37,1.9,25.5,-,-,85.82,-
1446,桃園市,2015/09/07,觀音,4.9,0.39,-,44.0,45,19,18.45,1.34,17.12,-,-,-,3.1,2.94,26.48,5.0,4.44,84.67,11.02
1447,桃園市,2015/09/06,桃園,3.0,0.36,-,27.6,29,15,13.45,1.55,11.89,2.047,0.122,1.926,1.86,1.32,28.88,-,-,75.38,-
1448,桃園市,2015/09/06,中壢,3.7,0.95,-,17.8,57,15,45.58,22.25,23.33,2.271,0.328,1.943,1.68,1.08,29.53,-,-,71.9,-
1449,桃園市,2015/09/06,大園,3.4,0.23,-,28.2,32,17,9.57,1.94,7.63,-,-,-,-,-,-,-,-,-,-
1450,桃園市,2015/09/06,龍潭,2.4,0.29,-,28.7,41,23,9.45,1.72,7.73,-,-,-,3.58,3.28,29.12,-,-,74.75,-
1451,桃園市,2015/09/06,平鎮,3.2,0.26,-,25.2,39,17,12.77,2.11,10.66,-,-,-,2.99,2.57,29.2,-,-,76.04,-
1452,桃園市,2015/09/06,觀音,2.9,0.22,-,27.0,36,15,10.12,1.45,8.66,-,-,-,5.27,5.1,29.23,0.5,4.62,79.24,22.63
1453,桃園市,2015/09/05,桃園,4.7,0.42,-,21.0,30,17,19.1,3.99,15.11,2.111,0.164,1.946,1.56,1.3,28.26,-,-,74.38,-
1454,桃園市,2015/09/05,中壢,4.4,1.13,-,15.0,43,15,48.56,25.27,23.29,2.337,0.412,1.925,1.66,1.25,29.14,-,-,69.04,-
1455,桃園市,2015/09/05,大園,3.7,0.25,-,18.4,34,19,12.92,2.59,10.33,-,-,-,-,-,-,-,-,-,-
1456,桃園市,2015/09/05,龍潭,3.6,0.31,-,21.6,38,19,14.1,3.44,10.66,-,-,-,3.01,2.91,28.42,-,-,73.96,-
1457,桃園市,2015/09/05,平鎮,4.4,0.31,-,19.0,38,16,18.11,3.02,15.09,-,-,-,2.7,2.55,28.83,-,-,73.5,-
1458,桃園市,2015/09/05,觀音,3.0,0.21,-,17.7,35,13,12.24,2.56,9.68,-,-,-,3.93,3.6,28.69,0.0,0.0,79.26,0.0
1459,桃園市,2015/09/04,桃園,6.4,0.51,-,10.3,38,22,30.52,9.72,20.81,2.275,0.29,1.985,0.96,0.48,27.97,-,-,79.03,-
1460,桃園市,2015/09/04,中壢,3.7,0.92,-,12.1,45,15,39.46,19.97,19.48,2.41,0.437,1.973,1.04,0.36,28.79,-,-,75.6,-
1461,桃園市,2015/09/04,大園,4.0,0.21,-,17.9,29,20,15.35,3.91,11.45,-,-,-,-,-,-,-,-,-,-
1462,桃園市,2015/09/04,龍潭,3.2,0.35,-,21.0,45,23,17.03,3.26,13.77,-,-,-,1.65,1.19,28.63,-,-,77.41,-
1463,桃園市,2015/09/04,平鎮,3.2,0.29,-,13.9,39,19,19.65,4.54,15.11,-,-,-,1.55,0.89,28.59,-,-,79.77,-
1464,桃園市,2015/09/04,觀音,2.4,0.18,-,17.7,33,14,8.48,1.19,7.28,-,-,-,1.19,0.88,28.77,0.0,0.0,82.03,0.0
1465,桃園市,2015/09/03,桃園,8.6,0.62,-,15.8,39,21,32.74,10.49,22.25,2.336,0.334,2.002,0.98,0.67,27.36,-,-,80.6,-
1466,桃園市,2015/09/03,中壢,3.9,0.98,-,16.0,46,14,41.97,20.86,21.11,2.471,0.491,1.98,1.18,0.59,28.61,-,-,74.48,-
1467,桃園市,2015/09/03,大園,6.0,0.32,-,22.1,38,21,20.22,4.39,15.84,-,-,-,-,-,-,-,-,-,-
1468,桃園市,2015/09/03,龍潭,3.6,0.36,-,23.4,39,20,14.44,3.23,11.21,-,-,-,1.6,1.35,28.59,-,-,75.59,-
1469,桃園市,2015/09/03,平鎮,3.9,0.35,-,18.8,42,19,20.17,4.97,15.19,-,-,-,1.48,1.17,28.5,-,-,78.51,-
1470,桃園市,2015/09/03,觀音,2.9,0.25,-,28.9,42,20,11.23,1.64,9.6,-,-,-,1.34,1.14,28.77,0.0,0.0,81.49,0.0
1471,桃園市,2015/09/02,桃園,8.6,0.67,-,20.4,36,19,32.23,8.91,23.32,2.364,0.362,2.003,1.08,0.77,26.44,-,-,82.79,-
1472,桃園市,2015/09/02,中壢,3.0,1.48,-,14.3,47,15,54.88,31.23,23.65,2.653,0.649,2.005,1.15,0.76,27.68,-,-,78.67,-
1473,桃園市,2015/09/02,大園,4.9,0.43,-,19.9,35,18,24.1,5.01,19.09,-,-,-,-,-,-,-,-,-,-
1474,桃園市,2015/09/02,龍潭,2.3,0.33,-,20.2,32,12,14.13,4.87,9.26,-,-,-,1.74,1.44,27.46,-,-,80.82,-
1475,桃園市,2015/09/02,平鎮,3.5,0.45,-,17.8,40,18,23.14,6.56,16.58,-,-,-,1.6,1.21,27.59,-,-,82.71,-
1476,桃園市,2015/09/02,觀音,3.2,0.28,-,25.8,38,15,15.56,3.18,12.38,-,-,-,1.31,0.99,28.12,0.0,0.0,83.03,0.0
1477,桃園市,2015/09/01,桃園,6.6,0.67,-,18.2,30,14,31.0,8.96,22.04,2.328,0.339,1.989,0.88,0.52,25.44,-,-,85.18,-
1478,桃園市,2015/09/01,中壢,3.7,1.51,-,13.7,35,12,64.1,35.6,28.49,2.734,0.659,2.075,1.03,0.56,26.53,-,-,82.04,-
1479,桃園市,2015/09/01,大園,4.0,0.36,-,19.7,31,14,25.59,8.57,17.02,-,-,-,-,-,-,-,-,-,-
1480,桃園市,2015/09/01,龍潭,1.4,0.28,-,20.8,28,10,13.87,3.8,10.07,-,-,-,1.61,1.34,26.47,-,-,83.77,-
1481,桃園市,2015/09/01,平鎮,3.5,0.43,-,19.5,31,16,25.64,7.63,18.01,-,-,-,1.41,1.01,26.3,-,-,85.78,-
1482,桃園市,2015/09/01,觀音,3.2,0.27,-,22.6,28,12,19.14,4.56,14.57,-,-,-,1.3,0.88,26.08,3.38,4.68,86.2,8.16
1483,新竹縣,2015/09/30,竹東,1.0,0.44,-,24.5,34,16,11.64,1.38,10.23,-,-,-,1.5,1.02,27.39,-,-,89.42,-
1484,新竹縣,2015/09/30,湖口,3.2,0.43,-,31.5,52,16,18.46,4.85,13.62,-,-,-,1.51,1.05,28.46,-,-,84.62,-
1485,新竹縣,2015/09/29,竹東,3.0,0.48,-,14.9,21,12,13.6,2.55,11.05,-,-,-,1.18,0.68,27.38,-,-,92.8,-
1486,新竹縣,2015/09/29,湖口,3.5,0.37,-,20.8,30,8,15.47,2.08,13.4,-,-,-,1.99,1.73,27.23,-,-,86.78,-
1487,新竹縣,2015/09/28,竹東,1.4,0.18,-,32.8,7,3,6.63,1.77,4.86,-,-,-,5.82,3.45,26.54,-,-,94.06,-
1488,新竹縣,2015/09/28,湖口,2.2,0.16,-,38.6,29,3,3.92,1.33,2.59,-,-,-,10.2,9.73,25.92,-,-,92.78,-
1489,新竹縣,2015/09/27,竹東,1.7,0.25,-,47.6,25,13,7.8,0.91,6.92,-,-,-,2.65,2.42,24.38,-,-,82.7,-
1490,新竹縣,2015/09/27,湖口,1.8,0.27,-,55.2,54,15,8.07,2.42,5.66,-,-,-,4.28,4.21,24.65,-,-,85.31,-
1491,新竹縣,2015/09/26,竹東,2.1,0.23,-,45.7,30,11,7.48,0.29,7.32,-,-,-,2.25,1.85,26.64,-,-,71.02,-
1492,新竹縣,2015/09/26,湖口,3.8,0.26,-,45.7,38,10,10.59,2.45,8.14,-,-,-,4.08,3.84,27.02,-,-,76.37,-
1493,新竹縣,2015/09/25,竹東,3.9,0.38,-,43.4,45,22,16.64,2.11,14.56,-,-,-,1.45,0.88,27.9,-,-,73.35,-
1494,新竹縣,2015/09/25,湖口,6.5,0.34,-,42.9,44,14,15.54,1.18,14.35,-,-,-,3.19,2.95,28.33,-,-,71.78,-
1495,新竹縣,2015/09/24,竹東,3.2,0.39,-,24.7,38,19,12.06,0.47,11.63,-,-,-,1.56,1.24,27.21,-,-,81.29,-
1496,新竹縣,2015/09/24,湖口,5.9,0.46,-,30.2,54,22,20.09,1.92,18.18,-,-,-,2.42,2.22,27.64,-,-,81.27,-
1497,新竹縣,2015/09/23,竹東,2.1,0.35,-,33.5,48,28,9.34,0.67,8.67,-,-,-,1.46,1.25,27.81,-,-,79.16,-
1498,新竹縣,2015/09/23,湖口,4.8,0.34,-,33.5,55,21,16.66,3.71,12.96,-,-,-,2.2,1.95,28.08,-,-,80.83,-
1499,新竹縣,2015/09/22,竹東,3.1,0.44,-,43.9,55,34,12.57,1.27,11.29,-,-,-,1.6,1.11,27.85,-,-,76.04,-
1500,新竹縣,2015/09/22,湖口,3.5,0.38,-,42.2,57,23,14.9,2.88,12.02,-,-,-,1.78,1.35,28.2,-,-,79.4,-
1501,新竹縣,2015/09/21,竹東,2.8,0.48,-,48.0,65,42,11.01,1.31,9.7,-,-,-,1.37,0.94,27.13,-,-,77.25,-
1502,新竹縣,2015/09/21,湖口,4.4,0.42,-,44.6,60,26,-,-,-,-,-,-,1.8,1.5,28.03,-,-,75.67,-
1503,新竹縣,2015/09/20,竹東,3.5,0.46,-,61.4,69,44,11.41,0.85,10.53,-,-,-,1.47,1.08,26.72,-,-,73.39,-
1504,新竹縣,2015/09/20,湖口,5.3,0.35,-,59.4,57,23,12.35,1.66,10.72,-,-,-,1.78,1.48,27.6,-,-,70.84,-
1505,新竹縣,2015/09/19,竹東,2.7,0.29,-,55.3,44,24,10.37,1.68,8.68,-,-,-,1.95,1.2,26.31,-,-,60.7,-
1506,新竹縣,2015/09/19,湖口,4.4,0.29,-,59.3,52,20,10.6,0.54,10.09,-,-,-,3.73,3.6,26.9,-,-,67.52,-
1507,新竹縣,2015/09/18,竹東,2.4,0.29,-,51.2,40,17,9.97,1.05,8.93,-,-,-,2.34,1.4,26.0,-,-,62.36,-
1508,新竹縣,2015/09/18,湖口,3.8,0.26,-,58.4,47,14,10.93,1.78,9.18,-,-,-,3.6,3.54,26.72,-,-,68.08,-
1509,新竹縣,2015/09/17,竹東,2.7,0.31,-,55.2,36,15,10.19,2.14,8.05,-,-,-,2.07,1.08,26.91,-,-,69.91,-
1510,新竹縣,2015/09/17,湖口,3.0,0.28,-,52.7,44,11,9.3,0.5,8.83,-,-,-,4.18,3.9,27.06,-,-,74.09,-
1511,新竹縣,2015/09/16,竹東,2.3,0.27,-,33.5,27,11,9.73,1.44,8.28,-,-,-,1.99,1.23,27.05,-,-,76.68,-
1512,新竹縣,2015/09/16,湖口,2.3,0.2,-,41.6,28,4,7.38,1.66,5.73,-,-,-,3.89,3.75,27.04,-,-,84.0,-
1513,新竹縣,2015/09/15,竹東,1.9,0.31,-,37.0,36,16,9.8,1.56,8.24,-,-,-,1.67,1.2,27.8,-,-,72.72,-
1514,新竹縣,2015/09/15,湖口,3.7,0.24,-,23.9,34,8,12.46,1.97,10.49,-,-,-,2.33,2.02,28.35,-,-,79.36,-
1515,新竹縣,2015/09/14,竹東,1.3,0.29,-,39.4,27,9,9.54,1.54,8.0,-,-,-,1.83,1.06,28.01,-,-,68.58,-
1516,新竹縣,2015/09/14,湖口,3.2,0.3,-,43.3,37,8,9.82,0.77,9.04,-,-,-,5.05,4.88,28.45,-,-,72.27,-
1517,新竹縣,2015/09/13,竹東,1.5,0.26,-,59.6,37,17,6.75,0.63,6.09,-,-,-,3.5,2.72,27.3,-,-,59.9,-
1518,新竹縣,2015/09/13,湖口,2.7,0.29,-,62.2,50,14,6.49,0.39,6.15,-,-,-,6.41,6.06,27.47,-,-,68.58,-
1519,新竹縣,2015/09/12,竹東,1.5,0.28,-,44.6,38,14,8.42,0.58,7.89,-,-,-,1.92,1.02,26.25,-,-,68.2,-
1520,新竹縣,2015/09/12,湖口,3.8,0.26,-,38.3,42,9,13.87,3.04,10.83,-,-,-,3.49,3.33,26.85,-,-,72.74,-
1521,新竹縣,2015/09/11,竹東,1.9,0.29,-,36.3,38,12,11.28,1.6,9.67,-,-,-,1.7,1.01,25.63,-,-,73.81,-
1522,新竹縣,2015/09/11,湖口,4.4,0.29,-,43.1,39,9,12.6,1.53,11.06,-,-,-,3.04,2.88,26.84,-,-,70.88,-
1523,新竹縣,2015/09/10,竹東,1.8,0.23,-,47.8,31,11,9.51,1.42,8.1,-,-,-,2.35,1.41,25.68,-,-,64.2,-
1524,新竹縣,2015/09/10,湖口,3.1,0.24,-,47.3,40,7,9.23,0.87,8.35,-,-,-,4.51,4.28,26.83,-,-,69.23,-
1525,新竹縣,2015/09/09,竹東,1.7,0.25,-,47.5,30,7,9.93,1.34,8.6,-,-,-,2.22,1.57,27.01,-,-,64.01,-
1526,新竹縣,2015/09/09,湖口,2.8,0.25,-,47.7,36,8,11.03,1.49,9.54,-,-,-,4.79,4.63,27.45,-,-,69.19,-
1527,新竹縣,2015/09/08,竹東,1.8,0.26,-,45.6,29,9,8.18,1.55,6.63,-,-,-,2.78,1.92,26.62,-,-,68.49,-
1528,新竹縣,2015/09/08,湖口,4.0,0.28,-,46.3,36,9,8.88,1.31,7.58,-,-,-,5.08,4.81,27.32,-,-,76.9,-
1529,新竹縣,2015/09/07,竹東,1.7,0.34,-,35.5,29,11,10.41,1.55,8.87,-,-,-,1.49,0.81,25.85,-,-,86.36,-
1530,新竹縣,2015/09/07,湖口,3.3,0.42,-,45.2,43,15,14.29,2.17,12.12,-,-,-,2.71,2.47,26.07,-,-,85.84,-
1531,新竹縣,2015/09/06,竹東,2.0,0.23,-,27.2,33,10,7.11,1.04,6.06,-,-,-,2.48,2.11,29.19,-,-,73.4,-
1532,新竹縣,2015/09/06,湖口,4.8,0.23,-,28.0,38,10,10.98,2.43,8.54,-,-,-,5.21,4.92,29.2,-,-,80.37,-
1533,新竹縣,2015/09/05,竹東,3.5,0.33,-,21.3,35,11,11.48,2.51,8.98,-,-,-,1.74,1.54,28.21,-,-,78.86,-
