序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1724,彰化縣,1998/10/25,彰化,2.7,0.9,4.3,-,21,-,46.94,23.82,23.12,2.637,0.3,2.35,23.34,-,-,21.0,-
1725,彰化縣,1998/10/25,線西,3.0,-,-,-,18,-,22.43,3.87,18.56,2.186,0.06,2.12,23.49,-,-,18.0,-
1726,彰化縣,1998/10/25,二林,0.7,0.46,8.3,-,29,-,20.43,4.49,15.94,-,-,-,23.52,-,-,29.0,-
1727,彰化縣,1998/10/24,彰化,3.3,1.0,14.4,-,33,-,44.82,14.88,29.94,2.445,0.41,2.03,25.03,-,-,33.0,-
1728,彰化縣,1998/10/24,線西,6.2,-,-,-,32,-,25.57,2.06,23.51,2.278,0.1,2.18,24.19,-,-,32.0,-
1729,彰化縣,1998/10/24,二林,2.7,0.42,16.1,-,61,-,19.23,1.05,18.18,-,-,-,24.27,-,-,55.0,-
1730,彰化縣,1998/10/23,彰化,3.4,0.73,24.6,-,41,-,35.46,8.94,26.52,2.307,0.24,2.06,25.25,-,-,43.0,-
1731,彰化縣,1998/10/23,線西,7.0,-,-,-,50,-,24.01,3.26,20.75,2.132,0.02,2.11,24.46,-,-,50.0,-
1732,彰化縣,1998/10/23,二林,4.9,0.31,24.4,-,59,-,17.12,1.14,15.98,-,-,-,24.66,-,-,55.0,-
1733,彰化縣,1998/10/22,彰化,5.7,0.77,15.4,-,42,-,38.34,12.89,25.46,2.433,0.32,2.12,24.4,-,-,42.0,-
1734,彰化縣,1998/10/22,線西,7.1,-,-,-,45,-,27.01,4.15,22.86,2.161,0.06,2.1,23.74,-,-,45.0,-
1735,彰化縣,1998/10/22,二林,6.3,0.45,24.0,-,75,-,21.58,2.42,19.16,-,-,-,23.88,-,-,63.0,-
1736,彰化縣,1998/10/21,彰化,4.2,0.81,19.9,-,51,-,35.46,8.66,26.8,2.592,0.34,2.25,23.63,-,-,51.0,-
1737,彰化縣,1998/10/21,線西,6.4,-,-,-,49,-,28.19,2.35,25.83,2.28,0.13,2.15,22.94,-,-,49.0,-
1738,彰化縣,1998/10/21,二林,5.8,0.37,30.1,-,59,-,19.84,0.8,19.04,-,-,-,22.88,-,-,54.0,-
1739,彰化縣,1998/10/20,彰化,5.0,0.81,17.6,-,59,-,40.06,14.65,25.41,2.552,0.29,2.26,23.54,-,-,55.0,-
1740,彰化縣,1998/10/20,線西,4.0,-,-,-,40,-,23.59,2.74,20.85,2.401,0.15,2.25,23.04,-,-,40.0,-
1741,彰化縣,1998/10/20,二林,4.8,0.48,26.9,-,-,-,18.62,1.35,17.27,-,-,-,22.9,-,-,57.0,-
1742,彰化縣,1998/10/19,彰化,8.0,1.18,18.7,-,121,-,54.91,19.95,34.97,2.894,0.4,2.49,24.19,-,-,86.0,-
1743,彰化縣,1998/10/19,線西,7.1,-,-,-,76,-,30.08,5.12,24.95,2.295,0.14,2.16,23.08,-,-,63.0,-
1744,彰化縣,1998/10/19,二林,7.4,0.6,31.8,-,124,-,26.83,3.4,23.43,-,-,-,23.62,-,-,87.0,-
1745,彰化縣,1998/10/18,彰化,5.4,0.92,33.2,-,97,-,40.55,5.81,34.74,2.53,0.25,2.28,24.39,-,-,73.0,-
1746,彰化縣,1998/10/18,線西,6.5,-,-,-,95,-,17.89,1.58,16.31,2.64,0.15,2.49,23.48,-,-,73.0,-
1747,彰化縣,1998/10/18,二林,4.2,0.64,52.7,-,107,-,15.17,0.33,14.85,-,-,-,23.73,-,-,78.0,-
1748,彰化縣,1998/10/17,彰化,6.8,0.84,17.4,-,58,-,49.53,11.49,38.04,2.53,0.36,2.17,24.02,-,-,54.0,-
1749,彰化縣,1998/10/17,線西,7.6,-,-,-,48,-,25.17,4.77,20.4,2.077,0.19,1.89,23.7,-,-,48.0,-
1750,彰化縣,1998/10/17,二林,4.6,0.64,29.7,-,52,-,19.8,1.23,18.57,-,-,-,23.73,-,-,54.0,-
1751,彰化縣,1998/10/16,彰化,3.0,0.44,18.6,-,23,-,21.73,2.95,18.77,2.171,0.08,2.1,23.01,-,-,25.0,-
1752,彰化縣,1998/10/16,線西,6.1,-,-,-,58,-,30.3,19.14,11.17,2.139,0.24,1.9,23.19,-,-,54.0,-
1753,彰化縣,1998/10/16,二林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1754,彰化縣,1998/10/15,彰化,8.7,1.12,4.4,-,131,-,79.42,18.35,61.07,2.821,0.56,2.26,25.93,-,-,90.0,-
1755,彰化縣,1998/10/15,線西,6.2,-,-,-,84,-,39.41,15.37,24.05,2.538,0.23,2.31,26.18,-,-,67.0,-
1756,彰化縣,1998/10/15,二林,0.3,-,7.3,-,104,-,21.82,5.73,16.09,-,-,-,25.18,-,-,77.0,-
1757,彰化縣,1998/10/14,彰化,15.8,1.19,26.3,-,147,-,-,-,-,3.319,0.68,2.64,28.1,-,-,98.0,-
1758,彰化縣,1998/10/14,線西,6.2,-,-,-,116,-,32.1,5.67,26.43,2.701,0.28,2.42,28.13,-,-,83.0,-
1759,彰化縣,1998/10/14,二林,0.5,-,24.4,-,118,-,19.8,4.08,15.72,-,-,-,27.14,-,-,84.0,-
1760,彰化縣,1998/10/13,彰化,10.3,1.06,28.8,-,142,-,-,-,-,3.069,0.53,2.53,28.45,-,-,96.0,-
1761,彰化縣,1998/10/13,線西,6.7,-,-,-,140,-,23.17,1.45,21.72,2.57,0.32,2.25,28.1,-,-,95.0,-
1762,彰化縣,1998/10/13,二林,0.3,-,31.6,-,185,-,12.33,0.39,11.94,-,-,-,27.5,-,-,118.0,-
1763,彰化縣,1998/10/12,彰化,4.9,0.78,31.3,-,72,-,-,-,-,2.429,0.25,2.18,28.31,-,-,61.0,-
1764,彰化縣,1998/10/12,線西,3.8,-,-,-,55,-,13.04,0.87,12.17,2.063,0.06,2.0,27.7,-,-,53.0,-
1765,彰化縣,1998/10/12,二林,1.4,-,35.1,-,145,-,6.96,0.3,6.66,-,-,-,27.61,-,-,97.0,-
1766,彰化縣,1998/10/11,彰化,3.1,0.73,23.7,-,56,-,-,-,-,2.46,0.21,2.25,28.01,-,-,58.0,-
1767,彰化縣,1998/10/11,線西,2.2,-,-,-,44,-,11.09,1.42,9.67,2.238,0.09,2.15,27.53,-,-,44.0,-
1768,彰化縣,1998/10/11,二林,0.6,0.31,31.6,-,81,-,7.47,0.3,7.19,-,-,-,27.46,-,-,66.0,-
1769,彰化縣,1998/10/10,彰化,7.9,0.96,21.1,-,75,-,-,-,-,2.922,0.42,2.5,27.48,-,-,64.0,-
1770,彰化縣,1998/10/10,線西,6.3,-,-,-,47,-,27.8,11.37,16.43,2.263,0.13,2.13,26.59,-,-,47.0,-
1771,彰化縣,1998/10/10,二林,2.4,0.5,29.7,-,95,-,24.49,7.9,16.59,-,-,-,26.84,-,-,72.0,-
1772,彰化縣,1998/10/09,彰化,7.4,1.02,13.7,-,65,-,55.6,21.61,33.99,2.79,0.48,2.31,26.83,-,-,58.0,-
1773,彰化縣,1998/10/09,線西,11.7,-,-,-,46,-,40.18,11.12,29.06,2.198,0.09,2.11,25.84,-,-,46.0,-
1774,彰化縣,1998/10/09,二林,8.1,-,20.5,-,77,-,34.15,6.97,27.18,-,-,-,26.23,-,-,64.0,-
1775,彰化縣,1998/10/08,彰化,6.2,0.99,13.6,-,63,-,51.89,22.16,29.73,2.779,0.45,2.33,27.06,-,-,56.0,-
1776,彰化縣,1998/10/08,線西,9.0,-,-,-,45,-,36.31,9.56,26.75,2.316,0.13,2.19,26.2,-,-,45.0,-
1777,彰化縣,1998/10/08,二林,4.9,-,20.9,-,84,-,32.02,7.31,24.71,-,-,-,26.66,-,-,67.0,-
1778,彰化縣,1998/10/07,彰化,5.5,0.91,7.1,-,44,-,49.42,25.07,24.35,2.716,0.42,2.29,27.37,-,-,44.0,-
1779,彰化縣,1998/10/07,線西,6.0,-,-,-,29,-,30.33,9.88,20.45,2.204,0.09,2.12,26.44,-,-,29.0,-
1780,彰化縣,1998/10/07,二林,2.4,0.39,18.5,-,56,-,22.9,5.84,17.07,-,-,-,26.65,-,-,53.0,-
1781,彰化縣,1998/10/06,彰化,2.7,0.86,12.0,-,38,-,30.88,11.57,19.31,2.491,0.26,2.23,26.98,-,-,38.0,-
1782,彰化縣,1998/10/06,線西,4.3,-,-,-,32,-,18.26,3.7,14.56,2.009,0.03,1.98,26.51,-,-,32.0,-
1783,彰化縣,1998/10/06,二林,0.4,0.29,20.2,-,51,-,15.07,1.97,13.11,-,-,-,26.68,-,-,50.0,-
1784,彰化縣,1998/10/05,彰化,2.6,0.8,15.7,-,36,-,27.35,8.09,19.26,2.3,0.19,2.11,26.34,-,-,36.0,-
1785,彰化縣,1998/10/05,線西,2.8,-,-,-,31,-,12.54,0.71,11.83,2.017,0.01,2.0,25.93,-,-,31.0,-
1786,彰化縣,1998/10/05,二林,0.7,0.42,26.5,-,51,-,12.06,1.72,10.34,-,-,-,26.14,-,-,51.0,-
1787,彰化縣,1998/10/04,彰化,3.3,0.83,11.8,-,45,-,34.89,9.43,25.46,2.501,0.28,2.22,25.89,-,-,45.0,-
1788,彰化縣,1998/10/04,線西,3.5,-,-,-,21,-,19.92,1.38,18.54,2.124,0.07,2.06,25.92,-,-,21.0,-
1789,彰化縣,1998/10/04,二林,0.7,0.51,22.2,-,62,-,17.25,1.42,15.83,-,-,-,25.7,-,-,56.0,-
1790,彰化縣,1998/10/03,彰化,5.0,1.04,16.9,-,66,-,49.37,15.73,33.64,2.776,0.47,2.3,27.1,-,-,58.0,-
1791,彰化縣,1998/10/03,線西,4.8,-,-,-,42,-,31.91,7.34,24.57,2.223,0.17,2.05,25.93,-,-,42.0,-
1792,彰化縣,1998/10/03,二林,2.9,0.46,22.0,-,74,-,28.06,5.66,22.39,-,-,-,26.0,-,-,62.0,-
1793,彰化縣,1998/10/02,彰化,7.7,1.07,20.2,-,86,-,54.57,17.49,37.08,2.735,0.44,2.3,26.61,-,-,70.0,-
1794,彰化縣,1998/10/02,線西,8.9,-,-,-,69,-,38.74,10.11,28.63,2.428,0.22,2.21,25.46,-,-,59.0,-
1795,彰化縣,1998/10/02,二林,5.3,0.62,31.5,-,101,-,36.04,9.03,27.01,-,-,-,25.47,-,-,84.0,-
1796,彰化縣,1998/10/01,彰化,8.7,1.03,17.7,-,66,-,60.89,22.08,38.81,2.867,0.47,2.4,26.29,-,-,58.0,-
1797,彰化縣,1998/10/01,線西,7.4,-,-,-,43,-,32.53,4.07,28.46,2.242,0.11,2.13,25.21,-,-,43.0,-
1798,彰化縣,1998/10/01,二林,4.3,0.4,32.4,-,62,-,25.74,1.8,23.94,-,-,-,25.25,-,-,68.0,-
1799,南投縣,1998/10/31,南投,1.8,0.74,22.5,-,62,-,32.07,8.93,23.15,2.64,0.38,2.26,26.45,-,-,56.0,-
1800,南投縣,1998/10/31,埔里,1.9,0.6,22.1,-,62,-,14.87,2.97,11.9,2.224,0.18,2.04,23.34,-,-,56.0,-
1801,南投縣,1998/10/31,竹山,1.3,0.55,22.2,-,74,-,25.59,6.08,19.51,-,-,-,25.8,-,-,62.0,-
1802,南投縣,1998/10/30,南投,1.7,0.73,19.4,-,56,-,31.96,9.36,22.6,2.611,0.37,2.24,25.53,-,-,56.0,-
1803,南投縣,1998/10/30,埔里,1.7,0.63,31.9,-,78,-,12.08,0.41,11.67,2.168,0.18,1.99,23.22,-,-,64.0,-
1804,南投縣,1998/10/30,竹山,1.2,0.56,24.1,-,83,-,29.82,6.84,22.99,-,-,-,24.9,-,-,72.0,-
1805,南投縣,1998/10/29,南投,2.2,0.82,17.1,-,60,-,36.56,11.95,24.61,2.532,0.36,2.17,25.38,-,-,55.0,-
1806,南投縣,1998/10/29,埔里,1.2,0.55,26.7,-,73,-,10.47,0.48,9.99,2.11,0.1,2.01,22.85,-,-,61.0,-
1807,南投縣,1998/10/29,竹山,1.1,0.58,20.6,-,65,-,26.87,7.58,19.28,-,-,-,24.76,-,-,62.0,-
1808,南投縣,1998/10/28,南投,2.5,0.8,12.7,-,53,-,28.65,7.83,20.82,2.447,0.42,2.03,24.92,-,-,51.0,-
1809,南投縣,1998/10/28,埔里,1.1,0.56,21.6,-,56,-,10.86,1.49,9.37,1.717,0.13,5.0,24.42,-,-,53.0,-
1810,南投縣,1998/10/28,竹山,0.9,0.51,13.2,-,53,-,24.45,6.62,17.83,-,-,-,24.36,-,-,52.0,-
1811,南投縣,1998/10/27,南投,1.2,1.01,4.9,-,45,-,40.16,16.07,24.09,3.006,0.6,2.41,24.41,-,-,45.0,-
1812,南投縣,1998/10/27,埔里,1.8,0.97,8.9,-,89,-,16.02,5.59,10.43,2.372,0.16,2.21,22.11,-,-,70.0,-
1813,南投縣,1998/10/27,竹山,0.5,0.61,5.8,-,48,-,27.58,10.84,16.74,-,-,-,23.78,-,-,48.0,-
1814,南投縣,1998/10/26,南投,1.2,0.9,12.4,-,35,-,37.4,13.58,23.82,2.645,0.44,2.21,25.42,-,-,68.0,-
1815,南投縣,1998/10/26,埔里,0.9,0.96,6.0,-,74,-,14.81,6.65,8.16,2.01,0.1,1.91,22.76,-,-,62.0,-
1816,南投縣,1998/10/26,竹山,0.7,0.61,12.3,-,38,-,26.22,7.29,18.93,-,-,-,24.66,-,-,82.0,-
1817,南投縣,1998/10/25,南投,0.5,0.9,2.4,-,20,-,36.52,14.24,22.28,2.467,0.33,2.13,23.17,-,-,20.0,-
1818,南投縣,1998/10/25,埔里,0.2,0.87,4.2,-,45,-,14.43,5.18,9.25,2.025,0.06,1.97,20.62,-,-,45.0,-
1819,南投縣,1998/10/25,竹山,0.1,0.51,2.0,-,22,-,21.39,6.06,15.33,-,-,-,22.91,-,-,22.0,-
1820,南投縣,1998/10/24,南投,1.6,0.9,17.7,-,66,-,41.46,11.73,29.73,2.682,0.46,2.22,24.96,-,-,60.0,-
1821,南投縣,1998/10/24,埔里,1.6,1.0,12.2,-,91,-,19.6,2.66,16.94,2.338,0.12,2.22,23.11,-,-,71.0,-
1822,南投縣,1998/10/24,竹山,1.2,0.67,17.0,-,68,-,30.35,6.82,23.53,-,-,-,24.29,-,-,59.0,-
1823,南投縣,1998/10/23,南投,1.5,0.76,23.8,-,55,-,33.34,6.05,27.28,2.569,0.38,2.19,24.67,-,-,81.0,-
1824,南投縣,1998/10/23,埔里,1.8,0.93,36.1,-,95,-,17.12,1.21,15.91,2.446,0.23,2.21,23.55,-,-,79.0,-
1825,南投縣,1998/10/23,竹山,1.3,0.67,27.8,-,67,-,30.97,6.96,24.01,-,-,-,24.57,-,-,98.0,-
1826,南投縣,1998/10/22,南投,1.5,0.77,21.9,-,58,-,36.48,8.59,27.89,2.702,0.47,2.23,24.1,-,-,71.0,-
1827,南投縣,1998/10/22,埔里,2.1,0.79,36.2,-,90,-,14.47,1.55,12.92,2.372,0.19,2.18,23.24,-,-,79.0,-
1828,南投縣,1998/10/22,竹山,1.4,0.68,-,-,80,-,34.37,8.5,25.87,-,-,-,24.22,-,-,65.0,-
1829,南投縣,1998/10/21,南投,1.8,0.72,24.3,-,-,-,36.05,4.66,31.39,2.568,0.51,2.06,23.03,-,-,72.0,-
1830,南投縣,1998/10/21,埔里,0.9,0.8,37.4,-,78,-,10.69,0.65,10.04,1.984,0.07,1.91,22.73,-,-,71.0,-
1831,南投縣,1998/10/21,竹山,1.5,0.7,-,-,71,-,34.44,6.13,28.31,-,-,-,23.04,-,-,61.0,-
1832,南投縣,1998/10/20,南投,2.3,0.85,27.2,-,-,-,35.87,6.56,29.32,2.613,0.41,2.2,23.9,-,-,83.0,-
1833,南投縣,1998/10/20,埔里,1.6,0.85,42.2,-,107,-,12.63,0.31,12.32,2.259,0.18,2.08,22.64,-,-,79.0,-
1834,南投縣,1998/10/20,竹山,1.4,0.71,-,-,94,-,31.09,5.13,25.96,-,-,-,23.79,-,-,72.0,-
1835,南投縣,1998/10/19,南投,2.7,0.83,31.8,-,-,-,31.64,5.33,26.31,2.58,0.38,2.2,23.87,-,-,82.0,-
1836,南投縣,1998/10/19,埔里,2.1,0.85,39.8,-,90,-,14.24,0.59,13.64,2.222,0.11,2.11,21.99,-,-,79.0,-
1837,南投縣,1998/10/19,竹山,2.1,0.71,-,-,108,-,28.29,2.52,25.77,-,-,-,24.06,-,-,79.0,-
1838,南投縣,1998/10/18,南投,2.0,0.94,31.4,-,-,-,33.55,4.49,29.06,2.544,0.32,2.22,24.51,-,-,72.0,-
1839,南投縣,1998/10/18,埔里,1.1,0.83,30.2,-,77,-,15.01,0.95,14.06,1.832,0.03,1.8,22.5,-,-,73.0,-
1840,南投縣,1998/10/18,竹山,1.1,0.69,-,-,87,-,26.59,3.83,22.76,-,-,-,24.14,-,-,68.0,-
1841,南投縣,1998/10/17,南投,1.7,0.73,25.5,-,-,-,27.02,3.83,23.19,2.551,0.33,2.22,24.07,-,-,60.0,-
1842,南投縣,1998/10/17,埔里,1.1,0.67,25.4,-,49,-,10.69,0.41,10.28,2.228,0.16,2.07,22.07,-,-,56.0,-
1843,南投縣,1998/10/17,竹山,0.9,0.52,-,-,46,-,18.89,2.21,16.68,-,-,-,23.68,-,-,46.0,-
1844,南投縣,1998/10/16,南投,0.3,0.43,14.7,-,-,-,11.98,1.54,10.44,2.108,0.09,2.02,22.71,-,-,22.0,-
1845,南投縣,1998/10/16,埔里,0.7,0.51,16.9,-,17,-,6.59,0.1,6.49,2.006,0.11,1.9,20.18,-,-,26.0,-
1846,南投縣,1998/10/16,竹山,0.5,0.35,-,-,15,-,8.49,0.56,7.93,-,-,-,22.2,-,-,15.0,-
1847,南投縣,1998/10/15,南投,1.4,0.94,2.8,-,-,-,39.07,16.08,22.99,2.676,0.46,2.22,24.72,-,-,17.0,-
1848,南投縣,1998/10/15,埔里,1.0,0.72,1.6,-,31,-,19.6,9.66,9.94,2.374,0.2,2.17,21.58,-,-,31.0,-
1849,南投縣,1998/10/15,竹山,0.3,0.46,-,-,48,-,23.92,8.55,15.37,-,-,-,23.84,-,-,48.0,-
1850,南投縣,1998/10/14,南投,7.1,0.3,45.8,-,-,-,36.04,5.46,30.58,2.383,0.41,1.96,27.12,-,-,142.0,-
1851,南投縣,1998/10/14,埔里,3.3,0.67,22.6,-,96,-,14.58,2.62,11.96,2.219,0.12,2.1,24.34,-,-,73.0,-
1852,南投縣,1998/10/14,竹山,2.6,0.51,-,-,181,-,28.85,2.75,26.1,-,-,-,26.98,-,-,115.0,-
1853,南投縣,1998/10/13,南投,3.6,0.65,36.2,-,103,-,25.53,3.81,21.72,2.528,0.36,2.17,28.36,-,-,103.0,-
1854,南投縣,1998/10/13,埔里,5.8,0.66,41.6,-,133,-,14.55,0.61,13.94,2.321,0.19,2.13,25.7,-,-,103.0,-
1855,南投縣,1998/10/13,竹山,2.5,0.58,-,-,118,-,28.04,4.91,23.13,-,-,-,27.88,-,-,84.0,-
1856,南投縣,1998/10/12,南投,2.3,0.65,26.1,-,79,-,28.95,8.48,20.47,2.404,0.27,2.13,28.35,-,-,65.0,-
1857,南投縣,1998/10/12,埔里,2.1,0.69,37.4,-,118,-,13.27,0.59,12.68,2.321,0.18,2.14,25.59,-,-,84.0,-
1858,南投縣,1998/10/12,竹山,1.3,0.44,-,-,84,-,23.37,5.18,18.2,-,-,-,27.73,-,-,67.0,-
1859,南投縣,1998/10/11,南投,0.8,0.46,25.0,-,64,-,21.01,5.4,15.6,1.922,0.11,1.81,28.33,-,-,57.0,-
1860,南投縣,1998/10/11,埔里,0.7,0.52,28.3,-,63,-,10.97,1.2,9.77,2.058,0.05,2.01,24.97,-,-,59.0,-
1861,南投縣,1998/10/11,竹山,1.1,0.4,-,-,54,-,20.58,4.99,15.59,-,-,-,27.34,-,-,52.0,-
1862,南投縣,1998/10/10,南投,3.3,0.64,29.1,-,69,-,31.81,8.47,23.35,2.141,0.22,1.91,27.92,-,-,81.0,-
1863,南投縣,1998/10/10,埔里,0.9,0.53,29.4,-,59,-,9.51,0.72,8.79,2.004,0.05,1.96,24.55,-,-,66.0,-
1864,南投縣,1998/10/10,竹山,1.5,0.42,-,-,64,-,21.51,3.26,18.25,-,-,-,27.37,-,-,57.0,-
1865,南投縣,1998/10/09,南投,2.4,0.64,28.7,-,58,-,30.91,6.79,24.12,2.201,0.27,1.93,27.97,-,-,76.0,-
1866,南投縣,1998/10/09,埔里,1.3,0.57,35.2,-,65,-,11.27,1.36,9.91,1.611,0.06,1.55,24.66,-,-,74.0,-
1867,南投縣,1998/10/09,竹山,1.4,0.43,-,-,55,-,22.96,4.84,18.12,-,-,-,27.3,-,-,53.0,-
1868,南投縣,1998/10/08,南投,1.6,0.69,24.4,-,58,-,31.58,8.46,23.13,2.162,0.21,1.95,28.29,-,-,65.0,-
1869,南投縣,1998/10/08,埔里,1.2,0.62,21.5,-,62,-,11.91,0.76,11.16,1.656,0.12,1.53,24.58,-,-,56.0,-
1870,南投縣,1998/10/08,竹山,1.3,0.49,-,-,56,-,25.3,6.13,19.17,-,-,-,27.46,-,-,53.0,-
1871,南投縣,1998/10/07,南投,1.7,0.76,22.5,-,57,-,33.39,8.79,24.6,-,-,-,28.42,-,-,54.0,-
1872,南投縣,1998/10/07,埔里,1.2,0.65,28.0,-,66,-,13.05,1.56,11.5,1.856,0.06,1.8,25.85,-,-,58.0,-
1873,南投縣,1998/10/07,竹山,1.6,0.63,-,-,54,-,29.28,8.59,20.69,-,-,-,27.61,-,-,54.0,-
1874,南投縣,1998/10/06,南投,0.7,0.73,15.5,-,38,-,29.07,9.23,19.84,-,-,-,27.31,-,-,48.0,-
1875,南投縣,1998/10/06,埔里,0.5,0.67,18.6,-,63,-,13.14,4.22,8.92,1.924,0.08,1.85,24.51,-,-,56.0,-
1876,南投縣,1998/10/06,竹山,0.5,0.61,-,-,52,-,22.17,5.14,17.03,-,-,-,26.83,-,-,51.0,-
1877,南投縣,1998/10/05,南投,0.6,0.65,16.4,-,33,-,20.78,4.33,16.45,-,-,-,26.36,-,-,44.0,-
1878,南投縣,1998/10/05,埔里,0.9,0.8,12.1,-,57,-,17.74,6.78,10.96,1.997,0.08,1.92,23.67,-,-,54.0,-
1879,南投縣,1998/10/05,竹山,0.5,0.52,-,-,33,-,21.69,8.08,13.61,-,-,-,26.11,-,-,33.0,-
1880,南投縣,1998/10/04,南投,0.9,0.78,5.7,-,40,-,30.29,9.83,20.46,-,-,-,25.09,-,-,40.0,-
1881,南投縣,1998/10/04,埔里,0.8,0.88,14.7,-,88,-,19.58,1.95,17.64,2.27,0.12,2.15,21.39,-,-,69.0,-
1882,南投縣,1998/10/04,竹山,0.7,0.57,-,-,54,-,29.87,9.44,20.43,-,-,-,24.87,-,-,52.0,-
1883,南投縣,1998/10/03,南投,2.0,0.74,38.2,-,79,-,26.9,3.04,23.87,2.113,0.47,1.64,27.4,-,-,110.0,-
1884,南投縣,1998/10/03,埔里,2.3,0.83,46.0,-,119,-,18.06,1.28,16.78,2.319,0.18,2.14,24.25,-,-,99.0,-
1885,南投縣,1998/10/03,竹山,1.4,0.55,-,-,114,-,25.16,1.33,23.83,-,-,-,27.09,-,-,82.0,-
1886,南投縣,1998/10/02,南投,2.0,0.69,38.7,-,74,-,27.56,3.07,24.49,2.384,0.26,2.12,26.88,-,-,102.0,-
1887,南投縣,1998/10/02,埔里,2.5,0.84,42.0,-,101,-,35.54,2.97,17.54,2.62,0.21,2.41,23.61,-,-,101.0,-
1888,南投縣,1998/10/02,竹山,1.7,0.62,-,-,84,-,23.75,1.01,22.74,-,-,-,26.44,-,-,67.0,-
1889,南投縣,1998/10/01,南投,1.6,0.77,31.7,-,65,-,31.21,6.99,24.23,2.497,0.39,2.11,26.46,-,-,77.0,-
1890,南投縣,1998/10/01,埔里,1.1,0.66,35.4,-,64,-,13.19,0.88,12.3,2.451,0.16,2.29,24.04,-,-,75.0,-
1891,南投縣,1998/10/01,竹山,1.0,0.62,-,-,62,-,24.21,2.38,21.83,-,-,-,26.27,-,-,56.0,-
1892,雲林縣,1998/10/31,斗六,4.2,0.91,25.4,-,91,-,31.87,11.88,19.99,-,-,-,26.64,-,-,71.0,-
1893,雲林縣,1998/10/31,崙背,5.0,0.44,30.8,-,88,-,23.51,4.51,19.0,-,-,-,25.71,-,-,69.0,-
1894,雲林縣,1998/10/31,臺西,9.4,0.43,42.3,-,89,-,24.18,4.71,19.47,-,-,-,25.34,-,-,72.0,-
1895,雲林縣,1998/10/30,斗六,5.1,0.78,22.1,-,71,-,28.13,6.54,21.59,-,-,-,25.94,-,-,77.0,-
1896,雲林縣,1998/10/30,崙背,5.7,0.48,21.3,-,85,-,28.82,6.74,22.08,-,-,-,25.25,-,-,68.0,-
1897,雲林縣,1998/10/30,臺西,5.9,0.42,32.0,-,65,-,23.29,5.81,17.47,-,-,-,25.08,-,-,58.0,-
1898,雲林縣,1998/10/29,斗六,7.4,0.85,-,-,-,-,35.04,11.98,23.07,-,-,-,25.53,-,-,62.0,-
1899,雲林縣,1998/10/29,崙背,6.0,0.37,23.9,-,69,-,22.76,4.48,18.28,-,-,-,25.2,-,-,60.0,-
1900,雲林縣,1998/10/29,臺西,5.2,0.38,36.5,-,62,-,18.37,4.48,13.9,-,-,-,25.17,-,-,56.0,-
1901,雲林縣,1998/10/28,斗六,4.1,0.68,-,-,-,-,27.51,6.79,20.72,-,-,-,25.54,-,-,35.0,-
1902,雲林縣,1998/10/28,崙背,2.5,0.34,19.2,-,54,-,-,-,-,1.642,0.07,1.57,25.2,-,-,52.0,-
1903,雲林縣,1998/10/28,臺西,2.7,0.34,29.0,-,53,-,12.37,0.6,11.77,-,-,-,25.41,-,-,51.0,-
1904,雲林縣,1998/10/27,斗六,3.5,0.98,5.5,-,43,-,34.36,15.67,18.68,-,-,-,24.54,-,-,43.0,-
1905,雲林縣,1998/10/27,崙背,1.2,0.28,14.2,-,40,-,-,-,-,1.533,0.07,1.46,24.26,-,-,40.0,-
1906,雲林縣,1998/10/27,臺西,0.5,0.32,26.2,-,32,-,7.85,0.23,7.62,-,-,-,25.23,-,-,32.0,-
1907,雲林縣,1998/10/26,斗六,3.5,0.81,7.3,-,36,-,32.92,12.25,20.68,-,-,-,24.76,-,-,40.0,-
1908,雲林縣,1998/10/26,崙背,4.5,0.33,9.4,-,38,-,-,-,-,1.605,0.05,1.55,24.16,-,-,38.0,-
1909,雲林縣,1998/10/26,臺西,2.3,0.26,23.5,-,42,-,12.49,1.96,10.53,-,-,-,24.42,-,-,42.0,-
1910,雲林縣,1998/10/25,斗六,1.3,0.78,4.1,-,30,-,26.34,8.61,17.73,-,-,-,23.41,-,-,30.0,-
1911,雲林縣,1998/10/25,崙背,1.3,0.37,7.6,-,27,-,17.7,2.53,15.17,1.668,0.06,1.6,22.9,-,-,27.0,-
1912,雲林縣,1998/10/25,臺西,1.1,0.27,20.7,-,34,-,13.3,2.06,11.24,-,-,-,23.68,-,-,34.0,-
1913,雲林縣,1998/10/24,斗六,3.7,0.77,16.2,-,66,-,28.14,5.67,22.47,-,-,-,24.86,-,-,58.0,-
1914,雲林縣,1998/10/24,崙背,3.7,0.37,20.0,-,69,-,13.98,0.13,13.85,1.585,0.09,1.5,24.03,-,-,60.0,-
