序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1078,高雄市,1997/10/11,左營,6.5,0.85,37.1,-,91,-,30.89,4.66,26.23,2.869,0.27,2.6,26.76,-,-,70.0
1079,高雄市,1997/10/11,楠梓,3.5,0.74,32.4,-,96,-,29.68,3.36,26.32,2.691,0.28,2.41,26.8,-,-,73.0
1080,高雄市,1997/10/11,前金,10.6,0.91,37.8,-,108,-,29.4,3.26,26.15,-,-,-,26.63,-,-,79.0
1081,高雄市,1997/10/11,前鎮,15.1,-,-,-,-,-,51.5,11.61,39.9,2.893,0.49,2.41,27.81,-,-,76.0
1082,高雄市,1997/10/11,復興,17.5,1.5,-,-,117,-,70.77,29.57,42.42,-,0.75,2.48,27.57,-,-,84.0
1083,高雄市,1997/10/11,小港,12.8,0.95,39.7,-,100,-,53.16,14.17,38.99,2.882,0.47,2.41,27.56,-,-,99.0
1084,高雄市,1997/10/11,鳳山,8.8,0.95,36.0,-,113,65,34.55,4.45,30.11,-,-,-,27.54,-,-,81.0
1085,高雄市,1997/10/11,林園,9.4,0.66,40.7,-,107,58,19.14,0.52,18.62,2.503,0.38,2.12,26.59,-,-,90.0
1086,高雄市,1997/10/11,大寮,8.6,0.82,49.7,-,116,-,22.32,1.46,20.86,2.723,0.12,2.6,27.72,-,-,135.0
1087,高雄市,1997/10/11,仁武,10.3,0.81,29.3,-,112,-,48.13,13.2,34.93,2.895,0.61,2.29,27.0,-,-,81.0
1088,高雄市,1997/10/11,橋頭,5.4,0.93,36.5,-,104,-,33.59,5.95,27.64,2.973,0.47,2.5,25.78,-,-,77.0
1089,高雄市,1997/10/11,美濃,2.5,0.64,40.9,-,76,-,11.94,0.41,11.53,-,-,-,27.19,-,-,63.0
1090,高雄市,1997/10/10,左營,5.7,0.81,42.6,-,76,-,25.61,5.5,20.11,2.561,0.28,2.23,26.55,-,-,76.0
1091,高雄市,1997/10/10,楠梓,5.9,0.53,37.2,-,71,-,25.02,2.53,22.49,2.575,0.26,2.32,26.44,-,-,68.0
1092,高雄市,1997/10/10,前金,6.5,0.84,44.7,-,79,-,21.05,1.41,19.64,-,-,-,26.53,-,-,75.0
1093,高雄市,1997/10/10,前鎮,6.6,-,-,-,69,-,28.33,2.22,26.11,2.463,0.19,2.27,27.23,-,-,59.0
1094,高雄市,1997/10/10,復興,7.1,1.05,-,-,84,-,35.7,9.17,26.53,2.597,0.41,2.31,27.02,-,-,67.0
1095,高雄市,1997/10/10,小港,8.9,0.77,32.9,-,73,-,35.2,4.64,30.55,2.569,0.24,2.34,26.87,-,-,74.0
1096,高雄市,1997/10/10,鳳山,9.8,0.8,31.4,-,73,47,35.57,5.43,30.14,-,-,-,26.92,-,-,76.0
1097,高雄市,1997/10/10,林園,7.6,0.59,30.7,-,70,46,23.49,2.11,21.38,2.637,0.42,2.22,26.29,-,-,61.0
1098,高雄市,1997/10/10,大寮,7.0,0.68,44.2,-,81,-,22.17,2.29,19.87,2.606,0.22,2.39,27.26,-,-,103.0
1099,高雄市,1997/10/10,仁武,7.3,0.59,32.7,-,84,-,32.65,5.2,27.45,2.624,0.3,2.33,26.39,-,-,67.0
1100,高雄市,1997/10/10,橋頭,20.5,0.59,42.3,-,87,-,25.35,3.49,21.85,2.33,0.09,2.24,25.27,-,-,73.0
1101,高雄市,1997/10/10,美濃,1.9,0.5,41.1,-,71,-,13.08,0.84,12.24,-,-,-,26.27,-,-,80.0
1102,高雄市,1997/10/09,左營,4.3,0.7,42.5,-,51,-,20.74,3.33,17.41,2.301,0.21,2.03,27.03,-,-,51.0
1103,高雄市,1997/10/09,楠梓,6.9,0.63,29.1,-,75,-,34.51,6.75,27.76,2.979,0.45,2.53,26.84,-,-,62.0
1104,高雄市,1997/10/09,前金,4.0,0.6,48.5,-,56,-,12.34,0.49,11.85,-,-,-,26.92,-,-,53.0
1105,高雄市,1997/10/09,前鎮,12.9,-,-,-,50,-,22.07,3.61,18.46,2.503,0.31,2.19,27.51,-,-,50.0
1106,高雄市,1997/10/09,復興,3.6,0.79,-,-,67,-,27.25,6.75,20.5,2.48,0.37,2.11,27.04,-,-,58.0
1107,高雄市,1997/10/09,小港,8.4,0.57,38.6,-,57,-,23.65,3.49,20.17,2.319,0.25,2.07,26.93,-,-,53.0
1108,高雄市,1997/10/09,鳳山,4.7,0.83,32.5,-,60,40,24.64,2.13,22.51,-,-,-,27.28,-,-,55.0
1109,高雄市,1997/10/09,林園,1.0,0.36,39.7,-,51,-,5.4,0.14,5.26,2.093,0.13,1.96,26.57,-,-,51.0
1110,高雄市,1997/10/09,大寮,9.6,0.64,24.9,-,69,-,23.2,2.74,20.46,2.4,0.27,2.13,27.16,-,-,60.0
1111,高雄市,1997/10/09,仁武,4.2,0.52,32.8,-,66,-,22.11,1.84,20.27,2.334,0.2,2.14,26.62,-,-,58.0
1112,高雄市,1997/10/09,橋頭,14.7,0.64,40.3,-,68,-,24.86,5.1,19.76,2.522,0.33,2.19,25.42,-,-,59.0
1113,高雄市,1997/10/09,美濃,3.1,0.51,28.1,-,56,-,13.35,0.69,12.66,-,-,-,25.75,-,-,53.0
1114,高雄市,1997/10/08,左營,11.1,0.62,53.6,-,86,-,28.87,3.82,25.05,1.885,-,-,26.95,-,-,93.0
1115,高雄市,1997/10/08,楠梓,8.5,0.66,49.6,-,98,-,35.58,7.48,28.1,3.273,0.42,2.85,26.59,-,-,92.0
1116,高雄市,1997/10/08,前金,15.7,0.72,48.8,-,100,-,28.11,3.98,24.13,-,-,-,26.6,-,-,87.0
1117,高雄市,1997/10/08,前鎮,15.9,-,-,-,-,-,35.74,5.87,29.87,2.722,0.39,2.33,27.39,-,-,46.0
1118,高雄市,1997/10/08,復興,3.4,0.77,-,-,106,-,37.31,8.65,28.66,2.764,0.43,2.34,26.99,-,-,78.0
1119,高雄市,1997/10/08,小港,12.0,0.59,48.1,-,86,-,27.49,3.68,23.81,2.501,0.23,2.27,26.88,-,-,78.0
1120,高雄市,1997/10/08,鳳山,12.7,0.87,41.1,-,95,58,31.23,3.13,28.1,-,-,-,27.26,-,-,73.0
1121,高雄市,1997/10/08,林園,1.5,0.3,46.5,-,54,34,6.56,0.07,6.49,2.325,0.13,2.19,26.8,-,-,66.0
1122,高雄市,1997/10/08,大寮,4.5,0.64,37.1,-,90,-,17.15,1.47,16.0,2.522,0.26,2.26,27.34,-,-,70.0
1123,高雄市,1997/10/08,仁武,8.0,0.55,45.1,-,105,-,27.28,-,24.57,2.581,0.32,2.26,26.56,-,-,82.0
1124,高雄市,1997/10/08,橋頭,7.9,0.65,59.9,-,86,-,27.33,4.24,23.09,2.648,0.21,2.42,25.22,-,-,129.0
1125,高雄市,1997/10/08,美濃,3.8,0.57,40.6,-,88,-,14.19,0.35,13.85,-,-,-,25.76,-,-,75.0
1126,高雄市,1997/10/07,左營,13.5,0.82,51.6,-,100,-,39.25,4.94,34.31,-,-,-,27.28,-,-,106.0
1127,高雄市,1997/10/07,楠梓,7.9,0.63,48.7,-,98,-,33.09,5.24,27.85,2.77,0.23,2.54,26.87,-,-,115.0
1128,高雄市,1997/10/07,前金,12.8,0.89,48.2,-,122,-,35.33,3.05,32.28,-,-,-,27.01,-,-,102.0
1129,高雄市,1997/10/07,前鎮,17.3,-,-,-,-,-,49.51,7.56,41.96,2.986,0.46,2.52,27.87,-,-,29.0
1130,高雄市,1997/10/07,復興,10.7,1.31,-,-,125,-,58.94,20.03,38.91,3.148,0.79,2.35,27.54,-,-,88.0
1131,高雄市,1997/10/07,小港,14.0,0.83,46.1,-,86,-,37.15,5.87,31.28,2.704,0.38,2.32,27.38,-,-,127.0
1132,高雄市,1997/10/07,鳳山,11.1,0.93,45.0,-,100,53,34.46,3.5,30.95,-,-,-,27.71,-,-,88.0
1133,高雄市,1997/10/07,林園,3.8,0.5,44.2,-,62,39,10.12,-,9.81,2.254,0.17,2.09,27.2,-,-,78.0
1134,高雄市,1997/10/07,大寮,4.1,0.8,39.4,-,89,-,20.23,1.56,18.67,2.625,0.26,2.36,27.9,-,-,90.0
1135,高雄市,1997/10/07,仁武,11.6,0.7,45.6,-,111,-,34.58,5.13,29.45,2.879,0.52,2.36,27.17,-,-,109.0
1136,高雄市,1997/10/07,橋頭,10.3,0.7,59.7,-,99,-,32.14,4.84,27.3,2.61,0.21,2.4,25.74,-,-,159.0
1137,高雄市,1997/10/07,美濃,4.9,0.5,42.6,-,74,-,11.63,0.28,11.35,-,-,-,27.14,-,-,84.0
1138,高雄市,1997/10/06,左營,10.9,0.65,48.1,-,79,-,33.81,8.26,25.56,3.086,0.29,2.77,27.32,-,-,87.0
1139,高雄市,1997/10/06,楠梓,4.5,0.64,47.6,-,95,-,30.13,5.59,24.55,3.426,0.32,3.11,27.07,-,-,83.0
1140,高雄市,1997/10/06,前金,7.9,0.82,50.8,-,91,-,25.24,3.86,21.38,-,-,-,27.14,-,-,86.0
1141,高雄市,1997/10/06,前鎮,10.5,-,-,-,73,-,28.29,4.39,23.9,2.484,0.34,2.15,28.03,-,-,61.0
1142,高雄市,1997/10/06,復興,8.4,1.04,-,-,90,-,42.94,18.15,24.79,2.926,0.67,2.26,27.68,-,-,70.0
1143,高雄市,1997/10/06,小港,12.7,0.6,43.9,-,73,-,29.87,5.63,24.24,2.461,0.2,2.26,27.7,-,-,79.0
1144,高雄市,1997/10/06,鳳山,8.9,0.85,34.8,-,71,41,29.87,5.71,24.15,-,-,-,28.06,-,-,61.0
1145,高雄市,1997/10/06,林園,4.3,0.42,48.0,-,66,31,7.29,0.34,6.95,2.163,0.12,2.04,27.65,-,-,78.0
1146,高雄市,1997/10/06,大寮,8.6,0.66,31.1,-,78,-,24.68,3.47,17.65,-,-,-,28.4,-,-,64.0
1147,高雄市,1997/10/06,仁武,6.7,0.57,42.7,-,82,-,24.81,3.56,21.25,2.612,0.26,2.35,27.31,-,-,73.0
1148,高雄市,1997/10/06,橋頭,5.1,0.69,55.7,-,83,-,25.83,5.75,20.08,2.511,0.14,2.37,25.75,-,-,110.0
1149,高雄市,1997/10/06,美濃,2.5,0.55,37.0,-,74,-,13.07,0.45,12.62,-,-,-,27.25,-,-,77.0
1150,高雄市,1997/10/05,左營,8.4,0.66,36.7,-,75,-,28.61,5.8,22.8,3.096,0.22,2.83,27.87,-,-,88.0
1151,高雄市,1997/10/05,楠梓,4.4,0.56,32.4,-,84,-,25.64,4.57,21.06,2.636,0.26,2.38,28.02,-,-,83.0
1152,高雄市,1997/10/05,前金,7.8,0.72,37.5,-,93,-,23.14,3.01,20.13,-,-,-,27.78,-,-,80.0
1153,高雄市,1997/10/05,前鎮,14.5,-,-,-,69,-,37.85,5.78,32.08,2.49,0.24,2.25,28.94,-,-,59.0
1154,高雄市,1997/10/05,復興,11.8,1.01,-,-,91,-,50.3,20.62,29.68,2.942,0.65,2.29,28.89,-,-,70.0
1155,高雄市,1997/10/05,小港,11.8,0.7,31.4,-,79,-,39.52,11.21,28.32,2.489,0.25,2.24,28.65,-,-,86.0
1156,高雄市,1997/10/05,鳳山,8.3,0.75,29.3,-,67,33,28.4,4.61,23.79,-,-,-,28.78,-,-,62.0
1157,高雄市,1997/10/05,林園,13.3,0.46,40.9,-,68,34,18.53,7.89,13.04,2.313,0.25,2.06,27.64,-,-,88.0
1158,高雄市,1997/10/05,大寮,14.8,0.7,32.9,-,81,-,20.92,2.55,18.59,-,-,-,28.89,-,-,85.0
1159,高雄市,1997/10/05,仁武,15.2,0.63,22.7,-,93,-,50.16,20.69,32.16,2.712,0.41,2.3,28.24,-,-,72.0
1160,高雄市,1997/10/05,橋頭,5.1,0.69,36.1,-,79,-,25.63,5.28,20.35,2.463,0.11,2.35,26.8,-,-,97.0
1161,高雄市,1997/10/05,美濃,5.7,0.49,34.3,-,65,-,13.82,0.5,13.32,-,-,-,27.91,-,-,80.0
1162,高雄市,1997/10/04,左營,6.9,0.58,35.3,-,44,-,16.47,1.73,14.74,2.786,0.2,2.5,28.1,-,-,52.0
1163,高雄市,1997/10/04,楠梓,5.8,0.59,22.7,-,62,-,33.9,8.09,25.81,2.654,0.28,2.38,28.15,-,-,59.0
1164,高雄市,1997/10/04,前金,8.9,0.58,34.3,-,45,-,14.04,1.21,12.83,-,-,-,27.9,-,-,56.0
1165,高雄市,1997/10/04,前鎮,13.5,-,-,-,38,-,24.28,2.34,21.94,-,-,-,28.96,-,-,38.0
1166,高雄市,1997/10/04,復興,10.8,0.87,-,-,57,-,34.48,11.16,23.32,2.636,0.49,2.16,28.82,-,-,53.0
1167,高雄市,1997/10/04,小港,11.9,0.78,25.7,-,53,-,40.9,9.32,31.59,2.677,0.33,2.35,28.83,-,-,69.0
1168,高雄市,1997/10/04,鳳山,13.2,0.85,23.7,-,60,33,36.88,6.89,29.99,-,-,-,28.86,-,-,55.0
1169,高雄市,1997/10/04,林園,15.1,0.64,25.0,-,69,39,25.11,3.74,21.37,2.511,0.37,2.14,28.06,-,-,60.0
1170,高雄市,1997/10/04,大寮,11.4,0.79,26.5,-,81,-,28.25,4.16,24.09,2.72,0.38,2.34,29.37,-,-,80.0
1171,高雄市,1997/10/04,仁武,11.3,0.51,17.3,-,68,-,46.53,17.19,29.34,2.824,0.5,2.32,28.27,-,-,59.0
1172,高雄市,1997/10/04,橋頭,7.8,0.71,24.8,-,60,-,26.89,5.75,21.15,2.571,0.2,2.37,27.1,-,-,59.0
1173,高雄市,1997/10/04,美濃,1.1,0.53,29.5,-,63,-,11.88,0.51,11.37,-,-,-,28.83,-,-,56.0
1174,高雄市,1997/10/03,左營,12.0,0.94,56.1,-,91,-,28.79,-,25.62,2.8,0.33,2.4,28.47,-,-,108.0
1175,高雄市,1997/10/03,楠梓,3.5,0.66,44.7,-,89,-,28.36,4.39,23.97,3.772,0.49,3.28,28.7,-,-,85.0
1176,高雄市,1997/10/03,前金,9.7,0.82,54.8,-,89,-,22.99,1.68,21.31,-,-,-,28.51,-,-,102.0
1177,高雄市,1997/10/03,前鎮,11.7,-,-,-,76,-,26.99,1.13,25.86,2.369,0.15,2.23,29.11,-,-,63.0
1178,高雄市,1997/10/03,復興,6.6,1.09,-,-,104,-,38.45,7.4,31.05,2.748,0.52,2.23,28.74,-,-,77.0
1179,高雄市,1997/10/03,小港,13.0,0.77,55.3,-,86,-,32.9,2.72,30.18,2.625,0.31,2.32,28.56,-,-,98.0
1180,高雄市,1997/10/03,鳳山,12.2,1.04,52.5,-,103,62,34.77,1.67,33.1,-,-,-,29.25,-,-,91.0
1181,高雄市,1997/10/03,林園,3.3,0.6,65.7,-,79,55,13.12,1.09,12.03,2.355,0.17,2.19,27.89,-,-,108.0
1182,高雄市,1997/10/03,大寮,9.5,0.92,49.4,-,118,-,27.43,1.61,25.82,2.929,0.4,2.53,29.21,-,-,92.0
1183,高雄市,1997/10/03,仁武,8.9,0.67,40.0,-,125,-,37.49,4.77,32.72,2.879,0.37,2.51,28.4,-,-,88.0
1184,高雄市,1997/10/03,橋頭,4.8,0.71,53.8,-,80,-,22.05,2.42,19.63,2.546,0.13,2.42,27.39,-,-,100.0
1185,高雄市,1997/10/03,美濃,2.1,0.57,34.8,-,76,-,13.32,0.32,12.99,-,-,-,28.86,-,-,71.0
1186,高雄市,1997/10/02,左營,11.6,0.83,51.9,-,82,-,39.26,8.7,30.56,3.0,0.44,2.56,28.16,-,-,132.0
1187,高雄市,1997/10/02,楠梓,5.2,0.76,45.5,-,96,-,33.54,5.2,28.34,2.918,0.36,2.56,27.87,-,-,123.0
1188,高雄市,1997/10/02,前金,11.3,0.93,52.8,-,101,-,-,-,25.51,-,-,-,27.98,-,-,115.0
1189,高雄市,1997/10/02,前鎮,12.9,-,-,-,76,-,44.6,7.43,37.18,3.07,0.48,2.59,28.82,-,-,63.0
1190,高雄市,1997/10/02,復興,6.4,1.27,-,-,121,-,45.65,11.56,34.09,3.131,0.82,2.31,28.48,-,-,86.0
1191,高雄市,1997/10/02,小港,8.9,0.93,48.4,-,99,-,30.45,1.83,28.61,2.888,0.28,2.61,28.29,-,-,111.0
1192,高雄市,1997/10/02,鳳山,10.2,1.05,46.2,-,113,67,31.58,2.22,29.36,-,-,-,28.68,-,-,94.0
1193,高雄市,1997/10/02,林園,2.8,0.56,39.2,-,58,45,11.97,0.38,11.59,2.404,0.24,2.17,27.6,-,-,88.0
1194,高雄市,1997/10/02,大寮,7.2,0.87,39.5,-,105,-,22.83,1.59,21.24,2.665,0.34,2.32,28.94,-,-,126.0
1195,高雄市,1997/10/02,仁武,13.9,0.72,41.2,-,108,-,44.9,11.36,36.0,2.659,0.36,2.3,27.88,-,-,99.0
1196,高雄市,1997/10/02,橋頭,7.2,0.75,53.8,-,92,-,28.42,3.61,24.81,2.479,0.17,2.31,26.69,-,-,152.0
1197,高雄市,1997/10/02,美濃,1.9,0.65,41.9,-,84,-,13.2,0.31,12.89,-,-,-,27.45,-,-,87.0
1198,高雄市,1997/10/01,左營,12.4,1.06,43.9,-,93,-,40.89,3.81,37.08,-,-,-,27.95,-,-,97.0
1199,高雄市,1997/10/01,楠梓,4.4,0.63,34.5,-,75,-,31.57,4.9,26.68,2.877,0.24,2.64,27.9,-,-,83.0
1200,高雄市,1997/10/01,前金,9.0,1.05,36.3,-,98,-,31.64,2.57,29.07,-,-,-,27.88,-,-,77.0
1201,高雄市,1997/10/01,前鎮,10.7,-,-,-,74,-,39.26,4.4,34.86,2.757,0.36,2.39,28.77,-,-,62.0
1202,高雄市,1997/10/01,復興,8.3,1.38,-,-,92,-,45.77,13.0,32.77,3.026,0.85,2.18,28.5,-,-,71.0
1203,高雄市,1997/10/01,小港,6.9,0.77,32.7,-,65,-,28.5,3.75,24.74,2.667,0.26,2.41,28.02,-,-,72.0
1204,高雄市,1997/10/01,鳳山,7.3,1.04,37.1,-,87,53,31.34,2.46,28.87,-,-,-,28.5,-,-,80.0
1205,高雄市,1997/10/01,林園,3.5,0.56,49.0,-,66,48,-,-,-,2.376,0.17,2.21,27.43,-,-,116.0
1206,高雄市,1997/10/01,大寮,8.7,0.87,34.9,-,98,-,24.65,2.18,22.47,2.655,0.12,2.53,28.49,-,-,75.0
1207,高雄市,1997/10/01,仁武,7.2,0.68,39.3,-,86,-,30.86,4.22,26.64,2.782,0.39,2.39,27.83,-,-,113.0
1208,高雄市,1997/10/01,橋頭,4.3,0.73,41.5,-,71,-,24.9,3.31,21.59,2.584,0.18,2.4,26.77,-,-,85.0
1209,高雄市,1997/10/01,美濃,6.0,0.63,45.0,-,75,-,14.46,0.56,13.91,-,-,-,27.27,-,-,100.0
1210,基隆市,1997/10/31,基隆,1.7,0.54,46.5,-,72,-,12.84,1.14,11.71,2.267,0.26,2.01,20.02,-,-,63.0
1211,基隆市,1997/10/30,基隆,1.6,0.71,47.7,-,61,-,20.24,2.11,18.14,2.285,0.16,2.13,20.52,-,-,55.0
1212,基隆市,1997/10/29,基隆,1.2,0.7,30.1,-,32,-,22.12,4.56,17.56,2.214,0.16,2.05,20.35,-,-,36.0
1213,基隆市,1997/10/28,基隆,0.8,0.67,33.7,-,39,-,19.59,3.2,16.39,2.38,0.15,2.23,20.53,-,-,39.0
1214,基隆市,1997/10/27,基隆,0.5,0.66,37.0,-,39,-,18.01,2.91,15.1,2.435,0.36,2.08,20.41,-,-,39.0
1215,基隆市,1997/10/26,基隆,1.3,0.73,27.7,-,56,-,22.83,4.67,18.16,2.916,0.45,2.46,23.47,-,-,53.0
1216,基隆市,1997/10/25,基隆,1.9,1.0,28.8,-,70,-,32.41,10.19,22.23,3.068,0.38,2.69,23.49,-,-,60.0
1217,基隆市,1997/10/24,基隆,7.2,0.84,26.5,-,62,-,29.71,5.68,24.03,2.816,0.55,2.27,23.36,-,-,56.0
1218,基隆市,1997/10/23,基隆,11.7,0.9,18.2,-,71,-,42.55,16.86,25.69,3.044,0.79,2.25,23.97,-,-,61.0
1219,基隆市,1997/10/22,基隆,11.8,0.91,20.0,-,68,-,39.42,12.63,26.79,2.62,0.53,2.09,24.33,-,-,59.0
1220,基隆市,1997/10/21,基隆,5.5,0.8,21.2,-,48,-,30.67,9.55,21.12,2.613,0.55,2.06,24.38,-,-,48.0
1221,基隆市,1997/10/20,基隆,9.5,0.9,18.6,-,39,-,32.39,7.72,24.67,2.597,0.27,2.33,25.11,-,-,39.0
1222,基隆市,1997/10/19,基隆,1.4,0.84,31.9,-,43,-,20.05,3.23,16.83,2.737,0.42,2.31,24.54,-,-,43.0
1223,基隆市,1997/10/18,基隆,1.7,0.81,32.8,-,47,-,22.7,3.71,18.99,2.815,0.3,2.52,23.5,-,-,47.0
1224,基隆市,1997/10/17,基隆,1.0,0.75,35.6,-,49,-,18.98,2.15,16.83,2.47,0.19,2.29,24.14,-,-,49.0
1225,基隆市,1997/10/16,基隆,0.7,0.82,30.3,-,54,-,20.46,2.88,17.58,2.705,0.41,2.3,24.87,-,-,52.0
1226,基隆市,1997/10/15,基隆,10.3,1.02,16.9,-,58,-,42.07,14.89,27.17,3.176,0.36,2.82,25.01,-,-,54.0
1227,基隆市,1997/10/14,基隆,8.3,1.14,19.6,-,69,-,45.46,16.1,29.36,3.446,0.52,2.93,25.37,-,-,59.0
1228,基隆市,1997/10/13,基隆,7.3,0.86,23.2,-,45,-,34.42,11.45,22.96,2.614,0.29,2.32,25.67,-,-,45.0
1229,基隆市,1997/10/12,基隆,2.4,0.76,29.3,-,41,-,20.59,3.26,17.32,2.951,0.38,2.57,24.04,-,-,41.0
1230,基隆市,1997/10/11,基隆,2.0,0.94,27.3,-,27,-,27.55,4.82,22.73,2.621,0.33,2.29,23.03,-,-,33.0
1231,基隆市,1997/10/10,基隆,4.9,0.95,26.4,-,49,-,34.05,5.75,28.3,2.638,0.32,2.32,22.58,-,-,49.0
1232,基隆市,1997/10/09,基隆,3.4,1.12,43.2,-,82,-,29.87,6.3,23.57,2.984,0.36,2.63,24.25,-,-,66.0
1233,基隆市,1997/10/08,基隆,2.3,0.64,52.2,-,67,-,16.89,1.41,15.48,2.542,0.28,2.27,24.3,-,-,63.0
1234,基隆市,1997/10/07,基隆,1.6,0.62,29.4,-,45,-,19.8,2.93,16.86,2.595,0.17,2.43,23.62,-,-,45.0
1235,基隆市,1997/10/06,基隆,0.9,0.81,32.5,-,53,-,22.24,4.65,17.6,2.429,0.31,2.12,23.2,-,-,51.0
1236,基隆市,1997/10/05,基隆,0.7,0.6,34.6,-,39,-,17.61,1.64,15.97,2.338,0.06,2.28,23.07,-,-,39.0
1237,基隆市,1997/10/04,基隆,9.9,0.96,39.6,-,90,-,40.36,10.06,30.31,2.894,0.41,2.49,25.48,-,-,81.0
1238,基隆市,1997/10/03,基隆,1.7,0.82,21.5,-,49,-,23.28,4.85,18.43,3.328,0.38,2.95,24.9,-,-,49.0
1239,基隆市,1997/10/02,基隆,3.1,0.83,23.6,-,51,-,24.67,4.47,20.21,3.022,0.46,2.56,24.63,-,-,50.0
1240,基隆市,1997/10/01,基隆,5.1,0.94,19.1,-,28,-,32.85,6.87,25.99,2.419,0.32,2.1,24.27,-,-,34.0
1241,新竹市,1997/10/31,新竹,4.9,0.39,37.5,-,69,-,20.08,1.1,18.98,2.422,0.11,2.31,20.16,-,-,59.0
1242,新竹市,1997/10/30,新竹,5.0,0.44,38.7,-,53,-,23.5,1.51,21.99,2.408,0.16,2.25,20.92,-,-,51.0
1243,新竹市,1997/10/29,新竹,5.4,0.4,17.6,-,21,-,27.67,4.15,23.52,2.583,0.31,2.28,20.89,-,-,27.0
1244,新竹市,1997/10/28,新竹,7.1,0.43,19.0,-,37,-,29.17,2.75,26.42,2.602,0.3,2.3,21.13,-,-,37.0
1245,新竹市,1997/10/27,新竹,4.5,0.4,26.2,-,37,-,20.75,1.03,19.72,2.453,0.18,2.28,21.04,-,-,37.0
1246,新竹市,1997/10/26,新竹,6.5,0.43,26.6,-,68,-,33.24,10.68,22.56,2.727,0.3,2.43,24.25,-,-,59.0
1247,新竹市,1997/10/25,新竹,9.1,0.56,22.7,-,71,-,38.96,9.31,29.65,2.811,0.4,2.41,24.55,-,-,60.0
1248,新竹市,1997/10/24,新竹,10.3,0.5,24.7,-,63,-,33.03,4.97,28.06,2.746,0.36,2.38,24.17,-,-,56.0
1249,新竹市,1997/10/23,新竹,13.5,0.61,20.8,-,76,-,45.17,12.76,32.41,2.846,0.49,2.36,25.07,-,-,66.0
1250,新竹市,1997/10/22,新竹,9.9,0.58,19.1,-,51,-,35.13,9.07,26.06,2.708,0.43,2.28,25.78,-,-,51.0
1251,新竹市,1997/10/21,新竹,7.7,0.47,14.3,-,33,-,30.2,6.84,23.36,2.832,0.46,2.37,25.93,-,-,33.0
1252,新竹市,1997/10/20,新竹,8.1,0.51,17.7,-,28,-,34.18,7.44,25.81,2.795,0.4,2.39,27.17,-,-,49.0
1253,新竹市,1997/10/19,新竹,4.5,0.4,26.0,-,32,-,24.23,2.32,21.91,2.561,0.27,2.29,26.02,-,-,50.0
1254,新竹市,1997/10/18,新竹,10.3,0.51,21.8,-,39,-,35.61,4.46,31.15,2.74,0.42,2.32,24.81,-,-,45.0
1255,新竹市,1997/10/17,新竹,8.2,0.5,22.8,-,35,-,29.23,3.28,25.95,2.687,0.34,2.35,25.59,-,-,42.0
1256,新竹市,1997/10/16,新竹,11.9,0.68,22.5,-,55,-,38.87,10.21,28.67,2.835,0.51,2.33,26.55,-,-,69.0
1257,新竹市,1997/10/15,新竹,11.4,0.92,19.2,-,69,-,55.1,29.08,26.02,3.469,0.78,2.69,26.6,-,-,60.0
1258,新竹市,1997/10/14,新竹,8.5,0.75,16.0,-,64,-,45.73,21.61,24.12,3.233,0.67,2.56,25.95,-,-,57.0
1259,新竹市,1997/10/13,新竹,10.3,0.98,27.4,-,56,-,46.6,18.44,28.16,3.404,0.79,2.61,26.23,-,-,66.0
1260,新竹市,1997/10/12,新竹,9.1,0.6,18.4,-,35,-,34.07,8.61,25.46,2.736,0.45,2.28,25.59,-,-,44.0
1261,新竹市,1997/10/11,新竹,7.3,0.53,22.7,-,47,-,28.53,3.79,24.74,2.603,0.41,2.19,24.82,-,-,47.0
1262,新竹市,1997/10/10,新竹,5.3,0.77,29.1,-,71,-,30.15,6.13,24.02,2.795,0.49,2.31,23.36,-,-,60.0
1263,新竹市,1997/10/09,新竹,10.3,0.85,38.8,-,91,-,39.61,5.74,33.87,3.103,0.81,2.29,26.01,-,-,89.0
1264,新竹市,1997/10/08,新竹,5.7,0.31,35.3,-,54,-,23.2,1.39,21.81,2.458,0.42,2.03,25.36,-,-,52.0
1265,新竹市,1997/10/07,新竹,8.3,0.46,24.8,-,36,-,30.3,3.19,27.11,2.706,0.53,2.18,25.54,-,-,58.0
1266,新竹市,1997/10/06,新竹,8.3,0.59,25.5,-,43,-,31.77,4.69,27.08,2.724,0.57,2.16,25.13,-,-,50.0
1267,新竹市,1997/10/05,新竹,4.9,0.5,25.0,-,50,-,22.85,4.52,18.33,2.581,0.53,2.05,24.95,-,-,50.0
1268,新竹市,1997/10/04,新竹,12.5,0.93,29.4,-,69,-,39.7,12.49,27.21,3.792,1.01,2.79,27.29,-,-,62.0
1269,新竹市,1997/10/03,新竹,14.8,0.94,21.6,-,46,-,45.61,17.08,28.53,-,-,-,26.77,-,-,68.0
