序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
686,桃園市,2017/10/03,龍潭,3.5,0.37,-,38.7,54,30,15.38,2.99,12.4,-,-,-,3.85,3.47,29.4,-,-,70.93,-
687,桃園市,2017/10/03,平鎮,4.2,0.38,-,32.4,55,28,19.41,2.48,16.93,-,-,-,2.92,2.53,28.96,-,-,75.83,-
688,桃園市,2017/10/03,觀音,4.4,0.26,-,34.6,62,27,11.83,0.8,11,-,-,-,4.87,4.32,28.84,0,0,78.48,0
689,桃園市,2017/10/02,桃園,6.8,0.57,-,35.1,58,38,24.09,2.76,21.33,2.253,0.23,2.023,1.11,0.75,30.6,-,-,71.73,-
690,桃園市,2017/10/02,中壢,4.3,0.9,-,32.5,74,42,39.82,12.52,27.31,2.242,0.296,1.945,1.06,0.58,30.21,-,-,74.25,-
691,桃園市,2017/10/02,大園,7.8,0.34,-,43.3,60,37,17.71,1.55,16.16,-,-,-,2.2,1.95,30.28,-,-,75.78,-
692,桃園市,2017/10/02,龍潭,4,0.43,-,43.3,63,41,16.25,1.5,14.75,-,-,-,1.74,1.34,30.53,-,-,69.4,-
693,桃園市,2017/10/02,平鎮,5.1,0.4,-,41.7,68,35,20.06,1.38,18.66,-,-,-,1.61,1.19,29.8,-,-,74.38,-
694,桃園市,2017/10/02,觀音,3.3,0.29,-,51.7,60,34,7.98,0.38,7.53,-,-,-,1.5,1.26,29.59,0,0,76.55,0
695,桃園市,2017/10/01,桃園,6.2,0.44,-,47.6,39,25,16.11,1.42,14.69,2.157,0.162,1.994,1.26,0.92,30.32,-,-,67.52,-
696,桃園市,2017/10/01,中壢,2.8,0.87,-,38.5,53,24,36.16,11.99,24.17,2.253,0.278,1.975,1.05,0.6,29.97,-,-,69.66,-
697,桃園市,2017/10/01,大園,4.4,0.32,-,51,44,24,13.41,1.2,12.2,-,-,-,2.84,2.48,30.25,-,-,68.66,-
698,桃園市,2017/10/01,龍潭,3,0.43,-,54.4,55,30,12.79,1.37,11.42,-,-,-,1.68,1.37,30.09,-,-,67.33,-
699,桃園市,2017/10/01,平鎮,3.8,0.33,-,52.6,49,24,13.65,0.86,12.74,-,-,-,1.78,1.46,29.33,-,-,70.63,-
700,桃園市,2017/10/01,觀音,4.8,0.33,-,47,53,28,13.06,0.86,12.24,-,-,-,1.89,1.64,29.43,0,0,71.03,0
701,新竹縣,2017/10/14,竹東,1.7,0.17,-,13.9,11,6,10.29,4.02,6.27,-,-,-,2.96,2.43,26.18,-,-,90.45,-
702,新竹縣,2017/10/14,湖口,2.2,0.18,-,19.1,11,4,8.23,1.7,6.52,-,-,-,6.04,5.82,25.92,-,-,87.04,-
703,新竹縣,2017/10/13,竹東,1.5,0.17,-,31.6,15,8,5.95,0.9,5.04,-,-,-,6.52,5.53,24.92,-,-,87.11,-
704,新竹縣,2017/10/13,湖口,2.1,0.17,-,37.6,23,7,4.42,1.15,3.27,-,-,-,7.4,7.02,23.88,-,-,89.77,-
705,新竹縣,2017/10/12,竹東,1,0.09,-,20.2,16,6,4.88,1.15,3.73,-,-,-,5.47,4.92,26.5,-,-,77.85,-
706,新竹縣,2017/10/12,湖口,2,0.2,-,20.1,21,10,12.13,2.48,9.65,-,-,-,5.93,5.58,26.2,-,-,82.07,-
707,新竹縣,2017/10/11,竹東,1.4,0.17,-,20.1,24,10,6.38,2.44,3.94,-,-,-,3.13,2.6,29.73,-,-,65.7,-
708,新竹縣,2017/10/11,湖口,1.6,0.15,-,22.2,22,6,5.72,1.61,4.12,-,-,-,6.55,6.02,29.78,-,-,67.99,-
709,新竹縣,2017/10/10,竹東,2.9,0.31,-,34.9,42,24,7.98,1.39,6.6,-,-,-,1.43,1.14,30.08,-,-,67.35,-
710,新竹縣,2017/10/10,湖口,1.7,0.14,-,19.5,21,6,6.26,1.46,4.79,-,-,-,4.5,4.01,30.89,-,-,63.88,-
711,新竹縣,2017/10/09,竹東,3.1,0.3,-,39.7,41,24,6.74,0.84,5.89,-,-,-,1.49,1.21,30.6,-,-,65.59,-
712,新竹縣,2017/10/09,湖口,1.7,0.16,-,18.4,21,6,5.41,1.62,3.79,-,-,-,5.17,4.83,30.98,-,-,63.2,-
713,新竹縣,2017/10/08,竹東,1.8,0.14,-,24.1,24,10,4.05,1.49,2.56,-,-,-,4.89,4.04,30.03,-,-,66.49,-
714,新竹縣,2017/10/08,湖口,1.9,0.2,-,28.1,28,11,6.8,1.17,5.62,-,-,-,7.29,6.84,28.97,-,-,74,-
715,新竹縣,2017/10/07,竹東,0.8,0.2,-,29.2,26,8,5.25,1.41,3.84,-,-,-,4.22,3.43,28.54,-,-,72.73,-
716,新竹縣,2017/10/07,湖口,2.8,0.22,-,33.9,32,13,9.34,1.17,8.17,-,-,-,6.88,6.49,28.22,-,-,74.95,-
717,新竹縣,2017/10/06,竹東,1.2,0.21,-,21.6,24,10,7.77,1.18,6.59,-,-,-,2.07,1.59,29.12,-,-,72.45,-
718,新竹縣,2017/10/06,湖口,2,0.22,-,29,32,13,10.74,1.4,9.34,-,-,-,5.14,4.79,29.15,-,-,74.68,-
719,新竹縣,2017/10/05,竹東,1.5,0.23,-,32.4,29,12,8.38,1.47,6.92,-,-,-,1.67,1.15,28.49,-,-,71.51,-
720,新竹縣,2017/10/05,湖口,1.6,0.24,-,38.5,37,11,8.34,1.06,7.26,-,-,-,5.04,4.82,28.53,-,-,70.9,-
721,新竹縣,2017/10/04,竹東,1.1,0.2,-,40.3,28,11,4.31,1.78,2.53,-,-,-,4.11,3.46,27.5,-,-,75.49,-
722,新竹縣,2017/10/04,湖口,2,0.24,-,43,33,14,5.18,1.28,3.9,-,-,-,6.06,5.89,26.68,-,-,78.28,-
723,新竹縣,2017/10/03,竹東,1.8,0.27,-,37.4,46,29,7.45,1.28,6.17,-,-,-,2.52,2.04,29.15,-,-,71.86,-
724,新竹縣,2017/10/03,湖口,2.1,0.28,-,34.7,50,29,13.28,2.54,10.74,-,-,-,4.01,3.75,29.41,-,-,76.24,-
725,新竹縣,2017/10/02,竹東,1.9,0.32,-,35.4,48,32,11.66,2.54,9.12,-,-,-,1.69,1.36,30.2,-,-,70.48,-
726,新竹縣,2017/10/02,湖口,3.5,0.36,-,45,61,39,11.55,0.87,10.67,-,-,-,1.56,1.32,29.66,-,-,76.76,-
727,新竹縣,2017/10/01,竹東,2.2,0.32,-,44,44,29,10.17,1.3,8.88,-,-,-,1.74,1.33,30.19,-,-,69.88,-
728,新竹縣,2017/10/01,湖口,4.2,0.35,-,55.1,55,32,12.09,0.52,11.58,-,-,-,1.77,1.56,29.55,-,-,74.95,-
729,苗栗縣,2017/10/14,苗栗,1.6,0.34,-,14.6,22,9,17.56,4.89,12.67,-,-,-,1.82,1.66,26.82,-,-,88.97,-
730,苗栗縣,2017/10/14,頭份,1.7,0.21,-,16.5,10,6,15.6,3.43,12.18,1.878,0.073,1.805,2.85,2.3,26.52,-,-,90.07,-
731,苗栗縣,2017/10/14,三義,0.8,0.18,-,19.2,14,7,10.39,1.36,9.04,-,-,-,2.98,2.57,23.57,1.75,6.16,90.04,2.38
732,苗栗縣,2017/10/13,苗栗,1.6,0.22,-,32.9,26,14,9.55,2.47,7.08,-,-,-,6.58,5.87,26.12,-,-,79.55,-
733,苗栗縣,2017/10/13,頭份,1.9,0.26,-,35.8,20,12,7.9,0.73,7.19,1.857,0.046,1.811,5.38,4.35,25.33,-,-,85.77,-
734,苗栗縣,2017/10/13,三義,1.8,0.18,-,32.7,17,5,6.14,0.75,5.36,-,-,-,7.78,7.37,24.27,2.38,6.04,84.21,3.3
735,苗栗縣,2017/10/12,苗栗,1.7,0.17,-,20.9,24,13,8.08,2.23,5.85,-,-,-,4.49,3.91,27.83,-,-,69.73,-
736,苗栗縣,2017/10/12,頭份,2.2,0.17,-,23.9,18,13,10.81,2.62,8.19,-,-,-,5.36,4.62,28.18,-,-,72.04,-
737,苗栗縣,2017/10/12,三義,1.3,0.1,-,19.7,12,3,5.98,0.89,5.07,-,-,-,4.11,3.85,25.25,0,0,78.26,0
738,苗栗縣,2017/10/11,苗栗,2.7,0.39,-,29.9,49,29,11.22,1.7,9.51,-,-,-,2.06,1.55,30.41,-,-,65.83,-
739,苗栗縣,2017/10/11,頭份,0.8,0.24,-,24.5,26,17,9.38,1.87,7.5,1.925,0.059,1.865,3.15,2.65,30.11,-,-,68.81,-
740,苗栗縣,2017/10/11,三義,3.1,0.35,-,41.9,51,28,10.38,0.64,9.7,-,-,-,1.84,1.53,28.26,0,0,72.17,0
741,苗栗縣,2017/10/10,苗栗,3.7,0.48,-,45.6,67,40,12.8,1.86,10.94,-,-,-,1.33,0.8,29.95,-,-,71.81,-
742,苗栗縣,2017/10/10,頭份,3.5,0.44,-,45.9,56,35,14.78,2.09,12.69,2.095,0.111,1.984,1.85,1.45,29.45,-,-,75.16,-
743,苗栗縣,2017/10/10,三義,2.1,0.38,-,42.8,55,29,9.94,0.97,8.97,-,-,-,1.33,0.78,27.99,0,0,77.52,0
744,苗栗縣,2017/10/09,苗栗,2.5,0.45,-,44,61,35,13.34,2.01,11.33,-,-,-,1.2,0.74,30.43,-,-,70.18,-
745,苗栗縣,2017/10/09,頭份,4.3,0.42,-,46.8,53,30,13.2,2.45,10.75,2.054,0.098,1.956,1.63,1.27,29.86,-,-,73.83,-
746,苗栗縣,2017/10/09,三義,2,0.36,-,45.4,56,30,9.28,0.79,8.49,-,-,-,1.53,1.32,28.4,0,0,74.81,0
747,苗栗縣,2017/10/08,苗栗,1.5,0.27,-,20.6,27,17,9.38,2.2,7.18,-,-,-,2.24,1.89,30.2,-,-,64.44,-
748,苗栗縣,2017/10/08,頭份,1.2,0.18,-,27.9,23,13,8.4,1.05,7.35,1.838,0.033,1.805,4.04,3.68,30.08,-,-,68.95,-
749,苗栗縣,2017/10/08,三義,0.9,0.24,-,26.6,30,13,7.26,0.5,6.75,-,-,-,2.48,2.27,28.03,0,0,71.61,0
750,苗栗縣,2017/10/07,苗栗,1.5,0.3,-,25.7,30,18,11,2.34,8.66,-,-,-,2.92,2.47,29.46,-,-,67.92,-
751,苗栗縣,2017/10/07,頭份,0.9,0.22,-,33.2,27,15,10.06,0.55,9.54,1.873,0.04,1.833,4.14,3.57,29.04,-,-,72.13,-
752,苗栗縣,2017/10/07,三義,0.8,0.29,-,25.1,32,14,12.63,3.39,9.23,-,-,-,2.45,2.37,27.53,0,0,76.05,0
753,苗栗縣,2017/10/06,苗栗,2.7,0.37,-,18.7,40,23,19.13,4.32,14.81,-,-,-,2.01,1.76,29.4,-,-,71.46,-
754,苗栗縣,2017/10/06,頭份,1.2,0.28,-,25,26,18,16.21,1.56,14.65,1.939,0.087,1.852,2.33,1.99,29.43,-,-,73.57,-
755,苗栗縣,2017/10/06,三義,1.5,0.32,-,31,42,18,11.65,1.38,10.26,-,-,-,1.83,1.65,27.53,0,0,78.3,0
756,苗栗縣,2017/10/05,苗栗,3.6,0.32,-,31,44,20,17.29,2.68,14.62,-,-,-,1.93,1.62,28.7,-,-,69.91,-
757,苗栗縣,2017/10/05,頭份,2.1,0.27,-,39.3,35,19,15.23,1.15,14.08,1.926,0.084,1.841,2.58,2.09,29.05,-,-,70.12,-
758,苗栗縣,2017/10/05,三義,2,0.22,-,36.4,33,12,8.37,0.68,7.65,-,-,-,2.17,2,26.52,0,0,79.52,0
759,苗栗縣,2017/10/04,苗栗,1.8,0.27,-,41,33,17,7.5,1.04,6.46,-,-,-,3.52,3.02,28.05,-,-,71.53,-
760,苗栗縣,2017/10/04,頭份,2.3,0.2,-,43,33,18,11.23,1.46,9.77,1.875,0.044,1.831,4.15,3.52,27.81,-,-,75.02,-
761,苗栗縣,2017/10/04,三義,0.9,0.2,-,37,24,10,5.45,0.68,4.78,-,-,-,3.39,3.21,25.25,0,0,83.23,0
762,苗栗縣,2017/10/03,苗栗,3.1,0.37,-,31,53,33,15.3,2.66,12.65,-,-,-,2.31,1.9,29.44,-,-,74.47,-
763,苗栗縣,2017/10/03,頭份,2.9,0.3,-,34.7,45,26,13.21,2,11.21,1.946,0.074,1.872,2.76,2.3,29.29,-,-,77.16,-
764,苗栗縣,2017/10/03,三義,2,0.29,-,33.5,48,30,9.62,0.48,9.16,-,-,-,2.72,2.54,27.21,0,0,81.18,0
765,苗栗縣,2017/10/02,苗栗,2.8,0.42,-,37.8,59,39,12.46,1.73,10.73,-,-,-,1.26,0.88,30.15,-,-,72.37,-
766,苗栗縣,2017/10/02,頭份,3.2,0.36,-,42.7,56,33,12.28,1.85,10.43,2.021,0.088,1.933,1.6,1.32,29.72,-,-,78,-
767,苗栗縣,2017/10/02,三義,2.1,0.3,-,41.6,49,32,8.53,0.75,7.78,-,-,-,1.66,1.51,28.33,0,0,76.93,0
768,苗栗縣,2017/10/01,苗栗,3.6,0.39,-,50,57,34,10.17,1.01,9.15,-,-,-,1.39,1.08,29.89,-,-,71.89,-
769,苗栗縣,2017/10/01,頭份,3.2,0.35,-,53.4,54,32,11.11,1.68,9.44,2.015,0.085,1.93,1.85,1.53,29.59,-,-,77.45,-
770,苗栗縣,2017/10/01,三義,1.7,0.26,-,51.8,42,26,5.88,0.37,5.53,-,-,-,1.91,1.64,28.08,0,0,73.67,0
771,彰化縣,2017/10/14,彰化,2.3,0.4,-,11.9,21,11,18.26,3.67,14.6,-,-,-,3.25,2.85,26.55,-,-,85.53,-
772,彰化縣,2017/10/14,線西,2.5,0.29,-,16.6,29,16,17.68,3.4,14.28,2.083,0.141,1.942,2.97,2.76,26.91,-,-,91.3,-
773,彰化縣,2017/10/14,二林,3.6,0.27,-,14,19,8,13.45,2.86,10.59,-,-,-,2.22,2.04,25.8,-,-,93.99,-
774,彰化縣,2017/10/13,彰化,1.5,0.27,-,24.7,36,10,10.78,0.73,10.05,1.874,0.092,1.782,9.18,8.27,27.85,-,-,69.5,-
775,彰化縣,2017/10/13,線西,2.4,0.24,-,33.4,57,15,9.02,1.46,7.55,1.877,0.028,1.849,8.78,8.25,27.31,-,-,80.85,-
776,彰化縣,2017/10/13,二林,2.9,0.19,-,30.5,58,9,7.89,1.27,6.63,-,-,-,6.31,5.91,26.84,-,-,77.88,-
777,彰化縣,2017/10/12,彰化,2.7,0.31,-,16.9,32,13,16.39,2.35,14.03,1.96,0.152,1.808,5.02,4.45,29.64,-,-,64.63,-
778,彰化縣,2017/10/12,線西,3.4,0.18,-,19.4,37,12,12.42,2.63,9.83,1.901,0.057,1.843,5.16,4.74,29.01,-,-,74.7,-
779,彰化縣,2017/10/12,二林,1.4,0.22,-,19.1,53,13,10.4,1.35,9.04,-,-,-,3.23,2.93,28.62,-,-,73.55,-
780,彰化縣,2017/10/11,彰化,6.3,0.51,-,36.4,71,50,16.57,1,15.56,2.112,0.194,1.918,3.08,2.35,30.92,-,-,69.23,-
781,彰化縣,2017/10/11,線西,3.7,0.39,-,33,67,35,13.83,0.95,12.86,2.116,0.107,2.008,2.07,1.89,30.67,-,-,77.14,-
782,彰化縣,2017/10/11,二林,5,0.34,-,30.9,78,36,10.7,1.05,9.66,-,-,-,1.45,1.25,29.82,-,-,77.83,-
783,彰化縣,2017/10/10,彰化,5.5,0.52,-,42.4,56,38,13.8,0.42,13.37,2.088,0.162,1.926,2.98,2.08,30.73,-,-,65.63,-
784,彰化縣,2017/10/10,線西,5.5,0.44,-,41.5,61,35,13.87,1.41,12.46,2.114,0.109,2.005,1.75,1.43,30.34,-,-,77.8,-
785,彰化縣,2017/10/10,二林,4.5,0.38,-,34.1,72,39,13.93,3.92,10,-,-,-,1.13,0.88,29.08,-,-,79.62,-
786,彰化縣,2017/10/09,彰化,4.3,0.4,-,40.1,57,35,9.41,0.36,9.13,2.044,0.128,1.916,3.04,2.4,31,-,-,66.63,-
787,彰化縣,2017/10/09,線西,3.8,0.39,-,44.4,71,38,10.66,0.23,10.56,2.136,0.11,2.027,1.5,1.39,30.71,-,-,79.83,-
788,彰化縣,2017/10/09,二林,4,0.34,-,32.2,71,33,9.08,0.8,8.27,-,-,-,1.51,1.31,29.45,-,-,78.06,-
789,彰化縣,2017/10/08,彰化,3.7,0.48,-,38.2,66,39,13.39,0.43,13.01,2.101,0.149,1.953,3.44,2.79,31.18,-,-,68.23,-
790,彰化縣,2017/10/08,線西,6.7,0.44,-,23.6,62,23,16.11,2.23,13.89,2.036,0.069,1.967,2.7,2.47,30.47,-,-,76.55,-
791,彰化縣,2017/10/08,二林,7.7,0.5,-,24.4,83,30,16.35,2.99,13.36,-,-,-,1.7,1.3,29.87,-,-,77.01,-
792,彰化縣,2017/10/07,彰化,4.6,0.52,-,31.4,61,32,19.43,2.57,16.86,2.139,0.217,1.922,3.06,2.28,30.8,-,-,68.59,-
793,彰化縣,2017/10/07,線西,7.5,0.46,-,24.5,63,20,22.88,5.87,17.02,2.117,0.131,1.986,2.9,2.66,30.22,-,-,77.71,-
794,彰化縣,2017/10/07,二林,5.3,0.43,-,27.4,71,25,16.1,2.21,13.84,-,-,-,1.76,1.48,29.83,-,-,76.91,-
795,彰化縣,2017/10/06,彰化,6.1,0.49,-,28.1,66,31,21.1,2.62,18.48,2.122,0.235,1.887,3.42,2.65,30.22,-,-,72.34,-
796,彰化縣,2017/10/06,線西,5.7,0.33,-,22.6,60,21,20.46,2.88,17.63,2.054,0.11,1.944,2.73,2.53,29.77,-,-,81.59,-
797,彰化縣,2017/10/06,二林,5.5,0.36,-,27.4,59,21,16.47,2.74,13.74,-,-,-,1.91,1.65,29.31,-,-,79.44,-
798,彰化縣,2017/10/05,彰化,3.8,0.39,-,29.6,46,21,16.98,1.45,15.56,2.018,0.162,1.855,3.96,3.15,29.3,-,-,71.18,-
799,彰化縣,2017/10/05,線西,5,0.29,-,33.9,47,19,14.41,1.55,12.86,1.949,0.055,1.894,3.5,3.1,28.91,-,-,80.05,-
800,彰化縣,2017/10/05,二林,2,0.27,-,35.3,44,18,10.25,0.93,9.29,-,-,-,2.22,1.85,28.59,-,-,77.61,-
801,彰化縣,2017/10/04,彰化,2.6,0.4,-,26.5,41,23,13.84,1.15,12.68,1.979,0.134,1.845,4.26,3.8,28.91,-,-,71.46,-
802,彰化縣,2017/10/04,線西,3.2,0.24,-,36.3,39,18,11.17,1.6,9.56,1.936,0.042,1.894,4.29,4.03,28.52,-,-,80.08,-
803,彰化縣,2017/10/04,二林,2.7,0.28,-,31.9,48,21,9.52,0.96,8.56,-,-,-,2.9,2.79,28.22,-,-,77.86,-
804,彰化縣,2017/10/03,彰化,4.1,0.44,-,30.2,58,40,14.46,1,13.44,2.05,0.185,1.865,4.53,3.99,30.64,-,-,71.17,-
805,彰化縣,2017/10/03,線西,3.6,0.29,-,39.3,51,28,10.01,1.46,8.55,1.929,0.037,1.893,3.12,2.85,30.42,-,-,80.12,-
806,彰化縣,2017/10/03,二林,1.5,0.28,-,28.6,63,34,13.19,2.65,10.54,-,-,-,2.19,1.94,29.83,-,-,78.33,-
807,彰化縣,2017/10/02,彰化,5,0.41,-,36.2,53,34,13.7,1.08,12.56,1.941,0.104,1.837,3.6,2.98,31,-,-,69.66,-
808,彰化縣,2017/10/02,線西,2.7,0.39,-,43.8,49,34,8.1,0.71,7.43,2.011,0.051,1.96,1.77,1.64,31,-,-,78.88,-
809,彰化縣,2017/10/02,二林,3.2,0.27,-,27.8,51,30,9.8,1.08,8.69,-,-,-,1.3,1.15,29.98,-,-,77.06,-
810,彰化縣,2017/10/01,彰化,4.7,0.39,-,44.3,50,35,10.35,0.48,9.8,1.947,0.099,1.848,3.55,2.68,30.8,-,-,68.11,-
811,彰化縣,2017/10/01,線西,2.8,0.32,-,47.9,54,32,10.29,1.26,9.04,2.046,0.077,1.97,2.05,1.79,30.63,-,-,78.93,-
812,彰化縣,2017/10/01,二林,2.9,0.27,-,37.9,54,31,8.84,1.29,7.55,-,-,-,1.78,1.55,29.64,-,-,78.26,-
813,南投縣,2017/10/14,南投,1.7,0.38,-,7.8,20,8,18,3.87,14.12,1.924,0.172,1.752,1.31,1.04,26.78,1.5,6.29,88.08,1.79
814,南投縣,2017/10/14,埔里,2.2,0.29,-,8.1,16,9,13.39,3.66,9.73,-,-,-,1.02,0.49,24.01,-,-,91.71,-
815,南投縣,2017/10/14,竹山,1.3,0.28,-,9.8,18,12,11.68,3.33,8.35,-,-,-,1.34,1,25.09,-,-,97.63,-
816,南投縣,2017/10/13,南投,2.8,0.48,-,14,39,11,24.72,7.1,17.62,2.033,0.251,1.782,1.33,0.95,28.1,2.9,6.75,74.85,10.72
817,南投縣,2017/10/13,埔里,1.4,0.34,-,14.6,29,15,16.14,3.19,12.94,-,-,-,1.22,0.71,24.92,-,-,78.47,-
818,南投縣,2017/10/13,竹山,2.5,0.33,-,20.2,43,23,16.43,2.97,13.46,-,-,-,1.07,0.7,26.5,-,-,84.42,-
819,南投縣,2017/10/12,南投,2.2,0.49,-,24.7,55,25,21.05,3.11,17.95,1.967,0.179,1.788,1.33,1.05,30.02,0,0,70.4,0
820,南投縣,2017/10/12,埔里,2.7,0.38,-,20.1,37,21,14.85,2.77,12.06,-,-,-,1.08,0.75,26.43,-,-,70.58,-
821,南投縣,2017/10/12,竹山,2.1,0.32,-,31.8,55,36,14.2,2.01,12.19,-,-,-,1.29,1.03,28.36,-,-,80.46,-
822,南投縣,2017/10/11,南投,2.9,0.48,-,37.7,71,39,16.33,1.3,15,1.948,0.144,1.804,1.53,1.12,31.31,0,0,69.3,0
823,南投縣,2017/10/11,埔里,2.3,0.43,-,45.8,58,39,14.45,1.65,12.8,-,-,-,1.58,1.17,27.55,-,-,70.25,-
824,南投縣,2017/10/11,竹山,2.4,0.27,-,42.8,61,41,9.72,1.56,8.16,-,-,-,1.38,0.9,29.7,-,-,77.37,-
825,南投縣,2017/10/10,南投,2.6,0.4,-,34.3,55,27,14.1,1.45,12.65,1.86,0.09,1.77,1.53,1.08,30.97,0,0,67.89,0
826,南投縣,2017/10/10,埔里,2.4,0.41,-,33,44,28,12.05,1.11,10.97,-,-,-,1.42,0.74,27.05,-,-,72.7,-
827,南投縣,2017/10/10,竹山,2.8,0.26,-,38.2,43,29,9.23,0.86,8.36,-,-,-,1.15,0.86,29.38,-,-,75.25,-
828,南投縣,2017/10/09,南投,2.6,0.37,-,27.9,53,25,12.59,1.32,11.27,1.868,0.081,1.787,1.48,1.17,31.03,0,0,68.75,0
829,南投縣,2017/10/09,埔里,2,0.34,-,29.9,38,23,12.39,0.86,11.6,-,-,-,1.55,1.07,28.17,-,-,67.71,-
830,南投縣,2017/10/09,竹山,2.2,0.27,-,26.8,35,23,10.96,1.68,9.28,-,-,-,1.31,0.93,28.87,-,-,76.67,-
831,南投縣,2017/10/08,南投,2.6,0.5,-,43.3,86,45,13.39,0.99,12.39,1.93,0.092,1.838,1.78,1.37,31.5,0,0,70.46,0
832,南投縣,2017/10/08,埔里,1.2,0.25,-,17.7,27,14,11.28,2.04,9.23,-,-,-,2.15,1.52,29.15,-,-,57.38,-
833,南投縣,2017/10/08,竹山,3,0.34,-,40.8,65,44,10.78,2.49,8.29,-,-,-,1.43,0.97,29.2,-,-,81.56,-
834,南投縣,2017/10/07,南投,3.3,0.5,-,37.4,76,38,15.06,1.26,13.8,1.902,0.108,1.793,1.38,1.05,31.57,0,0,69.58,0
835,南投縣,2017/10/07,埔里,1.1,0.35,-,44.4,52,33,9.02,0.5,8.46,-,-,-,1.72,1.36,28.45,-,-,67.15,-
836,南投縣,2017/10/07,竹山,2.8,0.35,-,48.4,66,41,9.51,0.92,8.58,-,-,-,1.32,0.85,29.75,-,-,78.17,-
837,南投縣,2017/10/06,南投,4,0.54,-,30.5,72,31,18.42,1.23,17.18,1.943,0.147,1.796,1.45,1.18,30.86,0,0,70.66,0
838,南投縣,2017/10/06,埔里,1.7,0.34,-,44.1,49,32,10.46,0.94,9.5,-,-,-,1.79,1.37,27.9,-,-,69.05,-
839,南投縣,2017/10/06,竹山,2.7,0.34,-,42.3,67,40,9.55,1.15,8.38,-,-,-,1.31,0.93,29.01,-,-,80.99,-
840,南投縣,2017/10/05,南投,4.3,0.48,-,22.4,59,25,18.1,3.25,14.85,1.887,0.164,1.723,1.44,1.07,29.97,0,0,72.55,0
841,南投縣,2017/10/05,埔里,1.9,0.39,-,30.9,47,27,12.93,3.34,9.57,-,-,-,1.35,1.06,26.4,-,-,76.53,-
842,南投縣,2017/10/05,竹山,3,0.32,-,30.8,58,33,13.59,3.04,10.54,-,-,-,1.26,0.92,28.35,-,-,82.85,-
843,南投縣,2017/10/04,南投,2.1,0.48,-,15.1,59,32,16.99,2.09,14.91,1.856,0.123,1.733,1.25,1.13,29.15,0,0,78.72,0
844,南投縣,2017/10/04,埔里,2.6,0.42,-,13.4,44,29,12.28,2.08,10.16,-,-,-,1.04,0.63,25.12,-,-,80.48,-
845,南投縣,2017/10/04,竹山,1.7,0.39,-,14.1,55,36,10.57,1.51,9.04,-,-,-,1.23,1.02,27.33,-,-,88.63,-
846,南投縣,2017/10/03,南投,2.4,0.46,-,31.3,63,35,16.5,1.5,15,1.866,0.151,1.715,1.66,1.38,31.2,0,0,71.63,0
847,南投縣,2017/10/03,埔里,1.9,0.32,-,41.6,47,33,9.14,0.62,8.46,-,-,-,1.55,1.16,28.27,-,-,72,-
848,南投縣,2017/10/03,竹山,2.4,0.28,-,38.1,56,37,9.42,1.12,8.28,-,-,-,1.47,1.13,28.73,-,-,83.27,-
849,南投縣,2017/10/02,南投,2.7,0.43,-,31.2,49,28,15.13,1.14,13.96,1.81,0.101,1.709,1.58,1.25,31.48,0,0,68.25,0
850,南投縣,2017/10/02,埔里,2.1,0.35,-,39.6,43,30,9.73,0.86,8.84,-,-,-,1.57,1.34,28.2,-,-,71.78,-
851,南投縣,2017/10/02,竹山,2.6,0.29,-,36.3,45,28,9.84,2.09,7.75,-,-,-,1.33,0.82,28.81,-,-,81.44,-
852,南投縣,2017/10/01,南投,2.3,0.35,-,33.1,45,23,11.27,1.03,10.23,1.746,0.057,1.689,1.81,1.45,31.39,0,0,67.53,0
853,南投縣,2017/10/01,埔里,1.3,0.3,-,42.7,39,27,8.11,0.54,7.52,-,-,-,1.68,1.25,28.4,-,-,69.44,-
854,南投縣,2017/10/01,竹山,2.5,0.22,-,40.5,36,22,7.43,1.23,6.2,-,-,-,1.33,1.02,29.29,-,-,77.7,-
855,雲林縣,2017/10/14,斗六,2.1,0.29,-,10.5,25,11,17.95,2.48,15.46,-,-,-,1.14,0.85,26.12,-,-,90.83,-
856,雲林縣,2017/10/14,崙背,1.4,0.31,-,15.6,20,12,11.29,1.18,10.1,-,-,-,1.8,1.58,26.02,1.29,6.87,89.7,30.11
857,雲林縣,2017/10/14,麥寮,1.6,0.31,-,15.1,33,15,12.02,2.02,10.07,2.106,0.104,2.002,2.24,2.1,26.4,-,-,91.35,-
858,雲林縣,2017/10/14,臺西,2,0.23,-,17.6,26,15,10.23,1.31,8.9,-,-,-,3.55,3.52,26.18,-,-,89.38,-
859,雲林縣,2017/10/13,斗六,3.1,0.3,-,20.8,42,13,20.33,4.86,15.47,-,-,-,1.72,1.55,27.93,-,-,75.05,-
