序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
681,臺南市,1999/02/19,新營,1.7,0.31,34.2,-,103,-,12.05,0.2,11.85,2.463,0.21,2.25,15.97,-,-,76.0,-
682,臺南市,1999/02/19,善化,1.4,0.4,34.6,-,97,-,11.62,0.25,11.37,-,-,-,16.6,-,-,74.0,-
683,臺南市,1999/02/19,安南,-,0.43,36.5,-,125,-,13.9,1.15,12.75,-,-,-,16.15,-,-,87.0,-
684,臺南市,1999/02/19,臺南,2.0,0.7,26.8,-,153,-,23.55,2.43,21.12,2.414,0.15,2.27,16.31,-,-,101.0,-
685,臺南市,1999/02/18,新營,0.8,0.42,37.9,-,59,-,12.56,0.46,12.11,2.447,0.08,2.36,21.62,-,-,68.0,-
686,臺南市,1999/02/18,善化,0.7,0.44,34.3,-,53,-,10.4,0.85,9.54,-,-,-,21.33,-,-,63.0,-
687,臺南市,1999/02/18,安南,-,0.63,33.7,-,61,-,18.85,5.3,13.55,-,-,-,20.92,-,-,60.0,-
688,臺南市,1999/02/18,臺南,1.2,0.76,27.2,-,86,-,22.01,2.49,19.52,2.494,0.13,2.36,20.93,-,-,68.0,-
689,臺南市,1999/02/17,新營,1.9,0.62,29.0,-,61,-,39.18,14.19,24.99,2.726,0.28,2.45,20.55,-,-,60.0,-
690,臺南市,1999/02/17,善化,0.8,0.52,32.4,-,61,-,15.15,1.38,13.76,-,-,-,20.48,-,-,62.0,-
691,臺南市,1999/02/17,安南,-,0.66,30.5,-,51,-,22.05,4.19,17.86,-,-,-,19.87,-,-,58.0,-
692,臺南市,1999/02/17,臺南,3.0,0.87,26.0,-,80,-,33.19,6.57,26.62,2.677,0.28,2.39,19.93,-,-,65.0,-
693,臺南市,1999/02/16,新營,1.3,0.42,35.3,-,58,-,17.56,4.13,13.43,2.559,0.24,2.32,19.95,-,-,58.0,-
694,臺南市,1999/02/16,善化,0.6,0.45,36.9,-,59,-,9.79,0.71,9.08,-,-,-,19.86,-,-,63.0,-
695,臺南市,1999/02/16,安南,-,0.5,37.3,-,55,-,13.02,1.57,11.45,-,-,-,19.46,-,-,58.0,-
696,臺南市,1999/02/16,臺南,2.6,0.68,30.3,-,89,-,21.51,1.51,19.99,2.449,0.12,2.33,19.4,-,-,70.0,-
697,臺南市,1999/02/15,新營,2.5,0.5,40.3,-,65,-,23.43,7.07,16.36,2.717,0.3,2.41,19.59,-,-,75.0,-
698,臺南市,1999/02/15,善化,1.5,0.45,38.9,-,67,-,11.99,0.74,11.25,-,-,-,19.47,-,-,75.0,-
699,臺南市,1999/02/15,安南,-,0.6,37.7,-,76,-,21.15,3.15,18.0,-,-,-,19.18,-,-,66.0,-
700,臺南市,1999/02/15,臺南,4.0,0.85,33.7,-,100,-,27.49,2.07,25.42,2.791,0.36,2.43,19.33,-,-,75.0,-
701,臺南市,1999/02/14,新營,5.2,0.68,33.4,-,76,-,52.4,21.54,30.87,2.892,0.42,2.47,18.87,-,-,68.0,-
702,臺南市,1999/02/14,善化,5.0,0.67,38.5,-,95,-,27.87,6.39,21.47,-,-,-,18.96,-,-,73.0,-
703,臺南市,1999/02/14,安南,-,0.67,38.1,-,97,-,36.33,10.55,25.78,-,-,-,18.42,-,-,73.0,-
704,臺南市,1999/02/14,臺南,7.1,0.97,31.6,-,126,-,46.06,12.0,34.07,2.837,0.5,2.34,18.39,-,-,88.0,-
705,臺南市,1999/02/13,新營,6.7,0.54,27.7,-,85,-,41.6,9.45,32.14,2.612,0.26,2.35,16.88,-,-,68.0,-
706,臺南市,1999/02/13,善化,8.4,0.66,32.0,-,116,-,32.61,5.21,27.4,-,-,-,17.36,-,-,83.0,-
707,臺南市,1999/02/13,安南,-,0.65,35.6,-,111,-,37.41,7.04,30.37,-,-,-,16.6,-,-,81.0,-
708,臺南市,1999/02/13,臺南,8.8,1.08,27.2,-,152,-,55.21,15.26,39.95,2.843,0.53,2.31,16.76,-,-,101.0,-
709,臺南市,1999/02/12,新營,7.5,0.59,30.4,-,107,-,-,-,-,2.464,0.21,2.25,16.98,-,-,79.0,-
710,臺南市,1999/02/12,善化,7.9,0.66,32.3,-,136,-,28.36,1.66,26.7,-,-,-,17.52,-,-,93.0,-
711,臺南市,1999/02/12,安南,-,0.65,33.1,-,131,-,29.22,1.34,27.87,-,-,-,17.34,-,-,91.0,-
712,臺南市,1999/02/12,臺南,8.8,1.15,22.9,-,99,-,46.82,4.72,42.09,2.767,0.44,2.32,17.42,-,-,75.0,-
713,臺南市,1999/02/11,新營,9.6,0.67,28.9,-,110,-,40.64,7.0,33.64,2.717,0.29,2.43,21.84,-,-,80.0,-
714,臺南市,1999/02/11,善化,7.7,0.52,33.9,-,-,-,28.47,2.76,25.71,-,-,-,21.72,-,-,78.0,-
715,臺南市,1999/02/11,安南,-,0.86,35.7,-,118,-,45.83,15.83,30.0,-,-,-,21.59,-,-,84.0,-
716,臺南市,1999/02/11,臺南,11.3,1.14,26.4,-,102,-,49.11,7.67,41.43,2.789,0.5,2.29,21.58,-,-,76.0,-
717,臺南市,1999/02/10,新營,7.4,0.76,25.0,-,98,-,66.37,26.67,39.7,3.234,0.49,2.74,21.43,-,-,75.0,-
718,臺南市,1999/02/10,善化,5.3,0.68,35.0,-,103,-,35.08,7.74,27.34,-,-,-,20.94,-,-,108.0,-
719,臺南市,1999/02/10,安南,-,0.89,42.5,-,122,-,57.72,25.14,32.58,-,-,-,20.61,-,-,105.0,-
720,臺南市,1999/02/10,臺南,13.6,1.46,34.5,-,160,-,78.56,31.06,47.5,3.193,0.79,2.4,20.66,-,-,105.0,-
721,臺南市,1999/02/09,新營,7.3,0.62,22.7,-,86,-,51.18,14.99,36.2,2.942,0.42,2.52,19.03,-,-,68.0,-
722,臺南市,1999/02/09,善化,6.5,0.66,28.2,-,100,-,47.8,19.01,28.79,-,-,-,19.44,-,-,79.0,-
723,臺南市,1999/02/09,安南,-,0.72,33.5,-,96,-,49.43,18.94,30.5,-,-,-,18.89,-,-,83.0,-
724,臺南市,1999/02/09,臺南,10.0,1.22,26.9,-,142,-,72.35,28.79,43.56,3.048,0.67,2.38,18.99,-,-,96.0,-
725,臺南市,1999/02/08,新營,6.0,0.66,18.4,-,84,-,56.31,20.76,35.55,3.048,0.39,2.65,17.99,-,-,67.0,-
726,臺南市,1999/02/08,善化,5.7,0.57,23.8,-,-,-,42.47,15.0,27.47,-,-,-,18.3,-,-,71.0,-
727,臺南市,1999/02/08,安南,8.1,0.69,28.3,-,102,-,42.38,17.22,25.16,-,-,-,17.86,-,-,76.0,-
728,臺南市,1999/02/08,臺南,8.0,1.1,20.4,-,151,-,70.26,29.31,40.95,3.04,0.64,2.4,18.2,-,-,101.0,-
729,臺南市,1999/02/07,新營,6.8,0.61,25.3,-,89,-,52.09,18.83,33.26,2.881,0.33,2.55,17.93,-,-,81.0,-
730,臺南市,1999/02/07,善化,4.7,0.58,34.5,-,-,-,29.79,7.72,22.07,-,-,-,17.99,-,-,90.0,-
731,臺南市,1999/02/07,安南,5.9,0.69,34.4,-,95,-,42.91,17.73,25.19,-,-,-,17.5,-,-,89.0,-
732,臺南市,1999/02/07,臺南,8.4,0.98,25.8,-,123,-,47.85,10.59,37.26,2.881,0.45,2.43,17.8,-,-,87.0,-
733,臺南市,1999/02/06,新營,6.2,0.62,22.4,-,89,-,63.08,27.24,35.84,3.055,0.43,2.62,16.32,-,-,70.0,-
734,臺南市,1999/02/06,善化,5.5,0.59,33.3,-,-,-,34.81,10.47,24.34,-,-,-,16.4,-,-,118.0,-
735,臺南市,1999/02/06,安南,8.3,0.7,32.7,-,111,-,54.23,24.13,30.1,-,-,-,15.91,-,-,89.0,-
736,臺南市,1999/02/06,臺南,11.5,1.09,26.1,-,148,-,60.15,19.58,40.57,2.94,0.6,2.34,16.4,-,-,99.0,-
737,臺南市,1999/02/05,新營,7.2,0.49,24.5,-,77,-,-,-,-,2.74,0.29,2.45,13.8,-,-,64.0,-
738,臺南市,1999/02/05,善化,8.5,0.59,30.6,-,-,-,36.63,8.14,28.49,-,-,-,14.29,-,-,71.0,-
739,臺南市,1999/02/05,安南,10.4,0.59,31.1,-,91,-,45.64,13.5,32.14,-,-,-,13.75,-,-,71.0,-
740,臺南市,1999/02/05,臺南,10.1,1.1,23.4,-,135,-,59.97,19.23,40.74,2.875,0.62,2.25,14.11,-,-,92.0,-
741,臺南市,1999/02/04,新營,8.0,0.43,23.1,-,88,-,52.83,20.71,32.11,2.739,0.38,2.36,12.48,-,-,69.0,-
742,臺南市,1999/02/04,善化,7.5,0.49,27.2,-,-,-,28.85,3.96,24.88,-,-,-,12.88,-,-,67.0,-
743,臺南市,1999/02/04,安南,10.6,0.49,26.5,-,94,-,39.39,6.66,32.73,-,-,-,12.6,-,-,72.0,-
744,臺南市,1999/02/04,臺南,11.1,0.86,21.3,-,135,-,49.1,12.29,36.81,2.775,0.47,2.3,12.97,-,-,92.0,-
745,臺南市,1999/02/03,新營,3.4,0.39,31.2,-,85,-,29.45,7.58,21.87,2.509,0.09,2.42,14.26,-,-,67.0,-
746,臺南市,1999/02/03,善化,5.8,0.41,35.2,-,-,-,18.49,0.77,17.93,-,-,-,14.63,-,-,58.0,-
747,臺南市,1999/02/03,安南,7.3,-,35.8,-,105,-,21.05,0.58,20.47,-,-,-,14.53,-,-,78.0,-
748,臺南市,1999/02/03,臺南,7.1,0.72,29.1,-,143,-,31.35,3.59,27.76,2.543,0.32,2.22,14.41,-,-,96.0,-
749,臺南市,1999/02/02,新營,1.0,0.45,21.2,-,84,-,31.44,8.57,22.87,2.496,0.1,2.4,18.05,-,-,67.0,-
750,臺南市,1999/02/02,善化,5.0,0.5,22.7,-,88,-,22.79,1.28,21.52,-,-,-,18.51,-,-,69.0,-
751,臺南市,1999/02/02,安南,5.4,-,24.5,-,103,-,23.03,1.14,21.89,-,-,-,18.42,-,-,77.0,-
752,臺南市,1999/02/02,臺南,5.7,0.71,20.2,-,130,-,32.95,4.59,28.36,2.437,0.23,2.21,18.33,-,-,90.0,-
753,臺南市,1999/02/01,新營,1.9,0.64,27.9,-,65,-,26.7,7.95,18.75,2.787,0.33,2.45,24.49,-,-,57.0,-
754,臺南市,1999/02/01,善化,4.3,0.56,30.0,-,66,-,16.87,1.76,15.11,-,-,-,24.72,-,-,58.0,-
755,臺南市,1999/02/01,安南,5.2,0.78,24.6,-,98,-,29.69,4.99,24.69,-,-,-,23.94,-,-,74.0,-
756,臺南市,1999/02/01,臺南,5.4,0.97,20.2,-,101,-,33.46,6.52,26.95,2.492,0.31,2.19,23.55,-,-,76.0,-
757,高雄市,1999/02/28,左營,4.8,0.62,43.7,-,71,-,21.73,2.09,19.64,2.31,0.11,2.2,20.55,-,-,60.0,-
758,高雄市,1999/02/28,楠梓,1.8,0.56,41.2,-,75,-,27.03,2.75,24.28,2.512,0.25,2.27,20.53,-,-,62.0,-
759,高雄市,1999/02/28,前金,9.6,0.69,39.6,-,73,-,23.15,2.74,20.41,-,-,-,20.3,-,-,61.0,-
760,高雄市,1999/02/28,前鎮,11.6,-,-,-,80,-,41.85,9.77,32.07,2.597,0.28,2.33,20.98,-,-,65.0,-
761,高雄市,1999/02/28,復興,8.7,0.8,-,-,85,-,33.37,7.72,25.65,2.499,0.36,2.14,20.78,-,-,68.0,-
762,高雄市,1999/02/28,小港,-,1.14,-,-,68,-,46.18,24.3,21.88,2.167,0.27,1.89,21.41,-,-,59.0,-
763,高雄市,1999/02/28,鳳山,18.0,0.81,26.4,-,94,63,45.9,15.48,30.42,-,-,-,21.21,-,-,72.0,-
764,高雄市,1999/02/28,林園,9.0,0.49,28.6,-,60,50,24.08,5.99,18.61,-,-,-,21.38,-,-,55.0,-
765,高雄市,1999/02/28,大寮,8.6,0.5,32.1,-,65,-,26.04,5.54,20.5,2.567,0.26,2.31,21.36,-,-,58.0,-
766,高雄市,1999/02/28,仁武,8.1,0.55,40.9,-,74,-,28.77,6.25,22.52,2.565,0.31,2.25,20.56,-,-,62.0,-
767,高雄市,1999/02/28,橋頭,7.2,0.53,36.3,-,68,-,23.81,2.9,20.92,2.583,0.14,2.44,19.67,-,-,59.0,-
768,高雄市,1999/02/28,美濃,6.8,0.64,35.6,-,87,-,24.03,1.51,22.52,-,-,-,20.9,-,-,69.0,-
769,高雄市,1999/02/27,左營,6.2,0.72,37.9,-,132,-,31.87,9.49,24.83,2.601,0.27,2.33,22.37,-,-,91.0,-
770,高雄市,1999/02/27,楠梓,2.4,0.48,32.4,-,123,-,32.24,6.71,25.53,2.426,0.16,2.26,22.38,-,-,87.0,-
771,高雄市,1999/02/27,前金,8.1,0.84,32.5,-,155,-,32.59,4.43,28.17,-,-,-,22.52,-,-,102.0,-
772,高雄市,1999/02/27,前鎮,8.9,-,-,-,155,-,50.4,8.72,41.68,3.022,0.55,2.47,23.43,-,-,103.0,-
773,高雄市,1999/02/27,復興,10.2,1.43,-,-,156,-,55.42,14.07,41.35,3.263,0.9,2.36,23.37,-,-,103.0,-
774,高雄市,1999/02/27,小港,-,1.22,-,-,158,-,56.5,25.67,30.84,2.558,0.43,2.13,23.92,-,-,104.0,-
775,高雄市,1999/02/27,鳳山,15.7,0.92,25.8,-,161,94,43.03,6.43,36.6,-,-,-,23.4,-,-,106.0,-
776,高雄市,1999/02/27,林園,26.9,0.77,24.0,-,150,73,41.48,7.08,34.4,-,-,-,24.58,-,-,100.0,-
777,高雄市,1999/02/27,大寮,13.5,0.62,26.4,-,158,-,39.32,5.0,34.33,2.662,0.33,2.33,23.97,-,-,104.0,-
778,高雄市,1999/02/27,仁武,11.7,0.69,33.5,-,134,-,29.31,4.92,24.39,2.822,0.39,2.43,22.39,-,-,92.0,-
779,高雄市,1999/02/27,橋頭,4.8,0.68,26.7,-,116,-,28.19,2.48,25.71,2.644,0.13,2.51,21.56,-,-,83.0,-
780,高雄市,1999/02/27,美濃,1.5,0.47,31.6,-,91,-,16.6,1.17,15.43,-,-,-,23.11,-,-,71.0,-
781,高雄市,1999/02/26,左營,5.5,1.07,35.3,-,77,-,36.65,8.95,27.7,2.527,0.41,2.12,24.14,-,-,77.0,-
782,高雄市,1999/02/26,楠梓,3.4,0.67,31.7,-,80,-,40.02,14.67,25.35,3.014,0.41,2.6,24.05,-,-,68.0,-
783,高雄市,1999/02/26,前金,10.3,1.11,33.8,-,71,-,39.23,7.86,31.37,-,-,-,24.23,-,-,65.0,-
784,高雄市,1999/02/26,前鎮,9.9,-,-,-,80,-,44.05,9.58,34.47,3.043,0.56,2.48,24.74,-,-,65.0,-
785,高雄市,1999/02/26,復興,11.4,1.18,-,-,-,-,49.63,17.63,32.01,-,-,-,24.54,-,-,121.0,-
786,高雄市,1999/02/26,小港,-,1.16,-,-,83,-,56.66,32.36,24.3,2.484,0.33,2.15,24.72,-,-,66.0,-
787,高雄市,1999/02/26,鳳山,9.0,1.26,25.6,-,84,81,48.07,10.2,37.87,-,-,-,24.72,-,-,67.0,-
788,高雄市,1999/02/26,林園,3.7,0.53,40.8,-,74,58,15.93,1.1,14.83,-,-,-,24.69,-,-,72.0,-
789,高雄市,1999/02/26,大寮,7.5,0.89,34.2,-,103,-,32.58,5.52,27.05,3.112,0.41,2.7,24.64,-,-,77.0,-
790,高雄市,1999/02/26,仁武,5.7,0.85,27.6,-,76,-,31.59,5.53,26.06,2.704,0.33,2.37,23.99,-,-,63.0,-
791,高雄市,1999/02/26,橋頭,3.6,0.72,27.0,-,62,-,34.47,10.07,24.4,2.681,0.21,2.47,23.52,-,-,56.0,-
792,高雄市,1999/02/26,美濃,0.9,0.49,28.5,-,49,-,16.13,2.16,13.97,-,-,-,24.64,-,-,54.0,-
793,高雄市,1999/02/25,左營,8.2,0.83,25.3,-,64,-,34.36,7.47,26.89,-,-,-,25.05,-,-,57.0,-
794,高雄市,1999/02/25,楠梓,9.9,0.72,25.5,-,89,-,48.44,17.09,31.35,2.814,0.44,2.37,24.46,-,-,72.0,-
795,高雄市,1999/02/25,前金,10.1,0.95,21.8,-,67,-,39.42,7.12,32.3,-,-,-,24.74,-,-,59.0,-
796,高雄市,1999/02/25,前鎮,16.0,-,-,-,92,-,66.95,22.69,44.26,3.828,1.3,2.52,25.06,-,-,71.0,-
797,高雄市,1999/02/25,復興,12.7,1.03,-,-,-,-,63.13,25.37,37.76,-,-,-,24.64,-,-,22.0,-
798,高雄市,1999/02/25,小港,19.8,1.23,17.4,-,85,-,46.35,14.24,32.11,2.684,0.49,2.19,24.94,-,-,68.0,-
799,高雄市,1999/02/25,鳳山,9.7,1.1,19.7,-,112,69,38.98,8.17,30.81,-,-,-,25.01,-,-,81.0,-
800,高雄市,1999/02/25,林園,1.4,0.54,20.2,-,72,51,14.29,1.04,13.26,2.513,0.22,2.29,25.02,-,-,61.0,-
801,高雄市,1999/02/25,大寮,4.3,0.63,22.0,-,79,-,18.67,3.11,15.56,2.66,0.31,2.35,25.04,-,-,64.0,-
802,高雄市,1999/02/25,仁武,11.1,0.84,19.4,-,69,-,34.38,9.4,24.98,2.499,0.53,1.96,24.84,-,-,63.0,-
803,高雄市,1999/02/25,橋頭,5.4,0.69,24.1,-,68,-,31.01,8.42,22.59,2.673,0.19,2.48,23.74,-,-,66.0,-
804,高雄市,1999/02/25,美濃,2.6,0.58,28.4,-,63,-,19.36,2.57,16.79,-,-,-,24.73,-,-,75.0,-
805,高雄市,1999/02/24,左營,8.4,0.84,44.3,-,92,-,32.98,3.88,29.1,-,-,-,24.27,-,-,87.0,-
806,高雄市,1999/02/24,楠梓,5.7,0.78,46.7,-,115,-,39.15,7.9,31.25,3.141,0.35,2.79,24.11,-,-,104.0,-
807,高雄市,1999/02/24,前金,11.9,1.51,35.1,-,92,-,44.61,5.89,38.72,-,-,-,24.12,-,-,74.0,-
808,高雄市,1999/02/24,前鎮,12.0,-,-,-,101,-,60.05,8.42,51.64,3.013,0.61,2.41,24.52,-,-,76.0,-
809,高雄市,1999/02/24,復興,13.2,1.12,-,-,-,-,-,-,-,-,-,-,24.18,-,-,22.0,-
810,高雄市,1999/02/24,小港,12.7,0.92,21.2,-,82,-,52.25,11.39,40.86,2.593,0.43,2.16,24.5,-,-,66.0,-
811,高雄市,1999/02/24,鳳山,13.2,1.5,27.1,-,115,84,52.77,6.06,46.72,-,-,-,24.53,-,-,82.0,-
812,高雄市,1999/02/24,林園,3.6,0.74,25.5,-,97,58,20.57,2.09,18.48,-,-,-,24.53,-,-,73.0,-
813,高雄市,1999/02/24,大寮,8.7,0.92,25.5,-,115,-,32.6,5.58,27.02,3.005,0.56,2.45,24.55,-,-,83.0,-
814,高雄市,1999/02/24,仁武,6.8,0.96,42.1,-,93,-,33.96,6.75,27.21,-,-,-,24.28,-,-,96.0,-
815,高雄市,1999/02/24,橋頭,6.0,0.83,41.8,-,97,-,34.26,4.18,30.09,2.859,0.26,2.6,23.45,-,-,94.0,-
816,高雄市,1999/02/24,美濃,3.0,0.61,42.4,-,62,-,16.45,0.51,15.94,-,-,-,24.58,-,-,85.0,-
817,高雄市,1999/02/23,左營,12.6,1.09,-,-,104,-,48.6,8.83,39.76,3.021,0.45,2.57,21.86,-,-,77.0,-
818,高雄市,1999/02/23,楠梓,8.2,0.83,45.5,-,112,-,47.25,9.59,37.65,2.93,0.5,2.43,21.41,-,-,121.0,-
819,高雄市,1999/02/23,前金,22.1,1.28,32.7,-,94,-,52.87,10.12,42.74,-,-,-,22.01,-,-,86.0,-
820,高雄市,1999/02/23,前鎮,25.5,-,-,-,112,-,-,-,-,-,-,-,22.61,-,-,81.0,-
821,高雄市,1999/02/23,復興,24.8,1.53,-,-,-,-,-,-,-,-,-,-,22.25,-,-,41.0,-
822,高雄市,1999/02/23,小港,35.5,1.16,24.1,-,104,-,73.89,24.36,49.52,2.779,0.46,2.32,23.08,-,-,77.0,-
823,高雄市,1999/02/23,鳳山,21.7,1.46,22.3,-,106,77,69.09,19.98,49.11,-,-,-,22.93,-,-,78.0,-
824,高雄市,1999/02/23,林園,13.6,0.59,33.9,-,89,58,24.83,6.76,18.07,2.706,0.56,2.15,22.94,-,-,82.0,-
825,高雄市,1999/02/23,大寮,7.5,0.57,37.7,-,90,-,22.8,2.08,20.71,2.373,0.32,2.05,22.71,-,-,87.0,-
826,高雄市,1999/02/23,仁武,18.2,1.05,35.8,-,108,-,61.71,17.23,44.48,3.175,0.77,2.4,22.04,-,-,97.0,-
827,高雄市,1999/02/23,橋頭,9.1,0.68,42.5,-,93,-,39.65,5.87,33.79,-,-,-,20.86,-,-,117.0,-
828,高雄市,1999/02/23,美濃,3.0,0.69,-,-,74,-,22.72,1.6,21.12,-,-,-,21.96,-,-,91.0,-
829,高雄市,1999/02/22,左營,6.7,0.67,37.1,-,83,-,31.47,4.18,27.29,2.666,0.26,2.4,18.63,-,-,81.0,-
830,高雄市,1999/02/22,楠梓,5.0,0.59,35.9,-,97,-,32.8,5.39,27.42,2.492,0.18,2.31,18.55,-,-,78.0,-
831,高雄市,1999/02/22,前金,10.6,0.98,25.8,-,83,-,36.71,5.32,31.39,-,-,-,18.11,-,-,77.0,-
832,高雄市,1999/02/22,前鎮,14.6,-,-,-,94,-,-,-,-,-,-,-,19.42,-,-,72.0,-
833,高雄市,1999/02/22,復興,15.6,1.58,-,-,-,-,-,-,-,3.304,0.89,2.41,19.41,-,-,26.0,-
834,高雄市,1999/02/22,小港,25.5,-,24.1,-,94,-,82.5,32.23,50.27,2.575,0.45,2.13,19.97,-,-,72.0,-
835,高雄市,1999/02/22,鳳山,16.8,1.09,21.1,-,138,71,66.93,20.04,46.89,-,-,-,19.57,-,-,94.0,-
836,高雄市,1999/02/22,林園,30.6,0.71,28.3,-,97,62,52.96,14.9,38.05,3.055,0.8,2.25,20.13,-,-,74.0,-
837,高雄市,1999/02/22,大寮,10.4,0.59,39.2,-,94,-,31.95,1.66,30.29,2.381,0.3,2.09,19.93,-,-,78.0,-
838,高雄市,1999/02/22,仁武,20.8,0.7,31.7,-,90,-,48.27,12.54,35.73,2.965,0.55,2.41,19.03,-,-,72.0,-
839,高雄市,1999/02/22,橋頭,5.5,-,29.9,-,67,-,33.39,5.25,28.14,-,-,-,18.24,-,-,68.0,-
840,高雄市,1999/02/22,美濃,1.4,-,-,-,64,-,19.13,1.44,17.69,-,-,-,19.27,-,-,57.0,-
841,高雄市,1999/02/21,左營,4.2,0.58,32.5,-,62,-,24.28,3.23,21.05,2.488,0.22,2.27,16.6,-,-,72.0,-
842,高雄市,1999/02/21,楠梓,2.5,0.54,32.6,-,71,-,22.92,2.54,20.38,2.469,0.18,2.29,16.45,-,-,72.0,-
843,高雄市,1999/02/21,前金,8.0,0.72,26.8,-,57,-,28.1,4.39,23.71,-,-,-,16.46,-,-,60.0,-
844,高雄市,1999/02/21,前鎮,8.8,-,-,-,62,-,-,-,-,-,-,-,17.36,-,-,56.0,-
845,高雄市,1999/02/21,復興,8.4,1.19,-,-,-,-,-,-,-,2.798,0.56,2.23,17.38,-,-,17.0,-
846,高雄市,1999/02/21,小港,22.3,0.82,21.7,-,65,-,55.7,18.51,37.19,2.436,0.36,2.08,18.09,-,-,58.0,-
847,高雄市,1999/02/21,鳳山,18.1,0.84,18.1,-,78,68,58.7,21.54,37.16,-,-,-,17.47,-,-,64.0,-
848,高雄市,1999/02/21,林園,24.0,0.56,23.0,-,71,59,41.9,12.35,29.55,2.978,0.7,2.28,18.1,-,-,61.0,-
849,高雄市,1999/02/21,大寮,7.4,0.59,35.5,-,70,-,26.29,2.81,23.47,2.33,0.19,2.14,18.06,-,-,79.0,-
850,高雄市,1999/02/21,仁武,13.1,0.63,28.8,-,68,-,32.41,6.91,25.5,2.699,0.28,2.42,16.85,-,-,63.0,-
851,高雄市,1999/02/21,橋頭,2.8,0.64,27.4,-,52,-,23.33,2.92,20.41,-,-,-,16.18,-,-,63.0,-
852,高雄市,1999/02/21,美濃,1.5,-,-,-,62,-,19.7,1.48,18.21,-,-,-,17.29,-,-,58.0,-
853,高雄市,1999/02/20,左營,5.9,0.56,23.4,-,81,-,25.75,2.8,22.94,2.492,0.18,2.32,15.24,-,-,66.0,-
854,高雄市,1999/02/20,楠梓,3.1,0.48,21.9,-,91,-,26.18,2.32,23.86,2.395,0.13,2.26,15.31,-,-,70.0,-
855,高雄市,1999/02/20,前金,7.8,0.73,18.8,-,78,-,31.16,4.44,26.72,-,-,-,15.41,-,-,64.0,-
856,高雄市,1999/02/20,前鎮,9.9,-,-,-,93,-,-,-,-,-,-,-,16.18,-,-,71.0,-
857,高雄市,1999/02/20,復興,9.8,1.26,-,-,-,-,-,-,-,2.915,0.65,2.27,16.38,-,-,20.0,-
858,高雄市,1999/02/20,小港,18.0,0.83,11.7,-,100,-,59.15,18.42,40.73,2.5,0.37,2.13,17.06,-,-,75.0,-
859,高雄市,1999/02/20,鳳山,18.8,0.98,9.7,-,132,74,59.83,19.97,39.86,-,-,-,16.14,-,-,91.0,-
860,高雄市,1999/02/20,林園,25.8,0.77,15.8,-,124,61,46.65,12.92,33.73,3.232,0.78,2.45,17.29,-,-,87.0,-
861,高雄市,1999/02/20,大寮,11.0,0.67,18.5,-,113,-,37.43,3.82,33.61,2.477,0.32,2.16,16.81,-,-,82.0,-
862,高雄市,1999/02/20,仁武,13.6,0.68,18.0,-,88,-,38.0,9.7,28.3,2.701,0.34,2.36,15.47,-,-,69.0,-
863,高雄市,1999/02/20,橋頭,3.5,0.62,18.1,-,71,-,25.64,2.74,22.9,-,-,-,14.75,-,-,61.0,-
864,高雄市,1999/02/20,美濃,2.2,0.62,21.6,-,86,-,22.05,0.99,21.06,-,-,-,16.09,-,-,68.0,-
865,高雄市,1999/02/19,左營,2.5,0.57,37.8,-,110,-,16.42,0.7,15.76,2.317,0.09,2.23,17.58,-,-,80.0,-
866,高雄市,1999/02/19,楠梓,1.2,0.49,35.8,-,129,-,19.23,0.76,18.46,2.212,0.14,2.07,17.75,-,-,89.0,-
867,高雄市,1999/02/19,前金,4.5,0.7,32.6,-,121,-,20.27,1.62,18.64,-,-,-,17.49,-,-,85.0,-
868,高雄市,1999/02/19,前鎮,3.6,-,-,-,122,-,31.44,3.4,28.04,-,-,-,18.14,-,-,86.0,-
869,高雄市,1999/02/19,復興,3.9,1.05,-,-,-,-,-,-,-,2.426,0.33,2.09,18.3,-,-,15.0,-
870,高雄市,1999/02/19,小港,15.2,0.74,23.4,-,124,-,42.38,7.91,34.47,2.337,0.16,2.17,18.95,-,-,87.0,-
871,高雄市,1999/02/19,鳳山,13.1,0.92,21.2,-,138,72,42.99,9.32,33.68,-,-,-,18.4,-,-,94.0,-
872,高雄市,1999/02/19,林園,24.4,0.63,23.7,-,132,65,44.35,15.23,29.12,2.901,0.58,2.33,19.23,-,-,91.0,-
873,高雄市,1999/02/19,大寮,7.0,0.59,29.9,-,114,-,24.08,1.72,22.36,2.257,0.22,2.03,18.87,-,-,82.0,-
874,高雄市,1999/02/19,仁武,9.0,0.62,31.7,-,108,-,24.59,2.87,21.72,2.424,0.1,2.32,17.76,-,-,79.0,-
875,高雄市,1999/02/19,橋頭,2.0,0.55,29.7,-,99,-,18.3,1.36,16.94,-,-,-,17.28,-,-,75.0,-
