序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
693,屏東縣,2017/01/03,恆春,0.8,0.09,417.16,42.9,24,11,2.37,1.05,1.32,-,-,-,5.14,4.77,23.69,0,0,77.72,0
694,屏東縣,2017/01/02,屏東,1.9,0.51,-,34.4,91,58,19.39,2.66,16.73,2.224,0.128,2.096,1.35,0.89,22.23,-,-,75.7,-
695,屏東縣,2017/01/02,潮州,2.7,0.46,-,33.2,91,43,14.94,1.7,13.25,-,-,-,1.29,0.92,21.65,-,-,81.48,-
696,屏東縣,2017/01/02,恆春,1.8,0.08,415.51,44.4,24,11,2.37,0.73,1.63,-,-,-,5.32,5.17,23.3,0,0,75.59,0
697,屏東縣,2017/01/01,屏東,2.9,0.61,-,41.4,90,59,19.51,2.18,17.34,2.218,0.148,2.071,1.37,0.93,22.14,-,-,73.74,-
698,屏東縣,2017/01/01,潮州,4.1,0.51,-,43.3,89,48,15.88,1.42,14.46,-,-,-,1.33,1.2,21.53,-,-,82.94,-
699,屏東縣,2017/01/01,恆春,1.1,0.11,412.89,45.9,23,13,2.33,0.75,1.57,-,-,-,8.42,8.41,22.6,0,0,77.43,0
700,臺東縣,2017/01/10,臺東,1.7,0.52,-,32.2,38,18,8.29,1.91,6.38,-,-,-,2.43,1.51,20.95,0,0,66.22,0
701,臺東縣,2017/01/10,關山,1.7,-,-,28,35,15,7.54,1.18,6.35,-,-,-,1.47,0.77,18.07,-,-,80.25,-
702,臺東縣,2017/01/09,臺東,1.2,0.55,-,29.3,29,11,7.98,2.14,5.84,-,-,-,2.51,1.53,21.64,0,0,69.66,0
703,臺東縣,2017/01/09,關山,1.4,-,-,31.7,26,10,6.74,1.2,5.54,-,-,-,2.12,1.51,18.43,-,-,83.78,-
704,臺東縣,2017/01/08,臺東,1.1,0.3,-,23.5,22,9,6.07,1.63,4.44,-,-,-,2.35,1.64,23.35,0,0,71.85,0
705,臺東縣,2017/01/08,關山,1.2,-,-,21.2,22,7,6.45,1.49,4.94,-,-,-,1.82,1.04,21.15,-,-,78.99,-
706,臺東縣,2017/01/07,臺東,1,0.35,-,19.2,24,8,9.5,2.05,7.45,-,-,-,1.46,1.13,23.77,0,0,70.17,0
707,臺東縣,2017/01/07,關山,1.3,-,-,16.7,23,6,6.87,2.03,4.84,-,-,-,1.16,0.89,21.03,-,-,80.08,-
708,臺東縣,2017/01/06,臺東,1,0.36,-,20,22,8,9.34,2.27,7.07,-,-,-,1.41,1.07,24.26,0,0,70.85,0
709,臺東縣,2017/01/06,關山,1.5,-,-,20.3,19,5,6.32,2.13,4.19,-,-,-,1.37,1.1,22.5,-,-,78.09,-
710,臺東縣,2017/01/05,臺東,1.2,0.32,-,21.9,19,7,8.21,1.88,6.34,-,-,-,1.3,1.02,24.01,0,0,70.62,0
711,臺東縣,2017/01/05,關山,1.1,-,-,18.8,16,5,6.95,2.69,4.28,-,-,-,1.24,0.99,22.02,-,-,77.56,-
712,臺東縣,2017/01/04,臺東,0.9,0.3,-,22.1,25,7,7.88,1.95,5.92,-,-,-,1.64,1.17,23.29,0,0,72.12,0
713,臺東縣,2017/01/04,關山,0.7,-,-,17.7,15,6,5.36,0.65,4.8,-,-,-,0.96,0.62,21.41,-,-,78.17,-
714,臺東縣,2017/01/03,臺東,1.1,0.27,-,23.9,30,6,7.29,1.93,5.36,-,-,-,1.95,1.28,23.61,0,0,69.66,0
715,臺東縣,2017/01/03,關山,1.1,-,-,20.1,17,6,5.8,1.98,3.82,-,-,-,1.02,0.61,21.78,-,-,78.17,-
716,臺東縣,2017/01/02,臺東,0.7,0.23,-,27,29,4,6.27,1.97,4.31,-,-,-,2.15,1.6,23.44,0,0,66.68,0
717,臺東縣,2017/01/02,關山,1.1,-,-,24.2,14,4,4.43,1.86,2.56,-,-,-,1.01,0.69,21.66,-,-,74.21,-
718,臺東縣,2017/01/01,臺東,1,0.28,-,27.7,27,6,6.51,1.67,4.83,-,-,-,2.59,1.61,21.85,0,0,74.13,0
719,臺東縣,2017/01/01,關山,1.6,-,-,23.4,16,7,5.04,1.84,3.19,-,-,-,1.16,0.66,19.73,-,-,80.02,-
720,花蓮縣,2017/01/10,花蓮,1.8,0.58,-,29.5,47,22,15.35,2.24,13.11,-,-,-,1.67,1.25,19.41,0,0,74.18,0
721,花蓮縣,2017/01/09,花蓮,1.4,0.5,-,37.6,33,14,8.79,1.47,7.32,-,-,-,3.11,2.64,19.61,0,0,73,0
722,花蓮縣,2017/01/08,花蓮,1.3,0.37,-,27.5,26,9,7.81,1.76,6.05,-,-,-,2.77,2.35,21.35,0,0,80.87,0
723,花蓮縣,2017/01/07,花蓮,0.8,0.28,-,20.1,29,10,8.37,2.03,6.34,-,-,-,2.36,2.06,23.3,0,0,74.97,0
724,花蓮縣,2017/01/06,花蓮,1.5,0.29,-,28.1,31,13,8.41,1.52,6.89,-,-,-,1.76,1.58,23.12,0,0,-,0
725,花蓮縣,2017/01/05,花蓮,1.5,0.25,-,23.5,26,7,7.33,1.32,6,-,-,-,2.24,2.07,23.48,0,0,40.34,0
726,花蓮縣,2017/01/04,花蓮,1.4,0.31,-,18.2,24,11,11.92,3.96,7.96,-,-,-,1.62,1.43,22.04,0,0,59.42,0
727,花蓮縣,2017/01/03,花蓮,1.4,0.31,-,24.5,25,10,11.99,3.01,8.97,-,-,-,1.86,1.71,21.77,0.75,3.64,64.6,136.71
728,花蓮縣,2017/01/02,花蓮,1.5,0.18,-,32.6,19,9,6.42,1.74,4.68,-,-,-,2.57,2.39,22.32,3.5,4.15,20.25,62.02
729,花蓮縣,2017/01/01,花蓮,1.5,0.23,-,32.6,18,11,7.87,1.55,6.33,-,-,-,2.38,2,20.88,0,0,61.94,0
730,澎湖縣,2017/01/10,馬公,2.8,0.45,-,45.6,60,34,3.7,0.91,2.79,-,-,-,6.07,3.86,17.54,0,0,78.07,0
731,澎湖縣,2017/01/09,馬公,1.7,0.48,-,44.1,44,23,5.58,1.36,4.23,-,-,-,6.68,4.23,18.08,0,0,79.12,0
732,澎湖縣,2017/01/08,馬公,2.2,0.34,-,36.1,34,22,6.42,1.1,5.32,-,-,-,3.34,1.94,20.2,0,0,85.63,0
733,澎湖縣,2017/01/07,馬公,1.3,0.27,-,38.1,32,17,5.67,1.2,4.47,-,-,-,2.33,1.15,20.2,0,0,85.36,0
734,澎湖縣,2017/01/06,馬公,1.1,0.26,-,38.2,34,21,4.27,1.17,3.09,-,-,-,2.93,1.3,19.71,0,0,86.69,0
735,澎湖縣,2017/01/05,馬公,1.7,0.25,-,39.5,47,24,4.33,0.78,3.53,-,-,-,2.21,1.11,19.69,0,0,87.2,0
736,澎湖縣,2017/01/04,馬公,1.8,0.28,-,41.2,61,27,5.29,1,4.28,-,-,-,3.43,1.58,19.67,0,0,87.68,0
737,澎湖縣,2017/01/03,馬公,2.1,0.22,-,37.5,51,20,3.64,0.72,2.89,-,-,-,5.42,3.26,19.99,0,0,86.57,0
738,澎湖縣,2017/01/02,馬公,1.5,0.16,-,35.5,39,15,3.75,0.7,3.02,-,-,-,3.16,1.52,20.2,0,0,86.15,0
739,澎湖縣,2017/01/01,馬公,2.3,0.18,-,36.7,76,50,6.01,2.68,3.34,-,-,-,4.25,2.23,20.25,0,0,86.67,0
740,金門縣,2017/01/10,金門,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0
741,金門縣,2017/01/09,金門,3.3,0.56,-,42.5,60,31,11.22,1.67,9.55,-,-,-,3.75,3.32,16.36,0,0,68.78,0
742,金門縣,2017/01/08,金門,4.7,0.6,-,28.3,68,40,23.21,6.52,16.69,-,-,-,2.37,1.99,18.41,0,0,78.87,0
743,金門縣,2017/01/07,金門,8.7,0.52,-,20.6,90,51,29.8,5.17,24.63,-,-,-,1.18,0.99,18.36,0,0,80.54,0
744,金門縣,2017/01/06,金門,4.3,0.44,-,23,92,54,20.37,2.23,18.13,-,-,-,1.82,1.36,17.77,0,0,83.27,0
745,金門縣,2017/01/05,金門,7.1,0.53,-,25,124,66,46.49,16.07,30.42,-,-,-,1.35,1.18,19.07,0,0,78.79,0
746,金門縣,2017/01/04,金門,6.7,0.47,-,29.1,109,55,29.23,4.73,24.5,-,-,-,1.38,0.96,17.94,0,0,73.74,0
747,金門縣,2017/01/03,金門,5.7,0.38,-,38.6,81,43,15.74,1.75,13.99,-,-,-,2.64,2.29,18.76,0,0,71.65,0
748,金門縣,2017/01/02,金門,6,0.39,-,27.2,80,42,23.96,3.22,20.74,-,-,-,1.67,1.44,18.57,0,0,78.41,0
749,金門縣,2017/01/01,金門,3.7,0.3,-,33.6,63,24,15.29,1.63,13.66,-,-,-,2.56,1.94,19.71,0,0,69.77,0
750,連江縣,2017/01/10,馬祖,3.7,0.63,-,46.1,90,56,7.41,0.57,6.77,-,-,-,4.36,3.65,12.87,0,0,79.73,0
751,連江縣,2017/01/09,馬祖,2.5,0.54,-,42.3,53,30,6.92,0.73,6.14,-,-,-,4.96,4.31,14.09,0,0,78.93,0
752,連江縣,2017/01/08,馬祖,2.9,0.46,-,27.3,38,18,7.38,1.18,6.26,-,-,-,2.67,1.98,16.67,0,0,91.48,0
753,連江縣,2017/01/07,馬祖,3.8,0.36,-,30.1,36,18,4.96,0.58,4.46,-,-,-,2.05,1.16,17.18,0,0,92.43,0
754,連江縣,2017/01/06,馬祖,2.3,0.3,-,38.7,40,19,7.56,1.14,6.43,-,-,-,3.41,2.66,16.66,0,0,92.81,0
755,連江縣,2017/01/05,馬祖,3.6,0.33,-,38.2,55,32,12.61,1.55,11.03,-,-,-,2.56,1.33,17.42,0,0,86.18,0
756,連江縣,2017/01/04,馬祖,2.4,0.35,-,48.3,65,41,10.17,1.17,8.97,-,-,-,3.17,1.79,16.48,0,0,86.84,0
757,連江縣,2017/01/03,馬祖,3.3,0.43,-,60.3,88,51,10.69,0.85,9.83,-,-,-,3.88,3.08,15.93,0,0,84.47,0
758,連江縣,2017/01/02,馬祖,2.8,0.39,-,34.9,54,27,12.14,1.66,10.44,-,-,-,2.83,1.77,17.26,0,0,86.24,0
759,連江縣,2017/01/01,馬祖,2.9,0.21,-,39.3,41,15,6.94,1.06,5.85,-,-,-,3.69,1.98,16.48,0,0,83.98,0
,,,,,,,,,,,,,,,,,,,,,,
