序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
5394,苗栗縣,2018/01/13,苗栗,1.6,0.36,-,23.5,28,13,17.36,3.88,13.48,-,-,-,2.14,1.89,12.72,-,-,56.23,-
5395,苗栗縣,2018/01/13,頭份,1.5,0.23,-,32.5,22,5,13.6,2.11,11.49,1.969,0.068,1.901,3.14,2.67,12.64,-,-,56.48,-
5396,苗栗縣,2018/01/13,三義,1.3,0.21,-,33.3,19,11,5.4,0.84,4.52,-,-,-,3.75,3.69,9.08,0.0,0.0,72.58,0.0
5397,苗栗縣,2018/01/12,苗栗,3.1,0.32,-,37.7,49,22,12.46,1.91,10.55,-,-,-,4.54,4.05,12.08,-,-,47.62,-
5398,苗栗縣,2018/01/12,頭份,2.5,0.3,-,39.5,43,16,14.29,2.7,11.6,1.972,0.086,1.886,4.28,3.51,11.15,-,-,51.99,-
5399,苗栗縣,2018/01/12,三義,2.0,0.22,-,44.2,32,16,5.42,1.01,4.41,-,-,-,7.43,7.19,8.44,0.0,0.0,65.39,0.0
5400,苗栗縣,2018/01/11,苗栗,3.0,0.3,-,39.4,41,17,14.2,2.21,11.99,-,-,-,4.37,3.88,12.94,-,-,51.7,-
5401,苗栗縣,2018/01/11,頭份,2.3,0.3,-,42.4,41,12,14.0,1.76,12.24,1.984,0.09,1.894,3.65,3.03,12.13,-,-,55.17,-
5402,苗栗縣,2018/01/11,三義,2.1,0.2,-,45.1,33,16,6.89,0.82,6.02,-,-,-,7.19,6.79,9.31,0.0,0.0,71.0,0.0
5403,苗栗縣,2018/01/10,苗栗,2.3,0.34,-,37.5,35,17,13.52,2.19,11.34,-,-,-,3.79,3.31,12.4,-,-,55.97,-
5404,苗栗縣,2018/01/10,頭份,2.4,0.31,-,40.5,32,16,15.71,1.76,13.95,1.991,0.095,1.895,3.39,2.81,11.59,-,-,58.7,-
5405,苗栗縣,2018/01/10,三義,1.7,0.25,-,40.9,28,16,7.18,1.2,5.98,-,-,-,6.39,6.12,8.79,0.5,4.76,78.23,8.7
5406,苗栗縣,2018/01/09,苗栗,2.3,0.56,-,22.5,35,22,16.51,1.94,14.58,-,-,-,2.99,2.77,11.97,-,-,83.82,-
5407,苗栗縣,2018/01/09,頭份,1.9,0.53,-,25.5,33,21,18.5,2.28,16.23,2.104,0.134,1.97,2.83,2.32,10.69,-,-,84.99,-
5408,苗栗縣,2018/01/09,三義,1.4,0.47,-,26.7,27,16,12.33,1.89,10.43,-,-,-,5.49,5.36,8.71,1.29,4.95,98.69,4.98
5409,苗栗縣,2018/01/08,苗栗,1.2,0.51,-,11.4,17,7,22.45,5.4,17.06,-,-,-,1.85,1.34,18.78,-,-,92.43,-
5410,苗栗縣,2018/01/08,頭份,1.0,0.42,-,16.1,10,3,20.19,3.42,16.77,2.067,0.113,1.954,2.09,1.46,17.29,-,-,94.21,-
5411,苗栗縣,2018/01/08,三義,2.0,0.33,-,18.1,14,7,16.98,2.62,14.34,-,-,-,2.62,2.19,16.62,3.35,5.15,98.28,1.71
5412,苗栗縣,2018/01/07,苗栗,2.2,0.36,-,21.6,15,7,17.51,4.26,13.25,-,-,-,2.31,1.9,18.35,-,-,91.24,-
5413,苗栗縣,2018/01/07,頭份,1.2,0.25,-,26.9,11,3,14.45,1.77,12.68,1.962,0.072,1.89,2.03,1.72,17.38,-,-,92.53,-
5414,苗栗縣,2018/01/07,三義,1.9,0.17,-,31.8,13,4,8.73,1.51,7.22,-,-,-,4.05,3.79,15.68,1.14,5.1,97.83,2.65
5415,苗栗縣,2018/01/06,苗栗,1.8,0.44,-,12.8,20,8,22.4,4.38,18.02,-,-,-,1.4,1.22,17.95,-,-,87.43,-
5416,苗栗縣,2018/01/06,頭份,1.8,0.35,-,20.9,15,7,20.43,2.41,18.02,2.056,0.11,1.946,1.8,1.53,17.38,-,-,88.89,-
5417,苗栗縣,2018/01/06,三義,2.8,0.3,-,16.4,13,6,12.78,1.58,11.2,-,-,-,2.68,2.59,15.1,1.65,5.29,98.51,2.04
5418,苗栗縣,2018/01/05,苗栗,2.9,0.36,-,13.9,32,15,20.63,4.01,16.62,-,-,-,2.58,2.31,17.59,-,-,87.08,-
5419,苗栗縣,2018/01/05,頭份,3.0,0.28,-,20.5,29,13,16.83,2.56,14.27,2.033,0.102,1.931,2.41,1.98,16.68,-,-,89.06,-
5420,苗栗縣,2018/01/05,三義,2.9,0.23,-,16.2,19,7,13.63,1.41,12.21,-,-,-,4.04,3.87,14.55,0.5,5.99,98.73,14.85
5421,苗栗縣,2018/01/04,苗栗,2.3,0.51,-,15.8,69,37,25.73,6.02,19.71,-,-,-,1.35,0.96,18.71,-,-,87.24,-
5422,苗栗縣,2018/01/04,頭份,4.2,0.45,-,20.8,71,33,23.13,5.5,17.63,2.171,0.144,2.027,1.78,1.34,18.03,-,-,90.87,-
5423,苗栗縣,2018/01/04,三義,4.4,0.43,-,27.5,87,50,14.7,0.66,14.04,-,-,-,2.0,1.81,16.2,0.5,5.92,97.35,21.05
5424,苗栗縣,2018/01/03,苗栗,3.5,0.64,-,26.3,82,44,30.45,7.3,23.15,-,-,-,1.1,0.85,19.45,-,-,76.75,-
5425,苗栗縣,2018/01/03,頭份,2.8,0.61,-,26.3,84,43,30.79,5.89,24.91,2.289,0.219,2.07,1.4,1.17,18.67,-,-,83.45,-
5426,苗栗縣,2018/01/03,三義,-,0.43,-,42.0,74,45,15.72,1.69,14.07,-,-,-,1.52,1.35,16.9,0.0,0.0,87.06,0.0
5427,苗栗縣,2018/01/02,苗栗,2.5,0.58,-,18.1,50,23,27.17,6.5,20.67,-,-,-,1.25,0.82,19.14,-,-,73.57,-
5428,苗栗縣,2018/01/02,頭份,2.9,0.55,-,20.1,45,21,27.45,6.07,21.38,2.229,0.184,2.045,1.35,1.01,18.68,-,-,76.41,-
5429,苗栗縣,2018/01/02,三義,0.3,0.3,-,36.9,38,20,8.83,0.39,8.52,-,-,-,1.96,1.75,16.78,0.0,0.0,83.38,0.0
5430,苗栗縣,2018/01/01,苗栗,2.9,0.5,-,26.6,50,23,21.44,4.97,16.47,-,-,-,1.77,1.51,17.84,-,-,67.54,-
5431,苗栗縣,2018/01/01,頭份,1.8,0.4,-,37.4,44,19,14.34,2.06,12.28,2.036,0.091,1.946,1.99,1.65,17.92,-,-,68.55,-
5432,苗栗縣,2018/01/01,三義,0.6,0.35,-,37.3,42,23,8.8,0.93,7.86,-,-,-,3.47,3.47,14.55,0.0,0.0,85.42,0.0
5433,彰化縣,2018/04/07,彰化,0.4,0.34,-,47.1,91,29,8.5,0.49,8.0,1.932,0.086,1.846,9.05,8.5,18.08,-,-,51.02,-
5434,彰化縣,2018/04/07,線西,1.2,0.29,-,53.5,93,30,9.38,0.55,8.79,1.964,0.053,1.911,1.56,0.58,17.99,-,-,53.29,-
5435,彰化縣,2018/04/07,二林,1.9,0.28,-,51.0,106,28,6.48,0.8,5.68,-,-,-,5.76,5.63,17.45,-,-,54.02,-
5436,彰化縣,2018/04/06,彰化,3.4,0.42,-,29.7,69,26,10.85,1.37,9.48,1.99,0.104,1.886,7.5,6.62,23.34,-,-,69.03,-
5437,彰化縣,2018/04/06,線西,2.5,0.44,-,30.5,77,29,12.49,1.04,11.41,2.124,0.083,2.041,1.48,0.51,23.47,-,-,71.07,-
5438,彰化縣,2018/04/06,二林,3.3,0.35,-,27.5,97,25,9.42,1.4,8.04,-,-,-,4.94,4.55,22.68,-,-,73.7,-
5439,彰化縣,2018/04/05,彰化,5.7,0.56,-,23.7,-,43,16.56,1.44,15.14,2.106,0.165,1.941,3.45,2.61,25.91,-,-,72.61,-
5440,彰化縣,2018/04/05,線西,3.8,0.36,-,31.5,63,38,11.08,1.32,9.75,2.056,0.064,1.993,0.77,0.55,25.9,-,-,75.67,-
5441,彰化縣,2018/04/05,二林,5.2,0.35,-,28.7,77,39,9.91,1.12,8.79,-,-,-,1.79,1.5,25.36,-,-,75.45,-
5442,彰化縣,2018/04/04,彰化,3.6,0.44,-,22.8,61,35,15.68,0.45,15.26,2.051,0.163,1.888,3.52,2.77,25.49,-,-,72.08,-
5443,彰化縣,2018/04/04,線西,3.9,0.34,-,27.3,60,33,13.99,2.02,11.95,2.081,0.097,1.985,0.74,0.53,25.45,-,-,75.81,-
5444,彰化縣,2018/04/04,二林,3.7,0.29,-,23.3,62,29,13.0,5.72,7.28,-,-,-,1.59,1.42,24.67,-,-,75.37,-
5445,彰化縣,2018/04/03,彰化,5.2,0.34,-,26.4,63,36,12.41,0.69,11.71,2.021,0.143,1.877,2.92,2.2,25.16,-,-,72.3,-
5446,彰化縣,2018/04/03,線西,2.4,0.29,-,29.8,62,34,12.27,1.59,10.66,2.139,0.117,2.023,0.89,0.77,25.4,-,-,75.84,-
5447,彰化縣,2018/04/03,二林,3.5,0.24,-,23.8,63,31,8.37,0.9,7.49,-,-,-,1.35,1.23,24.5,-,-,76.65,-
5448,彰化縣,2018/04/02,彰化,3.6,-,-,-,80,45,11.26,0.31,11.03,2.067,0.133,1.934,-,-,-,-,-,-,-
5449,彰化縣,2018/04/02,線西,2.3,0.29,-,40.9,80,44,16.36,5.14,11.21,2.111,0.051,2.06,0.91,0.78,25.05,-,-,80.18,-
5450,彰化縣,2018/04/02,二林,2.6,0.25,-,34.7,80,41,5.3,0.29,5.08,-,-,-,1.51,1.43,24.18,-,-,81.26,-
5451,彰化縣,2018/04/01,彰化,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5452,彰化縣,2018/04/01,線西,2.7,0.3,-,44.5,81,42,9.87,0.86,9.01,2.072,0.06,2.012,0.88,0.59,24.93,-,-,79.93,-
5453,彰化縣,2018/04/01,二林,3.2,0.24,-,34.3,76,37,8.0,1.36,6.65,-,-,-,1.98,1.79,24.05,-,-,81.66,-
5454,彰化縣,2018/03/31,彰化,5.4,0.46,-,36.4,77,34,16.08,1.13,14.93,2.064,0.16,1.905,3.8,3.08,24.66,-,-,74.75,-
5455,彰化縣,2018/03/31,線西,2.7,0.32,-,34.3,67,30,16.64,2.08,14.53,2.165,0.154,2.012,0.98,0.58,24.37,-,-,75.36,-
5456,彰化縣,2018/03/31,二林,4.6,0.28,-,33.2,64,30,11.31,1.35,9.96,-,-,-,2.3,2.07,23.75,-,-,77.48,-
5457,彰化縣,2018/03/30,彰化,5.6,0.51,-,36.1,73,-,14.3,0.46,13.83,2.137,0.209,1.928,3.59,2.77,24.68,-,-,71.38,-
5458,彰化縣,2018/03/30,線西,3.9,0.4,-,36.3,68,36,16.36,2.01,14.35,2.13,0.128,2.002,0.88,0.47,24.58,-,-,74.57,-
5459,彰化縣,2018/03/30,二林,3.6,0.33,-,34.8,62,34,11.26,1.31,9.95,-,-,-,2.23,1.97,23.84,-,-,73.93,-
5460,彰化縣,2018/03/29,彰化,4.1,0.44,-,33.7,71,50,15.94,1.94,13.99,2.07,0.183,1.887,4.31,28.37,23.53,-,-,82.11,-
5461,彰化縣,2018/03/29,線西,3.8,0.39,-,36.7,62,34,15.74,2.42,13.32,2.146,0.14,2.006,0.79,0.54,23.59,-,-,82.8,-
5462,彰化縣,2018/03/29,二林,3.7,0.29,-,32.1,60,35,12.13,3.79,8.34,-,-,-,1.43,1.19,22.56,-,-,83.34,-
5463,彰化縣,2018/03/28,彰化,3.1,0.49,-,27.7,59,36,17.35,1.19,16.18,2.178,0.22,1.959,5.4,21.82,22.78,-,-,79.91,-
5464,彰化縣,2018/03/28,線西,3.5,0.35,-,34.6,56,33,15.22,1.61,13.6,2.023,0.077,1.946,0.96,0.45,22.66,-,-,81.98,-
5465,彰化縣,2018/03/28,二林,5.1,0.41,-,29.4,57,33,13.64,2.28,11.33,-,-,-,2.64,2.36,22.04,-,-,82.31,-
5466,彰化縣,2018/03/27,彰化,2.1,0.47,-,34.3,64,37,15.61,0.93,14.63,2.119,0.19,1.929,5.03,4.56,22.3,-,-,76.79,-
5467,彰化縣,2018/03/27,線西,2.9,0.33,-,39.8,70,37,13.95,0.86,13.09,2.054,0.089,1.965,1.04,0.44,22.14,-,-,80.6,-
5468,彰化縣,2018/03/27,二林,3.9,0.37,-,32.8,77,36,13.59,2.86,10.74,-,-,-,3.19,2.91,21.56,-,-,81.23,-
5469,彰化縣,2018/03/26,彰化,3.4,0.52,-,38.1,80,45,16.86,1.01,15.83,2.152,0.17,1.982,3.69,3.03,22.31,-,-,74.36,-
5470,彰化縣,2018/03/26,線西,2.8,0.44,-,42.0,80,40,14.54,1.01,13.51,2.117,0.105,2.011,0.92,0.53,22.16,-,-,78.67,-
5471,彰化縣,2018/03/26,二林,1.4,0.34,-,40.9,89,46,9.59,0.97,8.6,-,-,-,2.36,2.1,21.58,-,-,79.04,-
5472,彰化縣,2018/03/25,彰化,3.8,0.45,-,54.0,71,41,11.36,0.3,11.11,2.086,0.148,1.938,2.65,1.85,22.48,-,-,63.55,-
5473,彰化縣,2018/03/25,線西,3.4,0.4,-,56.9,73,40,13.04,0.34,12.74,2.118,0.113,2.005,1.05,0.85,22.33,-,-,69.09,-
5474,彰化縣,2018/03/25,二林,1.6,0.38,-,47.5,80,40,10.75,0.66,10.06,-,-,-,1.8,1.6,21.42,-,-,71.79,-
5475,彰化縣,2018/03/24,彰化,4.2,0.51,-,47.3,71,31,17.0,0.96,16.01,2.105,0.176,1.929,3.16,2.31,21.33,-,-,60.03,-
5476,彰化縣,2018/03/24,線西,3.0,0.42,-,52.3,68,28,17.1,1.48,15.61,2.113,0.118,1.995,0.92,0.63,21.08,-,-,64.73,-
5477,彰化縣,2018/03/24,二林,2.4,0.4,-,43.5,81,37,18.88,3.48,15.42,-,-,-,1.87,1.63,20.09,-,-,67.57,-
5478,彰化縣,2018/03/23,彰化,2.2,0.54,-,33.6,67,30,22.67,2.12,20.55,2.175,0.221,1.954,4.05,3.44,20.6,-,-,53.59,-
5479,彰化縣,2018/03/23,線西,4.0,0.47,-,34.0,78,31,30.25,5.74,24.5,2.243,0.217,2.026,0.89,0.42,19.81,-,-,58.41,-
5480,彰化縣,2018/03/23,二林,4.1,0.47,-,35.6,86,30,18.62,1.96,16.66,-,-,-,2.79,2.51,19.47,-,-,59.45,-
5481,彰化縣,2018/03/22,彰化,1.9,0.44,-,37.8,37,19,19.02,1.19,17.81,2.025,0.151,1.874,5.96,5.51,18.13,-,-,53.71,-
5482,彰化縣,2018/03/22,線西,4.3,0.39,-,43.7,40,17,16.82,1.79,15.03,2.01,0.105,1.905,1.26,0.32,17.9,-,-,57.86,-
5483,彰化縣,2018/03/22,二林,3.8,0.31,-,43.8,48,17,12.56,1.39,11.17,-,-,-,4.19,3.89,17.59,-,-,58.62,-
5484,彰化縣,2018/03/21,彰化,2.9,0.48,-,35.2,21,12,11.5,0.89,10.6,1.989,0.116,1.873,8.23,7.78,17.91,-,-,67.07,-
5485,彰化縣,2018/03/21,線西,3.4,0.43,-,39.5,26,14,12.84,1.97,10.88,1.994,0.077,1.917,1.37,0.28,18.21,-,-,69.89,-
5486,彰化縣,2018/03/21,二林,5.4,0.45,-,38.6,34,16,8.82,1.52,7.3,-,-,-,5.25,4.9,17.8,-,-,70.17,-
5487,彰化縣,2018/03/20,彰化,2.5,0.42,-,22.8,43,25,15.81,2.07,13.73,2.076,0.173,1.903,5.56,4.64,21.68,-,-,85.1,-
5488,彰化縣,2018/03/20,線西,2.9,0.32,-,29.2,43,23,16.07,2.25,13.82,1.973,0.07,1.903,1.03,0.32,21.43,-,-,88.25,-
5489,彰化縣,2018/03/20,二林,2.2,0.36,-,26.8,52,26,12.37,1.0,11.33,-,-,-,3.44,2.95,21.31,-,-,87.64,-
5490,彰化縣,2018/03/19,彰化,3.3,0.5,-,33.3,60,32,14.51,0.58,13.98,2.144,0.176,1.968,3.06,2.48,24.49,-,-,76.82,-
5491,彰化縣,2018/03/19,線西,2.3,0.46,-,34.4,70,37,17.8,2.79,14.98,2.153,0.122,2.031,1.3,1.22,24.4,-,-,80.23,-
5492,彰化縣,2018/03/19,二林,3.9,0.39,-,30.0,75,33,13.86,3.73,10.17,-,-,-,2.03,1.96,23.88,-,-,80.05,-
5493,彰化縣,2018/03/18,彰化,3.2,0.61,-,22.9,75,32,20.69,2.23,18.45,2.196,0.205,1.991,2.96,2.6,22.08,-,-,83.12,-
5494,彰化縣,2018/03/18,線西,2.7,0.37,-,35.9,71,30,13.56,0.76,12.8,2.001,0.072,1.93,0.86,0.58,21.78,-,-,85.35,-
5495,彰化縣,2018/03/18,二林,5.0,0.36,-,30.5,69,30,11.76,1.22,10.52,-,-,-,1.7,1.65,21.4,-,-,85.15,-
5496,彰化縣,2018/03/17,彰化,2.0,0.39,-,36.9,44,18,12.81,0.51,12.27,1.962,0.108,1.854,5.66,5.28,21.42,-,-,79.53,-
5497,彰化縣,2018/03/17,線西,3.4,0.32,-,44.1,47,20,11.85,0.93,10.88,1.941,0.051,1.89,1.2,0.37,21.6,-,-,80.06,-
5498,彰化縣,2018/03/17,二林,4.2,0.34,-,39.7,42,19,10.45,1.33,9.12,-,-,-,3.78,3.53,21.26,-,-,80.06,-
5499,彰化縣,2018/03/16,彰化,3.4,0.44,-,31.6,37,23,17.04,1.88,15.16,2.054,0.165,1.89,5.08,4.33,22.59,-,-,81.13,-
5500,彰化縣,2018/03/16,線西,2.9,0.37,-,34.6,-,24,15.19,2.08,13.11,1.991,0.09,1.901,1.17,0.5,22.9,-,-,84.03,-
5501,彰化縣,2018/03/16,二林,2.3,0.33,-,29.9,-,27,12.9,1.23,11.65,-,-,-,3.38,2.94,21.95,-,-,85.64,-
5502,彰化縣,2018/03/15,彰化,3.6,0.61,-,23.3,70,39,27.9,1.74,26.15,2.3,0.311,1.989,3.02,2.23,22.15,-,-,78.35,-
5503,彰化縣,2018/03/15,線西,3.3,0.51,-,25.5,74,44,29.26,4.09,25.16,2.231,0.229,2.002,0.67,0.48,21.97,-,-,80.67,-
5504,彰化縣,2018/03/15,二林,3.6,0.47,-,26.2,98,52,19.65,3.56,16.09,-,-,-,1.91,1.54,21.33,-,-,82.51,-
5505,彰化縣,2018/03/14,彰化,6.4,0.67,-,24.9,73,46,32.04,1.96,30.07,2.366,0.353,2.013,2.58,1.91,22.53,-,-,64.66,-
5506,彰化縣,2018/03/14,線西,5.0,0.45,-,33.5,80,47,28.77,4.58,24.19,2.223,0.224,1.999,0.68,0.51,22.11,-,-,72.65,-
5507,彰化縣,2018/03/14,二林,2.9,0.48,-,28.7,118,60,22.15,4.8,17.35,-,-,-,1.52,1.32,21.48,-,-,74.79,-
5508,彰化縣,2018/03/13,彰化,4.0,0.61,-,34.1,58,38,20.89,0.94,19.92,2.282,0.293,1.989,2.63,2.07,20.72,-,-,68.76,-
5509,彰化縣,2018/03/13,線西,4.7,0.46,-,33.5,77,45,24.96,3.03,21.89,2.248,0.252,1.996,0.71,0.54,20.38,-,-,79.51,-
5510,彰化縣,2018/03/13,二林,3.4,0.4,-,35.9,96,47,18.01,4.12,13.87,-,-,-,1.47,1.16,19.88,-,-,76.56,-
5511,彰化縣,2018/03/12,彰化,4.5,0.58,-,34.8,62,31,21.44,1.24,20.2,2.13,0.209,1.921,3.13,2.27,20.27,-,-,75.08,-
5512,彰化縣,2018/03/12,線西,3.6,0.4,-,36.9,66,34,18.01,1.4,16.58,2.05,0.101,1.949,0.84,0.6,19.09,-,-,82.05,-
5513,彰化縣,2018/03/12,二林,2.0,0.32,-,33.8,84,38,14.13,2.94,11.17,-,-,-,1.44,1.25,18.54,-,-,85.71,-
5514,彰化縣,2018/03/11,彰化,2.8,0.47,-,30.1,38,20,18.37,1.0,17.42,2.092,0.157,1.935,3.37,3.09,18.9,-,-,70.41,-
5515,彰化縣,2018/03/11,線西,3.6,0.33,-,36.0,43,20,17.05,1.74,15.27,2.008,0.076,1.932,0.82,0.48,18.44,-,-,75.46,-
5516,彰化縣,2018/03/11,二林,5.1,0.34,-,36.6,55,21,13.08,1.58,11.5,-,-,-,2.17,2.02,18.3,-,-,72.75,-
5517,彰化縣,2018/03/10,彰化,2.6,0.38,-,33.4,40,17,16.96,1.41,15.55,1.991,0.121,1.869,5.08,4.58,17.23,-,-,64.2,-
5518,彰化縣,2018/03/10,線西,4.7,0.32,-,37.8,47,17,16.76,2.4,14.36,1.971,0.069,1.902,1.11,0.31,17.4,-,-,65.32,-
5519,彰化縣,2018/03/10,二林,4.1,0.3,-,38.7,50,22,11.57,1.02,10.52,-,-,-,3.78,3.51,17.03,-,-,65.91,-
5520,彰化縣,2018/03/09,彰化,1.9,0.44,-,38.9,61,35,12.97,0.5,12.54,1.983,0.127,1.856,7.62,7.35,14.96,-,-,63.5,-
5521,彰化縣,2018/03/09,線西,1.7,0.42,-,45.7,78,36,13.53,1.12,12.39,1.974,0.075,1.899,1.83,0.35,15.0,-,-,65.7,-
5522,彰化縣,2018/03/09,二林,3.3,0.39,-,45.0,83,34,11.71,1.54,10.18,-,-,-,6.44,5.94,14.75,-,-,65.88,-
5523,彰化縣,2018/03/08,彰化,1.7,0.32,-,26.2,22,13,13.87,1.03,12.85,1.964,0.115,1.849,9.2,8.34,15.36,-,-,84.68,-
5524,彰化縣,2018/03/08,線西,1.2,0.28,-,31.0,23,13,15.0,2.13,12.86,1.96,0.074,1.886,1.77,0.27,15.51,-,-,85.35,-
5525,彰化縣,2018/03/08,二林,3.6,0.3,-,30.4,18,15,11.45,1.81,9.64,-,-,-,6.59,6.15,15.35,-,-,84.76,-
5526,彰化縣,2018/03/07,彰化,1.5,0.33,-,28.8,42,17,17.5,1.37,16.12,1.968,0.122,1.846,5.17,4.35,20.3,-,-,79.29,-
5527,彰化縣,2018/03/07,線西,-,-,-,-,-,-,-,-,-,-,-,-,1.32,0.46,20.98,-,-,78.64,-
5528,彰化縣,2018/03/07,二林,4.7,0.26,-,36.1,43,20,-,-,-,-,-,-,3.38,3.2,20.21,-,-,80.08,-
5529,彰化縣,2018/03/06,彰化,2.0,0.4,-,27.9,36,12,16.33,1.5,14.83,1.969,0.118,1.851,6.99,6.25,19.74,-,-,76.53,-
5530,彰化縣,2018/03/06,線西,2.8,0.35,-,36.2,48,17,13.73,1.76,11.97,1.938,0.056,1.882,1.62,0.36,19.33,-,-,79.6,-
5531,彰化縣,2018/03/06,二林,3.2,0.35,-,32.7,49,16,13.35,1.6,11.75,-,-,-,4.95,4.63,19.18,-,-,78.87,-
5532,彰化縣,2018/03/05,彰化,1.1,0.32,-,16.0,39,20,11.99,1.85,10.13,2.015,0.139,1.876,4.19,3.43,25.79,-,-,81.95,-
5533,彰化縣,2018/03/05,線西,3.3,0.35,-,18.2,53,25,15.24,4.77,10.46,2.031,0.085,1.946,1.28,0.93,25.46,-,-,83.71,-
5534,彰化縣,2018/03/05,二林,2.2,0.27,-,12.0,54,28,10.98,3.07,7.91,-,-,-,2.69,2.28,24.8,-,-,84.55,-
5535,彰化縣,2018/03/04,彰化,3.2,0.49,-,18.2,62,38,14.3,1.56,12.74,2.22,0.197,2.024,2.35,1.75,25.48,-,-,82.72,-
5536,彰化縣,2018/03/04,線西,4.5,0.47,-,21.0,69,43,17.59,2.69,14.89,2.157,0.14,2.017,0.78,0.55,25.16,-,-,85.18,-
5537,彰化縣,2018/03/04,二林,4.3,0.39,-,17.0,93,55,11.83,3.48,8.35,-,-,-,1.45,1.18,24.71,-,-,84.82,-
5538,彰化縣,2018/03/03,彰化,4.0,0.62,-,22.5,109,65,20.65,3.19,17.46,2.199,0.213,1.986,2.98,2.25,24.47,-,-,80.92,-
5539,彰化縣,2018/03/03,線西,4.6,0.49,-,36.6,100,51,14.51,2.77,11.74,1.99,0.074,1.916,1.08,0.98,23.81,-,-,83.87,-
5540,彰化縣,2018/03/03,二林,3.7,0.51,-,32.0,117,60,11.77,1.34,10.43,-,-,-,1.52,1.33,23.85,-,-,83.09,-
5541,彰化縣,2018/03/02,彰化,4.5,0.78,-,22.1,116,55,29.39,3.12,26.27,2.314,0.309,2.005,3.58,3.03,22.21,-,-,83.35,-
5542,彰化縣,2018/03/02,線西,3.9,0.56,-,36.5,99,50,17.17,2.16,15.0,2.134,0.109,2.024,0.85,0.52,21.3,-,-,86.96,-
5543,彰化縣,2018/03/02,二林,4.6,0.59,-,29.2,95,48,15.09,2.13,12.96,-,-,-,1.8,1.54,21.64,-,-,85.16,-
5544,彰化縣,2018/03/01,彰化,3.3,0.66,-,22.9,53,25,25.49,5.6,19.9,2.222,0.258,1.965,3.93,3.31,21.59,-,-,82.93,-
5545,彰化縣,2018/03/01,線西,4.1,0.5,-,29.4,58,27,25.63,8.03,17.59,2.158,0.165,1.993,0.89,0.5,20.91,-,-,85.97,-
5546,彰化縣,2018/03/01,二林,3.1,0.54,-,27.5,51,26,19.42,5.29,14.14,-,-,-,2.2,2.1,21.03,-,-,83.98,-
5547,彰化縣,2018/02/28,彰化,2.7,0.69,-,21.5,78,44,23.91,4.23,19.69,2.236,0.263,1.973,2.85,2.25,20.48,-,-,87.29,-
5548,彰化縣,2018/02/28,線西,3.5,0.55,-,26.0,88,45,21.24,2.46,18.78,2.15,0.174,1.976,0.74,0.62,20.23,-,-,88.07,-
5549,彰化縣,2018/02/28,二林,1.7,0.49,-,23.1,92,44,16.2,0.98,15.2,-,-,-,1.6,1.4,19.84,-,-,88.76,-
5550,彰化縣,2018/02/27,彰化,3.5,0.62,-,18.2,85,40,32.31,6.43,25.88,2.257,0.271,1.986,2.76,2.46,18.58,-,-,83.78,-
5551,彰化縣,2018/02/27,線西,3.6,0.44,-,30.8,83,36,21.44,1.98,19.46,2.069,0.13,1.939,0.68,0.46,18.15,-,-,86.73,-
5552,彰化縣,2018/02/27,二林,3.8,0.45,-,26.7,78,34,16.19,1.39,14.8,-,-,-,1.66,1.48,17.79,-,-,86.98,-
5553,彰化縣,2018/02/26,彰化,1.8,0.39,-,30.0,46,22,16.75,1.0,15.76,1.965,0.119,1.846,6.1,5.71,18.5,-,-,75.36,-
5554,彰化縣,2018/02/26,線西,3.5,0.4,-,38.0,61,24,15.11,1.63,13.48,1.935,0.049,1.885,1.44,0.42,18.28,-,-,78.41,-
5555,彰化縣,2018/02/26,二林,3.2,0.34,-,33.5,50,21,12.58,1.39,11.16,-,-,-,4.55,4.28,17.93,-,-,79.02,-
5556,彰化縣,2018/02/25,彰化,2.8,0.53,-,18.8,56,33,22.35,4.5,17.85,2.106,0.165,1.941,6.54,5.75,18.72,-,-,83.53,-
5557,彰化縣,2018/02/25,線西,3.2,0.43,-,26.4,59,34,19.21,2.84,16.37,1.99,0.069,1.92,1.35,0.42,18.42,-,-,85.4,-
5558,彰化縣,2018/02/25,二林,5.5,0.42,-,23.0,61,36,18.27,3.58,14.68,-,-,-,4.13,3.83,18.46,-,-,85.51,-
5559,彰化縣,2018/02/24,彰化,3.5,0.67,-,16.2,74,42,27.38,2.64,24.74,2.153,0.216,1.937,3.87,3.24,19.76,-,-,82.25,-
5560,彰化縣,2018/02/24,線西,4.5,0.51,-,27.8,80,40,20.24,2.28,17.96,2.037,0.097,1.94,0.8,0.35,19.39,-,-,85.17,-
