序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
1948,雲林縣,2015/12/17,斗六,5.0,0.37,-,23.4,69,35,18.85,1.71,17.16,-,-,-,2.75,1.48,13.77,-,-,58.09,-
1949,雲林縣,2015/12/17,崙背,3.4,0.34,-,27.2,117,36,14.38,1.77,12.61,-,-,-,5.67,4.84,13.17,0.0,0.0,52.34,0.0
1950,雲林縣,2015/12/17,麥寮,6.6,0.37,-,27.7,129,31,17.57,1.45,16.11,1.949,0.081,1.869,7.67,3.8,15.64,-,-,61.2,-
1951,雲林縣,2015/12/17,臺西,4.9,0.29,-,33.6,158,37,10.5,0.81,9.68,1.952,0.059,1.893,11.81,11.51,13.19,-,-,64.23,-
1952,雲林縣,2015/12/16,斗六,5.8,0.67,-,33.6,117,76,19.54,2.71,16.8,-,-,-,3.79,1.73,16.53,-,-,64.86,-
1953,雲林縣,2015/12/16,崙背,5.6,0.62,-,34.8,181,85,14.07,1.74,12.33,-,-,-,6.37,5.26,16.58,0.0,0.0,61.81,0.0
1954,雲林縣,2015/12/16,麥寮,6.3,0.61,-,42.1,169,71,12.93,1.65,11.29,2.07,0.101,1.969,8.71,4.38,17.98,-,-,68.97,-
1955,雲林縣,2015/12/16,臺西,5.2,0.59,-,46.1,138,76,8.13,0.51,7.58,2.082,0.075,2.008,11.98,11.4,15.96,-,-,70.82,-
1956,雲林縣,2015/12/15,斗六,2.9,0.63,-,20.7,60,38,24.2,5.71,18.49,-,-,-,2.71,1.2,19.77,-,-,76.75,-
1957,雲林縣,2015/12/15,崙背,3.9,0.68,-,23.7,82,45,16.69,2.09,14.59,-,-,-,5.0,4.06,20.47,0.0,0.0,76.59,0.0
1958,雲林縣,2015/12/15,麥寮,3.6,0.65,-,32.0,92,42,13.59,2.37,11.22,2.056,0.112,1.944,7.12,3.07,20.53,-,-,82.61,-
1959,雲林縣,2015/12/15,臺西,3.0,0.62,-,35.0,72,43,10.19,0.56,9.62,2.042,0.091,1.951,10.37,9.7,18.98,-,-,80.41,-
1960,雲林縣,2015/12/14,斗六,3.6,0.47,-,23.2,60,27,22.62,4.28,18.34,-,-,-,1.92,1.08,22.12,-,-,78.93,-
1961,雲林縣,2015/12/14,崙背,4.5,0.46,-,22.7,50,26,17.57,2.14,15.41,-,-,-,3.58,2.38,23.44,0.0,0.0,82.77,0.0
1962,雲林縣,2015/12/14,麥寮,2.6,0.34,-,34.6,74,25,11.51,2.2,9.31,1.973,0.062,1.91,4.78,1.62,22.63,-,-,89.32,-
1963,雲林縣,2015/12/14,臺西,2.5,0.3,-,39.9,42,21,8.01,0.56,7.37,1.907,0.036,1.871,7.74,6.5,21.52,-,-,84.88,-
1964,雲林縣,2015/12/13,斗六,4.0,0.53,-,23.0,56,29,24.73,4.82,19.9,-,-,-,1.61,0.91,21.66,-,-,77.93,-
1965,雲林縣,2015/12/13,崙背,3.7,0.41,-,24.2,44,26,16.71,3.27,13.44,-,-,-,2.66,1.41,22.78,0.0,0.0,82.3,0.0
1966,雲林縣,2015/12/13,麥寮,1.8,0.33,-,35.8,61,21,10.55,2.23,8.32,2.078,0.068,2.01,3.52,0.98,22.06,-,-,89.18,-
1967,雲林縣,2015/12/13,臺西,2.3,0.32,-,38.5,40,19,9.72,1.76,7.97,1.977,0.056,1.922,5.57,4.77,20.94,-,-,84.44,-
1968,雲林縣,2015/12/12,斗六,4.2,0.49,-,20.2,53,24,25.79,3.57,22.23,-,-,-,1.6,0.87,21.29,-,-,76.98,-
1969,雲林縣,2015/12/12,崙背,3.7,0.42,-,23.6,44,27,15.87,1.84,14.03,-,-,-,2.91,1.84,21.87,0.0,0.0,79.84,0.0
1970,雲林縣,2015/12/12,麥寮,3.9,0.38,-,32.7,63,22,13.83,2.0,11.84,2.009,0.077,1.932,3.38,1.16,21.43,-,-,85.32,-
1971,雲林縣,2015/12/12,臺西,3.7,0.35,-,35.0,41,20,12.75,2.22,10.52,1.976,0.071,1.905,5.23,4.5,20.13,-,-,81.4,-
1972,雲林縣,2015/12/11,斗六,2.6,0.45,-,19.1,46,20,23.92,4.92,18.99,-,-,-,1.53,0.88,19.99,-,-,78.33,-
1973,雲林縣,2015/12/11,崙背,3.3,0.37,-,24.5,38,24,15.8,1.44,14.33,-,-,-,3.63,2.49,21.45,0.0,0.0,77.25,0.0
1974,雲林縣,2015/12/11,麥寮,3.7,0.4,-,30.0,64,22,16.07,2.64,13.42,1.993,0.09,1.903,4.38,1.69,21.11,-,-,83.06,-
1975,雲林縣,2015/12/11,臺西,4.1,0.35,-,34.9,38,17,11.77,1.66,10.04,1.942,0.06,1.882,4.78,4.35,19.97,-,-,79.2,-
1976,雲林縣,2015/12/10,斗六,2.3,0.31,-,18.4,27,10,19.29,2.23,17.06,-,-,-,1.73,1.16,20.2,-,-,84.89,-
1977,雲林縣,2015/12/10,崙背,2.6,0.23,-,23.6,23,13,10.78,1.03,9.75,-,-,-,3.15,2.15,22.64,2.57,6.42,84.3,18.9
1978,雲林縣,2015/12/10,麥寮,1.4,0.2,-,36.2,32,6,9.78,2.01,7.77,1.927,0.055,1.872,2.92,1.33,21.79,-,-,88.32,-
1979,雲林縣,2015/12/10,臺西,2.7,0.16,-,37.7,17,5,9.59,2.06,7.52,1.855,0.027,1.828,3.67,3.72,20.84,-,-,82.42,-
1980,雲林縣,2015/12/09,斗六,4.9,0.49,-,17.2,79,35,27.14,4.95,22.19,-,-,-,1.55,0.78,21.9,-,-,79.87,-
1981,雲林縣,2015/12/09,崙背,3.1,0.35,-,16.3,48,27,20.16,4.94,15.2,-,-,-,2.08,1.09,22.86,2.2,6.6,84.68,28.22
1982,雲林縣,2015/12/09,麥寮,2.3,0.32,-,20.1,61,21,18.61,4.47,14.13,2.337,0.129,2.208,2.03,0.77,22.01,-,-,90.94,-
1983,雲林縣,2015/12/09,臺西,3.5,0.3,-,19.2,42,20,24.03,6.77,17.26,2.249,0.122,2.127,3.17,2.7,20.82,-,-,85.48,-
1984,雲林縣,2015/12/08,斗六,3.4,0.41,-,21.1,55,22,27.7,4.96,22.74,-,-,-,1.62,0.78,21.61,-,-,72.21,-
1985,雲林縣,2015/12/08,崙背,4.1,0.33,-,25.0,42,19,16.33,1.46,14.86,-,-,-,3.27,2.15,22.51,0.0,0.0,73.75,0.0
1986,雲林縣,2015/12/08,麥寮,3.4,0.3,-,32.4,81,14,12.86,1.53,11.33,1.916,0.067,1.849,4.8,1.6,22.13,-,-,82.62,-
1987,雲林縣,2015/12/08,臺西,3.5,0.26,-,35.6,37,14,11.73,1.26,10.46,1.948,0.046,1.901,7.85,7.49,20.45,-,-,79.76,-
1988,雲林縣,2015/12/07,斗六,2.9,0.41,-,20.9,41,17,20.81,2.87,17.94,-,-,-,1.87,1.01,20.29,-,-,73.67,-
1989,雲林縣,2015/12/07,崙背,2.8,0.37,-,21.6,42,20,15.84,2.73,13.11,-,-,-,3.98,3.11,21.41,0.0,0.0,70.18,0.0
1990,雲林縣,2015/12/07,麥寮,4.7,0.42,-,26.1,65,18,19.25,2.97,16.28,1.94,0.078,1.861,5.33,2.2,21.59,-,-,79.2,-
1991,雲林縣,2015/12/07,臺西,3.0,0.3,-,38.2,50,17,10.95,1.41,9.54,1.968,0.052,1.915,8.98,8.99,19.91,-,-,76.74,-
1992,雲林縣,2015/12/06,斗六,1.8,0.36,-,19.9,35,9,17.0,3.36,13.63,-,-,-,2.84,1.62,19.88,-,-,77.95,-
1993,雲林縣,2015/12/06,崙背,2.7,0.34,-,21.4,70,16,12.45,2.54,9.91,-,-,-,5.46,4.52,21.09,0.0,0.0,75.94,0.0
1994,雲林縣,2015/12/06,麥寮,3.4,0.31,-,28.7,72,8,11.62,1.81,9.81,1.899,0.05,1.849,7.21,3.19,21.55,-,-,82.25,-
1995,雲林縣,2015/12/06,臺西,2.1,0.28,-,33.3,35,7,8.36,1.18,7.18,1.956,0.039,1.917,11.11,10.84,19.22,-,-,80.25,-
1996,雲林縣,2015/12/05,斗六,6.0,0.51,-,26.7,86,41,29.36,6.51,22.85,-,-,-,1.75,0.92,21.38,-,-,73.21,-
1997,雲林縣,2015/12/05,崙背,3.4,0.42,-,25.2,61,35,16.15,2.07,14.08,-,-,-,3.02,1.79,22.16,0.0,0.0,75.86,0.0
1998,雲林縣,2015/12/05,麥寮,1.8,0.32,-,35.0,73,21,12.76,2.75,10.01,1.966,0.074,1.892,3.79,1.18,22.4,-,-,83.7,-
1999,雲林縣,2015/12/05,臺西,3.1,0.3,-,37.3,42,20,10.66,1.63,9.03,2.007,0.048,1.959,5.95,5.41,20.29,-,-,80.96,-
2000,雲林縣,2015/12/04,斗六,4.4,0.49,-,24.5,84,39,27.11,3.45,23.67,-,-,-,1.75,0.91,21.41,-,-,63.69,-
2001,雲林縣,2015/12/04,崙背,6.5,0.49,-,19.7,69,34,23.03,3.27,19.75,-,-,-,3.13,2.03,21.52,0.0,0.0,63.09,0.0
2002,雲林縣,2015/12/04,麥寮,4.2,0.4,-,31.3,112,25,17.44,2.65,14.79,2.0,0.082,1.919,4.45,1.53,21.71,-,-,73.52,-
2003,雲林縣,2015/12/04,臺西,4.5,0.33,-,35.9,58,23,14.64,1.38,13.28,2.007,0.06,1.948,7.5,7.17,19.57,-,-,73.44,-
2004,雲林縣,2015/12/03,斗六,2.7,0.54,-,23.1,74,41,24.63,3.04,21.59,-,-,-,1.66,0.89,21.3,-,-,71.39,-
2005,雲林縣,2015/12/03,崙背,4.1,0.5,-,24.2,71,38,16.72,2.01,14.72,-,-,-,3.48,2.64,22.3,0.0,0.0,66.48,0.0
2006,雲林縣,2015/12/03,麥寮,6.0,0.49,-,27.4,119,31,19.76,2.51,17.24,2.034,0.107,1.927,4.83,1.8,22.45,-,-,74.32,-
2007,雲林縣,2015/12/03,臺西,5.1,0.42,-,34.5,82,30,15.33,1.99,13.34,2.05,0.08,1.97,8.0,7.84,20.32,-,-,74.52,-
2008,雲林縣,2015/12/02,斗六,4.4,0.49,-,28.6,75,38,26.84,5.51,21.33,-,-,-,1.55,0.76,22.95,-,-,77.82,-
2009,雲林縣,2015/12/02,崙背,3.5,0.34,-,27.2,54,34,13.85,1.4,12.43,-,-,-,2.52,1.46,23.99,0.0,0.0,82.21,0.0
2010,雲林縣,2015/12/02,麥寮,2.6,0.32,-,38.5,60,24,14.46,3.72,10.75,2.09,0.105,1.985,2.79,0.78,23.93,-,-,87.92,-
2011,雲林縣,2015/12/02,臺西,4.0,0.25,-,43.1,38,22,12.72,2.25,10.47,2.043,0.069,1.973,4.53,3.91,22.33,-,-,82.81,-
2012,雲林縣,2015/12/01,斗六,4.0,0.46,-,28.6,66,34,25.92,4.37,21.54,-,-,-,1.42,0.7,23.45,-,-,73.83,-
2013,雲林縣,2015/12/01,崙背,4.7,0.38,-,24.7,52,31,20.09,3.64,16.42,-,-,-,2.47,1.2,24.28,0.0,0.0,78.3,0.0
2014,雲林縣,2015/12/01,麥寮,3.2,0.31,-,36.0,67,23,14.86,4.16,10.69,2.052,0.088,1.964,3.14,0.87,23.96,-,-,86.4,-
2015,雲林縣,2015/12/01,臺西,3.3,0.26,-,39.0,35,18,13.06,1.67,11.35,2.036,0.075,1.962,5.36,4.96,22.24,-,-,82.17,-
2016,嘉義縣,2015/12/31,朴子,4.2,0.36,-,36.6,108,36,17.25,2.6,14.65,-,-,-,2.99,0.99,19.42,-,-,71.15,-
2017,嘉義縣,2015/12/31,新港,3.4,0.39,-,36.8,84,31,14.32,1.73,12.59,-,-,-,3.42,1.13,17.37,-,-,67.0,-
2018,嘉義縣,2015/12/30,朴子,4.0,0.34,-,22.2,75,29,20.03,3.99,16.03,-,-,-,2.35,1.05,19.44,-,-,78.52,-
2019,嘉義縣,2015/12/30,新港,3.8,0.39,-,19.1,70,26,25.43,6.53,18.9,-,-,-,2.69,1.02,17.2,-,-,72.59,-
2020,嘉義縣,2015/12/29,朴子,3.2,0.27,-,32.8,76,25,12.38,1.57,10.79,-,-,-,2.47,0.91,19.51,-,-,70.47,-
2021,嘉義縣,2015/12/29,新港,3.0,0.35,-,32.0,71,24,14.31,1.61,12.69,-,-,-,2.54,1.36,17.36,-,-,67.32,-
2022,嘉義縣,2015/12/28,朴子,3.2,0.37,-,37.0,91,24,14.07,1.34,12.72,-,-,-,3.63,1.46,19.6,-,-,69.29,-
2023,嘉義縣,2015/12/28,新港,2.5,0.39,-,39.0,70,24,12.09,1.25,10.85,-,-,-,4.39,1.09,17.43,-,-,66.45,-
2024,嘉義縣,2015/12/27,朴子,3.8,0.51,-,32.8,77,40,15.28,1.51,13.78,-,-,-,3.11,1.2,20.97,-,-,79.62,-
2025,嘉義縣,2015/12/27,新港,3.7,0.57,-,30.4,68,35,14.98,2.18,12.8,-,-,-,3.61,0.9,18.54,-,-,74.71,-
2026,嘉義縣,2015/12/26,朴子,4.2,0.7,-,27.8,81,47,17.11,1.43,15.65,-,-,-,2.26,1.02,20.29,-,-,78.32,-
2027,嘉義縣,2015/12/26,新港,3.9,0.78,-,24.9,78,40,18.52,1.97,16.55,-,-,-,2.32,0.88,17.89,-,-,73.53,-
2028,嘉義縣,2015/12/25,朴子,3.5,0.53,-,21.6,64,21,19.72,3.4,16.32,-,-,-,3.1,0.97,21.46,-,-,82.49,-
2029,嘉義縣,2015/12/25,新港,3.3,0.62,-,19.6,56,20,20.4,3.79,16.61,-,-,-,3.75,0.86,19.09,-,-,76.79,-
2030,嘉義縣,2015/12/24,朴子,4.2,0.54,-,19.5,96,49,22.13,4.71,17.41,-,-,-,1.81,1.0,24.34,-,-,84.72,-
2031,嘉義縣,2015/12/24,新港,4.8,0.68,-,16.8,106,51,26.22,6.04,20.18,-,-,-,1.96,1.2,22.26,-,-,77.98,-
2032,嘉義縣,2015/12/23,朴子,2.7,0.4,-,30.1,76,36,16.05,3.13,12.93,-,-,-,1.58,0.97,24.31,-,-,80.38,-
2033,嘉義縣,2015/12/23,新港,1.9,0.43,-,28.4,86,38,15.82,2.69,13.12,-,-,-,1.66,0.95,22.37,-,-,73.88,-
2034,嘉義縣,2015/12/22,朴子,4.1,0.41,-,21.9,91,41,18.59,2.03,16.56,-,-,-,1.91,1.12,22.88,-,-,88.7,-
2035,嘉義縣,2015/12/22,新港,3.3,0.43,-,25.8,89,35,18.07,3.49,14.58,-,-,-,1.95,1.24,20.89,-,-,79.3,-
2036,嘉義縣,2015/12/21,朴子,3.0,0.3,-,19.7,78,29,15.03,2.38,12.64,-,-,-,1.98,0.78,22.28,-,-,87.03,-
2037,嘉義縣,2015/12/21,新港,3.1,0.42,-,17.3,81,29,19.92,4.36,15.56,-,-,-,2.35,0.84,20.29,-,-,77.64,-
2038,嘉義縣,2015/12/20,朴子,3.2,0.42,-,18.4,85,36,21.68,4.52,17.16,-,-,-,1.41,0.89,19.99,-,-,89.4,-
2039,嘉義縣,2015/12/20,新港,3.0,0.52,-,19.1,92,39,26.27,7.52,18.75,-,-,-,1.49,0.9,17.82,-,-,78.48,-
2040,嘉義縣,2015/12/19,朴子,2.6,0.33,-,21.7,60,17,18.72,3.93,14.79,-,-,-,1.93,0.95,18.83,-,-,77.76,-
2041,嘉義縣,2015/12/19,新港,2.4,0.41,-,20.4,59,22,23.56,7.11,16.44,-,-,-,1.94,1.23,16.66,-,-,70.87,-
2042,嘉義縣,2015/12/18,朴子,2.9,0.31,-,25.9,68,28,15.51,1.99,13.51,-,-,-,2.34,1.06,17.03,-,-,62.67,-
2043,嘉義縣,2015/12/18,新港,3.2,0.36,-,25.8,57,26,16.01,1.94,14.07,-,-,-,2.89,0.91,14.75,-,-,59.69,-
2044,嘉義縣,2015/12/17,朴子,4.2,0.34,-,30.3,110,36,13.74,1.41,12.33,-,-,-,3.91,1.69,15.2,-,-,52.46,-
2045,嘉義縣,2015/12/17,新港,3.4,0.37,-,30.7,78,30,12.65,1.95,10.68,-,-,-,4.76,0.68,12.7,-,-,53.28,-
2046,嘉義縣,2015/12/16,朴子,6.0,0.65,-,38.9,167,78,15.37,1.77,13.6,-,-,-,4.53,1.77,17.77,-,-,62.26,-
2047,嘉義縣,2015/12/16,新港,5.4,0.65,-,40.7,142,73,12.38,1.26,11.12,-,-,-,5.57,0.82,15.62,-,-,68.21,-
2048,嘉義縣,2015/12/15,朴子,5.2,0.65,-,25.9,97,44,18.01,2.07,15.94,-,-,-,3.29,0.9,21.04,-,-,77.97,-
2049,嘉義縣,2015/12/15,新港,2.6,0.64,-,27.6,77,33,14.89,1.67,13.23,-,-,-,4.06,0.75,19.01,-,-,84.03,-
2050,嘉義縣,2015/12/14,朴子,3.6,0.37,-,30.1,66,25,13.58,1.88,11.7,-,-,-,2.7,1.02,23.33,-,-,84.58,-
2051,嘉義縣,2015/12/14,新港,3.3,0.46,-,27.3,69,27,15.59,2.44,13.14,-,-,-,2.9,1.22,21.64,-,-,88.5,-
2052,嘉義縣,2015/12/13,朴子,2.9,0.39,-,30.5,61,20,14.72,2.88,11.84,-,-,-,2.1,0.83,22.75,-,-,83.07,-
2053,嘉義縣,2015/12/13,新港,3.2,0.48,-,27.5,57,23,17.2,3.86,13.34,-,-,-,2.19,1.12,20.79,-,-,88.12,-
2054,嘉義縣,2015/12/12,朴子,3.5,0.39,-,28.2,56,23,15.96,2.67,13.29,-,-,-,2.11,1.09,21.88,-,-,82.8,-
2055,嘉義縣,2015/12/12,新港,2.7,0.47,-,26.6,57,23,16.26,2.32,13.93,-,-,-,2.25,1.51,20.07,-,-,86.81,-
2056,嘉義縣,2015/12/11,朴子,3.1,0.37,-,28.9,50,21,15.87,2.38,13.48,-,-,-,2.39,0.94,21.57,-,-,79.23,-
2057,嘉義縣,2015/12/11,新港,2.8,0.39,-,27.6,49,20,15.23,2.11,13.14,-,-,-,2.7,1.23,19.54,-,-,85.02,-
2058,嘉義縣,2015/12/10,朴子,1.5,0.2,-,32.9,24,8,9.07,1.83,7.26,-,-,-,2.41,1.23,22.25,-,-,85.03,-
2059,嘉義縣,2015/12/10,新港,1.8,0.22,-,31.1,24,9,8.97,0.69,8.31,-,-,-,2.71,1.31,20.33,-,-,88.6,-
2060,嘉義縣,2015/12/09,朴子,3.4,0.35,-,22.3,58,23,19.23,4.15,15.08,-,-,-,1.8,1.06,23.07,-,-,84.84,-
2061,嘉義縣,2015/12/09,新港,3.0,0.39,-,20.4,64,22,20.49,4.19,16.3,-,-,-,1.9,1.28,21.03,-,-,89.12,-
2062,嘉義縣,2015/12/08,朴子,3.6,0.3,-,27.7,61,19,15.22,2.75,12.47,-,-,-,2.31,0.95,22.45,-,-,76.03,-
2063,嘉義縣,2015/12/08,新港,2.6,0.31,-,26.2,64,18,15.77,2.18,13.59,-,-,-,2.4,1.26,20.75,-,-,80.59,-
2064,嘉義縣,2015/12/07,朴子,3.7,0.36,-,26.5,62,19,14.9,1.65,13.24,-,-,-,2.66,1.06,21.8,-,-,71.34,-
2065,嘉義縣,2015/12/07,新港,2.0,0.39,-,27.0,51,18,13.87,2.27,11.6,-,-,-,3.13,0.8,19.81,-,-,78.18,-
2066,嘉義縣,2015/12/06,朴子,3.4,0.34,-,24.4,67,12,13.03,1.8,11.23,-,-,-,3.83,1.5,21.61,-,-,76.2,-
2067,嘉義縣,2015/12/06,新港,1.9,0.36,-,25.1,43,10,11.3,1.67,9.63,-,-,-,4.49,0.9,19.48,-,-,83.02,-
2068,嘉義縣,2015/12/05,朴子,4.6,0.44,-,33.8,79,34,16.76,2.41,14.35,-,-,-,2.29,1.05,22.55,-,-,75.51,-
2069,嘉義縣,2015/12/05,新港,3.1,0.43,-,32.2,83,35,17.11,2.61,14.5,-,-,-,2.55,1.08,20.31,-,-,82.53,-
2070,嘉義縣,2015/12/04,朴子,4.6,0.43,-,27.4,101,29,18.31,2.27,16.05,-,-,-,2.37,1.15,22.21,-,-,63.76,-
2071,嘉義縣,2015/12/04,新港,4.4,0.45,-,26.2,90,31,19.02,2.45,16.57,-,-,-,2.56,1.29,20.26,-,-,71.55,-
2072,嘉義縣,2015/12/03,朴子,4.8,0.5,-,28.3,97,35,17.92,1.64,16.29,-,-,-,2.34,1.05,22.8,-,-,69.34,-
2073,嘉義縣,2015/12/03,新港,3.1,0.51,-,29.3,83,32,15.98,1.78,14.2,-,-,-,2.64,1.07,20.68,-,-,76.99,-
2074,嘉義縣,2015/12/02,朴子,3.3,0.32,-,35.5,64,26,14.57,2.58,11.99,-,-,-,2.06,1.02,24.19,-,-,82.47,-
2075,嘉義縣,2015/12/02,新港,3.2,0.38,-,32.4,67,27,15.9,4.02,11.88,-,-,-,2.1,1.18,22.24,-,-,87.48,-
2076,嘉義縣,2015/12/01,朴子,3.3,0.35,-,35.3,62,23,17.06,3.3,13.76,-,-,-,1.98,1.03,24.3,-,-,79.4,-
2077,嘉義縣,2015/12/01,新港,4.2,0.4,-,29.4,70,22,20.83,5.1,15.73,-,-,-,1.94,1.34,22.38,-,-,84.57,-
2078,屏東縣,2015/12/31,屏東,2.8,0.63,-,31.5,89,42,26.9,2.74,24.16,2.27,0.226,2.044,1.29,0.95,20.33,-,-,68.42,-
2079,屏東縣,2015/12/31,潮州,3.1,0.51,-,33.0,85,45,21.16,2.47,18.69,-,-,-,1.31,0.89,19.39,-,-,77.26,-
2080,屏東縣,2015/12/31,恆春,0.8,0.17,410.41,47.5,21,6,3.12,0.67,2.45,-,-,-,11.36,10.6,21.94,0.0,0.0,74.59,0.0
2081,屏東縣,2015/12/30,屏東,3.3,0.5,-,31.2,69,30,21.16,2.41,18.75,2.166,0.159,2.008,1.37,0.99,20.78,-,-,66.18,-
2082,屏東縣,2015/12/30,潮州,2.7,0.43,-,34.0,69,37,17.83,1.64,16.19,-,-,-,1.37,0.99,20.05,-,-,72.46,-
2083,屏東縣,2015/12/30,恆春,1.4,0.15,411.57,46.5,26,8,3.38,1.99,1.39,-,-,-,7.02,5.56,22.0,0.0,0.0,74.23,0.0
2084,屏東縣,2015/12/29,屏東,2.7,0.5,-,28.2,75,34,19.59,2.41,17.18,2.173,0.155,2.018,1.37,0.85,20.28,-,-,66.7,-
2085,屏東縣,2015/12/29,潮州,2.5,0.48,-,29.0,85,40,18.26,2.18,16.08,-,-,-,1.21,0.45,19.97,-,-,72.63,-
2086,屏東縣,2015/12/29,恆春,1.2,0.17,411.9,49.4,30,10,2.28,0.69,1.56,-,-,-,10.0,9.97,21.68,0.0,0.0,71.97,0.0
2087,屏東縣,2015/12/28,屏東,3.8,0.59,-,31.4,75,35,21.06,1.5,19.53,2.171,0.158,2.014,1.52,1.16,20.57,-,-,70.78,-
2088,屏東縣,2015/12/28,潮州,3.5,0.55,-,34.7,76,37,16.78,1.56,15.2,-,-,-,1.38,0.97,20.27,-,-,77.36,-
2089,屏東縣,2015/12/28,恆春,0.9,0.26,416.39,51.6,26,8,4.07,1.67,2.44,-,-,-,10.62,10.37,22.08,0.0,0.0,73.73,0.0
2090,屏東縣,2015/12/27,屏東,2.0,0.68,-,28.5,68,43,17.99,2.39,15.6,2.241,0.164,2.077,1.51,1.02,22.37,-,-,70.69,-
2091,屏東縣,2015/12/27,潮州,2.0,0.64,-,28.2,75,46,15.82,1.71,14.09,-,-,-,1.4,0.75,22.12,-,-,75.13,-
2092,屏東縣,2015/12/27,恆春,1.4,0.32,420.32,46.9,32,11,6.59,3.52,3.08,-,-,-,4.72,4.35,23.8,0.0,0.0,81.49,0.0
2093,屏東縣,2015/12/26,屏東,3.1,0.8,-,23.3,82,45,23.32,3.03,20.29,2.32,0.206,2.114,1.33,0.81,21.41,-,-,73.22,-
2094,屏東縣,2015/12/26,潮州,3.0,0.72,-,24.3,90,47,21.29,2.62,18.67,-,-,-,1.15,0.48,21.44,-,-,76.59,-
2095,屏東縣,2015/12/26,恆春,1.2,0.38,419.72,47.6,23,8,4.6,2.75,1.85,-,-,-,7.11,6.5,22.69,0.0,0.0,80.43,0.0
2096,屏東縣,2015/12/25,屏東,3.2,0.67,-,21.7,70,41,22.86,3.35,19.52,2.271,0.192,2.079,1.45,1.04,23.73,-,-,74.7,-
2097,屏東縣,2015/12/25,潮州,3.1,0.61,-,29.6,84,40,21.34,3.38,17.97,-,-,-,1.38,1.1,23.44,-,-,79.68,-
2098,屏東縣,2015/12/25,恆春,2.4,0.31,423.4,36.4,40,18,7.61,2.19,5.42,-,-,-,5.4,4.73,23.04,3.0,4.77,86.68,65.31
2099,屏東縣,2015/12/24,屏東,2.3,0.47,-,26.7,54,18,17.45,2.18,15.27,2.2,0.175,2.025,1.57,0.86,25.78,-,-,69.24,-
2100,屏東縣,2015/12/24,潮州,3.0,0.35,-,23.4,42,20,14.13,1.95,12.17,-,-,-,1.22,0.8,24.74,-,-,76.65,-
2101,屏東縣,2015/12/24,恆春,1.8,0.16,407.18,38.7,27,8,3.53,1.64,1.86,-,-,-,3.45,3.0,25.83,0.5,5.76,84.96,15.3
2102,屏東縣,2015/12/23,屏東,2.7,0.59,-,23.8,72,31,21.0,3.38,17.62,2.283,0.225,2.058,1.39,0.9,24.66,-,-,72.83,-
2103,屏東縣,2015/12/23,潮州,1.9,0.39,-,28.5,76,34,13.75,1.55,12.21,-,-,-,1.26,0.96,23.44,-,-,80.93,-
2104,屏東縣,2015/12/23,恆春,1.2,0.1,402.67,32.0,22,4,3.44,2.06,1.38,-,-,-,4.0,3.67,25.25,0.0,0.0,83.29,0.0
2105,屏東縣,2015/12/22,屏東,4.3,0.68,-,42.4,104,54,25.59,2.12,23.47,2.364,0.257,2.107,1.4,1.0,23.61,-,-,71.09,-
2106,屏東縣,2015/12/22,潮州,5.7,0.57,-,44.8,88,50,18.28,1.2,17.05,-,-,-,1.23,0.95,22.17,-,-,76.54,-
2107,屏東縣,2015/12/22,恆春,1.1,0.1,400.22,37.8,22,4,3.19,1.47,1.72,-,-,-,5.41,5.24,25.21,0.0,0.0,80.35,0.0
2108,屏東縣,2015/12/21,屏東,3.1,0.64,-,33.1,75,44,24.34,2.57,21.77,2.325,0.225,2.099,1.23,0.96,23.03,-,-,65.91,-
2109,屏東縣,2015/12/21,潮州,4.1,0.5,-,35.7,81,45,17.6,2.54,15.07,-,-,-,1.3,0.99,21.9,-,-,74.32,-
2110,屏東縣,2015/12/21,恆春,1.0,0.09,403.02,41.2,22,5,3.09,1.59,1.5,-,-,-,6.37,6.1,24.38,0.5,5.6,76.41,5.65
2111,屏東縣,2015/12/20,屏東,2.4,0.5,-,28.8,68,36,17.28,1.63,15.65,2.176,0.133,2.043,1.25,0.73,20.42,-,-,71.52,-
2112,屏東縣,2015/12/20,潮州,2.3,0.49,-,28.9,71,38,15.96,1.48,14.48,-,-,-,1.21,0.7,19.82,-,-,77.24,-
2113,屏東縣,2015/12/20,恆春,0.9,0.12,403.52,44.0,20,5,2.79,1.04,1.73,-,-,-,8.47,8.45,23.27,0.0,0.0,70.64,0.0
2114,屏東縣,2015/12/19,屏東,2.5,0.63,-,34.5,80,41,22.8,2.12,20.68,2.286,0.2,2.086,1.39,0.77,19.65,-,-,65.06,-
2115,屏東縣,2015/12/19,潮州,2.6,0.5,-,42.1,79,47,16.74,1.95,14.8,-,-,-,1.25,1.01,18.31,-,-,73.62,-
