序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1563,苗栗縣,1998/04/30,三義,1.0,0.31,-,-,-,-,25.87,6.96,18.91,-,-,-,23.73,-,-,49.0
1564,苗栗縣,1998/04/29,苗栗,3.8,0.8,12.9,-,45,-,42.1,13.31,28.78,-,-,-,23.88,-,-,45.0
1565,苗栗縣,1998/04/29,頭份,13.9,-,-,-,54,-,46.69,17.49,29.21,2.6,0.32,2.28,23.92,-,-,52.0
1566,苗栗縣,1998/04/29,三義,1.0,0.28,-,-,29,-,20.98,6.31,14.67,2.044,0.04,2.01,21.39,-,-,29.0
1567,苗栗縣,1998/04/28,苗栗,2.3,0.81,18.1,-,44,-,39.4,12.06,27.34,-,-,-,24.26,-,-,54.0
1568,苗栗縣,1998/04/28,頭份,9.2,-,-,-,129,-,43.62,19.74,23.88,2.538,0.29,2.25,24.32,-,-,89.0
1569,苗栗縣,1998/04/28,三義,2.2,0.36,-,-,56,-,25.68,8.43,17.25,2.14,0.09,2.05,22.15,-,-,53.0
1570,苗栗縣,1998/04/27,苗栗,2.6,0.71,18.3,-,28,-,35.56,9.95,25.62,-,-,-,23.9,-,-,60.0
1571,苗栗縣,1998/04/27,頭份,16.1,-,-,-,135,-,37.07,14.82,22.25,2.556,0.21,2.34,23.97,-,-,93.0
1572,苗栗縣,1998/04/27,三義,0.8,0.31,-,-,32,-,20.78,5.27,15.51,2.123,0.06,2.06,21.96,-,-,32.0
1573,苗栗縣,1998/04/26,苗栗,4.4,0.6,22.8,-,47,-,23.7,4.73,18.98,-,-,-,22.39,-,-,47.0
1574,苗栗縣,1998/04/26,頭份,9.4,-,-,-,104,-,25.99,7.58,18.41,2.529,0.16,2.37,22.1,-,-,77.0
1575,苗栗縣,1998/04/26,三義,1.2,0.46,-,-,58,-,22.65,5.39,17.26,2.314,0.14,2.18,21.51,-,-,54.0
1576,苗栗縣,1998/04/25,苗栗,2.7,0.63,12.7,-,41,-,30.13,6.76,23.37,-,-,-,23.9,-,-,41.0
1577,苗栗縣,1998/04/25,頭份,27.9,-,-,-,29,-,25.31,5.94,19.37,2.456,0.28,2.18,23.68,-,-,47.0
1578,苗栗縣,1998/04/25,三義,1.7,0.35,-,-,41,-,25.73,7.06,18.66,2.179,0.09,2.09,22.09,-,-,41.0
1579,苗栗縣,1998/04/24,苗栗,1.8,0.38,23.2,-,84,-,12.94,2.03,10.9,-,-,-,28.72,-,-,67.0
1580,苗栗縣,1998/04/24,頭份,28.9,-,-,-,61,-,46.98,25.6,21.38,2.327,0.25,2.07,29.06,-,-,56.0
1581,苗栗縣,1998/04/24,三義,2.0,0.14,14.3,-,49,-,10.98,1.71,9.27,2.05,0.02,2.03,25.38,-,-,49.0
1582,苗栗縣,1998/04/23,苗栗,2.3,0.4,14.8,-,48,-,20.11,4.18,15.92,-,-,-,27.67,-,-,48.0
1583,苗栗縣,1998/04/23,頭份,21.2,-,-,-,61,-,44.6,26.07,18.53,2.434,0.2,2.23,27.96,-,-,55.0
1584,苗栗縣,1998/04/23,三義,1.8,0.22,13.4,-,58,-,17.36,2.28,15.08,2.05,0.08,1.97,24.74,-,-,54.0
1585,苗栗縣,1998/04/22,苗栗,3.4,0.52,14.9,-,36,-,28.29,10.22,18.07,-,-,-,26.2,-,-,58.0
1586,苗栗縣,1998/04/22,頭份,16.6,-,-,-,48,-,48.89,29.09,19.81,2.421,0.24,2.18,26.02,-,-,48.0
1587,苗栗縣,1998/04/22,三義,1.8,0.25,14.2,-,47,-,21.26,6.55,14.72,1.98,0.06,1.92,23.82,-,-,47.0
1588,苗栗縣,1998/04/21,苗栗,4.1,1.03,3.5,-,64,-,60.68,28.31,32.38,-,-,-,22.95,-,-,57.0
1589,苗栗縣,1998/04/21,頭份,11.3,-,-,-,65,-,49.71,26.0,23.71,2.711,0.25,2.46,23.16,-,-,57.0
1590,苗栗縣,1998/04/21,三義,1.3,0.37,8.3,-,47,-,26.85,7.31,19.54,2.063,0.14,1.93,21.46,-,-,47.0
1591,苗栗縣,1998/04/20,苗栗,3.7,0.86,14.9,-,83,-,44.8,13.82,30.98,-,-,-,21.01,-,-,66.0
1592,苗栗縣,1998/04/20,頭份,13.3,-,-,-,103,-,47.41,19.69,27.71,2.723,0.34,2.38,21.39,-,-,77.0
1593,苗栗縣,1998/04/20,三義,1.1,0.42,15.1,-,69,-,24.95,4.99,19.95,2.172,0.1,2.08,18.66,-,-,60.0
1594,苗栗縣,1998/04/19,苗栗,3.6,0.79,24.8,-,214,-,28.16,2.42,25.74,-,-,-,23.45,-,-,132.0
1595,苗栗縣,1998/04/19,頭份,9.0,-,-,-,236,-,27.55,4.68,22.86,2.633,0.24,2.39,23.25,-,-,143.0
1596,苗栗縣,1998/04/19,三義,1.9,0.42,26.3,-,151,-,21.36,2.24,19.11,2.165,0.08,2.09,21.02,-,-,100.0
1597,苗栗縣,1998/04/18,苗栗,5.8,0.83,25.8,-,137,-,37.74,7.47,30.27,-,-,-,23.97,-,-,94.0
1598,苗栗縣,1998/04/18,頭份,20.7,-,-,-,146,-,34.52,10.2,24.32,2.72,0.33,2.39,23.9,-,-,98.0
1599,苗栗縣,1998/04/18,三義,3.9,0.45,28.7,-,127,-,23.18,1.92,21.26,2.287,0.1,2.18,21.28,-,-,88.0
1600,苗栗縣,1998/04/17,苗栗,5.3,0.85,25.4,-,127,-,44.33,9.84,34.49,-,-,-,23.69,-,-,88.0
1601,苗栗縣,1998/04/17,頭份,12.6,-,-,-,83,-,41.21,13.71,27.5,2.654,0.25,2.4,23.36,-,-,66.0
1602,苗栗縣,1998/04/17,三義,2.7,0.34,26.6,-,69,-,19.48,1.56,17.92,2.296,0.08,2.21,21.18,-,-,59.0
1603,苗栗縣,1998/04/16,苗栗,8.2,0.88,24.3,-,132,-,46.76,9.25,37.51,-,-,-,22.96,-,-,91.0
1604,苗栗縣,1998/04/16,頭份,17.6,-,-,-,89,-,50.83,20.34,30.5,2.926,0.42,2.51,22.75,-,-,70.0
1605,苗栗縣,1998/04/16,三義,6.8,0.53,24.6,-,-,-,35.41,6.95,28.46,2.569,0.22,2.35,21.02,-,-,46.0
1606,苗栗縣,1998/04/15,苗栗,8.6,0.82,17.3,-,124,-,51.36,10.17,41.19,-,-,-,22.14,-,-,87.0
1607,苗栗縣,1998/04/15,頭份,24.2,-,-,-,93,-,40.41,7.52,32.9,2.623,0.3,2.32,22.11,-,-,72.0
1608,苗栗縣,1998/04/15,三義,3.3,0.5,14.1,-,-,-,43.57,17.43,26.14,2.468,0.16,2.31,20.65,-,-,39.0
1609,苗栗縣,1998/04/14,苗栗,3.4,0.74,19.2,-,38,-,31.46,3.97,27.49,-,-,-,21.38,-,-,38.0
1610,苗栗縣,1998/04/14,頭份,26.0,-,-,-,29,-,28.02,4.71,23.31,2.513,0.24,2.27,21.89,-,-,43.0
1611,苗栗縣,1998/04/14,三義,0.5,0.42,13.5,-,-,-,23.7,3.3,20.4,2.304,0.08,2.23,19.16,-,-,20.0
1612,苗栗縣,1998/04/13,苗栗,1.4,0.53,20.7,-,26,-,22.6,4.93,17.67,-,-,-,24.45,-,-,32.0
1613,苗栗縣,1998/04/13,頭份,16.2,-,-,-,26,-,28.53,6.9,21.62,2.401,0.21,2.19,24.5,-,-,27.0
1614,苗栗縣,1998/04/13,三義,0.3,0.25,16.2,-,24,-,17.12,3.23,13.9,1.972,0.05,1.92,21.31,-,-,24.0
1615,苗栗縣,1998/04/12,苗栗,1.7,0.42,16.7,-,53,-,18.89,5.86,13.03,-,-,-,26.45,-,-,51.0
1616,苗栗縣,1998/04/12,頭份,8.3,-,-,-,30,-,16.85,5.76,11.09,2.208,0.14,2.07,26.36,-,-,30.0
1617,苗栗縣,1998/04/12,三義,0.6,0.27,16.9,-,65,-,12.4,2.46,9.94,1.88,0.03,1.85,23.45,-,-,57.0
1618,苗栗縣,1998/04/11,苗栗,6.3,0.49,12.9,-,67,-,28.92,8.22,20.7,-,-,-,26.09,-,-,59.0
1619,苗栗縣,1998/04/11,頭份,6.5,-,-,-,33,-,24.12,9.19,14.94,2.247,0.11,2.14,25.56,-,-,33.0
1620,苗栗縣,1998/04/11,三義,3.7,0.28,11.9,-,42,-,22.87,6.3,16.57,1.946,0.04,1.91,23.07,-,-,42.0
1621,苗栗縣,1998/04/10,苗栗,4.4,0.74,15.2,-,72,-,29.91,9.73,20.18,-,-,-,25.12,-,-,61.0
1622,苗栗縣,1998/04/10,頭份,6.8,-,-,-,56,-,23.42,9.9,13.51,2.364,0.17,2.19,24.89,-,-,53.0
1623,苗栗縣,1998/04/10,三義,2.0,0.25,18.5,-,48,-,20.59,5.52,15.07,2.018,0.06,1.96,23.28,-,-,48.0
1624,苗栗縣,1998/04/09,苗栗,4.3,0.49,17.6,-,61,-,28.49,8.67,19.82,-,-,-,25.62,-,-,55.0
1625,苗栗縣,1998/04/09,頭份,8.5,-,-,-,45,-,25.82,11.96,13.85,2.365,0.24,2.13,24.97,-,-,45.0
1626,苗栗縣,1998/04/09,三義,3.1,0.24,17.3,-,43,-,24.19,7.33,16.86,2.115,0.09,2.02,23.23,-,-,43.0
1627,苗栗縣,1998/04/08,苗栗,4.7,0.3,13.9,-,36,-,50.67,25.85,24.82,-,-,-,26.04,-,-,52.0
1628,苗栗縣,1998/04/08,頭份,15.5,-,-,-,43,-,32.09,14.23,17.86,2.253,0.19,2.06,25.5,-,-,43.0
1629,苗栗縣,1998/04/08,三義,3.7,0.18,15.1,-,52,-,19.49,3.5,15.99,2.064,0.05,2.02,23.61,-,-,51.0
1630,苗栗縣,1998/04/07,苗栗,7.2,0.37,11.1,-,37,-,68.8,36.93,31.87,-,-,-,25.62,-,-,37.0
1631,苗栗縣,1998/04/07,頭份,7.9,-,-,-,45,-,29.46,13.1,16.36,2.291,0.16,2.13,24.97,-,-,45.0
1632,苗栗縣,1998/04/07,三義,3.6,0.28,13.5,-,54,-,27.98,7.05,20.92,2.011,0.08,1.93,23.03,-,-,52.0
1633,苗栗縣,1998/04/06,苗栗,5.6,0.47,16.8,-,46,-,66.14,35.48,30.66,-,-,-,25.73,-,-,46.0
1634,苗栗縣,1998/04/06,頭份,10.8,-,-,-,37,-,28.46,10.24,18.21,2.493,0.29,2.2,25.41,-,-,37.0
1635,苗栗縣,1998/04/06,三義,4.3,0.29,19.5,-,62,-,18.95,2.13,16.82,2.049,0.03,2.02,22.79,-,-,56.0
1636,苗栗縣,1998/04/05,苗栗,4.5,0.85,29.5,-,62,-,69.7,37.23,32.46,-,-,-,24.68,-,-,74.0
1637,苗栗縣,1998/04/05,頭份,6.7,-,-,-,60,-,30.13,10.59,19.54,2.675,0.27,2.4,24.36,-,-,55.0
1638,苗栗縣,1998/04/05,三義,3.0,0.35,28.1,-,57,-,15.5,0.8,14.7,2.149,0.1,2.05,22.78,-,-,53.0
1639,苗栗縣,1998/04/04,苗栗,5.3,1.08,27.3,-,94,-,59.78,25.42,34.35,-,-,-,21.81,-,-,72.0
1640,苗栗縣,1998/04/04,頭份,12.4,-,-,-,90,-,42.94,18.38,24.56,2.665,0.31,2.36,21.36,-,-,70.0
1641,苗栗縣,1998/04/04,三義,1.8,0.53,21.3,-,103,-,28.67,4.99,23.68,2.29,0.15,2.14,20.19,-,-,77.0
1642,苗栗縣,1998/04/03,苗栗,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1643,苗栗縣,1998/04/03,頭份,15.7,-,-,-,83,-,39.56,10.36,29.21,2.581,0.26,2.32,19.71,-,-,67.0
1644,苗栗縣,1998/04/03,三義,4.1,0.45,22.3,-,80,-,38.78,12.05,26.73,2.315,0.17,2.14,17.02,-,-,65.0
1645,苗栗縣,1998/04/02,苗栗,3.2,0.51,22.9,-,36,-,18.59,5.94,12.64,-,-,-,17.05,-,-,36.0
1646,苗栗縣,1998/04/02,頭份,39.9,-,-,-,42,-,23.08,5.5,17.58,2.184,0.09,2.1,17.07,-,-,54.0
1647,苗栗縣,1998/04/02,三義,0.9,0.26,15.7,-,31,-,14.76,1.23,13.53,2.17,0.07,2.1,14.62,-,-,31.0
1648,苗栗縣,1998/04/01,苗栗,4.3,0.55,22.0,-,82,-,22.52,12.18,10.34,-,-,-,26.46,-,-,66.0
1649,苗栗縣,1998/04/01,頭份,19.4,-,-,-,73,-,44.08,21.48,22.59,2.514,0.26,2.25,25.97,-,-,62.0
1650,苗栗縣,1998/04/01,三義,3.0,0.35,22.4,-,73,-,19.93,3.56,16.37,2.23,0.14,2.09,23.14,-,-,62.0
1651,彰化縣,1998/04/30,彰化,3.3,0.72,26.2,-,60,-,17.99,3.3,14.69,3.019,0.76,2.26,26.71,-,-,56.0
1652,彰化縣,1998/04/30,線西,5.9,-,-,-,82,-,26.88,6.79,20.09,2.507,0.23,2.28,26.98,-,-,66.0
1653,彰化縣,1998/04/30,二林,0.5,0.51,28.9,-,84,-,18.4,2.81,15.59,-,-,-,26.09,-,-,67.0
1654,彰化縣,1998/04/29,彰化,8.1,1.03,11.4,-,75,-,38.64,11.72,26.92,3.603,1.29,2.31,24.92,-,-,62.0
1655,彰化縣,1998/04/29,線西,5.4,-,-,-,42,-,26.68,5.08,21.6,2.339,0.17,2.16,24.97,-,-,42.0
1656,彰化縣,1998/04/29,二林,1.8,0.42,26.3,-,81,-,14.01,1.13,12.87,-,-,-,24.27,-,-,66.0
1657,彰化縣,1998/04/28,彰化,7.2,1.12,16.8,-,86,-,34.64,6.66,27.98,3.387,1.05,2.34,25.51,-,-,68.0
1658,彰化縣,1998/04/28,線西,6.1,-,-,-,80,-,32.78,9.83,22.95,2.74,0.35,2.39,25.55,-,-,65.0
1659,彰化縣,1998/04/28,二林,0.6,0.53,30.2,-,97,-,-,-,-,-,-,-,25.06,-,-,74.0
1660,彰化縣,1998/04/27,彰化,5.3,1.1,17.6,-,42,-,33.81,8.79,25.02,3.276,0.97,2.31,24.77,-,-,44.0
1661,彰化縣,1998/04/27,線西,3.7,-,-,-,24,-,17.66,2.5,15.16,2.401,0.14,2.26,24.71,-,-,24.0
1662,彰化縣,1998/04/27,二林,2.9,0.38,28.1,-,31,-,13.25,1.17,12.08,-,-,-,24.38,-,-,49.0
1663,彰化縣,1998/04/26,彰化,5.1,1.02,18.2,-,72,-,33.85,12.12,21.73,3.166,0.74,2.43,24.36,-,-,61.0
1664,彰化縣,1998/04/26,線西,4.7,-,-,-,49,-,23.9,8.6,15.3,2.311,0.12,2.18,23.97,-,-,49.0
1665,彰化縣,1998/04/26,二林,1.9,0.51,26.9,-,54,-,-,-,-,-,-,-,23.98,-,-,52.0
1666,彰化縣,1998/04/25,彰化,4.7,0.98,14.1,-,55,-,32.67,10.85,21.83,3.202,0.87,2.33,25.78,-,-,52.0
1667,彰化縣,1998/04/25,線西,5.3,-,-,-,39,-,28.56,7.52,21.04,2.444,0.2,2.24,25.43,-,-,39.0
1668,彰化縣,1998/04/25,二林,2.2,0.5,18.2,-,44,-,23.01,4.15,18.86,-,-,-,25.3,-,-,44.0
1669,彰化縣,1998/04/24,彰化,3.7,0.71,15.3,-,42,-,19.89,3.58,16.31,2.744,0.58,2.16,28.83,-,-,42.0
1670,彰化縣,1998/04/24,線西,1.6,-,-,-,36,-,10.33,1.7,8.64,2.052,0.07,1.98,28.12,-,-,36.0
1671,彰化縣,1998/04/24,二林,2.1,0.33,19.2,-,41,-,14.33,4.63,9.7,-,-,-,27.49,-,-,41.0
1672,彰化縣,1998/04/23,彰化,1.1,0.67,13.6,-,47,-,18.71,4.28,14.43,2.772,0.59,2.18,28.05,-,-,47.0
1673,彰化縣,1998/04/23,線西,0.4,-,-,-,35,-,11.43,3.51,7.92,2.099,0.15,1.95,27.19,-,-,35.0
1674,彰化縣,1998/04/23,二林,3.8,0.33,15.6,-,40,-,19.8,10.39,9.41,-,-,-,26.83,-,-,40.0
1675,彰化縣,1998/04/22,彰化,4.6,0.8,13.4,-,59,-,22.88,8.17,14.71,3.291,0.95,2.34,26.95,-,-,55.0
1676,彰化縣,1998/04/22,線西,2.6,-,-,-,39,-,15.1,5.71,9.39,2.341,0.23,2.12,26.47,-,-,39.0
1677,彰化縣,1998/04/22,二林,8.8,0.43,15.4,-,91,-,25.72,12.52,13.19,-,-,-,26.37,-,-,70.0
1678,彰化縣,1998/04/21,彰化,8.2,1.52,18.2,-,97,-,51.21,16.51,34.69,4.391,1.8,2.59,24.19,-,-,73.0
1679,彰化縣,1998/04/21,線西,7.2,-,-,-,77,-,45.51,19.14,26.38,2.669,0.36,2.31,23.65,-,-,64.0
1680,彰化縣,1998/04/21,二林,4.8,0.68,21.9,-,90,-,29.38,8.48,20.9,-,-,-,23.75,-,-,70.0
1681,彰化縣,1998/04/20,彰化,6.7,1.04,16.5,-,99,-,37.84,11.09,26.75,3.312,1.0,2.31,21.91,-,-,74.0
1682,彰化縣,1998/04/20,線西,3.3,-,-,-,74,-,20.87,1.98,18.89,2.224,0.18,2.04,22.26,-,-,62.0
1683,彰化縣,1998/04/20,二林,1.4,0.47,25.8,-,67,-,15.18,0.65,14.53,-,-,-,21.35,-,-,59.0
1684,彰化縣,1998/04/19,彰化,10.2,0.95,24.4,-,195,-,31.06,3.77,27.29,3.424,0.78,2.64,24.23,-,-,122.0
1685,彰化縣,1998/04/19,線西,5.6,-,-,-,196,-,21.95,2.55,19.4,2.618,0.22,2.4,23.99,-,-,123.0
1686,彰化縣,1998/04/19,二林,6.8,0.63,29.8,-,191,-,20.56,4.18,16.38,-,-,-,23.36,-,-,121.0
1687,彰化縣,1998/04/18,彰化,9.3,1.2,25.6,-,144,-,38.16,5.7,32.45,3.751,1.21,2.54,25.31,-,-,97.0
1688,彰化縣,1998/04/18,線西,5.8,-,-,-,121,-,24.84,6.71,18.13,2.554,0.28,2.28,24.69,-,-,85.0
1689,彰化縣,1998/04/18,二林,7.7,0.65,37.2,-,145,-,26.7,7.87,18.83,-,-,-,24.73,-,-,98.0
1690,彰化縣,1998/04/17,彰化,15.1,1.06,29.4,-,102,-,36.13,6.32,29.81,3.584,1.08,2.51,25.2,-,-,76.0
1691,彰化縣,1998/04/17,線西,5.6,-,-,-,102,-,28.35,7.8,20.55,2.781,0.34,2.44,24.88,-,-,76.0
1692,彰化縣,1998/04/17,二林,4.5,0.68,39.0,-,111,-,24.18,7.88,16.3,-,-,-,24.55,-,-,80.0
1693,彰化縣,1998/04/16,彰化,15.6,1.04,22.6,-,131,-,46.66,11.51,35.15,3.745,1.29,2.46,24.23,-,-,90.0
1694,彰化縣,1998/04/16,線西,4.9,-,-,-,90,-,19.93,2.6,17.33,2.343,0.14,2.2,23.89,-,-,70.0
1695,彰化縣,1998/04/16,二林,0.7,0.5,42.9,-,96,-,9.84,0.4,9.43,-,-,-,23.4,-,-,73.0
1696,彰化縣,1998/04/15,彰化,17.4,1.07,18.1,-,98,-,60.64,20.15,40.48,3.597,1.15,2.45,24.33,-,-,74.0
1697,彰化縣,1998/04/15,線西,9.3,-,-,-,74,-,30.36,6.52,23.84,2.212,0.14,2.07,23.59,-,-,62.0
1698,彰化縣,1998/04/15,二林,4.7,0.59,38.6,-,92,-,24.41,4.0,20.41,-,-,-,23.86,-,-,71.0
1699,彰化縣,1998/04/14,彰化,6.4,0.97,17.1,-,42,-,40.6,11.81,28.79,3.425,1.03,2.4,22.88,-,-,43.0
1700,彰化縣,1998/04/14,線西,5.0,-,-,-,33,-,21.39,2.85,18.53,2.09,0.12,1.97,22.83,-,-,33.0
1701,彰化縣,1998/04/14,二林,3.2,0.45,28.6,-,47,-,19.09,2.23,16.86,-,-,-,22.59,-,-,47.0
1702,彰化縣,1998/04/13,彰化,3.5,0.47,17.7,-,35,-,33.68,5.32,28.36,2.578,0.63,1.95,24.59,-,-,35.0
1703,彰化縣,1998/04/13,線西,1.7,-,-,-,25,-,12.56,1.73,10.83,2.105,0.09,2.02,24.84,-,-,25.0
1704,彰化縣,1998/04/13,二林,0.3,0.31,24.9,-,21,-,10.28,2.48,7.8,-,-,-,24.14,-,-,31.0
1705,彰化縣,1998/04/12,彰化,2.5,0.33,17.0,-,43,-,30.15,4.56,25.59,2.321,0.39,1.93,26.11,-,-,43.0
1706,彰化縣,1998/04/12,線西,1.5,-,-,-,26,-,11.5,3.15,8.35,2.058,0.08,1.95,25.91,-,-,26.0
1707,彰化縣,1998/04/12,二林,0.5,0.36,19.8,-,43,-,17.93,11.24,6.68,-,-,-,25.65,-,-,43.0
1708,彰化縣,1998/04/11,彰化,4.9,0.58,20.4,-,43,-,26.29,3.54,22.75,1.979,0.29,1.68,26.31,-,-,46.0
1709,彰化縣,1998/04/11,線西,4.3,-,-,-,34,-,16.59,4.12,12.47,2.109,0.11,2.0,26.47,-,-,34.0
1710,彰化縣,1998/04/11,二林,1.0,0.32,17.3,-,38,-,19.0,9.33,9.66,-,-,-,25.81,-,-,45.0
1711,彰化縣,1998/04/10,彰化,6.8,0.58,19.7,-,50,-,32.08,5.74,26.33,2.115,0.48,1.63,27.04,-,-,50.0
1712,彰化縣,1998/04/10,線西,3.6,-,-,-,50,-,21.61,6.05,15.56,2.203,0.2,2.0,26.6,-,-,50.0
1713,彰化縣,1998/04/10,二林,1.2,0.35,21.1,-,49,-,16.44,6.08,10.36,-,-,-,26.23,-,-,49.0
1714,彰化縣,1998/04/09,彰化,4.9,0.54,17.7,-,52,-,24.66,5.16,19.49,1.83,0.29,1.61,27.04,-,-,51.0
1715,彰化縣,1998/04/09,線西,3.0,-,-,-,33,-,12.8,3.7,9.1,2.02,0.1,1.92,26.67,-,-,33.0
1716,彰化縣,1998/04/09,二林,2.5,0.33,22.3,-,56,-,17.59,8.19,9.4,-,-,-,26.34,-,-,53.0
1717,彰化縣,1998/04/08,彰化,4.7,0.51,13.6,-,39,-,19.82,4.68,15.13,1.975,0.39,1.59,27.05,-,-,40.0
1718,彰化縣,1998/04/08,線西,2.1,-,-,-,32,-,12.98,5.67,7.31,2.061,0.1,1.96,26.5,-,-,32.0
1719,彰化縣,1998/04/08,二林,0.5,0.44,16.9,-,64,-,15.68,6.36,9.33,-,-,-,26.05,-,-,57.0
1720,彰化縣,1998/04/07,彰化,4.2,0.56,16.8,-,47,-,17.2,3.35,13.85,1.977,0.21,1.77,26.65,-,-,47.0
1721,彰化縣,1998/04/07,線西,2.6,-,-,-,40,-,14.98,5.84,9.14,2.075,0.14,1.94,26.26,-,-,40.0
1722,彰化縣,1998/04/07,二林,0.8,0.31,17.3,-,68,-,12.47,2.85,9.63,-,-,-,25.76,-,-,59.0
1723,彰化縣,1998/04/06,彰化,3.2,0.61,22.2,-,65,-,17.73,2.35,15.38,1.93,0.29,1.64,26.52,-,-,57.0
1724,彰化縣,1998/04/06,線西,2.2,-,-,-,61,-,16.44,3.05,13.39,2.516,0.18,2.33,26.05,-,-,56.0
1725,彰化縣,1998/04/06,二林,0.1,0.44,24.3,-,68,-,13.26,1.5,11.76,-,-,-,25.76,-,-,59.0
1726,彰化縣,1998/04/05,彰化,6.8,1.12,28.8,-,107,-,36.9,7.78,29.12,2.652,0.8,1.85,26.21,-,-,78.0
1727,彰化縣,1998/04/05,線西,2.9,-,-,-,99,-,30.86,7.14,23.72,2.579,0.23,2.35,25.65,-,-,75.0
1728,彰化縣,1998/04/05,二林,0.6,0.72,36.4,-,175,-,21.52,3.8,17.72,-,-,-,25.39,-,-,113.0
1729,彰化縣,1998/04/04,彰化,6.1,1.07,26.5,-,130,-,37.7,6.69,31.0,2.182,0.52,1.66,23.56,-,-,90.0
1730,彰化縣,1998/04/04,線西,3.0,-,-,-,72,-,15.97,1.3,14.68,2.082,0.05,2.04,22.72,-,-,61.0
1731,彰化縣,1998/04/04,二林,3.6,0.38,43.3,-,99,-,11.98,0.51,11.47,-,-,-,23.03,-,-,74.0
1732,彰化縣,1998/04/03,彰化,11.5,0.92,24.3,-,108,-,46.83,13.39,33.43,2.494,0.68,1.82,21.23,-,-,79.0
1733,彰化縣,1998/04/03,線西,7.5,-,-,-,71,-,24.31,4.19,20.13,2.153,0.13,2.03,20.4,-,-,60.0
1734,彰化縣,1998/04/03,二林,5.9,0.42,39.3,-,93,-,15.94,1.63,14.31,-,-,-,20.65,-,-,71.0
1735,彰化縣,1998/04/02,彰化,3.7,0.66,16.6,-,54,-,26.7,7.42,19.28,1.936,0.24,1.69,19.9,-,-,52.0
1736,彰化縣,1998/04/02,線西,4.1,-,-,-,49,-,18.59,1.71,16.87,2.046,0.03,2.02,19.0,-,-,49.0
1737,彰化縣,1998/04/02,二林,5.3,0.42,23.3,-,64,-,18.18,1.35,16.83,-,-,-,19.32,-,-,57.0
1738,彰化縣,1998/04/01,彰化,4.7,0.64,23.5,-,82,-,18.67,2.81,15.86,1.879,0.2,1.69,26.91,-,-,66.0
1739,彰化縣,1998/04/01,線西,2.2,-,-,-,94,-,17.19,4.46,12.73,2.445,0.23,2.21,26.36,-,-,72.0
1740,彰化縣,1998/04/01,二林,1.1,0.42,23.8,-,120,-,17.17,6.35,10.83,-,-,-,25.99,-,-,85.0
1741,南投縣,1998/04/30,南投,0.8,0.52,16.7,-,42,-,18.49,3.32,15.17,2.019,0.22,1.8,26.08,-,-,42.0
1742,南投縣,1998/04/30,竹山,1.4,0.52,23.2,-,45,-,20.81,2.89,17.92,-,-,-,25.07,-,-,67.0
1743,南投縣,1998/04/29,南投,1.2,0.74,20.0,-,64,-,27.6,4.81,22.79,2.305,0.22,2.09,24.53,-,-,58.0
1744,南投縣,1998/04/29,竹山,1.3,0.6,16.2,-,58,-,22.84,4.43,18.4,-,-,-,23.72,-,-,54.0
1745,南投縣,1998/04/28,南投,3.0,0.82,17.0,-,55,-,26.79,4.24,22.56,2.418,0.45,1.96,25.2,-,-,53.0
1746,南投縣,1998/04/28,竹山,3.1,0.65,21.3,-,68,-,23.66,2.62,21.05,-,-,-,24.5,-,-,59.0
1747,南投縣,1998/04/27,南投,1.2,0.69,29.2,-,34,-,19.3,1.53,17.77,2.296,0.3,2.0,24.95,-,-,70.0
1748,南投縣,1998/04/27,竹山,1.5,0.48,36.4,-,39,-,13.75,0.78,12.98,-,-,-,23.7,-,-,81.0
1749,南投縣,1998/04/26,南投,0.2,0.52,22.0,-,33,-,11.61,0.9,10.71,1.976,0.11,1.87,24.82,-,-,37.0
1750,南投縣,1998/04/26,竹山,0.4,0.42,24.0,-,32,-,13.15,0.84,12.31,-,-,-,23.78,-,-,44.0
1751,南投縣,1998/04/25,南投,0.2,0.47,12.7,-,21,-,16.21,3.08,13.14,1.944,0.07,1.88,25.08,-,-,28.0
1752,南投縣,1998/04/25,竹山,0.4,0.4,12.9,-,31,-,17.63,2.62,15.0,-,-,-,24.54,-,-,31.0
1753,南投縣,1998/04/24,南投,1.1,0.38,19.2,-,27,-,14.65,3.2,11.45,1.903,0.06,1.84,28.12,-,-,48.0
1754,南投縣,1998/04/24,竹山,1.5,0.37,26.3,-,40,-,16.17,3.24,12.93,-,-,-,27.69,-,-,64.0
1755,南投縣,1998/04/23,南投,1.0,0.44,19.4,-,30,-,13.67,3.13,10.54,1.865,0.04,1.82,27.44,-,-,46.0
1756,南投縣,1998/04/23,竹山,1.6,0.37,21.3,-,43,-,20.06,4.86,15.2,-,-,-,26.74,-,-,75.0
