序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
778,臺南市,1999/01/15,新營,4.2,0.55,-,-,54,-,23.83,1.76,22.07,2.446,0.12,2.32,14.09,-,-,52.0,-
779,臺南市,1999/01/15,善化,3.9,0.65,17.8,-,57,-,23.45,1.86,21.59,-,-,-,14.61,-,-,54.0,-
780,臺南市,1999/01/15,安南,6.3,0.6,20.5,-,61,-,26.88,1.9,24.98,-,-,-,14.2,-,-,56.0,-
781,臺南市,1999/01/15,臺南,5.3,0.93,13.8,-,84,-,38.54,6.27,32.26,2.526,0.32,2.2,14.04,-,-,67.0,-
782,臺南市,1999/01/14,新營,4.8,0.44,-,-,70,-,42.44,13.06,29.38,2.544,0.23,2.32,17.79,-,-,60.0,-
783,臺南市,1999/01/14,善化,5.7,0.49,15.2,-,77,-,29.9,6.79,23.11,-,-,-,18.17,-,-,63.0,-
784,臺南市,1999/01/14,安南,4.5,0.44,18.9,-,71,-,26.48,5.11,21.37,-,-,-,17.56,-,-,61.0,-
785,臺南市,1999/01/14,臺南,6.3,0.83,12.9,-,109,-,40.98,12.05,28.93,2.711,0.44,2.27,17.39,-,-,79.0,-
786,臺南市,1999/01/13,新營,5.7,0.44,11.9,-,50,-,27.72,3.18,24.54,2.505,0.22,2.29,17.78,-,-,50.0,-
787,臺南市,1999/01/13,善化,6.6,0.48,13.5,-,-,-,28.5,3.91,24.59,-,-,-,18.24,-,-,66.0,-
788,臺南市,1999/01/13,安南,6.1,0.51,17.6,-,46,-,28.51,3.15,25.37,-,-,-,17.38,-,-,46.0,-
789,臺南市,1999/01/13,臺南,9.1,0.91,11.7,-,73,-,46.83,13.34,33.49,2.894,0.54,2.35,17.18,-,-,61.0,-
790,臺南市,1999/01/12,新營,4.4,0.46,12.5,-,35,-,26.72,5.43,21.29,2.673,0.33,2.34,15.91,-,-,35.0,-
791,臺南市,1999/01/12,善化,4.9,0.54,11.2,-,-,-,29.53,6.13,23.39,-,-,-,16.36,-,-,27.0,-
792,臺南市,1999/01/12,安南,5.3,0.51,15.0,-,47,-,26.72,4.09,22.64,-,-,-,15.85,-,-,47.0,-
793,臺南市,1999/01/12,臺南,4.6,0.94,8.4,-,74,-,42.34,12.48,29.86,2.653,0.43,2.22,15.67,-,-,62.0,-
794,臺南市,1999/01/11,新營,7.7,0.47,15.5,-,69,-,29.23,10.0,19.23,2.735,0.38,2.35,16.64,-,-,59.0,-
795,臺南市,1999/01/11,善化,7.0,0.54,17.0,-,-,-,34.99,10.13,24.86,-,-,-,17.05,-,-,55.0,-
796,臺南市,1999/01/11,安南,7.0,0.53,19.9,-,69,-,29.42,6.79,22.63,-,-,-,16.46,-,-,60.0,-
797,臺南市,1999/01/11,臺南,7.2,0.98,13.3,-,97,-,49.59,16.24,33.35,2.775,0.48,2.3,16.38,-,-,74.0,-
798,臺南市,1999/01/10,新營,5.3,0.33,19.8,-,48,-,20.3,3.38,16.92,2.357,0.11,2.24,16.42,-,-,56.0,-
799,臺南市,1999/01/10,善化,5.0,0.5,18.7,-,-,-,26.13,4.22,21.91,-,-,-,16.85,-,-,52.0,-
800,臺南市,1999/01/10,安南,5.8,0.51,19.6,-,67,-,24.41,3.45,20.96,-,-,-,16.25,-,-,58.0,-
801,臺南市,1999/01/10,臺南,5.6,0.78,14.7,-,87,-,39.16,9.85,29.3,2.528,0.32,2.21,16.17,-,-,68.0,-
802,臺南市,1999/01/09,新營,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
803,臺南市,1999/01/09,善化,5.9,0.5,12.9,-,-,-,30.74,5.8,24.94,-,-,-,16.19,-,-,38.0,-
804,臺南市,1999/01/09,安南,6.7,0.49,15.6,-,73,-,31.4,4.38,27.02,-,-,-,15.68,-,-,62.0,-
805,臺南市,1999/01/09,臺南,6.7,0.89,9.8,-,89,-,48.23,12.85,35.37,2.765,0.5,2.27,15.58,-,-,70.0,-
806,臺南市,1999/01/08,新營,3.9,0.45,11.5,-,39,-,14.69,1.98,12.71,2.41,0.17,2.24,15.5,-,-,39.0,-
807,臺南市,1999/01/08,善化,4.3,0.46,17.2,-,-,-,24.96,2.53,22.43,-,-,-,15.7,-,-,31.0,-
808,臺南市,1999/01/08,安南,4.4,0.42,20.3,-,60,-,25.67,2.38,23.29,-,-,-,15.15,-,-,55.0,-
809,臺南市,1999/01/08,臺南,4.4,0.88,14.0,-,72,-,42.1,9.95,32.15,2.697,0.47,2.23,14.99,-,-,61.0,-
810,臺南市,1999/01/07,新營,5.3,0.67,-,-,89,-,20.66,5.81,14.85,2.777,0.22,2.56,16.42,-,-,70.0,-
811,臺南市,1999/01/07,善化,5.6,0.79,22.2,-,-,-,30.52,5.7,24.82,-,-,-,17.2,-,-,65.0,-
812,臺南市,1999/01/07,安南,5.6,0.75,26.2,-,140,-,25.41,2.0,23.41,-,-,-,16.61,-,-,95.0,-
813,臺南市,1999/01/07,臺南,6.3,1.14,19.0,-,168,-,40.55,7.45,33.09,2.739,0.41,2.33,16.68,-,-,109.0,-
814,臺南市,1999/01/06,新營,3.9,0.6,-,-,76,-,27.46,11.54,15.91,2.874,0.32,2.56,17.64,-,-,63.0,-
815,臺南市,1999/01/06,善化,3.8,0.6,16.0,-,-,-,38.5,14.53,23.97,-,-,-,18.14,-,-,69.0,-
816,臺南市,1999/01/06,安南,4.2,0.52,22.5,-,83,-,34.25,10.11,24.14,-,-,-,17.55,-,-,66.0,-
817,臺南市,1999/01/06,臺南,4.9,1.03,16.1,-,115,-,46.65,15.69,30.96,2.637,0.43,2.2,17.62,-,-,83.0,-
818,臺南市,1999/01/05,新營,5.9,0.51,-,-,79,-,29.47,9.13,20.34,2.69,0.3,2.39,17.42,-,-,64.0,-
819,臺南市,1999/01/05,善化,5.9,0.55,19.1,-,86,-,30.74,6.07,24.66,-,-,-,18.05,-,-,68.0,-
820,臺南市,1999/01/05,安南,5.2,0.58,21.3,-,84,-,29.84,4.16,25.69,-,-,-,17.49,-,-,67.0,-
821,臺南市,1999/01/05,臺南,6.0,0.92,16.9,-,113,-,42.11,9.38,32.73,2.747,0.49,2.25,17.27,-,-,81.0,-
822,臺南市,1999/01/04,新營,5.6,0.6,-,-,91,-,28.55,2.51,26.04,2.733,0.24,2.49,17.57,-,-,70.0,-
823,臺南市,1999/01/04,善化,7.0,0.7,18.3,-,100,-,28.99,3.63,25.36,-,-,-,17.76,-,-,75.0,-
824,臺南市,1999/01/04,安南,5.7,0.7,22.7,-,99,-,29.06,1.9,27.17,-,-,-,17.24,-,-,74.0,-
825,臺南市,1999/01/04,臺南,5.7,1.02,11.9,-,131,-,43.57,6.88,36.69,2.711,0.46,2.25,16.8,-,-,90.0,-
826,臺南市,1999/01/03,新營,5.3,0.68,17.9,-,93,-,27.42,3.81,23.62,2.703,0.26,2.44,16.93,-,-,71.0,-
827,臺南市,1999/01/03,善化,5.4,0.75,16.1,-,102,-,24.26,3.56,20.69,-,-,-,17.38,-,-,76.0,-
828,臺南市,1999/01/03,安南,3.7,0.77,20.1,-,91,-,24.82,2.31,22.51,-,-,-,16.86,-,-,71.0,-
829,臺南市,1999/01/03,臺南,5.5,1.06,11.9,-,130,-,36.85,7.29,29.56,2.571,0.31,2.26,16.69,-,-,90.0,-
830,臺南市,1999/01/02,新營,4.3,0.56,24.2,-,58,-,27.34,6.95,20.39,2.603,0.19,2.41,17.69,-,-,64.0,-
831,臺南市,1999/01/02,善化,4.1,0.58,23.0,-,71,-,23.1,5.72,17.38,-,-,-,18.17,-,-,61.0,-
832,臺南市,1999/01/02,安南,3.8,0.61,24.6,-,71,-,25.87,4.3,21.57,-,-,-,17.62,-,-,61.0,-
833,臺南市,1999/01/02,臺南,4.9,0.88,19.4,-,90,-,33.91,8.41,25.49,2.53,0.25,2.28,17.51,-,-,70.0,-
834,臺南市,1999/01/01,新營,4.6,0.48,21.0,-,51,-,29.27,5.55,23.72,2.792,0.31,2.48,17.95,-,-,55.0,-
835,臺南市,1999/01/01,善化,4.3,0.51,20.2,-,62,-,26.23,6.19,20.04,-,-,-,18.36,-,-,59.0,-
836,臺南市,1999/01/01,安南,3.8,0.54,23.0,-,52,-,24.26,2.45,21.81,-,-,-,17.87,-,-,57.0,-
837,臺南市,1999/01/01,臺南,4.7,0.79,17.2,-,64,-,35.37,7.81,27.56,2.546,0.28,2.26,17.76,-,-,57.0,-
838,高雄市,1999/01/31,左營,9.2,1.1,41.9,-,131,-,42.84,9.14,33.7,-,-,-,21.98,-,-,100.0,-
839,高雄市,1999/01/31,楠梓,5.4,0.63,48.4,-,126,-,28.67,4.43,24.24,2.551,0.24,2.31,21.87,-,-,112.0,-
840,高雄市,1999/01/31,前金,10.6,1.33,33.8,-,119,-,20.92,9.0,11.91,-,-,-,22.08,-,-,88.0,-
841,高雄市,1999/01/31,前鎮,17.4,-,-,-,119,-,60.56,13.5,47.07,3.224,0.61,2.61,22.72,-,-,84.0,-
842,高雄市,1999/01/31,復興,16.1,1.45,-,-,139,-,-,-,-,3.072,0.78,2.29,22.47,-,-,95.0,-
843,高雄市,1999/01/31,小港,24.1,1.22,27.5,-,112,-,53.87,16.6,37.27,2.774,0.51,2.26,23.09,-,-,81.0,-
844,高雄市,1999/01/31,鳳山,11.5,1.05,28.5,-,123,76,40.78,6.56,34.22,-,-,-,22.76,-,-,86.0,-
845,高雄市,1999/01/31,林園,7.2,0.74,32.4,-,102,68,15.67,0.88,14.79,2.497,0.31,2.18,23.5,-,-,76.0,-
846,高雄市,1999/01/31,大寮,3.7,0.64,31.3,-,94,-,18.42,1.33,17.09,2.481,0.28,2.19,23.08,-,-,72.0,-
847,高雄市,1999/01/31,仁武,9.4,0.74,39.8,-,110,-,56.88,28.23,28.65,-,-,-,22.1,-,-,94.0,-
848,高雄市,1999/01/31,橋頭,5.1,0.71,40.8,-,105,-,25.65,2.07,23.58,2.531,0.08,2.46,21.49,-,-,94.0,-
849,高雄市,1999/01/31,美濃,3.1,0.92,42.2,-,85,-,19.68,1.31,18.38,-,-,-,22.06,-,-,90.0,-
850,高雄市,1999/01/30,左營,10.6,0.89,35.5,-,112,-,40.18,10.4,29.78,-,-,-,20.43,-,-,81.0,-
851,高雄市,1999/01/30,楠梓,6.8,0.66,28.6,-,133,-,45.7,13.77,31.93,2.666,0.32,2.35,20.3,-,-,91.0,-
852,高雄市,1999/01/30,前金,20.3,0.96,29.2,-,120,-,21.28,8.48,12.8,-,-,-,20.46,-,-,85.0,-
853,高雄市,1999/01/30,前鎮,14.7,-,-,-,116,-,81.18,31.58,49.6,3.294,0.61,2.69,21.03,-,-,83.0,-
854,高雄市,1999/01/30,復興,15.1,1.79,-,-,165,-,-,-,-,3.41,1.03,2.38,21.18,-,-,108.0,-
855,高雄市,1999/01/30,小港,38.7,1.14,25.7,-,128,-,89.39,37.82,51.57,3.142,0.68,2.46,21.8,-,-,89.0,-
856,高雄市,1999/01/30,鳳山,29.9,1.1,24.7,-,131,75,76.69,27.87,48.82,-,-,-,21.46,-,-,90.0,-
857,高雄市,1999/01/30,林園,21.6,0.66,27.9,-,123,75,41.36,9.8,31.56,2.931,0.61,2.33,21.9,-,-,86.0,-
858,高雄市,1999/01/30,大寮,12.6,0.79,38.2,-,126,-,39.88,5.02,34.86,2.783,0.54,2.24,22.01,-,-,95.0,-
859,高雄市,1999/01/30,仁武,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
860,高雄市,1999/01/30,橋頭,8.8,0.79,22.3,-,82,-,42.82,11.93,30.89,2.818,0.22,2.6,19.93,-,-,66.0,-
861,高雄市,1999/01/30,美濃,3.0,0.93,33.4,-,94,-,24.34,3.07,21.26,-,-,-,21.31,-,-,72.0,-
862,高雄市,1999/01/29,左營,12.6,0.91,35.9,-,144,-,41.89,8.42,33.47,-,-,-,20.2,-,-,97.0,-
863,高雄市,1999/01/29,楠梓,7.1,0.73,34.1,-,162,-,38.45,5.91,32.55,2.7,0.34,2.36,20.22,-,-,106.0,-
864,高雄市,1999/01/29,前金,16.4,1.01,31.9,-,129,-,20.89,5.8,15.09,-,-,-,20.13,-,-,90.0,-
865,高雄市,1999/01/29,前鎮,21.0,-,-,-,149,-,68.17,18.5,49.67,3.151,0.56,2.59,20.96,-,-,99.0,-
866,高雄市,1999/01/29,復興,22.4,1.79,-,-,174,-,-,-,-,3.278,1.03,2.25,20.77,-,-,112.0,-
867,高雄市,1999/01/29,小港,33.6,0.99,26.9,-,135,-,82.9,32.6,50.3,2.877,0.51,2.36,21.36,-,-,92.0,-
868,高雄市,1999/01/29,鳳山,25.0,1.19,27.7,-,173,92,67.3,20.28,47.02,-,-,-,21.01,-,-,111.0,-
869,高雄市,1999/01/29,林園,24.8,0.77,36.1,-,136,79,42.34,14.9,27.44,2.806,0.58,2.22,21.44,-,-,93.0,-
870,高雄市,1999/01/29,大寮,10.5,0.77,26.8,-,132,-,43.06,6.29,36.78,2.579,0.51,2.07,21.06,-,-,91.0,-
871,高雄市,1999/01/29,仁武,22.7,0.86,30.7,-,148,-,57.96,16.51,41.45,-,-,-,20.47,-,-,99.0,-
872,高雄市,1999/01/29,橋頭,8.0,0.82,27.5,-,92,-,38.33,6.9,31.43,2.731,0.26,2.47,19.71,-,-,73.0,-
873,高雄市,1999/01/29,美濃,4.5,0.48,31.7,-,119,-,27.23,2.43,24.79,-,-,-,20.83,-,-,85.0,-
874,高雄市,1999/01/28,左營,12.9,1.15,36.1,-,202,-,45.93,9.08,36.85,-,-,-,21.54,-,-,126.0,-
875,高雄市,1999/01/28,楠梓,7.6,0.83,34.4,-,181,-,47.48,13.74,36.26,2.622,0.27,2.36,21.19,-,-,115.0,-
876,高雄市,1999/01/28,前金,14.8,1.3,29.4,-,183,-,27.68,6.02,21.66,-,-,-,21.4,-,-,116.0,-
877,高雄市,1999/01/28,前鎮,19.8,-,-,-,204,-,79.93,21.1,58.83,3.414,0.72,2.69,22.4,-,-,127.0,-
878,高雄市,1999/01/28,復興,25.5,1.92,-,-,-,-,-,-,-,3.55,1.26,2.29,22.24,-,-,165.0,-
879,高雄市,1999/01/28,小港,17.2,1.22,28.8,-,171,-,70.5,16.0,54.5,3.009,0.56,2.45,22.63,-,-,111.0,-
880,高雄市,1999/01/28,鳳山,21.7,1.24,28.2,-,187,63,64.43,17.03,47.4,-,-,-,22.32,-,-,119.0,-
881,高雄市,1999/01/28,林園,23.1,1.17,33.0,-,202,97,46.11,7.69,37.55,3.025,0.59,2.44,22.86,-,-,126.0,-
882,高雄市,1999/01/28,大寮,27.8,0.97,35.9,-,174,-,47.25,9.6,37.65,2.899,0.59,2.31,22.77,-,-,112.0,-
883,高雄市,1999/01/28,仁武,23.7,0.91,34.0,-,168,-,53.38,14.6,38.77,-,-,-,21.68,-,-,109.0,-
884,高雄市,1999/01/28,橋頭,8.4,0.93,28.5,-,125,-,44.43,10.17,34.25,2.918,0.3,2.62,20.66,-,-,87.0,-
885,高雄市,1999/01/28,美濃,4.4,0.62,35.2,-,99,-,24.92,1.33,23.59,-,-,-,21.46,-,-,75.0,-
886,高雄市,1999/01/27,左營,13.5,1.35,40.4,-,185,-,57.66,18.41,39.24,-,-,-,21.86,-,-,118.0,-
887,高雄市,1999/01/27,楠梓,6.1,0.86,35.9,-,167,-,45.83,13.21,32.62,2.796,0.35,2.44,21.42,-,-,108.0,-
888,高雄市,1999/01/27,前金,29.0,1.37,38.0,-,169,-,54.59,16.99,37.6,-,-,-,21.93,-,-,110.0,-
889,高雄市,1999/01/27,前鎮,21.2,-,-,-,212,-,97.35,34.14,63.22,3.832,0.93,2.88,22.86,-,-,131.0,-
890,高雄市,1999/01/27,復興,20.3,2.28,-,-,-,-,-,-,-,4.094,1.49,2.6,22.69,-,-,34.0,-
891,高雄市,1999/01/27,小港,21.4,1.44,32.2,-,177,-,90.6,33.66,56.95,3.563,0.92,2.65,23.12,-,-,113.0,-
892,高雄市,1999/01/27,鳳山,16.8,1.46,27.6,-,166,0,67.89,20.39,47.49,-,-,-,22.8,-,-,108.0,-
893,高雄市,1999/01/27,林園,26.4,1.13,38.7,-,171,95,36.75,4.71,32.04,2.462,0.25,2.19,23.31,-,-,110.0,-
894,高雄市,1999/01/27,大寮,31.0,1.02,43.6,-,181,-,45.58,7.23,38.36,3.064,0.79,2.28,23.26,-,-,136.0,-
895,高雄市,1999/01/27,仁武,17.6,1.01,32.2,-,162,-,62.41,18.93,43.48,-,-,-,22.29,-,-,106.0,-
896,高雄市,1999/01/27,橋頭,7.5,1.03,28.9,-,125,-,49.51,15.21,34.3,3.0,0.34,2.66,21.18,-,-,87.0,-
897,高雄市,1999/01/27,美濃,2.5,0.61,43.9,-,94,-,17.38,0.76,16.63,-,-,-,22.24,-,-,80.0,-
898,高雄市,1999/01/26,左營,11.0,1.35,38.8,-,189,-,64.6,22.03,42.56,-,-,-,21.03,-,-,119.0,-
899,高雄市,1999/01/26,楠梓,5.8,0.88,36.7,-,162,-,57.34,22.71,34.63,3.133,0.4,2.73,20.83,-,-,106.0,-
900,高雄市,1999/01/26,前金,15.2,1.38,34.8,-,159,-,65.51,24.54,40.96,-,-,-,21.15,-,-,104.0,-
901,高雄市,1999/01/26,前鎮,15.5,-,-,-,193,-,97.36,42.12,55.24,3.614,0.92,2.69,22.41,-,-,121.0,-
902,高雄市,1999/01/26,復興,15.9,2.29,-,-,188,-,-,-,-,3.969,1.51,2.46,22.17,-,-,119.0,-
903,高雄市,1999/01/26,小港,20.4,1.33,30.6,-,153,-,85.99,33.36,52.63,3.503,0.77,2.73,22.59,-,-,102.0,-
904,高雄市,1999/01/26,鳳山,14.0,1.45,29.0,-,145,-,75.5,32.02,43.49,-,-,-,22.48,-,-,97.0,-
905,高雄市,1999/01/26,林園,14.1,0.97,46.4,-,149,85,41.44,13.6,27.84,2.653,0.47,2.19,22.9,-,-,99.0,-
906,高雄市,1999/01/26,大寮,21.0,1.13,31.6,-,188,-,66.64,24.85,41.79,3.428,1.06,2.37,23.01,-,-,119.0,-
907,高雄市,1999/01/26,仁武,13.4,1.14,35.0,-,171,-,77.68,35.26,42.42,3.777,1.02,2.75,21.55,-,-,111.0,-
908,高雄市,1999/01/26,橋頭,5.8,0.97,28.5,-,141,-,59.14,24.35,34.79,3.086,0.34,2.74,20.4,-,-,96.0,-
909,高雄市,1999/01/26,美濃,2.9,0.75,34.4,-,91,-,24.14,4.25,19.89,-,-,-,22.76,-,-,72.0,-
910,高雄市,1999/01/25,左營,7.5,0.87,23.9,-,119,-,35.81,6.27,29.54,2.389,0.31,2.09,21.95,-,-,85.0,-
911,高雄市,1999/01/25,楠梓,4.8,0.69,18.6,-,138,-,44.41,11.89,32.52,2.454,0.14,2.31,22.01,-,-,94.0,-
912,高雄市,1999/01/25,前金,15.0,1.07,18.6,-,117,-,45.09,11.36,33.68,-,-,-,21.88,-,-,84.0,-
913,高雄市,1999/01/25,前鎮,11.5,-,-,-,141,-,66.31,21.16,45.15,2.955,0.45,2.5,22.99,-,-,96.0,-
914,高雄市,1999/01/25,復興,11.4,1.84,-,-,159,-,-,-,-,3.268,1.0,2.26,22.85,-,-,104.0,-
915,高雄市,1999/01/25,小港,23.7,1.31,16.2,-,134,-,83.2,32.05,51.15,3.081,0.63,2.45,23.94,-,-,92.0,-
916,高雄市,1999/01/25,鳳山,34.5,1.32,10.5,-,129,0,85.57,39.17,46.4,-,-,-,23.15,-,-,90.0,-
917,高雄市,1999/01/25,林園,34.2,0.89,25.2,-,142,83,50.83,14.5,36.34,3.082,0.68,2.4,24.95,-,-,96.0,-
918,高雄市,1999/01/25,大寮,14.1,0.82,18.8,-,136,-,58.48,16.22,42.25,2.894,0.68,2.21,23.84,-,-,93.0,-
919,高雄市,1999/01/25,仁武,22.0,0.86,18.5,-,122,-,49.19,15.99,33.2,3.038,0.34,2.7,22.31,-,-,86.0,-
920,高雄市,1999/01/25,橋頭,6.3,0.8,15.7,-,107,-,38.03,8.59,29.44,2.703,0.2,2.51,21.36,-,-,79.0,-
921,高雄市,1999/01/25,美濃,1.9,0.77,21.0,-,90,-,24.16,2.76,21.4,-,-,-,23.28,-,-,70.0,-
922,高雄市,1999/01/24,左營,8.2,0.98,30.7,-,125,-,37.49,8.82,28.67,2.459,0.28,2.18,23.36,-,-,88.0,-
923,高雄市,1999/01/24,楠梓,4.0,0.78,29.9,-,137,-,36.1,7.63,28.47,2.449,0.31,2.14,23.76,-,-,93.0,-
924,高雄市,1999/01/24,前金,10.9,1.07,26.0,-,111,-,38.13,8.01,30.13,-,-,-,22.98,-,-,80.0,-
925,高雄市,1999/01/24,前鎮,11.3,-,-,-,147,-,63.47,18.24,45.23,3.108,0.49,2.62,24.29,-,-,98.0,-
926,高雄市,1999/01/24,復興,11.6,1.53,-,-,167,-,-,-,-,3.127,0.85,2.27,24.08,-,-,109.0,-
927,高雄市,1999/01/24,小港,21.7,1.21,26.3,-,141,-,77.97,26.05,51.92,3.135,0.68,2.45,25.36,-,-,102.0,-
928,高雄市,1999/01/24,鳳山,20.4,1.29,21.9,-,166,-,71.83,25.6,46.23,-,-,-,24.67,-,-,108.0,-
929,高雄市,1999/01/24,林園,14.9,0.87,40.7,-,151,103,32.45,4.34,28.11,2.832,0.56,2.28,24.97,-,-,106.0,-
930,高雄市,1999/01/24,大寮,12.4,0.83,44.0,-,137,-,38.54,5.74,32.8,2.607,0.38,2.23,25.46,-,-,146.0,-
931,高雄市,1999/01/24,仁武,13.5,0.93,21.7,-,130,-,51.9,14.06,37.85,2.94,0.41,2.53,24.07,-,-,90.0,-
932,高雄市,1999/01/24,橋頭,4.7,0.9,23.9,-,108,-,37.12,9.66,27.46,2.742,0.24,2.5,23.03,-,-,79.0,-
933,高雄市,1999/01/24,美濃,2.2,0.78,26.5,-,80,-,21.62,1.73,19.89,-,-,-,24.74,-,-,65.0,-
934,高雄市,1999/01/23,左營,13.1,1.4,48.4,-,230,-,60.19,16.72,43.46,4.155,0.77,3.38,22.57,-,-,140.0,-
935,高雄市,1999/01/23,楠梓,7.8,0.95,42.6,-,229,-,62.87,22.79,40.08,3.143,0.5,2.64,22.1,-,-,139.0,-
936,高雄市,1999/01/23,前金,18.7,1.49,38.6,-,206,-,64.5,17.92,46.58,-,-,-,22.68,-,-,128.0,-
937,高雄市,1999/01/23,前鎮,19.3,-,-,-,228,-,110.4,41.5,68.9,4.538,1.34,3.19,23.62,-,-,139.0,-
938,高雄市,1999/01/23,復興,19.0,2.46,-,-,270,-,-,-,-,4.862,2.03,2.83,23.29,-,-,160.0,-
939,高雄市,1999/01/23,小港,28.2,1.5,24.5,-,200,-,106.56,37.3,69.26,3.799,1.0,2.8,23.98,-,-,125.0,-
940,高雄市,1999/01/23,鳳山,23.7,1.61,33.8,-,238,-,81.29,24.81,56.48,-,-,-,23.55,-,-,144.0,-
941,高雄市,1999/01/23,林園,13.8,0.91,43.6,-,193,117,26.51,-,25.34,2.738,0.35,2.39,24.11,-,-,121.0,-
942,高雄市,1999/01/23,大寮,27.4,1.03,40.6,-,197,-,45.02,4.54,40.48,2.981,0.64,2.34,24.17,-,-,123.0,-
943,高雄市,1999/01/23,仁武,16.4,1.24,43.0,-,222,-,67.37,22.39,44.99,3.84,1.01,2.83,22.88,-,-,136.0,-
944,高雄市,1999/01/23,橋頭,9.0,1.15,36.2,-,202,-,56.55,20.31,36.24,3.282,0.41,2.87,21.61,-,-,126.0,-
945,高雄市,1999/01/23,美濃,3.1,0.72,33.3,-,89,-,21.74,1.66,20.09,-,-,-,22.99,-,-,69.0,-
946,高雄市,1999/01/22,左營,9.8,1.13,27.1,-,156,-,54.83,18.02,36.81,3.065,0.56,2.5,20.63,-,-,103.0,-
947,高雄市,1999/01/22,楠梓,4.7,0.69,23.4,-,150,-,48.6,13.05,35.55,2.649,0.34,2.31,20.69,-,-,100.0,-
948,高雄市,1999/01/22,前金,15.8,1.2,23.5,-,141,-,55.97,16.85,39.12,-,-,-,20.6,-,-,95.0,-
949,高雄市,1999/01/22,前鎮,18.4,-,-,-,175,-,110.69,49.25,61.45,3.727,1.04,2.68,21.5,-,-,113.0,-
950,高雄市,1999/01/22,復興,18.4,2.5,-,-,210,-,-,-,-,4.102,1.71,2.4,21.4,-,-,130.0,-
951,高雄市,1999/01/22,小港,22.2,1.53,22.3,-,162,-,120.96,52.49,68.47,3.711,1.13,2.58,22.1,-,-,106.0,-
952,高雄市,1999/01/22,鳳山,20.6,1.4,17.4,-,174,-,93.66,37.95,55.72,-,-,-,21.6,-,-,112.0,-
953,高雄市,1999/01/22,林園,21.3,0.99,26.5,-,187,106,55.76,13.1,42.66,2.988,0.73,2.26,22.13,-,-,119.0,-
954,高雄市,1999/01/22,大寮,14.8,1.07,29.0,-,165,-,53.84,9.34,44.5,2.877,0.68,2.19,22.25,-,-,107.0,-
955,高雄市,1999/01/22,仁武,14.6,0.93,18.9,-,157,-,70.75,24.35,46.4,3.333,0.73,2.61,21.14,-,-,103.0,-
956,高雄市,1999/01/22,橋頭,6.3,0.86,18.4,-,128,-,48.73,14.97,33.76,2.794,0.25,2.54,20.06,-,-,89.0,-
957,高雄市,1999/01/22,美濃,1.4,0.71,23.3,-,95,-,25.36,3.46,21.91,-,-,-,-,-,-,73.0,-
958,高雄市,1999/01/21,左營,9.1,0.8,28.7,-,110,-,37.79,7.11,30.67,2.177,0.29,1.88,19.27,-,-,80.0,-
959,高雄市,1999/01/21,楠梓,6.5,0.58,28.7,-,120,-,41.99,8.69,33.31,2.533,0.31,2.22,19.43,-,-,85.0,-
960,高雄市,1999/01/21,前金,17.3,0.89,24.0,-,100,-,43.72,10.23,33.48,-,-,-,19.17,-,-,75.0,-
961,高雄市,1999/01/21,前鎮,13.3,-,-,-,124,-,73.28,22.28,51.01,2.942,0.48,2.46,19.82,-,-,87.0,-
962,高雄市,1999/01/21,復興,12.8,1.66,-,-,157,-,-,-,-,3.203,1.02,2.18,19.79,-,-,104.0,-
963,高雄市,1999/01/21,小港,21.7,1.21,15.8,-,117,-,98.3,41.86,56.44,2.99,0.77,2.22,20.67,-,-,83.0,-
964,高雄市,1999/01/21,鳳山,24.7,1.15,16.9,-,140,-,105.79,52.23,53.56,-,-,-,20.02,-,-,95.0,-
965,高雄市,1999/01/21,林園,23.7,0.9,19.3,-,145,76,67.84,23.15,44.69,3.455,1.14,2.31,21.03,-,-,97.0,-
966,高雄市,1999/01/21,大寮,13.1,0.81,21.6,-,120,-,57.02,12.78,44.25,2.818,0.58,2.24,20.64,-,-,86.0,-
967,高雄市,1999/01/21,仁武,14.8,0.74,21.5,-,113,-,59.71,18.71,41.01,2.881,0.46,2.42,19.69,-,-,82.0,-
968,高雄市,1999/01/21,橋頭,8.5,0.64,23.3,-,85,-,36.83,5.94,30.89,2.663,0.19,2.47,18.99,-,-,67.0,-
969,高雄市,1999/01/21,美濃,2.5,0.62,21.9,-,77,-,28.27,4.23,24.04,-,-,-,-,-,-,63.0,-
970,高雄市,1999/01/20,左營,8.8,0.91,15.3,-,129,-,48.67,13.02,35.65,2.363,0.31,2.05,19.8,-,-,89.0,-
971,高雄市,1999/01/20,楠梓,7.2,0.69,13.0,-,139,-,48.39,12.16,36.23,2.41,0.25,2.16,20.06,-,-,95.0,-
