序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
192,臺北市,1998/12/04,中山,4.4,1.06,12.7,-,19,-,55.3,23.36,31.94,2.281,0.36,1.92,19.1,-,-,25.0,-
193,臺北市,1998/12/04,大同,6.0,4.44,-,-,-,-,229.45,180.32,49.13,4.628,2.26,2.36,19.54,-,-,76.0,-
194,臺北市,1998/12/04,萬華,4.5,1.04,11.9,-,15,-,41.01,12.26,28.75,-,-,-,19.13,-,-,25.0,-
195,臺北市,1998/12/04,陽明,0.2,0.14,42.0,-,12,-,0.87,0.01,0.86,-,-,-,13.51,-,98.0,36.0,-
196,臺北市,1998/12/04,士林,1.8,0.47,18.3,-,14,-,32.03,10.57,21.46,-,-,-,19.21,-,-,29.0,-
197,臺北市,1998/12/03,松山,1.4,0.55,21.4,-,17,-,33.04,7.45,25.59,-,-,-,19.85,-,-,27.0,-
198,臺北市,1998/12/03,古亭,1.3,0.81,18.8,-,15,16,38.23,11.14,27.09,2.061,0.2,1.86,18.89,-,-,25.0,-
199,臺北市,1998/12/03,中山,1.4,0.81,18.5,-,18,-,38.54,10.44,28.11,2.218,0.28,1.94,20.22,-,-,27.0,-
200,臺北市,1998/12/03,大同,4.5,3.61,-,-,-,-,158.58,126.82,31.77,4.459,2.02,2.44,20.66,-,-,62.0,-
201,臺北市,1998/12/03,萬華,1.7,0.89,17.2,-,17,-,28.6,3.48,25.12,-,-,-,20.01,-,-,22.0,-
202,臺北市,1998/12/03,陽明,0.2,0.19,42.6,-,12,-,1.16,0.01,1.15,-,-,-,13.3,-,99.0,36.0,-
203,臺北市,1998/12/03,士林,0.5,0.26,27.1,-,15,-,15.85,1.46,14.38,-,-,-,20.19,-,-,26.0,-
204,臺北市,1998/12/02,松山,3.2,0.88,13.4,-,50,-,46.64,15.67,30.97,-,-,-,23.15,-,-,50.0,-
205,臺北市,1998/12/02,古亭,4.7,1.1,9.2,-,51,28,50.46,17.49,32.98,2.505,0.54,1.97,21.93,-,-,50.0,-
206,臺北市,1998/12/02,中山,4.2,1.11,10.6,-,56,-,48.39,15.26,33.12,2.585,0.42,2.17,23.02,-,-,53.0,-
207,臺北市,1998/12/02,大同,5.8,3.04,-,-,-,-,109.37,93.26,16.12,4.181,1.48,2.7,23.17,-,-,55.0,-
208,臺北市,1998/12/02,萬華,5.4,1.17,6.7,-,58,-,40.85,8.88,31.96,-,-,-,22.99,-,-,57.0,-
209,臺北市,1998/12/02,陽明,0.8,0.17,33.2,-,13,-,4.14,0.13,4.01,-,-,-,16.84,-,91.0,36.0,-
210,臺北市,1998/12/02,士林,2.4,0.55,17.2,-,44,-,29.23,7.43,21.8,-,-,-,22.92,-,-,44.0,-
211,臺北市,1998/12/01,松山,3.1,1.01,16.2,-,46,-,57.3,25.57,31.73,-,-,-,25.19,-,-,46.0,-
212,臺北市,1998/12/01,古亭,4.0,1.35,14.8,-,40,27,60.8,32.52,28.28,2.375,0.47,1.91,24.15,-,-,40.0,-
213,臺北市,1998/12/01,中山,6.3,-,15.4,-,44,-,60.09,25.32,34.78,2.267,0.42,1.77,25.17,-,-,44.0,-
214,臺北市,1998/12/01,大同,8.5,4.8,-,-,-,-,186.41,151.14,23.8,4.74,2.44,2.3,25.48,-,-,89.0,-
215,臺北市,1998/12/01,萬華,3.8,1.26,15.8,-,45,-,38.97,12.81,26.16,-,-,-,25.38,-,-,45.0,-
216,臺北市,1998/12/01,陽明,2.0,0.25,35.4,-,-,-,9.15,1.02,8.12,-,-,-,18.72,-,87.0,51.0,-
217,臺北市,1998/12/01,士林,4.3,0.78,14.5,-,38,-,41.86,17.34,24.52,-,-,-,24.99,-,-,38.0,-
218,新北市,1998/12/31,板橋,6.3,0.92,9.8,-,63,-,51.88,17.98,33.9,2.871,0.53,2.34,18.09,-,-,57.0,-
219,新北市,1998/12/31,三重,4.5,2.99,-,-,73,30,171.4,126.45,44.95,-,-,-,18.16,-,-,62.0,-
220,新北市,1998/12/31,菜寮,4.3,1.37,8.1,-,63,-,68.23,34.41,33.82,-,-,-,18.44,-,-,57.0,-
221,新北市,1998/12/31,永和,4.0,1.78,-,-,53,-,98.72,65.8,32.91,3.073,0.95,2.13,20.8,-,-,51.0,-
222,新北市,1998/12/31,新莊,5.2,0.62,15.4,-,53,-,44.45,16.51,27.95,3.006,0.54,2.47,18.02,-,-,52.0,-
223,新北市,1998/12/31,新店,2.3,0.58,15.3,-,27,-,28.76,6.1,22.66,-,-,-,17.16,-,-,27.0,-
224,新北市,1998/12/31,淡水,2.2,0.7,27.0,-,50,-,30.57,11.5,19.07,-,-,-,16.94,-,86.0,50.0,-
225,新北市,1998/12/31,汐止,1.5,0.97,11.9,-,45,-,55.4,24.04,31.36,-,-,-,16.23,-,-,45.0,-
226,新北市,1998/12/31,土城,0.3,0.75,-,-,45,-,49.95,20.93,29.01,-,-,-,17.35,-,-,45.0,-
227,新北市,1998/12/31,林口,3.7,0.36,28.5,-,49,-,15.31,1.9,13.42,-,-,-,15.11,-,-,49.0,-
228,新北市,1998/12/31,萬里,1.0,0.19,43.4,-,44,-,3.86,0.25,3.62,1.954,0.01,1.94,17.61,-,-,44.0,-
229,新北市,1998/12/30,板橋,4.4,0.76,24.0,-,52,-,44.04,14.44,29.6,2.509,0.55,1.96,20.96,-,-,51.0,-
230,新北市,1998/12/30,三重,3.4,2.03,-,-,64,28,121.17,76.78,44.39,-,-,-,20.65,-,-,57.0,-
231,新北市,1998/12/30,菜寮,3.1,1.08,24.0,-,61,-,47.49,18.15,29.34,-,-,-,20.9,-,-,56.0,-
232,新北市,1998/12/30,永和,2.1,0.91,-,-,43,-,45.37,21.37,24.0,2.603,0.47,2.13,23.54,-,-,43.0,-
233,新北市,1998/12/30,新莊,3.3,0.78,26.5,-,40,-,43.53,15.72,27.81,2.623,0.51,2.11,21.12,-,-,40.0,-
234,新北市,1998/12/30,新店,0.7,0.44,35.7,-,32,-,15.61,1.36,14.25,-,-,-,20.67,-,-,41.0,-
235,新北市,1998/12/30,淡水,1.1,0.64,34.9,-,41,-,22.66,6.81,15.85,-,-,-,20.6,-,68.0,42.0,-
236,新北市,1998/12/30,汐止,1.7,0.73,19.8,-,56,-,49.05,17.16,31.9,-,-,-,19.4,-,-,53.0,-
237,新北市,1998/12/30,土城,0.3,0.66,9.4,-,44,-,45.8,22.32,23.47,-,-,-,21.39,-,-,44.0,-
238,新北市,1998/12/30,林口,3.2,0.55,27.9,-,38,-,34.27,6.81,27.46,-,-,-,17.96,-,-,38.0,-
239,新北市,1998/12/30,萬里,1.3,0.18,45.3,-,40,-,7.39,1.03,6.36,2.03,0.03,2.0,19.55,-,-,49.0,-
240,新北市,1998/12/29,板橋,4.6,0.65,26.3,-,70,-,37.11,6.69,30.43,2.315,0.26,2.06,20.01,-,-,60.0,-
241,新北市,1998/12/29,三重,4.2,2.06,-,-,73,32,110.48,64.26,46.22,-,-,-,19.83,-,-,61.0,-
242,新北市,1998/12/29,菜寮,2.2,0.66,32.3,-,59,-,21.79,1.37,20.42,-,-,-,20.09,-,-,54.0,-
243,新北市,1998/12/29,永和,5.0,0.78,-,-,58,-,42.65,17.05,25.6,2.437,0.39,2.04,22.69,-,-,54.0,-
244,新北市,1998/12/29,新莊,3.7,0.52,30.0,-,48,-,28.31,1.77,26.54,2.242,0.21,2.03,20.24,-,-,48.0,-
245,新北市,1998/12/29,新店,2.3,0.37,39.6,-,45,-,14.92,1.04,13.88,-,-,-,20.14,-,-,45.0,-
246,新北市,1998/12/29,淡水,0.6,0.43,46.8,-,47,-,6.94,0.62,6.32,-,-,-,19.88,-,73.0,47.0,-
247,新北市,1998/12/29,汐止,3.8,0.72,25.5,-,61,-,39.71,8.6,31.11,-,-,-,19.4,-,-,56.0,-
248,新北市,1998/12/29,土城,0.1,0.45,11.7,-,42,-,20.57,0.37,20.2,-,-,-,20.73,-,-,42.0,-
249,新北市,1998/12/29,林口,2.6,0.39,35.2,-,47,-,17.95,1.55,16.4,-,-,-,17.17,-,-,47.0,-
250,新北市,1998/12/29,萬里,1.4,0.18,54.2,-,-,-,3.73,0.32,3.42,1.947,0.0,1.94,19.55,-,-,52.0,-
251,新北市,1998/12/28,板橋,5.7,-,19.8,-,72,-,43.54,9.28,34.26,2.422,0.41,2.01,20.23,-,-,61.0,-
252,新北市,1998/12/28,三重,3.3,2.01,-,-,87,38,112.9,67.46,45.44,-,-,-,19.77,-,-,68.0,-
253,新北市,1998/12/28,菜寮,2.5,0.86,22.6,-,63,-,30.12,2.57,27.55,-,-,-,20.12,-,-,57.0,-
254,新北市,1998/12/28,永和,4.4,0.89,-,-,101,-,46.49,19.37,27.12,2.592,0.42,2.17,22.61,-,-,76.0,-
255,新北市,1998/12/28,新莊,4.0,-,22.5,-,49,-,34.12,3.82,30.3,2.25,0.32,1.93,20.26,-,-,49.0,-
256,新北市,1998/12/28,新店,0.5,0.48,37.2,-,47,-,14.7,1.01,13.69,-,-,-,20.04,-,-,47.0,-
257,新北市,1998/12/28,淡水,0.6,0.5,41.8,-,51,-,8.94,0.92,8.03,-,-,-,19.65,-,78.0,50.0,-
258,新北市,1998/12/28,汐止,7.8,0.9,12.9,-,74,-,62.96,23.15,39.8,-,-,-,19.07,-,-,62.0,-
259,新北市,1998/12/28,土城,0.4,0.56,20.8,-,49,-,19.05,0.58,18.47,-,-,-,20.52,-,-,49.0,-
260,新北市,1998/12/28,林口,3.4,-,30.0,-,47,-,23.41,1.84,21.57,-,-,-,17.4,-,-,47.0,-
261,新北市,1998/12/28,萬里,0.9,0.41,40.2,-,84,-,14.25,2.22,12.03,2.031,0.04,1.99,19.23,-,-,46.0,-
262,新北市,1998/12/27,板橋,2.8,-,14.3,-,41,-,39.05,9.5,29.54,2.253,0.26,1.99,19.26,-,-,41.0,-
263,新北市,1998/12/27,三重,2.9,1.88,-,-,55,26,120.7,76.91,43.79,-,-,-,19.27,-,-,53.0,-
264,新北市,1998/12/27,菜寮,2.3,0.92,16.4,-,46,-,39.49,10.3,29.19,-,-,-,19.55,-,-,46.0,-
265,新北市,1998/12/27,永和,2.6,0.76,-,-,43,-,42.62,18.78,23.84,2.605,0.47,2.14,21.87,-,-,43.0,-
266,新北市,1998/12/27,新莊,2.5,-,19.5,-,32,-,28.65,4.72,23.93,2.207,0.25,1.96,19.37,-,-,32.0,-
267,新北市,1998/12/27,新店,1.0,0.47,24.9,-,27,-,18.52,3.09,15.43,-,-,-,18.7,-,-,33.0,-
268,新北市,1998/12/27,淡水,0.5,0.59,28.8,-,27,-,17.06,2.79,14.28,-,-,-,18.4,-,80.0,38.0,-
269,新北市,1998/12/27,汐止,3.6,0.9,13.3,-,47,-,57.44,27.82,29.62,-,-,-,17.93,-,-,47.0,-
270,新北市,1998/12/27,土城,1.3,0.58,20.9,-,32,-,25.69,5.24,20.45,-,-,-,19.21,-,-,32.0,-
271,新北市,1998/12/27,林口,1.6,-,25.6,-,29,-,20.42,0.82,19.6,-,-,-,16.52,-,-,32.0,-
272,新北市,1998/12/27,萬里,0.3,0.27,41.6,-,39,-,5.3,0.59,4.71,2.075,0.04,2.04,18.57,-,-,49.0,-
273,新北市,1998/12/26,板橋,3.2,0.7,18.1,-,58,-,41.66,10.8,30.86,2.303,0.27,2.04,19.08,-,-,54.0,-
274,新北市,1998/12/26,三重,3.4,1.87,-,-,59,24,113.12,68.82,44.29,-,-,-,18.66,-,-,54.0,-
275,新北市,1998/12/26,菜寮,2.3,0.7,19.6,-,44,-,32.0,3.92,28.08,-,-,-,18.93,-,-,44.0,-
276,新北市,1998/12/26,永和,2.1,0.76,-,-,39,-,46.89,20.78,26.12,2.463,0.4,2.07,21.66,-,-,39.0,-
277,新北市,1998/12/26,新莊,2.7,0.51,20.8,-,31,-,27.93,2.18,25.76,2.181,0.16,2.02,19.09,-,-,34.0,-
278,新北市,1998/12/26,新店,0.3,0.48,29.0,-,28,-,16.64,1.03,15.61,-,-,-,18.34,-,-,34.0,-
279,新北市,1998/12/26,淡水,0.8,0.67,27.3,-,34,-,23.16,4.78,18.38,-,-,-,18.51,-,73.0,37.0,-
280,新北市,1998/12/26,汐止,5.5,0.88,11.7,-,53,-,74.05,40.6,33.45,-,-,-,16.96,-,-,51.0,-
281,新北市,1998/12/26,土城,1.4,0.47,30.2,-,28,-,20.82,1.36,19.45,-,-,-,19.59,-,-,49.0,-
282,新北市,1998/12/26,林口,3.6,0.31,27.5,-,28,-,24.01,1.94,22.08,-,-,-,16.18,-,-,33.0,-
283,新北市,1998/12/26,萬里,0.4,0.17,38.5,-,38,-,9.31,1.57,7.74,2.093,0.04,2.05,17.82,-,-,43.0,-
284,新北市,1998/12/25,板橋,3.3,0.67,17.0,-,43,-,41.52,10.79,30.73,2.43,0.33,2.1,19.0,-,-,43.0,-
285,新北市,1998/12/25,三重,2.6,1.91,-,-,62,29,116.62,73.38,43.24,-,-,-,18.56,-,-,56.0,-
286,新北市,1998/12/25,菜寮,1.2,0.73,18.8,-,45,-,31.85,5.76,26.09,-,-,-,18.84,-,-,45.0,-
287,新北市,1998/12/25,永和,2.3,0.8,-,-,46,-,48.54,22.15,26.39,2.708,0.5,2.21,21.5,-,-,46.0,-
288,新北市,1998/12/25,新莊,1.7,0.51,19.8,-,35,-,30.45,4.72,25.72,2.238,0.22,2.02,19.01,-,-,35.0,-
289,新北市,1998/12/25,新店,1.2,0.39,27.0,-,29,-,19.98,2.0,17.98,-,-,-,18.31,-,-,32.0,-
290,新北市,1998/12/25,淡水,0.3,0.43,33.7,-,29,-,12.02,1.21,10.81,-,-,-,18.04,-,73.0,35.0,-
291,新北市,1998/12/25,汐止,2.5,0.77,14.9,-,47,-,64.1,30.27,33.84,-,-,-,17.4,-,-,47.0,-
292,新北市,1998/12/25,土城,1.2,0.42,31.3,-,32,-,21.31,1.35,19.96,-,-,-,19.33,-,-,46.0,-
293,新北市,1998/12/25,林口,1.9,0.26,30.5,-,27,-,15.31,0.97,14.34,-,-,-,15.97,-,-,33.0,-
294,新北市,1998/12/25,萬里,0.4,0.14,45.2,-,69,-,4.45,0.33,4.12,1.976,0.0,1.97,18.58,-,-,60.0,-
295,新北市,1998/12/24,板橋,3.4,0.92,15.9,-,67,-,53.93,16.12,37.81,2.677,0.55,2.13,18.38,-,-,58.0,-
296,新北市,1998/12/24,三重,3.0,2.49,-,-,86,35,147.71,99.49,48.22,-,-,-,17.96,-,-,68.0,-
297,新北市,1998/12/24,菜寮,0.7,0.61,27.0,-,52,-,20.43,0.34,20.1,-,-,-,18.33,-,-,51.0,-
298,新北市,1998/12/24,永和,3.0,0.94,-,-,71,-,62.28,28.86,33.42,2.71,0.54,2.17,20.94,-,-,61.0,-
299,新北市,1998/12/24,新莊,1.6,0.47,26.7,-,42,-,24.28,0.83,23.45,2.17,0.27,1.9,18.46,-,-,42.0,-
300,新北市,1998/12/24,新店,2.0,0.43,26.7,-,-,-,25.54,3.14,22.4,-,-,-,17.65,-,-,51.0,-
301,新北市,1998/12/24,淡水,0.4,0.38,44.2,-,44,-,5.73,0.36,5.37,-,-,-,17.21,-,76.0,44.0,-
302,新北市,1998/12/24,汐止,3.2,0.6,22.4,-,64,-,42.71,10.58,32.13,-,-,-,17.31,-,-,57.0,-
303,新北市,1998/12/24,土城,1.8,0.51,22.1,-,44,-,27.43,1.22,26.21,-,-,-,17.96,-,-,44.0,-
304,新北市,1998/12/24,林口,1.5,0.25,36.1,-,43,-,9.82,0.34,9.48,-,-,-,15.15,-,-,43.0,-
305,新北市,1998/12/24,萬里,0.7,0.13,52.5,-,100,-,1.29,0.01,1.28,2.024,0.01,2.01,18.76,-,-,75.0,-
306,新北市,1998/12/23,板橋,1.9,0.74,13.0,-,34,-,43.09,9.64,33.46,2.6,0.49,2.11,19.66,-,-,34.0,-
307,新北市,1998/12/23,三重,3.3,3.49,-,-,49,40,-,-,-,-,-,-,19.55,-,-,64.0,-
308,新北市,1998/12/23,菜寮,0.8,1.12,10.2,-,25,-,47.64,13.78,33.86,-,-,-,19.78,-,-,25.0,-
309,新北市,1998/12/23,永和,2.0,1.47,-,-,38,-,77.81,44.49,33.32,2.762,0.69,2.08,22.52,-,-,38.0,-
310,新北市,1998/12/23,新莊,0.5,0.47,21.1,-,18,-,21.61,1.07,20.53,2.093,0.22,1.88,19.61,-,-,28.0,-
311,新北市,1998/12/23,新店,1.0,0.48,24.0,-,-,-,22.0,1.63,20.37,-,-,-,19.16,-,-,27.0,-
312,新北市,1998/12/23,淡水,0.1,0.4,38.0,-,23,-,8.62,1.15,7.47,-,-,-,18.11,-,93.0,39.0,-
313,新北市,1998/12/23,汐止,0.7,0.43,25.6,-,27,-,31.18,7.71,23.47,-,-,-,18.38,-,-,30.0,-
314,新北市,1998/12/23,土城,0.5,0.63,21.2,-,18,-,23.78,1.3,22.47,-,-,-,19.16,-,-,29.0,-
315,新北市,1998/12/23,林口,0.0,0.17,40.3,-,14,-,2.13,0.02,2.11,-,-,-,16.55,-,-,39.0,-
316,新北市,1998/12/23,萬里,0.2,0.22,48.7,-,45,-,0.37,0.01,0.36,1.96,0.02,1.94,18.77,-,-,46.0,-
317,新北市,1998/12/22,板橋,4.2,1.2,3.0,-,30,-,67.3,31.47,35.83,2.797,0.54,2.26,22.19,-,-,30.0,-
318,新北市,1998/12/22,三重,5.2,4.64,-,-,63,28,180.06,136.78,43.28,-,-,-,21.99,-,-,81.0,-
319,新北市,1998/12/22,菜寮,4.4,1.89,2.5,-,36,-,87.0,51.11,35.89,-,-,-,22.13,-,-,36.0,-
320,新北市,1998/12/22,永和,2.6,1.56,-,-,35,-,80.68,51.11,29.58,2.744,0.76,1.98,24.76,-,-,35.0,-
321,新北市,1998/12/22,新莊,3.9,1.12,4.2,-,22,-,51.82,21.39,30.43,3.045,0.82,2.23,22.33,-,-,22.0,-
322,新北市,1998/12/22,新店,1.9,0.69,7.7,-,-,-,36.25,10.88,25.38,-,-,-,21.81,-,-,16.0,-
323,新北市,1998/12/22,淡水,1.8,0.98,16.0,-,27,-,41.88,20.09,21.79,-,-,-,21.08,-,94.0,27.0,-
324,新北市,1998/12/22,汐止,3.3,0.71,10.3,-,25,-,43.45,14.88,28.57,-,-,-,21.02,-,-,25.0,-
325,新北市,1998/12/22,土城,2.4,0.8,7.6,-,20,-,40.81,13.9,26.91,-,-,-,21.92,-,-,19.0,-
326,新北市,1998/12/22,林口,2.1,0.32,17.9,-,14,-,22.01,5.46,16.55,-,-,-,19.69,-,-,27.0,-
327,新北市,1998/12/22,萬里,0.3,0.14,34.2,-,20,-,4.45,0.29,4.16,1.919,-,1.91,20.96,-,-,34.0,-
328,新北市,1998/12/21,板橋,4.3,1.25,8.0,-,31,-,70.06,35.63,34.43,2.762,0.65,2.11,20.97,-,-,31.0,-
329,新北市,1998/12/21,三重,3.3,2.82,-,-,36,-,156.27,113.73,42.54,-,-,-,20.23,-,-,42.0,-
330,新北市,1998/12/21,菜寮,4.0,1.48,4.8,-,24,-,73.73,37.22,36.52,-,-,-,20.75,-,-,24.0,-
331,新北市,1998/12/21,永和,4.0,1.45,-,-,23,-,79.61,50.69,28.92,2.76,0.66,2.1,23.63,-,-,24.0,-
332,新北市,1998/12/21,新莊,4.6,1.13,8.2,-,19,-,59.6,27.95,31.65,2.649,0.67,1.98,20.84,-,-,20.0,-
333,新北市,1998/12/21,新店,1.6,0.84,9.7,-,-,-,43.61,17.28,26.33,-,-,-,20.73,-,-,23.0,-
334,新北市,1998/12/21,淡水,1.5,1.11,10.6,-,22,-,53.4,25.05,28.35,-,-,-,19.94,-,96.0,22.0,-
335,新北市,1998/12/21,汐止,5.4,0.78,7.4,-,23,-,67.94,33.01,34.93,-,-,-,20.01,-,-,23.0,-
336,新北市,1998/12/21,土城,2.3,1.0,8.2,-,18,-,50.34,18.72,31.62,-,-,-,20.49,-,-,21.0,-
337,新北市,1998/12/21,林口,2.8,0.63,10.3,-,17,-,47.04,14.68,32.36,-,-,-,18.72,-,-,20.0,-
338,新北市,1998/12/21,萬里,0.4,0.19,32.8,-,23,-,8.31,0.79,7.52,1.905,0.02,1.88,20.34,-,-,33.0,-
339,新北市,1998/12/20,板橋,1.9,0.79,10.7,-,28,-,41.58,11.49,30.09,-,0.29,2.1,-,-,-,28.0,-
340,新北市,1998/12/20,三重,1.9,1.83,-,-,23,-,96.07,58.36,37.71,-,-,-,20.33,-,-,25.0,-
341,新北市,1998/12/20,菜寮,1.6,0.76,11.2,-,19,-,34.35,7.33,27.02,-,-,-,20.82,-,-,19.0,-
342,新北市,1998/12/20,永和,2.7,1.01,-,-,18,-,62.24,34.9,27.34,2.318,0.33,1.99,23.67,-,-,-,-
343,新北市,1998/12/20,新莊,1.6,0.44,14.3,-,17,-,24.87,2.01,22.86,2.06,0.1,1.96,20.92,-,-,19.0,-
344,新北市,1998/12/20,新店,0.4,0.59,14.6,-,-,-,25.91,4.45,21.46,-,-,-,20.9,-,-,20.0,-
345,新北市,1998/12/20,淡水,0.2,0.52,25.6,-,15,-,16.94,3.42,13.53,-,-,-,19.95,-,95.0,33.0,-
346,新北市,1998/12/20,汐止,3.2,0.49,19.2,-,15,-,25.69,5.48,20.22,-,-,-,20.05,-,-,26.0,-
347,新北市,1998/12/20,土城,1.3,0.66,12.2,-,15,-,30.21,3.76,26.45,-,-,-,20.62,-,-,17.0,-
348,新北市,1998/12/20,林口,0.9,0.37,16.2,-,14,-,22.28,1.78,20.51,-,-,-,-,-,-,22.0,-
349,新北市,1998/12/20,萬里,0.5,0.13,39.0,-,25,-,4.48,0.33,4.15,1.83,0.01,1.82,20.03,-,-,39.0,-
350,新北市,1998/12/19,板橋,3.3,0.95,4.5,-,24,-,56.69,21.37,35.32,-,0.52,1.96,-,-,-,24.0,-
351,新北市,1998/12/19,三重,2.0,2.3,-,-,33,-,119.86,80.01,39.85,-,-,-,21.13,-,-,35.0,-
352,新北市,1998/12/19,菜寮,1.9,1.1,4.9,-,21,-,52.05,19.52,32.53,-,-,-,21.64,-,-,21.0,-
353,新北市,1998/12/19,永和,2.7,1.26,-,-,35,-,72.3,43.02,29.28,2.484,0.54,1.94,24.4,-,-,47.0,-
354,新北市,1998/12/19,新莊,2.4,0.91,5.5,-,18,-,44.63,13.52,31.11,2.398,0.49,1.91,21.8,-,-,18.0,-
355,新北市,1998/12/19,新店,1.3,0.74,6.1,-,21,-,37.42,12.14,25.27,-,-,-,21.34,-,-,21.0,-
356,新北市,1998/12/19,淡水,0.7,0.69,16.2,-,19,-,26.76,6.92,19.85,-,-,-,21.04,-,95.0,27.0,-
357,新北市,1998/12/19,汐止,3.3,0.74,8.2,-,23,-,49.22,18.89,30.33,-,-,-,20.63,-,-,23.0,-
358,新北市,1998/12/19,土城,1.8,0.81,6.7,-,21,-,49.38,17.41,31.97,-,-,-,21.32,-,-,21.0,-
359,新北市,1998/12/19,林口,0.9,0.56,9.1,-,19,-,33.97,6.67,27.31,-,-,-,-,-,-,21.0,-
360,新北市,1998/12/19,萬里,0.2,0.17,32.9,-,24,-,5.28,0.42,4.86,1.901,0.01,1.89,20.75,-,-,35.0,-
361,新北市,1998/12/18,板橋,1.7,0.86,14.8,-,35,-,44.61,15.74,28.87,2.413,0.48,1.93,24.3,-,-,35.0,-
362,新北市,1998/12/18,三重,2.3,2.2,-,-,69,-,116.12,77.87,38.25,-,-,-,24.02,-,-,59.0,-
363,新北市,1998/12/18,菜寮,1.0,0.69,17.8,-,30,-,24.51,3.75,20.76,-,-,-,23.93,-,-,30.0,-
364,新北市,1998/12/18,永和,2.3,1.3,-,-,31,-,57.36,31.62,25.74,2.456,0.51,1.94,26.61,-,-,31.0,-
365,新北市,1998/12/18,新莊,1.7,0.51,18.9,-,21,-,24.39,3.29,21.1,2.132,0.2,1.93,24.54,-,-,26.0,-
366,新北市,1998/12/18,新店,0.7,0.52,24.8,-,15,-,21.32,7.04,14.29,-,-,-,24.55,-,-,31.0,-
367,新北市,1998/12/18,淡水,0.5,0.37,33.5,-,19,-,6.29,0.64,5.65,-,-,-,24.75,-,74.0,33.0,-
368,新北市,1998/12/18,汐止,1.9,0.53,14.6,-,34,-,34.45,9.25,25.21,-,-,-,22.67,-,-,34.0,-
369,新北市,1998/12/18,土城,1.3,0.78,17.5,-,25,-,43.0,17.61,25.39,-,-,-,24.82,-,-,26.0,-
370,新北市,1998/12/18,林口,0.8,0.34,25.4,-,15,-,17.66,2.18,15.48,-,-,-,21.55,-,-,30.0,-
371,新北市,1998/12/18,萬里,1.0,0.18,30.3,-,23,-,9.81,1.39,8.42,2.061,0.02,1.9,21.59,-,-,37.0,-
372,新北市,1998/12/17,板橋,1.6,0.69,18.0,-,59,-,37.02,8.3,28.73,2.392,0.41,1.98,21.06,-,-,55.0,-
373,新北市,1998/12/17,三重,2.4,1.08,-,-,70,-,-,-,-,-,-,-,20.61,-,-,60.0,-
374,新北市,1998/12/17,菜寮,1.2,0.62,23.0,-,43,-,23.12,1.98,21.14,-,-,-,20.78,-,-,43.0,-
375,新北市,1998/12/17,永和,1.8,0.77,-,-,39,-,42.83,20.77,22.06,2.431,0.41,2.02,23.62,-,-,39.0,-
376,新北市,1998/12/17,新莊,3.8,0.51,18.3,-,41,-,31.47,4.82,26.65,2.177,0.24,1.94,21.04,-,-,41.0,-
377,新北市,1998/12/17,新店,0.8,0.42,30.4,-,30,-,15.28,1.22,14.06,-,-,-,21.18,-,-,35.0,-
378,新北市,1998/12/17,淡水,0.8,0.39,35.5,-,50,-,10.68,1.17,9.51,-,-,-,20.71,-,74.0,50.0,-
379,新北市,1998/12/17,汐止,4.7,0.74,12.8,-,63,-,58.79,21.52,37.27,-,-,-,19.41,-,-,57.0,-
380,新北市,1998/12/17,土城,0.3,0.45,26.2,-,34,-,19.95,1.59,18.36,-,-,-,21.88,-,-,34.0,-
381,新北市,1998/12/17,林口,1.8,0.24,31.5,-,34,-,17.05,1.8,15.26,-,-,-,18.32,-,-,34.0,-
382,新北市,1998/12/17,萬里,1.0,0.15,44.9,-,66,-,4.68,0.28,4.4,1.984,0.0,1.98,20.25,-,-,58.0,-
383,新北市,1998/12/16,板橋,3.2,0.77,13.5,-,66,-,47.31,13.23,34.08,2.436,0.41,2.02,19.23,-,-,58.0,-
384,新北市,1998/12/16,三重,2.6,2.2,-,-,96,0,144.21,96.31,47.91,-,-,-,18.78,-,-,73.0,-
385,新北市,1998/12/16,菜寮,0.6,0.76,15.7,-,74,-,31.48,3.99,27.49,-,-,-,19.17,-,-,62.0,-
386,新北市,1998/12/16,永和,2.8,0.85,-,-,61,-,51.78,25.11,26.67,2.606,0.45,2.16,21.86,-,-,55.0,-
387,新北市,1998/12/16,新莊,2.4,0.58,17.0,-,61,-,31.93,4.0,27.94,2.344,0.28,2.06,19.35,-,-,55.0,-
388,新北市,1998/12/16,新店,1.4,0.39,28.9,-,54,-,16.15,0.98,15.17,-,-,-,19.02,-,-,52.0,-
389,新北市,1998/12/16,淡水,0.7,0.53,35.4,-,82,-,15.41,5.44,9.97,-,-,-,18.73,-,76.0,66.0,-
390,新北市,1998/12/16,汐止,2.7,0.82,12.4,-,82,-,62.0,23.64,38.36,-,-,-,18.33,-,-,66.0,-
