序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
982,高雄市,1998/02/10,仁武,16.0,0.81,23.9,-,140,-,46.53,8.66,37.87,2.736,0.56,2.17,21.15,-,-,95.0
983,高雄市,1998/02/10,橋頭,7.5,0.81,30.3,-,118,-,39.32,6.24,33.08,2.175,0.26,1.91,20.49,-,-,84.0
984,高雄市,1998/02/10,美濃,3.9,0.66,25.9,-,117,-,25.06,2.05,23.01,-,-,-,21.68,-,-,84.0
985,高雄市,1998/02/09,左營,14.1,1.42,40.6,-,168,-,68.58,17.95,50.62,-,-,-,19.96,-,-,113.0
986,高雄市,1998/02/09,楠梓,12.0,0.88,35.1,-,112,-,54.51,12.93,41.58,2.798,0.39,2.41,19.5,-,-,104.0
987,高雄市,1998/02/09,前金,14.9,1.42,27.0,-,130,-,57.52,11.91,45.6,-,-,-,19.98,-,-,90.0
988,高雄市,1998/02/09,前鎮,21.2,-,-,-,118,-,94.8,33.62,61.18,3.448,1.06,2.39,20.55,-,-,84.0
989,高雄市,1998/02/09,復興,16.8,1.93,-,-,135,-,96.48,40.7,55.77,-,-,-,20.22,-,-,93.0
990,高雄市,1998/02/09,小港,17.8,1.24,28.0,-,130,-,80.5,30.1,50.4,3.2,0.68,2.52,20.55,-,-,90.0
991,高雄市,1998/02/09,鳳山,15.7,1.42,28.8,-,146,65,67.66,19.01,48.66,-,-,-,20.62,-,-,98.0
992,高雄市,1998/02/09,林園,8.4,0.67,35.8,-,103,55,24.54,1.7,22.85,2.86,0.54,2.32,20.92,-,-,77.0
993,高雄市,1998/02/09,大寮,17.3,0.98,30.8,-,142,-,36.97,4.82,32.15,3.255,0.65,2.6,21.18,-,-,96.0
994,高雄市,1998/02/09,仁武,15.1,0.87,36.6,-,137,-,43.66,10.67,32.99,2.882,0.61,2.27,19.93,-,-,97.0
995,高雄市,1998/02/09,橋頭,10.7,0.91,35.4,-,115,-,49.92,12.11,37.81,2.445,0.33,2.11,19.16,-,-,102.0
996,高雄市,1998/02/09,美濃,6.2,0.74,36.6,-,126,-,23.38,1.6,21.37,-,-,-,20.56,-,-,95.0
997,高雄市,1998/02/08,左營,10.1,1.07,26.0,-,105,-,51.87,11.99,39.89,-,-,-,17.3,-,-,78.0
998,高雄市,1998/02/08,楠梓,4.0,0.75,24.3,-,89,-,44.3,10.35,33.95,2.736,0.37,2.37,17.16,-,-,70.0
999,高雄市,1998/02/08,前金,13.6,1.11,22.9,-,95,-,46.04,11.15,34.89,-,-,-,17.18,-,-,72.0
1000,高雄市,1998/02/08,前鎮,17.4,-,-,-,94,-,74.85,25.77,49.08,2.976,0.71,2.27,17.73,-,-,72.0
1001,高雄市,1998/02/08,復興,13.5,1.74,-,-,104,-,80.24,35.02,45.22,3.186,1.01,2.17,17.51,-,-,77.0
1002,高雄市,1998/02/08,小港,20.3,1.14,21.1,-,132,-,77.71,29.08,48.63,3.082,0.64,2.44,17.87,-,-,91.0
1003,高雄市,1998/02/08,鳳山,21.6,1.3,24.8,-,136,53,66.93,17.59,49.34,-,-,-,18.1,-,-,93.0
1004,高雄市,1998/02/08,林園,12.6,0.67,25.8,-,103,55,33.7,10.44,23.26,3.05,0.68,2.37,18.17,-,-,76.0
1005,高雄市,1998/02/08,大寮,18.8,1.04,22.0,-,139,-,45.26,8.98,36.28,2.987,0.49,2.5,18.25,-,-,95.0
1006,高雄市,1998/02/08,仁武,18.2,0.82,26.2,-,102,-,43.73,10.61,33.12,3.055,0.64,2.41,17.48,-,-,76.0
1007,高雄市,1998/02/08,橋頭,5.5,0.89,23.4,-,88,-,41.62,9.85,31.77,2.393,0.3,2.1,16.75,-,-,69.0
1008,高雄市,1998/02/08,美濃,3.1,0.68,24.3,-,90,-,20.58,1.6,18.98,-,-,-,18.35,-,-,70.0
1009,高雄市,1998/02/07,左營,8.0,0.78,11.2,-,70,-,54.65,15.4,39.25,-,-,-,15.33,-,-,60.0
1010,高雄市,1998/02/07,楠梓,4.0,0.61,10.5,-,52,-,49.99,15.66,34.34,2.454,0.23,2.22,15.23,-,-,51.0
1011,高雄市,1998/02/07,前金,11.7,0.93,8.3,-,64,-,52.06,16.01,36.06,-,-,-,15.34,-,-,57.0
1012,高雄市,1998/02/07,前鎮,12.6,-,-,-,59,-,75.06,29.36,45.71,2.809,0.52,2.29,15.69,-,-,54.0
1013,高雄市,1998/02/07,復興,11.2,1.66,-,-,78,-,98.35,55.48,42.86,3.151,0.96,2.2,15.66,-,-,64.0
1014,高雄市,1998/02/07,小港,24.9,1.05,3.8,-,84,-,99.92,47.84,52.08,3.177,0.72,2.46,15.91,-,-,67.0
1015,高雄市,1998/02/07,鳳山,25.3,1.19,3.0,-,86,43,93.9,47.66,46.23,-,-,-,15.71,-,-,68.0
1016,高雄市,1998/02/07,林園,34.6,0.94,4.2,-,80,55,78.49,36.72,41.77,3.684,1.21,2.47,16.75,-,-,65.0
1017,高雄市,1998/02/07,大寮,9.9,0.91,7.5,-,89,-,49.92,16.82,33.09,-,-,-,16.41,-,-,70.0
1018,高雄市,1998/02/07,仁武,19.9,0.73,7.6,-,65,-,60.0,23.23,36.76,2.637,0.5,2.14,15.38,-,-,57.0
1019,高雄市,1998/02/07,橋頭,5.6,0.79,7.5,-,59,-,50.09,15.67,34.42,2.295,0.28,2.02,14.79,-,-,55.0
1020,高雄市,1998/02/07,美濃,0.6,0.7,8.3,-,64,-,30.78,7.55,23.23,-,-,-,16.41,-,-,57.0
1021,高雄市,1998/02/06,左營,4.8,0.76,4.0,-,60,-,68.08,29.28,38.79,-,-,-,12.65,-,-,55.0
1022,高雄市,1998/02/06,楠梓,1.9,0.51,4.1,-,44,-,52.26,21.6,30.66,2.546,0.29,2.26,12.48,-,-,44.0
1023,高雄市,1998/02/06,前金,12.3,0.96,2.7,-,56,-,66.68,31.29,35.39,-,-,-,12.76,-,-,53.0
1024,高雄市,1998/02/06,前鎮,21.7,-,-,-,58,-,104.15,59.58,44.57,3.384,0.89,2.49,13.4,-,-,54.0
1025,高雄市,1998/02/06,復興,20.6,2.13,-,-,-,-,144.02,101.94,42.09,3.774,1.36,2.41,13.44,-,-,77.0
1026,高雄市,1998/02/06,小港,28.4,1.15,3.8,-,76,-,113.54,68.81,44.73,3.264,0.8,2.46,13.64,-,-,63.0
1027,高雄市,1998/02/06,鳳山,26.0,1.16,2.6,-,73,36,92.82,54.4,38.42,-,-,-,13.34,-,-,62.0
1028,高雄市,1998/02/06,林園,20.9,0.83,4.7,-,60,40,70.34,38.61,31.73,3.434,0.96,2.47,14.48,-,-,55.0
1029,高雄市,1998/02/06,大寮,13.7,0.94,3.3,-,62,-,58.17,28.58,29.59,-,-,-,14.12,-,-,56.0
1030,高雄市,1998/02/06,仁武,26.4,0.7,4.2,-,58,-,71.48,36.11,35.37,2.988,0.71,2.3,12.91,-,-,54.0
1031,高雄市,1998/02/06,橋頭,3.1,0.78,1.2,-,44,-,56.06,25.04,31.02,2.375,0.27,2.11,12.01,-,-,44.0
1032,高雄市,1998/02/06,美濃,0.3,0.57,4.1,-,27,-,28.53,5.86,22.67,-,-,-,13.69,-,-,27.0
1033,高雄市,1998/02/05,左營,3.1,0.67,6.8,-,51,-,40.84,8.04,32.79,-,-,-,12.06,-,-,50.0
1034,高雄市,1998/02/05,楠梓,1.5,0.48,6.7,-,36,-,34.73,6.64,28.09,2.442,0.16,2.28,12.16,-,-,36.0
1035,高雄市,1998/02/05,前金,6.6,0.93,4.1,-,53,-,42.35,12.75,29.6,-,-,-,12.13,-,-,52.0
1036,高雄市,1998/02/05,前鎮,8.3,-,-,-,46,-,61.07,24.68,36.39,2.716,0.4,2.31,12.68,-,-,46.0
1037,高雄市,1998/02/05,復興,9.0,1.6,-,-,-,-,92.28,57.47,34.82,2.921,0.74,2.18,12.91,-,-,51.0
1038,高雄市,1998/02/05,小港,30.0,0.95,2.6,-,67,-,94.63,51.78,42.85,3.022,0.65,2.37,12.99,-,-,59.0
1039,高雄市,1998/02/05,鳳山,27.7,0.98,2.2,-,62,37,80.99,44.79,36.2,-,-,-,12.76,-,-,56.0
1040,高雄市,1998/02/05,林園,42.8,0.81,3.2,-,73,49,71.08,37.52,33.56,3.723,1.27,2.46,13.92,-,-,62.0
1041,高雄市,1998/02/05,大寮,6.8,0.85,3.3,-,61,-,38.83,11.73,27.11,2.741,0.5,2.25,13.47,-,-,56.0
1042,高雄市,1998/02/05,仁武,20.5,0.62,5.0,-,45,-,48.08,15.36,32.72,2.485,0.34,2.14,12.16,-,-,45.0
1043,高雄市,1998/02/05,橋頭,2.4,0.66,4.3,-,32,-,34.11,7.35,26.76,2.217,0.18,2.04,11.59,-,-,32.0
1044,高雄市,1998/02/05,美濃,0.5,0.63,6.4,-,40,-,23.8,2.49,21.31,-,-,-,13.41,-,-,40.0
1045,高雄市,1998/02/04,左營,4.0,0.53,12.7,-,89,-,34.94,5.19,29.75,-,-,-,16.67,-,-,70.0
1046,高雄市,1998/02/04,楠梓,2.8,0.4,10.9,-,73,-,33.71,5.66,28.05,2.299,0.2,2.09,16.9,-,-,61.0
1047,高雄市,1998/02/04,前金,7.9,0.8,9.2,-,86,-,36.6,7.99,28.62,-,-,-,16.7,-,-,68.0
1048,高雄市,1998/02/04,前鎮,5.6,-,-,-,85,-,49.97,14.23,35.73,2.472,0.32,2.15,17.23,-,-,68.0
1049,高雄市,1998/02/04,復興,8.0,1.18,-,-,99,-,69.53,31.69,37.84,3.071,0.85,2.22,17.27,-,-,75.0
1050,高雄市,1998/02/04,小港,19.6,0.82,6.0,-,110,-,77.91,33.25,44.66,2.899,0.49,2.41,17.61,-,-,78.0
1051,高雄市,1998/02/04,鳳山,33.5,0.88,5.4,-,111,48,74.69,34.86,39.82,-,-,-,17.37,-,-,80.0
1052,高雄市,1998/02/04,林園,48.3,0.64,7.2,-,128,71,63.74,30.12,33.62,3.48,1.06,2.42,18.13,-,-,89.0
1053,高雄市,1998/02/04,大寮,8.8,0.62,7.0,-,107,-,36.67,8.33,28.34,2.667,0.39,2.28,17.83,-,-,79.0
1054,高雄市,1998/02/04,仁武,20.9,0.51,9.5,-,89,-,40.35,9.59,30.76,2.383,0.3,2.07,16.81,-,-,70.0
1055,高雄市,1998/02/04,橋頭,4.0,0.61,8.8,-,70,-,32.08,5.81,26.27,2.139,0.16,1.98,16.26,-,-,60.0
1056,高雄市,1998/02/04,美濃,1.4,0.44,13.3,-,80,-,21.65,1.97,19.68,-,-,-,17.78,-,-,65.0
1057,高雄市,1998/02/03,左營,8.9,0.68,26.4,-,109,-,42.51,11.34,31.18,-,-,-,19.96,-,-,80.0
1058,高雄市,1998/02/03,楠梓,3.5,0.51,21.6,-,91,-,39.07,11.64,27.43,2.5,0.28,2.22,19.94,-,-,71.0
1059,高雄市,1998/02/03,前金,12.2,0.87,17.8,-,95,-,41.9,10.36,31.54,-,-,-,20.13,-,-,72.0
1060,高雄市,1998/02/03,前鎮,19.8,-,-,-,88,-,61.51,19.45,42.06,2.894,0.57,2.33,21.1,-,-,69.0
1061,高雄市,1998/02/03,復興,22.4,1.54,-,-,106,-,86.05,41.51,44.54,3.209,0.92,2.29,20.89,-,-,78.0
1062,高雄市,1998/02/03,小港,20.1,0.71,17.3,-,-,-,75.28,26.69,48.15,-,-,-,21.55,-,-,78.0
1063,高雄市,1998/02/03,鳳山,19.6,0.98,17.7,-,104,50,61.8,20.62,41.18,-,-,-,21.19,-,-,77.0
1064,高雄市,1998/02/03,林園,28.3,0.77,22.4,-,94,60,45.88,15.53,30.34,3.192,0.89,2.3,22.41,-,-,72.0
1065,高雄市,1998/02/03,大寮,21.8,0.78,22.0,-,112,-,45.81,13.95,31.87,2.787,0.45,2.34,22.28,-,-,81.0
1066,高雄市,1998/02/03,仁武,25.3,0.65,20.1,-,108,-,47.42,14.24,33.18,2.925,0.65,2.29,20.4,-,-,79.0
1067,高雄市,1998/02/03,橋頭,5.3,0.69,18.7,-,85,-,36.56,11.5,25.06,2.215,0.18,2.03,19.41,-,-,67.0
1068,高雄市,1998/02/03,美濃,1.1,0.45,21.6,-,83,-,19.06,3.33,15.73,-,-,-,21.67,-,-,66.0
1069,高雄市,1998/02/02,左營,7.2,0.64,17.0,-,127,-,51.11,18.8,32.3,-,-,-,19.1,-,-,89.0
1070,高雄市,1998/02/02,楠梓,2.3,0.45,18.2,-,87,-,35.09,9.03,26.06,2.135,0.12,2.02,19.37,-,-,69.0
1071,高雄市,1998/02/02,前金,16.1,0.96,21.0,-,122,-,50.53,16.71,33.81,-,-,-,19.14,-,-,86.0
1072,高雄市,1998/02/02,前鎮,12.3,-,-,-,117,-,72.68,27.67,45.01,2.617,0.48,2.13,19.92,-,-,84.0
1073,高雄市,1998/02/02,復興,9.8,1.26,-,-,138,-,99.2,50.11,49.1,3.344,1.09,2.26,19.89,-,-,94.0
1074,高雄市,1998/02/02,小港,32.8,1.05,19.7,-,147,-,93.4,48.21,45.19,3.109,0.52,2.59,20.45,-,-,98.0
1075,高雄市,1998/02/02,鳳山,42.5,0.9,17.4,-,138,53,75.13,39.24,35.9,-,-,-,20.43,-,-,94.0
1076,高雄市,1998/02/02,林園,27.1,0.75,18.8,-,129,58,50.88,20.65,30.22,3.194,0.84,2.35,20.86,-,-,90.0
1077,高雄市,1998/02/02,大寮,23.1,0.78,18.4,-,152,-,45.8,16.77,29.03,-,-,-,20.86,-,-,101.0
1078,高雄市,1998/02/02,仁武,30.3,0.63,21.4,-,128,-,39.8,9.02,30.78,2.542,0.36,2.18,19.67,-,-,89.0
1079,高雄市,1998/02/02,橋頭,4.7,0.66,18.5,-,88,-,47.85,15.19,32.66,2.213,0.12,2.1,18.89,-,-,69.0
1080,高雄市,1998/02/02,美濃,1.3,0.49,21.5,-,86,-,19.0,2.16,16.83,-,-,-,20.53,-,-,68.0
1081,高雄市,1998/02/01,左營,4.2,0.66,23.2,-,83,-,28.8,4.47,24.32,-,-,-,20.05,-,-,67.0
1082,高雄市,1998/02/01,楠梓,1.4,0.48,21.4,-,63,-,30.17,3.88,26.29,2.24,0.15,2.09,20.39,-,-,57.0
1083,高雄市,1998/02/01,前金,8.8,0.76,20.4,-,81,-,30.22,6.75,23.47,-,-,-,19.96,-,-,66.0
1084,高雄市,1998/02/01,前鎮,6.7,-,-,-,69,-,44.06,11.69,32.37,2.373,0.37,2.0,20.93,-,-,59.0
1085,高雄市,1998/02/01,復興,4.2,0.82,-,-,84,-,57.16,22.48,34.68,2.514,0.48,2.04,20.72,-,-,67.0
1086,高雄市,1998/02/01,小港,18.6,0.89,19.8,-,90,-,69.12,27.58,41.54,2.851,0.41,2.44,21.62,-,-,70.0
1087,高雄市,1998/02/01,鳳山,26.6,0.95,17.6,-,90,40,60.77,26.85,33.93,-,-,-,21.3,-,-,70.0
1088,高雄市,1998/02/01,林園,27.2,0.71,20.3,-,85,53,46.78,17.93,28.84,3.298,0.98,2.32,22.49,-,-,68.0
1089,高雄市,1998/02/01,大寮,9.8,0.81,20.4,-,98,-,36.09,8.4,27.68,-,-,-,21.96,-,-,74.0
1090,高雄市,1998/02/01,仁武,14.4,0.56,20.1,-,74,-,33.51,5.78,27.73,2.395,0.21,2.19,20.74,-,-,62.0
1091,高雄市,1998/02/01,橋頭,2.4,0.65,20.8,-,66,-,36.95,4.34,32.61,2.078,0.12,1.96,20.07,-,-,58.0
1092,高雄市,1998/02/01,美濃,1.8,0.55,22.7,-,77,-,20.35,1.57,18.77,-,-,-,21.75,-,-,64.0
1093,基隆市,1998/02/28,基隆,2.1,0.68,42.9,-,55,-,20.3,2.24,18.05,2.385,0.27,2.11,14.47,-,-,53.0
1094,基隆市,1998/02/27,基隆,1.7,0.75,34.4,-,24,-,28.75,4.36,24.38,2.474,0.42,2.05,13.59,-,-,48.0
1095,基隆市,1998/02/26,基隆,4.8,0.98,32.7,-,68,-,36.95,6.64,30.31,2.649,0.49,2.16,14.95,-,-,59.0
1096,基隆市,1998/02/25,基隆,14.4,0.69,21.5,-,50,-,38.4,11.48,26.92,2.372,0.33,2.04,12.64,-,-,50.0
1097,基隆市,1998/02/24,基隆,9.1,0.66,20.8,-,29,-,31.04,5.43,25.61,2.15,0.22,1.92,14.08,-,-,30.0
1098,基隆市,1998/02/23,基隆,8.6,1.04,12.2,-,24,-,51.55,20.89,30.67,2.716,0.29,2.42,14.98,-,-,24.0
1099,基隆市,1998/02/22,基隆,7.5,0.8,19.4,-,43,-,30.9,6.45,24.45,2.405,0.1,2.3,13.98,-,-,43.0
1100,基隆市,1998/02/21,基隆,5.6,0.9,14.8,-,31,-,35.68,9.01,26.67,2.385,0.15,2.24,14.78,-,-,31.0
1101,基隆市,1998/02/20,基隆,11.6,0.84,10.9,-,32,-,51.98,17.81,34.18,2.751,0.46,2.29,19.37,-,-,32.0
1102,基隆市,1998/02/19,基隆,29.7,1.58,6.0,-,72,-,107.66,65.33,42.99,3.407,0.94,2.47,20.56,-,-,61.0
1103,基隆市,1998/02/18,基隆,15.1,1.39,9.8,-,50,-,82.92,44.42,38.5,3.096,0.87,2.23,18.66,-,-,50.0
1104,基隆市,1998/02/17,基隆,13.4,0.87,12.3,-,36,-,48.58,14.86,33.72,2.402,0.45,1.96,17.11,-,-,36.0
1105,基隆市,1998/02/16,基隆,19.4,1.4,8.1,-,73,-,72.27,36.34,35.93,2.962,0.74,2.22,18.88,-,-,61.0
1106,基隆市,1998/02/15,基隆,6.8,0.79,20.8,-,43,-,35.92,10.91,25.01,2.249,0.32,1.93,16.38,-,-,43.0
1107,基隆市,1998/02/14,基隆,10.0,1.11,9.8,-,75,-,55.73,26.62,29.1,2.928,0.65,2.28,19.24,-,-,62.0
1108,基隆市,1998/02/13,基隆,25.5,1.83,13.1,-,131,-,99.39,41.74,57.65,4.018,1.15,2.87,20.48,-,-,91.0
1109,基隆市,1998/02/12,基隆,20.8,2.06,23.4,-,143,-,105.65,49.02,56.64,3.954,1.01,2.95,19.56,-,-,96.0
1110,基隆市,1998/02/11,基隆,10.6,1.64,14.2,-,117,-,78.13,39.05,39.08,3.865,0.94,2.92,18.16,-,-,84.0
1111,基隆市,1998/02/10,基隆,8.0,1.45,22.4,-,101,-,58.77,27.99,30.78,3.291,0.77,2.52,16.52,-,-,77.0
1112,基隆市,1998/02/09,基隆,11.6,1.67,14.1,-,76,-,102.43,62.88,39.54,3.52,1.02,2.5,16.7,-,-,63.0
1113,基隆市,1998/02/08,基隆,2.9,0.7,36.7,-,58,-,23.94,3.96,19.98,2.681,0.22,2.46,15.01,-,-,54.0
1114,基隆市,1998/02/07,基隆,6.0,0.83,21.3,-,37,-,39.35,7.17,32.17,2.559,0.42,2.13,12.74,-,-,37.0
1115,基隆市,1998/02/06,基隆,2.5,0.69,25.3,-,22,-,29.86,5.62,24.24,2.453,0.35,2.1,11.17,-,-,37.0
1116,基隆市,1998/02/05,基隆,1.8,0.51,30.3,-,27,-,20.17,3.01,17.15,2.337,0.25,2.08,9.72,-,-,34.0
1117,基隆市,1998/02/04,基隆,5.8,0.58,26.9,-,20,-,23.32,4.11,19.21,2.226,0.05,2.17,12.17,-,-,29.0
1118,基隆市,1998/02/03,基隆,8.2,0.86,10.7,-,45,-,44.79,17.5,27.29,2.643,0.43,2.22,16.92,-,-,45.0
1119,基隆市,1998/02/02,基隆,7.1,0.91,20.0,-,37,-,34.93,10.54,24.39,2.742,0.48,2.26,18.3,-,-,37.0
1120,基隆市,1998/02/01,基隆,6.0,0.83,20.2,-,30,-,34.64,13.44,21.21,2.494,0.31,2.18,16.55,-,-,30.0
1121,新竹市,1998/02/28,新竹,4.3,0.62,38.7,-,61,-,22.5,1.64,20.86,2.211,0.2,2.01,14.65,-,-,55.0
1122,新竹市,1998/02/27,新竹,5.2,0.66,21.8,-,22,-,34.87,3.71,31.16,2.455,0.34,2.11,14.26,-,-,33.0
1123,新竹市,1998/02/26,新竹,10.3,0.84,27.1,-,73,-,44.93,8.23,36.7,2.629,0.54,2.09,15.18,-,-,62.0
1124,新竹市,1998/02/25,新竹,6.5,0.49,24.9,-,47,-,27.17,4.78,22.39,-,-,-,13.84,-,-,47.0
1125,新竹市,1998/02/24,新竹,4.2,0.53,20.8,-,30,-,22.24,2.51,19.73,-,-,-,14.34,-,-,30.0
1126,新竹市,1998/02/23,新竹,5.6,0.96,7.3,-,28,-,46.16,18.14,28.02,0.565,0.51,-,14.69,-,-,28.0
1127,新竹市,1998/02/22,新竹,2.4,0.62,23.9,-,33,-,20.72,1.94,18.77,0.618,0.12,0.49,13.99,-,-,33.0
1128,新竹市,1998/02/21,新竹,4.1,0.82,13.7,-,22,-,29.82,4.75,25.07,2.489,0.33,2.16,15.74,-,-,25.0
1129,新竹市,1998/02/20,新竹,1.4,0.76,20.7,-,19,-,33.53,9.99,23.54,2.6,0.51,2.09,22.13,-,-,29.0
1130,新竹市,1998/02/19,新竹,3.1,1.11,11.5,-,25,-,54.25,26.52,27.73,3.336,0.93,2.4,21.46,-,-,32.0
1131,新竹市,1998/02/18,新竹,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1132,新竹市,1998/02/17,新竹,5.1,0.55,18.1,-,38,-,26.17,3.69,22.47,2.357,0.28,2.08,17.32,-,-,38.0
1133,新竹市,1998/02/16,新竹,5.4,0.78,18.0,-,61,-,32.01,8.24,23.77,2.496,0.35,2.14,18.1,-,-,55.0
1134,新竹市,1998/02/15,新竹,4.2,0.6,23.2,-,35,-,23.28,4.03,19.25,2.38,0.21,2.17,16.96,-,-,36.0
1135,新竹市,1998/02/14,新竹,6.0,0.61,11.3,-,74,-,31.38,9.35,22.03,2.43,0.32,2.11,20.88,-,-,62.0
1136,新竹市,1998/02/13,新竹,7.0,1.5,26.9,-,117,-,73.95,46.42,27.53,4.15,1.11,3.04,21.28,-,-,86.0
1137,新竹市,1998/02/12,新竹,6.7,1.99,14.1,-,152,-,93.12,62.21,30.91,4.914,1.5,3.42,19.84,-,-,101.0
1138,新竹市,1998/02/11,新竹,8.3,2.04,11.7,-,160,-,61.32,29.7,31.61,4.457,1.63,2.83,16.78,-,-,105.0
1139,新竹市,1998/02/10,新竹,9.4,0.89,17.2,-,112,-,51.68,19.83,31.85,3.108,0.61,2.5,17.65,-,-,81.0
1140,新竹市,1998/02/09,新竹,6.6,1.43,15.9,-,92,-,65.85,34.59,31.27,3.81,0.97,2.84,16.43,-,-,71.0
1141,新竹市,1998/02/08,新竹,4.6,0.53,20.1,-,61,-,27.86,5.56,22.31,2.329,0.31,2.02,15.8,-,-,55.0
1142,新竹市,1998/02/07,新竹,4.4,0.88,11.8,-,39,-,46.39,16.36,30.03,2.92,0.56,2.36,12.43,-,-,39.0
1143,新竹市,1998/02/06,新竹,3.6,0.74,7.2,-,22,-,44.74,13.11,31.63,2.58,0.46,2.12,11.13,-,-,22.0
1144,新竹市,1998/02/05,新竹,2.6,0.43,16.5,-,29,-,20.85,1.83,19.02,2.216,0.22,2.0,9.76,-,-,29.0
1145,新竹市,1998/02/04,新竹,2.9,0.44,22.6,-,19,-,15.74,1.11,14.63,2.185,0.13,2.06,11.85,-,-,28.0
1146,新竹市,1998/02/03,新竹,3.7,0.6,16.7,-,33,-,25.67,7.29,18.38,-,-,-,16.65,-,-,33.0
1147,新竹市,1998/02/02,新竹,3.8,0.77,12.7,-,44,-,33.23,10.88,22.35,-,-,-,16.94,-,-,44.0
1148,新竹市,1998/02/01,新竹,1.9,0.37,24.2,-,19,-,15.48,1.17,14.31,-,-,-,16.29,-,-,27.0
1149,嘉義市,1998/02/28,嘉義,4.0,0.97,17.4,-,53,-,40.84,7.25,33.59,2.592,0.26,2.33,15.42,-,-,51.0
1150,嘉義市,1998/02/27,嘉義,7.5,1.34,8.6,-,64,-,66.14,23.56,42.57,3.108,0.61,2.49,9.23,-,-,57.0
1151,嘉義市,1998/02/26,嘉義,9.7,1.49,4.1,-,92,-,84.79,37.05,47.73,3.419,0.78,2.64,0.02,-,-,71.0
1152,嘉義市,1998/02/25,嘉義,10.5,1.01,18.8,-,66,-,45.6,10.66,34.94,2.678,0.34,2.34,0.02,-,-,58.0
1153,嘉義市,1998/02/24,嘉義,5.3,1.06,8.4,-,-,-,52.08,17.75,34.33,2.783,0.48,2.3,-,-,-,50.0
1154,嘉義市,1998/02/23,嘉義,7.2,1.32,6.1,-,-,-,61.13,25.81,35.32,3.168,0.58,2.59,-,-,-,17.0
1155,嘉義市,1998/02/22,嘉義,5.2,1.08,9.5,-,-,-,42.33,11.46,30.87,2.805,0.32,2.49,-,-,-,26.0
1156,嘉義市,1998/02/21,嘉義,6.4,1.04,15.0,-,-,-,37.72,11.54,26.19,2.657,0.31,2.35,-,-,-,27.0
1157,嘉義市,1998/02/20,嘉義,1.0,0.62,20.1,-,-,-,17.4,2.07,15.33,2.285,0.14,2.15,-,-,-,31.0
1158,嘉義市,1998/02/19,嘉義,2.0,0.84,13.8,-,37,-,30.04,7.71,22.33,2.689,0.4,2.29,-,-,-,20.0
1159,嘉義市,1998/02/18,嘉義,5.3,1.06,14.5,-,-,-,42.37,8.61,33.76,2.703,0.38,2.32,-,-,-,33.0
1160,嘉義市,1998/02/17,嘉義,11.9,1.2,6.7,-,107,-,65.02,23.14,41.87,3.281,0.7,2.58,-,-,-,78.0
1161,嘉義市,1998/02/16,嘉義,8.1,1.41,25.5,-,136,-,51.53,9.19,42.34,3.143,0.55,2.6,22.15,-,-,93.0
1162,嘉義市,1998/02/15,嘉義,5.7,0.82,15.1,-,65,-,38.26,9.94,28.32,2.562,0.27,2.29,20.02,-,-,58.0
1163,嘉義市,1998/02/14,嘉義,3.2,1.23,11.3,-,63,-,52.22,25.58,26.63,3.057,0.62,2.44,23.44,-,-,56.0
1164,嘉義市,1998/02/13,嘉義,5.2,1.33,23.8,-,131,-,49.26,13.64,35.62,3.314,0.78,2.53,23.36,-,-,91.0
1165,嘉義市,1998/02/12,嘉義,8.7,-,18.6,-,131,-,68.34,29.51,38.83,3.438,0.77,2.66,22.73,-,-,91.0
1166,嘉義市,1998/02/11,嘉義,10.0,-,16.0,-,164,-,68.44,24.54,43.9,3.157,0.61,2.55,19.3,-,-,107.0
1167,嘉義市,1998/02/10,嘉義,11.7,1.09,16.7,-,143,-,54.45,12.31,42.14,2.924,0.53,2.39,19.79,-,-,96.0
1168,嘉義市,1998/02/09,嘉義,7.3,1.27,15.5,-,119,-,56.13,14.76,41.36,3.098,0.56,2.54,18.66,-,-,84.0
1169,嘉義市,1998/02/08,嘉義,7.0,1.08,16.3,-,89,-,56.03,15.65,40.39,2.932,0.45,2.48,16.56,-,-,70.0
1170,嘉義市,1998/02/07,嘉義,8.1,1.06,9.2,-,62,-,61.87,23.93,37.94,2.934,0.52,2.42,14.13,-,-,56.0
1171,嘉義市,1998/02/06,嘉義,4.9,1.1,2.4,-,46,-,71.87,34.4,37.47,3.056,0.6,2.45,10.78,-,-,46.0
1172,嘉義市,1998/02/05,嘉義,6.0,0.88,7.8,-,39,-,45.28,13.86,31.41,2.666,0.33,2.34,10.32,-,-,39.0
1173,嘉義市,1998/02/04,嘉義,5.4,0.76,8.8,-,56,-,39.54,10.34,29.2,2.663,0.36,2.3,14.8,-,-,53.0
