序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
1875,南投縣,2015/07/05,埔里,1.2,0.24,-,39.3,41,28,8.63,1.84,6.79,-,-,-,1.88,-,28.33,-,-,72.1,-
1876,南投縣,2015/07/05,竹山,2.7,0.24,-,39.0,68,28,6.55,0.5,6.04,-,-,-,1.49,-,28.9,-,-,79.34,-
1877,南投縣,2015/07/04,南投,2.0,0.33,-,31.6,47,18,12.59,2.12,10.47,-,-,-,2.03,-,30.96,-,-,69.55,-
1878,南投縣,2015/07/04,埔里,1.0,0.25,-,35.5,36,22,10.01,2.04,7.97,-,-,-,1.91,-,28.07,-,-,71.19,-
1879,南投縣,2015/07/04,竹山,3.5,0.29,-,33.3,48,21,10.08,0.86,9.19,-,-,-,1.33,-,28.5,-,-,80.38,-
1880,南投縣,2015/07/03,南投,1.9,0.25,-,25.4,28,8,9.25,1.41,7.82,-,-,-,1.77,-,31.01,-,-,66.82,-
1881,南投縣,2015/07/03,埔里,1.1,0.23,-,22.5,29,16,8.92,2.09,6.82,-,-,-,1.44,-,27.59,-,-,70.02,-
1882,南投縣,2015/07/03,竹山,2.3,0.17,-,25.6,28,6,7.66,1.57,6.09,-,-,-,1.53,-,28.62,-,-,75.89,-
1883,南投縣,2015/07/02,南投,0.8,0.23,-,24.1,39,12,7.96,1.34,6.63,-,-,-,2.16,-,32.17,-,-,64.23,-
1884,南投縣,2015/07/02,埔里,1.0,0.2,-,26.2,29,16,7.55,2.14,5.41,-,-,-,1.92,-,28.03,-,-,69.95,-
1885,南投縣,2015/07/02,竹山,0.9,0.18,-,25.0,35,12,7.14,1.82,5.31,-,-,-,1.88,-,30.32,-,-,68.9,-
1886,南投縣,2015/07/01,南投,1.9,0.25,-,21.9,38,11,10.24,2.39,7.85,-,-,-,2.52,-,31.89,-,-,64.56,-
1887,南投縣,2015/07/01,埔里,0.9,0.2,-,22.9,32,17,8.54,1.8,6.74,-,-,-,1.54,-,28.2,-,-,68.9,-
1888,南投縣,2015/07/01,竹山,1.8,0.17,-,23.2,33,12,7.06,1.31,5.76,-,-,-,1.91,-,30.0,-,-,69.42,-
1889,雲林縣,2015/07/31,斗六,3.3,0.2,-,23.8,21,11,9.63,2.31,7.32,-,-,-,1.5,0.75,30.01,-,-,70.91,-
1890,雲林縣,2015/07/31,崙背,3.2,0.15,-,18.2,27,19,9.42,2.32,7.1,-,-,-,1.61,1.4,28.52,0.0,0.0,71.05,0.0
1891,雲林縣,2015/07/31,麥寮,5.8,0.13,-,15.4,35,13,10.06,3.04,7.02,1.958,0.117,1.84,1.67,1.4,28.28,-,-,78.39,-
1892,雲林縣,2015/07/31,臺西,3.3,0.08,-,18.5,21,11,5.92,1.61,4.3,1.879,0.041,1.838,2.62,2.53,28.43,-,-,75.72,-
1893,雲林縣,2015/07/30,斗六,2.9,0.2,-,29.0,23,16,10.61,2.77,7.84,-,-,-,1.65,1.18,29.29,-,-,71.51,-
1894,雲林縣,2015/07/30,崙背,2.5,0.18,-,25.2,30,20,9.83,1.96,7.86,-,-,-,1.98,1.82,28.28,0.0,0.0,70.88,0.0
1895,雲林縣,2015/07/30,麥寮,3.5,0.22,-,24.8,43,17,10.75,2.87,7.88,1.922,0.098,1.824,2.02,1.83,28.01,-,-,79.0,-
1896,雲林縣,2015/07/30,臺西,2.9,0.13,-,27.5,30,18,9.69,3.0,6.69,1.981,0.083,1.898,3.03,2.83,28.33,-,-,75.69,-
1897,雲林縣,2015/07/29,斗六,1.2,0.21,-,15.8,24,12,10.62,1.95,8.66,-,-,-,1.51,1.17,28.57,-,-,70.94,-
1898,雲林縣,2015/07/29,崙背,2.2,0.15,-,17.2,27,15,10.52,1.88,8.63,-,-,-,2.17,1.81,27.43,0.0,0.0,70.43,0.0
1899,雲林縣,2015/07/29,麥寮,2.5,0.2,-,15.0,36,10,12.32,3.33,8.99,1.94,0.098,1.843,1.95,1.77,27.37,-,-,78.86,-
1900,雲林縣,2015/07/29,臺西,2.1,0.14,-,16.1,26,13,9.95,1.81,8.12,2.021,0.084,1.938,2.88,2.71,27.63,-,-,75.96,-
1901,雲林縣,2015/07/28,斗六,4.0,0.21,-,18.0,21,9,11.07,1.99,9.08,-,-,-,1.41,1.1,27.92,-,-,73.97,-
1902,雲林縣,2015/07/28,崙背,1.6,0.17,-,15.8,22,14,11.89,3.15,8.74,-,-,-,1.95,1.8,26.68,0.75,6.65,76.91,13.19
1903,雲林縣,2015/07/28,麥寮,1.6,0.26,-,14.8,38,10,15.92,4.15,11.76,2.086,0.144,1.942,2.16,2.04,26.8,-,-,81.93,-
1904,雲林縣,2015/07/28,臺西,2.0,0.17,-,16.2,26,14,12.89,2.36,10.53,2.04,0.12,1.92,3.0,2.92,26.97,-,-,77.56,-
1905,雲林縣,2015/07/27,斗六,2.6,0.23,-,19.2,24,10,11.87,2.64,9.23,-,-,-,1.64,1.36,29.12,-,-,72.96,-
1906,雲林縣,2015/07/27,崙背,2.0,0.13,-,16.2,24,15,7.03,1.1,5.92,-,-,-,2.41,2.09,27.54,1.0,6.43,78.02,11.44
1907,雲林縣,2015/07/27,麥寮,2.2,0.17,-,16.8,37,9,9.3,2.98,6.32,1.868,0.084,1.784,2.32,2.2,27.58,-,-,83.83,-
1908,雲林縣,2015/07/27,臺西,1.9,0.11,-,20.0,25,12,6.86,2.15,4.72,1.819,0.048,1.77,3.25,3.12,27.71,-,-,79.58,-
1909,雲林縣,2015/07/26,斗六,2.2,0.2,-,21.1,31,11,8.45,1.51,6.94,-,-,-,1.78,1.44,30.85,-,-,67.49,-
1910,雲林縣,2015/07/26,崙背,1.8,0.16,-,18.6,33,18,5.55,0.95,4.57,-,-,-,2.45,2.28,28.96,0.0,0.0,72.66,0.0
1911,雲林縣,2015/07/26,麥寮,2.4,0.16,-,19.2,41,10,5.65,1.36,4.28,1.814,0.061,1.753,2.63,2.54,28.44,-,-,81.43,-
1912,雲林縣,2015/07/26,臺西,1.9,0.13,-,20.9,33,14,6.57,2.19,4.39,1.817,0.054,1.764,3.37,3.25,28.73,-,-,78.0,-
1913,雲林縣,2015/07/25,斗六,3.7,0.22,-,22.1,26,12,10.5,2.6,7.9,-,-,-,1.91,1.64,30.58,-,-,67.97,-
1914,雲林縣,2015/07/25,崙背,2.5,0.13,-,16.9,29,16,5.55,0.77,4.79,-,-,-,2.9,2.66,28.16,0.0,0.0,76.05,0.0
1915,雲林縣,2015/07/25,麥寮,2.6,0.15,-,16.1,42,8,8.61,2.73,5.88,1.83,0.074,1.756,2.99,2.86,27.84,-,-,83.57,-
1916,雲林縣,2015/07/25,臺西,2.5,0.15,-,17.1,32,11,8.64,3.52,5.12,1.833,0.077,1.756,3.67,3.62,27.95,-,-,79.74,-
1917,雲林縣,2015/07/24,斗六,3.4,0.25,-,14.2,32,10,11.64,2.3,9.34,-,-,-,1.81,1.55,29.43,-,-,68.33,-
1918,雲林縣,2015/07/24,崙背,3.4,0.16,-,15.1,27,18,9.45,2.07,7.39,-,-,-,2.75,2.62,27.69,0.0,0.0,73.99,0.0
1919,雲林縣,2015/07/24,麥寮,2.4,0.22,-,14.5,46,13,11.41,3.4,8.01,1.937,0.124,1.813,3.08,2.96,27.6,-,-,81.66,-
1920,雲林縣,2015/07/24,臺西,1.7,0.21,-,16.6,30,15,8.45,2.47,5.98,1.883,0.093,1.79,3.8,3.66,27.66,-,-,78.38,-
1921,雲林縣,2015/07/23,斗六,3.1,0.3,-,23.4,29,10,13.31,2.78,10.53,-,-,-,2.01,1.66,30.61,-,-,65.43,-
1922,雲林縣,2015/07/23,崙背,2.0,0.15,-,21.3,23,12,6.68,1.36,5.31,-,-,-,3.39,3.28,27.89,0.0,0.0,73.34,0.0
1923,雲林縣,2015/07/23,麥寮,1.9,0.19,-,19.8,39,9,7.05,2.64,4.41,1.865,0.095,1.77,3.44,3.36,27.95,-,-,78.47,-
1924,雲林縣,2015/07/23,臺西,1.3,0.14,-,21.7,23,10,5.65,1.97,3.69,1.783,0.059,1.724,4.19,4.19,27.89,-,-,76.25,-
1925,雲林縣,2015/07/22,斗六,3.1,0.25,-,16.6,23,7,11.45,2.61,8.84,-,-,-,2.19,1.86,28.35,-,-,70.48,-
1926,雲林縣,2015/07/22,崙背,1.6,0.11,-,18.8,17,11,5.61,0.73,4.95,-,-,-,4.21,4.15,25.83,1.58,5.85,81.13,13.04
1927,雲林縣,2015/07/22,麥寮,2.3,0.21,-,18.0,26,7,9.52,2.7,6.82,1.781,0.08,1.702,3.76,3.68,26.0,-,-,86.73,-
1928,雲林縣,2015/07/22,臺西,1.9,0.14,-,20.0,19,7,6.66,1.66,5.0,1.761,0.052,1.709,4.48,4.32,25.44,-,-,84.08,-
1929,雲林縣,2015/07/21,斗六,1.9,0.22,-,18.9,25,9,8.48,2.25,6.23,-,-,-,2.52,2.18,31.59,-,-,52.89,-
1930,雲林縣,2015/07/21,崙背,1.5,0.1,-,25.6,25,13,4.08,0.25,3.93,-,-,-,5.81,5.66,28.94,0.0,0.0,59.18,0.0
1931,雲林縣,2015/07/21,麥寮,2.6,0.21,-,21.5,40,10,7.56,1.71,5.86,1.786,0.097,1.689,5.06,4.83,28.98,-,-,67.28,-
1932,雲林縣,2015/07/21,臺西,2.1,0.12,-,22.2,25,13,5.57,1.02,4.55,1.759,0.063,1.694,5.72,5.72,28.89,-,-,68.67,-
1933,雲林縣,2015/07/20,斗六,2.2,0.19,-,18.4,19,5,7.39,1.97,5.42,-,-,-,2.47,2.26,29.34,-,-,69.99,-
1934,雲林縣,2015/07/20,崙背,1.7,0.12,-,19.9,16,13,5.32,1.04,4.28,-,-,-,5.81,5.68,27.15,1.63,6.15,76.37,6.89
1935,雲林縣,2015/07/20,麥寮,2.1,0.17,-,22.6,29,5,7.19,2.32,4.86,1.749,0.08,1.67,5.36,5.23,27.34,-,-,81.57,-
1936,雲林縣,2015/07/20,臺西,1.1,0.09,-,24.6,17,6,3.98,1.02,2.96,1.728,0.055,1.672,6.42,6.48,27.07,-,-,79.93,-
1937,雲林縣,2015/07/19,斗六,2.8,0.23,-,23.0,23,10,8.84,1.19,7.64,-,-,-,1.69,1.22,28.45,-,-,79.62,-
1938,雲林縣,2015/07/19,崙背,1.3,0.15,-,21.5,14,10,5.22,1.16,4.07,-,-,-,3.33,3.08,27.02,1.94,6.37,80.55,8.21
1939,雲林縣,2015/07/19,麥寮,1.8,0.16,-,23.0,33,3,6.95,1.55,5.38,1.803,0.081,1.722,3.68,3.44,27.33,-,-,83.39,-
1940,雲林縣,2015/07/19,臺西,1.3,0.09,-,24.0,15,5,4.78,1.31,3.46,1.783,0.055,1.728,4.63,4.55,27.18,-,-,80.69,-
1941,雲林縣,2015/07/18,斗六,2.8,0.26,-,42.7,51,34,8.36,1.33,7.02,-,-,-,1.72,1.1,30.79,-,-,70.99,-
1942,雲林縣,2015/07/18,崙背,1.5,0.18,-,41.3,51,40,4.36,0.79,3.59,-,-,-,1.97,1.36,28.77,0.0,0.0,73.61,0.0
1943,雲林縣,2015/07/18,麥寮,4.0,0.19,-,46.9,62,30,8.76,1.38,7.37,1.973,0.124,1.849,1.86,1.15,28.68,-,-,80.11,-
1944,雲林縣,2015/07/18,臺西,5.4,0.17,-,44.7,45,33,8.45,1.17,7.26,1.856,0.088,1.768,2.95,2.49,28.78,-,-,77.02,-
1945,雲林縣,2015/07/17,斗六,3.9,0.29,-,38.1,62,47,9.42,1.15,8.26,-,-,-,1.66,0.93,30.89,-,-,69.46,-
1946,雲林縣,2015/07/17,崙背,2.1,0.19,-,37.7,53,43,5.09,0.33,4.85,-,-,-,1.69,1.03,28.48,0.0,0.0,74.67,0.0
1947,雲林縣,2015/07/17,麥寮,4.7,0.2,-,42.7,65,30,11.8,3.79,8.02,2.058,0.114,1.944,1.76,0.88,28.36,-,-,80.56,-
1948,雲林縣,2015/07/17,臺西,7.3,0.17,-,39.0,49,37,14.92,4.2,10.72,1.937,0.09,1.846,2.64,2.35,28.43,-,-,77.63,-
1949,雲林縣,2015/07/16,斗六,4.4,0.34,-,38.3,54,33,11.36,1.46,9.9,-,-,-,1.69,0.81,30.47,-,-,71.2,-
1950,雲林縣,2015/07/16,崙背,2.2,0.26,-,32.6,51,36,7.33,0.4,6.98,-,-,-,2.01,1.05,28.61,0.0,0.0,72.29,0.0
1951,雲林縣,2015/07/16,麥寮,2.2,0.26,-,31.5,58,22,8.33,1.76,6.56,2.12,0.109,2.012,2.0,0.87,28.43,-,-,79.26,-
1952,雲林縣,2015/07/16,臺西,5.9,0.22,-,35.4,42,30,12.51,1.84,10.64,2.103,0.212,1.892,3.38,2.59,28.74,-,-,76.13,-
1953,雲林縣,2015/07/15,斗六,3.1,0.32,-,41.2,35,20,10.0,1.4,8.58,-,-,-,1.42,1.09,29.51,-,-,75.96,-
1954,雲林縣,2015/07/15,崙背,3.0,0.28,-,39.3,47,32,8.03,0.52,7.49,-,-,-,1.62,1.32,28.42,0.0,0.0,74.78,0.0
1955,雲林縣,2015/07/15,麥寮,3.3,0.29,-,36.4,53,18,10.53,2.8,7.73,2.022,0.126,1.897,1.83,1.41,28.47,-,-,79.89,-
1956,雲林縣,2015/07/15,臺西,3.4,0.21,-,42.5,39,25,7.95,1.74,6.21,1.926,0.094,1.832,2.91,2.81,29.08,-,-,76.32,-
1957,雲林縣,2015/07/14,斗六,1.4,0.29,-,37.2,-,29,8.21,1.19,7.02,-,-,-,1.55,0.82,31.11,-,-,69.72,-
1958,雲林縣,2015/07/14,崙背,1.9,0.27,-,30.4,48,35,5.84,1.16,4.69,-,-,-,1.53,1.12,28.72,0.0,0.0,76.61,0.0
1959,雲林縣,2015/07/14,麥寮,4.9,0.26,-,30.6,54,19,11.53,2.96,8.57,2.078,0.157,1.922,1.51,1.14,28.59,-,-,81.22,-
1960,雲林縣,2015/07/14,臺西,3.7,0.2,-,33.0,35,21,8.08,1.75,6.32,1.895,0.065,1.831,2.61,2.45,28.63,-,-,78.5,-
1961,雲林縣,2015/07/13,斗六,3.4,0.34,-,27.0,-,19,11.07,2.4,8.66,-,-,-,1.48,0.97,30.52,-,-,74.31,-
1962,雲林縣,2015/07/13,崙背,2.0,0.24,-,30.5,34,24,5.93,0.52,5.42,-,-,-,2.06,1.8,28.71,0.0,0.0,78.11,0.0
1963,雲林縣,2015/07/13,麥寮,3.0,0.26,-,29.2,50,15,7.18,1.47,5.72,1.974,0.072,1.902,2.05,1.82,28.2,-,-,85.27,-
1964,雲林縣,2015/07/13,臺西,2.0,0.21,-,34.9,34,18,4.87,1.64,3.23,1.88,0.069,1.811,3.01,2.84,28.26,-,-,81.3,-
1965,雲林縣,2015/07/12,斗六,3.1,0.32,-,30.8,31,19,7.28,1.6,5.68,-,-,-,2.28,2.0,30.75,-,-,70.23,-
1966,雲林縣,2015/07/12,崙背,2.3,0.24,-,29.9,34,24,4.96,1.17,3.79,-,-,-,3.98,3.92,28.72,0.5,6.21,76.0,17.71
1967,雲林縣,2015/07/12,麥寮,2.3,0.29,-,30.9,52,14,7.11,2.09,5.01,1.917,0.075,1.842,3.59,3.62,28.48,-,-,82.36,-
1968,雲林縣,2015/07/12,臺西,1.1,0.23,-,33.4,36,21,3.93,1.03,2.9,1.899,0.066,1.833,4.57,4.46,28.49,-,-,79.91,-
1969,雲林縣,2015/07/11,斗六,1.0,0.25,-,29.3,30,10,7.6,1.11,6.5,-,-,-,2.33,2.12,29.39,-,-,78.47,-
1970,雲林縣,2015/07/11,崙背,2.1,0.16,-,32.2,32,17,3.85,1.33,2.52,-,-,-,4.91,4.83,28.4,0.0,0.0,77.66,0.0
1971,雲林縣,2015/07/11,麥寮,1.9,0.19,-,34.2,54,10,4.94,0.84,4.1,1.777,0.063,1.714,4.65,4.53,28.33,-,-,82.21,-
1972,雲林縣,2015/07/11,臺西,2.5,0.13,-,36.7,37,16,3.7,0.96,2.74,1.746,0.064,1.682,5.58,5.62,28.46,-,-,79.07,-
1973,雲林縣,2015/07/10,斗六,2.6,0.19,-,18.0,28,7,9.79,1.19,8.6,-,-,-,2.53,1.45,27.79,-,-,83.18,-
1974,雲林縣,2015/07/10,崙背,1.8,0.15,-,21.7,65,13,6.84,1.58,5.25,-,-,-,4.49,3.38,28.44,0.0,0.0,78.73,0.0
1975,雲林縣,2015/07/10,麥寮,2.6,0.1,-,25.7,62,5,4.97,1.65,3.31,1.743,0.051,1.691,5.58,2.2,27.45,-,-,83.67,-
1976,雲林縣,2015/07/10,臺西,2.6,0.08,-,29.3,35,10,3.11,0.71,2.4,1.694,0.059,1.635,8.31,8.05,27.58,-,-,79.32,-
1977,雲林縣,2015/07/09,斗六,3.1,0.27,-,26.6,36,10,11.5,1.97,9.54,-,-,-,1.84,1.06,29.92,-,-,78.0,-
1978,雲林縣,2015/07/09,崙背,3.4,0.22,-,22.9,34,17,8.83,1.39,7.43,-,-,-,2.79,1.57,31.07,0.0,0.0,80.47,0.0
1979,雲林縣,2015/07/09,麥寮,3.5,0.16,-,27.0,53,6,6.65,1.31,5.33,1.976,0.054,1.922,3.34,1.24,27.86,-,-,86.42,-
1980,雲林縣,2015/07/09,臺西,4.0,0.13,-,28.7,32,11,7.73,1.66,6.05,2.169,0.078,2.091,5.57,5.04,27.82,-,-,82.0,-
1981,雲林縣,2015/07/08,斗六,1.6,0.35,-,28.5,31,19,11.56,1.93,9.68,-,-,-,1.05,0.73,28.11,-,-,86.49,-
1982,雲林縣,2015/07/08,崙背,1.9,0.2,-,30.1,50,19,7.78,1.8,5.98,-,-,-,1.38,1.07,32.04,0.5,6.59,90.46,138.79
1983,雲林縣,2015/07/08,麥寮,2.3,0.21,-,33.4,62,9,8.41,1.85,6.56,1.918,0.068,1.85,1.71,0.77,27.05,-,-,92.33,-
1984,雲林縣,2015/07/08,臺西,4.0,0.16,-,36.3,49,14,9.09,1.4,7.69,2.031,0.061,1.971,3.16,2.6,26.78,-,-,86.65,-
1985,雲林縣,2015/07/07,斗六,2.6,0.29,-,33.1,45,23,12.57,2.56,10.01,-,-,-,1.47,0.87,28.71,-,-,83.77,-
1986,雲林縣,2015/07/07,崙背,2.1,0.23,-,34.3,57,21,6.77,0.72,6.05,-,-,-,2.58,1.08,28.63,5.3,5.78,87.1,21.89
1987,雲林縣,2015/07/07,麥寮,1.9,0.16,-,43.3,68,7,4.8,1.46,3.34,1.843,0.022,1.821,3.55,0.72,27.18,-,-,90.81,-
1988,雲林縣,2015/07/07,臺西,3.6,0.15,-,48.0,47,11,5.3,1.16,4.17,1.866,0.045,1.821,5.99,5.18,27.04,-,-,85.22,-
1989,雲林縣,2015/07/06,斗六,3.6,0.29,-,38.9,63,29,9.69,1.4,8.33,-,-,-,1.71,0.98,30.18,-,-,79.68,-
1990,雲林縣,2015/07/06,崙背,1.8,0.19,-,39.3,63,20,4.69,0.89,3.8,-,-,-,2.68,1.15,27.98,0.0,0.0,84.58,0.0
1991,雲林縣,2015/07/06,麥寮,2.5,0.18,-,46.1,69,10,6.94,2.68,4.26,1.824,0.026,1.798,3.22,0.66,27.53,-,-,88.92,-
1992,雲林縣,2015/07/06,臺西,7.9,0.15,-,44.3,48,15,13.78,3.7,10.09,1.913,0.081,1.832,5.42,4.29,27.4,-,-,83.98,-
1993,雲林縣,2015/07/05,斗六,3.4,0.31,-,38.8,63,30,10.45,0.74,9.7,-,-,-,1.79,-,30.3,-,-,76.69,-
1994,雲林縣,2015/07/05,崙背,1.5,0.17,-,39.1,69,25,4.99,0.9,4.08,-,-,-,3.34,-,28.08,-,-,83.77,-
1995,雲林縣,2015/07/05,麥寮,1.7,0.14,-,47.9,99,10,4.94,2.03,2.91,-,-,-,4.07,-,27.54,-,-,89.04,-
1996,雲林縣,2015/07/05,臺西,2.9,0.16,-,49.3,46,15,5.68,0.25,5.5,-,-,-,7.36,-,27.59,-,-,83.51,-
1997,雲林縣,2015/07/04,斗六,2.8,0.27,-,34.7,52,30,11.99,2.54,9.44,-,-,-,2.29,-,30.83,-,-,71.0,-
1998,雲林縣,2015/07/04,崙背,3.6,0.25,-,24.4,52,29,10.61,1.43,9.16,-,-,-,2.62,-,29.15,-,-,73.76,-
1999,雲林縣,2015/07/04,麥寮,2.1,0.19,-,28.0,74,15,8.69,2.87,5.82,-,-,-,2.92,-,28.46,-,-,82.32,-
2000,雲林縣,2015/07/04,臺西,3.3,0.16,-,27.7,43,18,10.32,2.85,7.47,-,-,-,4.87,-,28.57,-,-,79.41,-
2001,雲林縣,2015/07/03,斗六,2.4,0.23,-,26.2,28,10,9.69,0.83,8.83,-,-,-,1.78,-,30.88,-,-,67.22,-
2002,雲林縣,2015/07/03,崙背,2.3,0.14,-,20.4,34,18,8.45,1.1,7.32,-,-,-,2.41,-,29.77,-,-,72.13,-
2003,雲林縣,2015/07/03,麥寮,1.5,0.22,-,21.7,49,8,9.61,2.5,7.11,-,-,-,2.61,-,28.94,-,-,80.93,-
2004,雲林縣,2015/07/03,臺西,1.6,0.15,-,23.3,33,13,7.33,1.49,5.84,-,-,-,3.31,-,29.1,-,-,78.7,-
2005,雲林縣,2015/07/02,斗六,2.1,0.26,-,24.9,31,12,9.27,1.89,7.38,-,-,-,2.13,-,32.0,-,-,65.07,-
2006,雲林縣,2015/07/02,崙背,1.9,0.14,-,21.3,34,17,5.89,0.62,5.25,-,-,-,3.43,-,30.07,-,-,72.08,-
2007,雲林縣,2015/07/02,麥寮,1.8,0.24,-,21.4,51,9,9.99,3.23,6.76,-,-,-,3.34,-,29.15,-,-,81.14,-
2008,雲林縣,2015/07/02,臺西,2.2,0.15,-,23.7,34,13,6.91,2.41,4.5,-,-,-,4.01,-,29.23,-,-,79.22,-
2009,雲林縣,2015/07/01,斗六,3.3,0.28,-,23.9,32,14,9.72,2.01,7.72,-,-,-,2.19,-,32.18,-,-,65.67,-
2010,雲林縣,2015/07/01,崙背,1.7,0.11,-,21.6,29,19,5.57,0.45,5.12,-,-,-,3.78,-,29.75,-,-,73.36,-
2011,雲林縣,2015/07/01,麥寮,1.5,0.21,-,22.5,45,6,8.27,3.08,5.19,-,-,-,3.5,-,29.02,-,-,81.25,-
2012,雲林縣,2015/07/01,臺西,1.6,0.14,-,25.0,31,12,5.69,1.48,4.21,-,-,-,3.94,-,29.11,-,-,79.06,-
2013,嘉義縣,2015/07/31,朴子,2.4,0.15,-,17.6,28,8,7.21,1.8,5.4,-,-,-,1.83,1.52,31.18,-,-,69.74,-
2014,嘉義縣,2015/07/31,新港,1.6,0.15,-,17.4,25,12,8.32,3.09,5.23,-,-,-,1.83,1.52,29.71,-,-,76.33,-
2015,嘉義縣,2015/07/30,朴子,2.8,0.2,-,22.6,33,11,8.93,2.28,6.65,-,-,-,1.89,1.67,31.18,-,-,69.89,-
2016,嘉義縣,2015/07/30,新港,1.7,0.21,-,24.5,29,14,10.3,3.59,6.71,-,-,-,1.61,1.45,29.66,-,-,77.19,-
2017,嘉義縣,2015/07/29,朴子,2.2,0.21,-,20.1,30,10,8.86,2.55,6.31,-,-,-,1.87,1.57,30.3,-,-,73.79,-
2018,嘉義縣,2015/07/29,新港,1.0,0.23,-,18.0,29,9,12.87,3.24,9.64,-,-,-,1.51,1.32,28.82,-,-,78.04,-
2019,嘉義縣,2015/07/28,朴子,2.1,0.21,-,17.6,29,5,11.08,2.66,8.42,-,-,-,1.69,1.62,28.78,-,-,78.67,-
2020,嘉義縣,2015/07/28,新港,1.6,0.28,-,11.7,27,8,16.99,3.88,13.14,-,-,-,1.72,1.49,27.29,-,-,82.0,-
2021,嘉義縣,2015/07/27,朴子,2.1,0.19,-,18.5,33,9,8.63,3.18,5.45,-,-,-,2.03,1.92,30.05,-,-,77.13,-
2022,嘉義縣,2015/07/27,新港,2.1,0.2,-,12.0,25,7,10.69,2.76,7.92,-,-,-,1.93,1.7,28.64,-,-,80.83,-
2023,嘉義縣,2015/07/26,朴子,2.3,0.19,-,19.4,37,9,6.96,2.29,4.67,-,-,-,2.33,2.13,31.55,-,-,72.51,-
2024,嘉義縣,2015/07/26,新港,1.1,0.13,-,14.2,26,9,5.65,1.61,4.02,-,-,-,1.83,1.68,30.03,-,-,78.24,-
2025,嘉義縣,2015/07/25,朴子,2.2,0.21,-,16.2,39,10,9.14,2.8,6.34,-,-,-,2.62,2.44,30.9,-,-,74.77,-
2026,嘉義縣,2015/07/25,新港,2.8,0.16,-,12.7,24,11,8.25,3.13,5.12,-,-,-,2.37,2.13,29.45,-,-,80.3,-
2027,嘉義縣,2015/07/24,朴子,2.8,0.27,-,15.7,39,10,11.27,3.35,7.92,-,-,-,2.69,2.5,30.58,-,-,72.03,-
2028,嘉義縣,2015/07/24,新港,2.6,0.21,-,11.6,31,14,11.92,4.18,7.74,-,-,-,2.49,2.28,28.89,-,-,78.6,-
2029,嘉義縣,2015/07/23,朴子,3.3,0.29,-,17.0,37,9,11.89,3.6,8.29,-,-,-,2.76,2.68,30.62,-,-,71.15,-
2030,嘉義縣,2015/07/23,新港,2.0,0.26,-,17.7,32,13,9.31,3.11,6.21,-,-,-,3.06,2.96,29.29,-,-,76.01,-
2031,嘉義縣,2015/07/22,朴子,2.9,0.19,-,17.0,32,9,9.83,2.24,7.59,-,-,-,3.37,3.38,28.31,-,-,79.66,-
2032,嘉義縣,2015/07/22,新港,1.6,0.16,-,18.5,17,8,6.34,1.71,4.63,-,-,-,3.13,3.12,27.03,-,-,80.55,-
2033,嘉義縣,2015/07/21,朴子,3.2,0.2,-,22.3,37,12,8.22,1.9,6.32,-,-,-,4.15,4.07,31.27,-,-,60.91,-
2034,嘉義縣,2015/07/21,新港,1.5,0.14,-,24.5,25,8,5.26,1.85,3.4,-,-,-,4.13,3.96,30.05,-,-,66.85,-
2035,嘉義縣,2015/07/20,朴子,1.8,0.14,-,21.9,29,5,6.69,2.16,4.53,-,-,-,4.38,4.15,29.05,-,-,80.59,-
2036,嘉義縣,2015/07/20,新港,1.6,0.11,-,21.0,14,6,5.17,2.05,3.1,-,-,-,4.51,4.25,27.94,-,-,82.08,-
2037,嘉義縣,2015/07/19,朴子,1.9,0.12,-,23.0,21,4,6.73,2.15,4.58,-,-,-,3.78,3.47,29.04,-,-,82.4,-
2038,嘉義縣,2015/07/19,新港,1.9,0.17,-,19.8,17,6,8.28,2.57,5.71,-,-,-,3.36,2.99,28.08,-,-,84.27,-
2039,嘉義縣,2015/07/18,朴子,2.3,0.22,-,35.4,43,17,8.34,2.5,5.84,-,-,-,2.06,1.61,31.12,-,-,72.76,-
2040,嘉義縣,2015/07/18,新港,2.4,0.23,-,41.0,38,24,6.44,1.37,5.07,-,-,-,2.04,1.73,29.75,-,-,78.72,-
2041,嘉義縣,2015/07/17,朴子,3.7,0.23,-,46.3,61,32,7.05,1.07,5.97,-,-,-,1.68,1.3,31.25,-,-,72.7,-
2042,嘉義縣,2015/07/17,新港,3.3,0.24,-,45.5,60,33,7.33,1.39,5.94,-,-,-,1.92,1.49,30.06,-,-,77.53,-
2043,嘉義縣,2015/07/16,朴子,4.1,0.27,-,36.6,56,26,11.73,1.4,10.33,-,-,-,1.82,1.26,31.32,-,-,72.17,-
