序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
694,臺中市,1999/03/04,西屯,4.7,0.61,13.9,-,63,-,30.94,6.05,24.88,2.471,0.38,2.09,24.14,-,-,56.0,-
695,臺中市,1999/03/04,忠明,4.2,0.97,28.2,-,81,43,51.32,17.6,33.72,-,-,-,23.75,-,-,69.0,-
696,臺中市,1999/03/04,豐原,2.5,0.66,25.9,-,61,-,-,-,-,-,-,-,-,-,-,59.0,-
697,臺中市,1999/03/04,沙鹿,4.6,0.81,23.5,-,67,-,35.5,10.09,25.42,-,-,-,22.83,-,-,58.0,-
698,臺中市,1999/03/04,大里,5.1,0.8,26.5,-,74,-,48.12,10.21,37.91,-,-,-,23.84,-,-,71.0,-
699,臺中市,1999/03/03,西屯,3.6,0.56,14.0,-,51,-,24.84,4.49,20.35,2.3,0.21,2.09,22.07,-,-,51.0,-
700,臺中市,1999/03/03,忠明,4.3,0.94,25.0,-,106,47,50.27,17.13,33.13,-,-,-,21.74,-,-,78.0,-
701,臺中市,1999/03/03,豐原,-,-,24.1,-,-,-,-,-,-,-,-,-,-,-,-,62.0,-
702,臺中市,1999/03/03,沙鹿,4.9,0.6,26.5,-,82,-,24.49,2.84,21.65,-,-,-,21.5,-,-,66.0,-
703,臺中市,1999/03/03,大里,5.5,0.82,23.5,-,94,-,49.46,10.73,38.74,-,-,-,22.25,-,-,72.0,-
704,臺中市,1999/03/02,西屯,7.1,0.74,12.3,-,85,-,41.65,12.16,29.49,-,-,-,21.99,-,-,67.0,-
705,臺中市,1999/03/02,忠明,7.1,1.09,22.3,-,113,45,64.26,24.51,39.75,-,-,-,21.89,-,-,82.0,-
706,臺中市,1999/03/02,豐原,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
707,臺中市,1999/03/02,沙鹿,8.8,0.7,19.9,-,81,-,40.48,11.47,29.01,-,-,-,20.66,-,-,65.0,-
708,臺中市,1999/03/02,大里,5.9,0.95,22.9,-,97,-,57.95,16.67,41.28,-,-,-,22.07,-,-,73.0,-
709,臺中市,1999/03/01,西屯,3.3,0.61,11.4,-,67,-,33.83,5.86,27.97,-,-,-,19.75,-,-,59.0,-
710,臺中市,1999/03/01,忠明,4.7,0.93,18.8,-,84,34,55.97,18.37,37.61,-,-,-,19.72,-,-,67.0,-
711,臺中市,1999/03/01,豐原,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
712,臺中市,1999/03/01,沙鹿,6.9,0.56,18.6,-,51,-,30.63,5.85,24.78,-,-,-,18.68,-,-,51.0,-
713,臺中市,1999/03/01,大里,6.0,0.9,19.5,-,90,-,59.65,19.02,40.63,-,-,-,19.84,-,-,70.0,-
714,臺南市,1999/03/31,新營,6.7,0.44,30.5,-,68,-,33.48,6.34,27.14,2.539,0.14,2.4,21.55,-,-,61.0,-
715,臺南市,1999/03/31,善化,5.7,0.5,33.4,-,79,-,25.47,4.15,21.31,-,-,-,21.94,-,-,64.0,-
716,臺南市,1999/03/31,安南,1.4,0.51,22.6,-,72,-,23.43,3.87,19.56,-,-,-,21.53,-,-,61.0,-
717,臺南市,1999/03/31,臺南,6.6,0.92,30.1,-,110,-,37.9,8.08,29.83,2.74,0.44,2.3,21.5,-,-,80.0,-
718,臺南市,1999/03/30,新營,5.0,0.39,26.6,-,53,-,26.83,1.68,25.15,2.291,0.17,2.12,19.9,-,-,52.0,-
719,臺南市,1999/03/30,善化,4.5,0.39,28.9,-,62,-,21.15,0.95,20.19,-,-,-,20.29,-,-,61.0,-
720,臺南市,1999/03/30,安南,0.6,0.36,20.7,-,70,-,19.3,0.23,19.07,-,-,-,19.95,-,-,60.0,-
721,臺南市,1999/03/30,臺南,4.9,0.74,23.4,-,111,-,35.22,4.19,31.02,2.525,0.29,2.23,19.97,-,-,80.0,-
722,臺南市,1999/03/29,新營,2.7,0.35,29.9,-,65,-,21.26,1.54,19.72,2.416,0.11,2.3,20.56,-,-,57.0,-
723,臺南市,1999/03/29,善化,2.3,0.38,26.1,-,57,-,15.8,0.77,15.02,-,-,-,20.86,-,-,54.0,-
724,臺南市,1999/03/29,安南,0.8,0.35,19.2,-,-,-,20.78,0.4,20.38,-,-,-,20.78,-,-,52.0,-
725,臺南市,1999/03/29,臺南,3.9,0.72,24.0,-,96,-,26.28,2.99,23.29,2.413,0.21,2.21,20.68,-,-,73.0,-
726,臺南市,1999/03/28,新營,2.9,0.49,37.9,-,91,-,18.24,1.11,17.14,2.474,0.08,2.4,22.32,-,-,71.0,-
727,臺南市,1999/03/28,善化,3.8,0.48,35.3,-,88,-,15.16,1.03,14.14,-,-,-,22.59,-,-,69.0,-
728,臺南市,1999/03/28,安南,0.6,0.46,23.2,-,-,-,17.64,0.32,17.35,-,-,-,22.09,-,-,60.0,-
729,臺南市,1999/03/28,臺南,3.7,0.75,28.8,-,122,-,24.07,2.92,21.15,2.458,0.27,2.19,22.06,-,-,86.0,-
730,臺南市,1999/03/27,新營,4.2,0.47,21.6,-,49,-,25.83,6.51,19.32,2.706,0.26,2.45,25.23,-,-,52.0,-
731,臺南市,1999/03/27,善化,3.5,0.42,21.5,-,50,-,18.4,6.03,12.37,-,-,-,25.21,-,-,50.0,-
732,臺南市,1999/03/27,安南,0.9,0.39,13.9,-,55,-,27.38,13.14,14.25,-,-,-,25.16,-,-,53.0,-
733,臺南市,1999/03/27,臺南,4.7,0.74,17.4,-,79,-,30.27,12.03,18.24,2.533,0.32,2.21,25.01,-,-,65.0,-
734,臺南市,1999/03/26,新營,4.4,0.46,12.8,-,37,-,24.18,6.81,17.37,2.72,0.37,2.35,27.53,-,-,37.0,-
735,臺南市,1999/03/26,善化,4.0,0.4,12.3,-,26,-,17.03,6.64,10.39,-,-,-,26.98,-,-,32.0,-
736,臺南市,1999/03/26,安南,1.6,0.58,12.6,-,-,-,26.86,14.21,12.65,-,-,-,26.62,-,-,36.0,-
737,臺南市,1999/03/26,臺南,10.6,0.67,11.4,-,51,-,28.91,13.8,14.46,2.444,0.35,2.11,26.18,-,-,51.0,-
738,臺南市,1999/03/25,新營,7.4,0.67,23.8,-,77,-,41.91,13.82,28.09,2.929,0.34,2.58,26.45,-,-,94.0,-
739,臺南市,1999/03/25,善化,10.1,0.5,20.7,-,69,-,26.88,8.65,18.23,-,-,-,26.2,-,-,79.0,-
740,臺南市,1999/03/25,安南,3.7,0.79,17.5,-,-,-,40.15,20.41,19.74,-,-,-,26.02,-,-,86.0,-
741,臺南市,1999/03/25,臺南,14.9,0.96,15.6,-,117,-,48.72,23.5,25.22,2.77,0.47,2.3,25.4,-,-,84.0,-
742,臺南市,1999/03/24,新營,4.2,0.58,35.5,-,128,-,31.62,3.38,28.24,2.678,0.26,2.42,22.7,-,-,89.0,-
743,臺南市,1999/03/24,善化,4.5,0.55,38.6,-,134,-,24.04,2.7,21.33,-,-,-,23.11,-,-,92.0,-
744,臺南市,1999/03/24,安南,1.2,0.54,27.0,-,130,-,22.63,4.3,18.33,-,-,-,22.54,-,-,90.0,-
745,臺南市,1999/03/24,臺南,9.3,1.16,33.9,-,182,-,43.78,9.22,34.56,2.971,0.6,2.38,22.54,-,-,116.0,-
746,臺南市,1999/03/23,新營,5.5,0.56,20.4,-,67,-,37.15,7.5,29.65,2.644,0.21,2.43,19.6,-,-,59.0,-
747,臺南市,1999/03/23,善化,7.4,0.58,23.0,-,81,-,30.51,6.96,23.55,-,-,-,20.15,-,-,66.0,-
748,臺南市,1999/03/23,安南,0.7,0.51,17.1,-,74,-,28.96,9.11,19.85,-,-,-,19.6,-,-,62.0,-
749,臺南市,1999/03/23,臺南,8.6,0.98,21.8,-,108,-,49.61,15.94,33.67,2.959,0.57,2.38,19.6,-,-,79.0,-
750,臺南市,1999/03/22,新營,2.2,0.5,17.0,-,28,-,28.75,2.81,25.94,2.708,0.3,2.41,16.08,-,-,28.0,-
751,臺南市,1999/03/22,善化,2.7,0.51,14.7,-,36,-,23.75,2.29,21.45,-,-,-,16.77,-,-,36.0,-
752,臺南市,1999/03/22,安南,0.9,0.46,18.1,-,36,-,21.2,2.5,18.7,-,-,-,16.68,-,-,36.0,-
753,臺南市,1999/03/22,臺南,3.8,0.92,11.3,-,60,-,40.23,9.82,30.41,2.823,0.48,2.35,16.87,-,-,55.0,-
754,臺南市,1999/03/21,新營,7.4,0.57,10.3,-,51,-,43.21,10.32,32.89,2.586,0.13,2.45,20.79,-,-,50.0,-
755,臺南市,1999/03/21,善化,7.4,0.64,10.0,-,69,-,38.25,10.75,27.5,-,-,-,21.4,-,-,59.0,-
756,臺南市,1999/03/21,安南,8.8,0.63,16.0,-,61,-,37.56,12.72,24.84,-,-,-,21.25,-,-,56.0,-
757,臺南市,1999/03/21,臺南,9.9,0.92,9.2,-,92,-,55.64,21.09,34.55,2.744,0.39,2.35,21.35,-,-,71.0,-
758,臺南市,1999/03/20,新營,4.2,0.53,22.3,-,65,-,29.87,5.83,24.04,2.667,0.2,2.47,24.91,-,-,58.0,-
759,臺南市,1999/03/20,善化,4.3,0.49,25.3,-,64,-,21.04,5.77,15.27,-,-,-,25.43,-,-,57.0,-
760,臺南市,1999/03/20,安南,5.8,0.57,29.1,-,72,-,25.92,10.76,15.16,-,-,-,25.34,-,-,61.0,-
761,臺南市,1999/03/20,臺南,6.5,0.86,20.6,-,83,-,34.36,11.05,23.31,2.657,0.33,2.3,25.33,-,-,66.0,-
762,臺南市,1999/03/19,新營,4.1,0.51,17.3,-,34,-,20.21,2.68,17.53,2.992,0.45,2.54,28.76,-,-,34.0,-
763,臺南市,1999/03/19,善化,4.7,0.32,16.0,-,27,-,14.38,3.08,11.3,-,-,-,27.88,-,-,36.0,-
764,臺南市,1999/03/19,安南,5.6,0.55,21.9,-,52,-,22.19,8.74,13.45,-,-,-,27.82,-,-,51.0,-
765,臺南市,1999/03/19,臺南,7.9,0.7,17.1,-,43,-,29.05,10.29,18.75,2.481,0.37,2.11,27.11,-,-,43.0,-
766,臺南市,1999/03/18,新營,8.7,0.5,21.9,-,58,-,22.43,1.72,20.71,2.818,0.36,2.45,27.52,-,-,54.0,-
767,臺南市,1999/03/18,善化,13.3,0.46,15.3,-,57,-,23.24,5.22,18.03,-,-,-,27.04,-,-,53.0,-
768,臺南市,1999/03/18,安南,11.8,0.68,17.0,-,80,-,29.35,9.83,19.52,-,-,-,27.3,-,-,65.0,-
769,臺南市,1999/03/18,臺南,13.1,0.71,11.0,-,90,-,33.89,11.15,22.74,2.665,0.43,2.24,26.47,-,-,70.0,-
770,臺南市,1999/03/17,新營,3.0,0.79,29.9,-,71,-,39.68,5.21,34.47,2.955,0.43,2.52,23.74,-,-,60.0,-
771,臺南市,1999/03/17,善化,3.9,0.73,32.0,-,79,-,28.22,3.72,24.51,-,-,-,23.95,-,-,72.0,-
772,臺南市,1999/03/17,安南,6.0,0.8,40.3,-,82,-,32.99,7.46,25.53,-,-,-,23.29,-,-,73.0,-
773,臺南市,1999/03/17,臺南,7.0,1.36,29.7,-,119,-,46.91,8.38,38.53,2.928,0.61,2.32,23.11,-,-,85.0,-
774,臺南市,1999/03/16,新營,4.8,0.73,17.9,-,59,-,45.21,7.26,37.95,2.756,0.35,2.4,19.04,-,-,54.0,-
775,臺南市,1999/03/16,善化,7.0,0.7,19.9,-,69,-,31.92,3.86,28.06,-,-,-,19.57,-,-,59.0,-
776,臺南市,1999/03/16,安南,7.4,0.62,23.5,-,60,-,29.83,3.73,26.1,-,-,-,19.21,-,-,55.0,-
777,臺南市,1999/03/16,臺南,8.2,1.1,14.0,-,93,-,50.43,10.78,39.65,2.861,0.53,2.33,19.14,-,-,72.0,-
778,臺南市,1999/03/15,新營,4.5,0.71,14.7,-,52,-,30.61,6.58,24.04,2.738,0.35,2.39,21.39,-,-,51.0,-
779,臺南市,1999/03/15,善化,4.0,0.55,16.7,-,64,-,19.41,2.45,16.96,-,-,-,22.09,-,-,57.0,-
780,臺南市,1999/03/15,安南,6.5,0.64,21.2,-,62,-,23.75,3.89,19.87,-,-,-,21.88,-,-,56.0,-
781,臺南市,1999/03/15,臺南,6.8,0.92,14.1,-,81,-,39.13,9.99,29.14,2.712,0.4,2.32,21.88,-,-,65.0,-
782,臺南市,1999/03/14,新營,9.3,0.82,29.4,-,83,-,64.28,25.67,38.62,3.151,0.52,2.63,23.53,-,-,80.0,-
783,臺南市,1999/03/14,善化,8.0,0.83,33.6,-,124,-,43.32,15.59,27.73,-,-,-,23.94,-,-,88.0,-
784,臺南市,1999/03/14,安南,8.9,0.9,33.1,-,98,-,47.28,16.85,30.43,-,-,-,23.45,-,-,74.0,-
785,臺南市,1999/03/14,臺南,10.1,1.27,28.8,-,136,-,61.47,19.99,41.49,2.971,0.48,2.49,23.42,-,-,93.0,-
786,臺南市,1999/03/13,新營,6.9,0.61,9.8,-,60,-,51.84,10.85,40.99,2.856,0.4,2.45,20.63,-,-,55.0,-
787,臺南市,1999/03/13,善化,8.6,0.68,10.9,-,84,-,39.58,7.54,32.04,-,-,-,21.29,-,-,67.0,-
788,臺南市,1999/03/13,安南,7.6,0.67,16.9,-,72,-,38.03,8.33,29.7,-,-,-,20.99,-,-,61.0,-
789,臺南市,1999/03/13,臺南,9.0,1.15,11.8,-,100,-,57.57,17.24,40.32,3.072,0.65,2.42,21.06,-,-,75.0,-
790,臺南市,1999/03/12,新營,5.9,0.63,10.2,-,68,-,47.98,8.2,39.78,2.962,0.4,2.56,19.63,-,-,59.0,-
791,臺南市,1999/03/12,善化,7.3,0.67,11.6,-,78,-,39.49,8.03,31.46,-,-,-,20.41,-,-,64.0,-
792,臺南市,1999/03/12,安南,9.5,0.69,16.6,-,76,-,40.02,8.27,31.75,-,-,-,20.12,-,-,63.0,-
793,臺南市,1999/03/12,臺南,11.0,1.11,11.0,-,118,-,60.72,20.23,40.49,3.067,0.66,2.41,20.09,-,-,84.0,-
794,臺南市,1999/03/11,新營,4.5,0.45,23.8,-,40,-,29.07,2.16,26.91,2.473,0.17,2.31,19.86,-,-,50.0,-
795,臺南市,1999/03/11,善化,4.7,0.39,23.1,-,64,-,26.7,2.63,24.07,-,-,-,20.42,-,-,57.0,-
796,臺南市,1999/03/11,安南,5.0,0.45,32.3,-,60,-,22.31,1.96,20.35,-,-,-,20.11,-,-,58.0,-
797,臺南市,1999/03/11,臺南,6.6,0.84,21.4,-,87,-,37.37,5.97,31.4,2.633,0.41,2.22,20.06,-,-,69.0,-
798,臺南市,1999/03/10,新營,7.3,0.6,21.6,-,95,-,40.85,7.28,33.57,2.541,0.25,2.29,22.49,-,-,73.0,-
799,臺南市,1999/03/10,善化,7.0,0.65,27.3,-,112,-,29.75,6.03,23.72,-,-,-,23.04,-,-,81.0,-
800,臺南市,1999/03/10,安南,6.2,0.7,36.0,-,102,-,30.02,8.03,21.99,-,-,-,22.62,-,-,76.0,-
801,臺南市,1999/03/10,臺南,10.1,1.12,24.2,-,144,-,50.39,15.16,35.23,2.979,0.56,2.42,22.56,-,-,97.0,-
802,臺南市,1999/03/09,新營,8.9,0.82,24.8,-,121,-,56.71,16.99,39.72,2.889,0.41,2.48,21.96,-,-,86.0,-
803,臺南市,1999/03/09,善化,9.9,0.74,30.1,-,128,-,40.7,10.77,29.93,-,-,-,22.24,-,-,89.0,-
804,臺南市,1999/03/09,安南,8.1,0.8,34.4,-,121,-,41.39,9.5,31.89,-,-,-,21.93,-,-,85.0,-
805,臺南市,1999/03/09,臺南,11.3,1.31,19.8,-,170,-,55.23,14.64,40.59,3.133,0.73,2.4,21.71,-,-,110.0,-
806,臺南市,1999/03/08,新營,4.7,0.56,26.3,-,71,-,-,-,-,2.536,0.24,2.3,20.3,-,-,61.0,-
807,臺南市,1999/03/08,善化,3.9,0.5,30.6,-,78,-,21.01,1.56,19.45,-,-,-,20.61,-,-,64.0,-
808,臺南市,1999/03/08,安南,4.1,0.54,35.5,-,66,-,24.88,3.07,21.81,-,-,-,20.23,-,-,60.0,-
809,臺南市,1999/03/08,臺南,5.1,0.98,15.5,-,113,-,36.26,6.22,30.04,2.819,0.54,2.28,20.14,-,-,81.0,-
810,臺南市,1999/03/07,新營,1.7,0.55,26.9,-,108,-,-,-,-,2.513,0.13,2.38,22.44,-,-,79.0,-
811,臺南市,1999/03/07,善化,2.2,0.52,27.1,-,111,-,16.53,1.42,15.11,-,-,-,22.85,-,-,81.0,-
812,臺南市,1999/03/07,安南,1.9,0.58,34.2,-,87,-,17.07,1.48,15.58,-,-,-,22.22,-,-,68.0,-
813,臺南市,1999/03/07,臺南,2.3,0.84,16.9,-,137,-,22.72,3.03,19.69,2.569,0.32,2.24,22.06,-,-,94.0,-
814,臺南市,1999/03/06,新營,4.0,0.6,40.2,-,124,-,-,-,-,2.552,0.11,2.44,24.81,-,-,87.0,-
815,臺南市,1999/03/06,善化,4.1,0.67,36.6,-,116,-,20.62,1.29,19.33,-,-,-,24.9,-,-,83.0,-
816,臺南市,1999/03/06,安南,4.1,0.64,44.0,-,105,-,23.81,2.44,21.37,-,-,-,24.2,-,-,82.0,-
817,臺南市,1999/03/06,臺南,5.6,1.11,23.5,-,135,-,33.45,3.62,29.83,2.893,0.62,2.27,24.39,-,-,93.0,-
818,臺南市,1999/03/05,新營,6.5,0.69,34.7,-,106,-,-,-,-,2.469,0.41,2.06,25.23,-,-,78.0,-
819,臺南市,1999/03/05,善化,6.0,0.61,33.3,-,98,-,31.8,8.68,23.12,-,-,-,24.8,-,-,74.0,-
820,臺南市,1999/03/05,安南,6.3,0.64,39.4,-,100,-,39.14,12.75,26.39,-,-,-,24.64,-,-,75.0,-
821,臺南市,1999/03/05,臺南,9.0,1.21,20.2,-,127,-,52.62,14.9,37.72,3.243,0.74,2.5,24.89,-,-,88.0,-
822,臺南市,1999/03/04,新營,5.0,0.65,23.9,-,84,-,-,-,-,2.647,0.41,2.23,23.8,-,-,67.0,-
823,臺南市,1999/03/04,善化,6.0,0.57,25.6,-,99,-,32.16,5.96,26.19,-,-,-,23.81,-,-,75.0,-
824,臺南市,1999/03/04,安南,7.3,0.64,33.8,-,96,-,36.41,7.08,29.34,-,-,-,23.47,-,-,73.0,-
825,臺南市,1999/03/04,臺南,8.2,1.04,16.3,-,121,-,48.75,11.62,37.13,2.917,0.61,2.31,23.35,-,-,85.0,-
826,臺南市,1999/03/03,新營,5.4,0.58,23.0,-,93,-,37.26,8.7,28.56,2.716,0.36,2.35,22.19,-,-,72.0,-
827,臺南市,1999/03/03,善化,4.3,0.6,28.8,-,-,-,29.05,7.82,21.23,-,-,-,22.58,-,-,68.0,-
828,臺南市,1999/03/03,安南,5.9,0.59,34.7,-,85,-,28.74,6.84,22.46,-,-,-,22.2,-,-,69.0,-
829,臺南市,1999/03/03,臺南,8.2,1.06,16.9,-,118,-,45.57,13.83,31.73,2.901,0.6,2.3,22.25,-,-,84.0,-
830,臺南市,1999/03/02,新營,7.7,0.62,29.6,-,105,-,45.57,14.99,30.58,2.621,0.24,2.38,21.68,-,-,77.0,-
831,臺南市,1999/03/02,善化,5.1,0.62,29.8,-,-,-,33.89,9.68,24.21,-,-,-,21.56,-,-,61.0,-
832,臺南市,1999/03/02,安南,7.7,0.58,36.0,-,82,-,35.01,9.95,25.06,-,-,-,21.13,-,-,67.0,-
833,臺南市,1999/03/02,臺南,8.4,1.07,18.2,-,113,-,50.63,14.89,35.73,2.813,0.52,2.29,21.23,-,-,81.0,-
834,臺南市,1999/03/01,新營,5.8,0.58,29.1,-,84,-,37.28,9.64,27.63,2.624,0.23,2.4,20.04,-,-,67.0,-
835,臺南市,1999/03/01,善化,5.2,0.59,32.3,-,130,-,26.16,3.42,22.75,-,-,-,20.61,-,-,90.0,-
836,臺南市,1999/03/01,安南,5.1,0.5,36.0,-,94,-,30.66,6.3,24.36,-,-,-,20.1,-,-,72.0,-
837,臺南市,1999/03/01,臺南,6.5,0.82,22.4,-,132,-,42.56,7.95,34.6,2.669,0.43,2.24,20.19,-,-,91.0,-
838,高雄市,1999/03/31,左營,10.8,0.79,47.4,-,87,-,33.16,6.6,26.56,2.715,0.24,2.47,22.37,-,-,97.0,-
839,高雄市,1999/03/31,楠梓,5.9,0.56,40.5,-,105,-,34.09,6.23,27.86,3.012,0.37,2.64,22.84,-,-,83.0,-
840,高雄市,1999/03/31,前金,10.8,0.77,39.7,-,81,-,-,-,-,-,-,-,22.52,-,-,76.0,-
841,高雄市,1999/03/31,前鎮,14.1,-,-,-,95,-,51.26,13.58,37.68,2.753,0.36,2.39,23.25,-,-,73.0,-
842,高雄市,1999/03/31,復興,13.3,1.28,-,-,104,-,57.12,19.43,37.69,2.957,0.77,2.19,23.51,-,-,77.0,-
843,高雄市,1999/03/31,小港,21.6,0.78,33.7,-,105,-,63.83,19.82,44.01,2.704,0.54,2.17,23.84,-,-,78.0,-
844,高雄市,1999/03/31,鳳山,-,0.98,15.3,-,111,32,46.73,12.18,34.55,-,-,-,23.69,-,-,81.0,-
845,高雄市,1999/03/31,林園,-,0.67,37.7,-,101,51,39.4,9.65,29.75,2.762,0.49,2.28,23.6,-,-,76.0,-
846,高雄市,1999/03/31,大寮,15.9,0.88,41.7,-,110,-,44.0,4.1,39.9,2.628,0.38,2.25,24.34,-,-,81.0,-
847,高雄市,1999/03/31,仁武,14.6,0.84,39.0,-,93,-,46.51,12.54,33.97,2.79,0.36,2.43,22.86,-,-,75.0,-
848,高雄市,1999/03/31,橋頭,7.8,0.73,35.7,-,81,-,36.96,8.05,28.91,2.747,0.23,2.51,22.22,-,-,76.0,-
849,高雄市,1999/03/31,美濃,3.5,0.56,39.7,-,140,-,18.61,0.96,17.64,-,-,-,24.14,-,-,95.0,-
850,高雄市,1999/03/30,左營,9.0,0.51,38.6,-,83,-,30.73,2.59,28.14,2.552,0.14,2.41,21.29,-,-,76.0,-
851,高雄市,1999/03/30,楠梓,5.5,0.47,37.0,-,86,-,28.49,2.69,25.8,2.321,0.18,2.14,21.72,-,-,78.0,-
852,高雄市,1999/03/30,前金,10.1,0.61,35.9,-,86,-,27.65,3.02,24.64,-,-,-,21.35,-,-,81.0,-
853,高雄市,1999/03/30,前鎮,12.3,-,-,-,85,-,44.32,8.51,35.81,2.668,0.29,2.38,22.26,-,-,67.0,-
854,高雄市,1999/03/30,復興,11.0,1.0,-,-,106,-,48.06,14.32,33.75,2.592,0.57,2.03,22.4,-,-,78.0,-
855,高雄市,1999/03/30,小港,16.9,0.52,35.3,-,83,-,47.92,11.96,35.96,2.541,0.42,2.12,22.91,-,-,74.0,-
856,高雄市,1999/03/30,鳳山,-,0.86,13.9,-,96,29,46.86,14.04,32.83,-,-,-,22.6,-,-,73.0,-
857,高雄市,1999/03/30,林園,-,-,39.7,-,88,65,-,-,-,-,-,-,23.03,-,-,75.0,-
858,高雄市,1999/03/30,大寮,13.8,0.65,39.1,-,91,-,-,-,-,2.548,0.35,2.2,23.02,-,-,92.0,-
859,高雄市,1999/03/30,仁武,14.5,0.59,37.2,-,85,-,37.84,7.75,30.1,2.577,0.31,2.27,21.64,-,-,78.0,-
860,高雄市,1999/03/30,橋頭,7.1,0.49,31.6,-,69,-,29.92,3.39,26.53,2.507,0.15,2.36,20.9,-,-,71.0,-
861,高雄市,1999/03/30,美濃,3.9,0.5,36.7,-,124,-,19.72,0.75,18.97,-,-,-,22.28,-,-,87.0,-
862,高雄市,1999/03/29,左營,5.7,0.61,37.3,-,90,-,21.17,1.37,19.81,2.401,0.08,2.32,21.64,-,-,76.0,-
863,高雄市,1999/03/29,楠梓,3.6,0.38,32.4,-,97,-,23.3,1.1,22.2,2.066,0.05,2.02,22.01,-,-,74.0,-
864,高雄市,1999/03/29,前金,6.1,0.58,29.3,-,87,-,21.58,1.71,19.86,-,-,-,21.49,-,-,70.0,-
865,高雄市,1999/03/29,前鎮,5.2,-,-,-,96,-,37.24,4.53,32.71,2.705,0.24,2.46,22.52,-,-,73.0,-
866,高雄市,1999/03/29,復興,6.1,1.14,-,-,125,-,46.43,13.25,33.18,2.819,0.64,2.18,22.67,-,-,87.0,-
867,高雄市,1999/03/29,小港,15.7,0.76,18.8,-,117,-,55.24,12.86,42.37,2.43,0.37,2.06,23.17,-,-,84.0,-
868,高雄市,1999/03/29,鳳山,-,0.81,6.6,-,105,27,41.94,8.27,33.67,-,-,-,22.7,-,-,78.0,-
869,高雄市,1999/03/29,林園,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
870,高雄市,1999/03/29,大寮,5.8,0.54,36.0,-,104,-,-,-,-,2.326,0.18,2.15,23.32,-,-,85.0,-
871,高雄市,1999/03/29,仁武,6.3,0.56,32.2,-,89,-,33.83,8.63,25.21,2.348,0.09,2.26,21.97,-,-,70.0,-
872,高雄市,1999/03/29,橋頭,4.9,0.49,30.0,-,75,-,23.8,1.92,21.87,2.467,0.06,2.41,21.25,-,-,67.0,-
873,高雄市,1999/03/29,美濃,1.4,0.46,29.7,-,130,-,15.47,0.54,14.93,-,-,-,23.03,-,-,90.0,-
874,高雄市,1999/03/28,左營,6.4,0.65,42.0,-,111,-,22.93,2.84,20.09,2.469,0.07,2.4,23.16,-,-,80.0,-
875,高雄市,1999/03/28,楠梓,4.1,0.58,39.5,-,112,-,26.5,3.46,23.05,2.343,0.14,2.21,23.77,-,-,81.0,-
876,高雄市,1999/03/28,前金,7.6,0.74,37.3,-,117,-,23.43,3.18,20.25,-,-,-,23.22,-,-,84.0,-
877,高雄市,1999/03/28,前鎮,8.0,-,-,-,115,-,38.68,8.0,30.68,2.594,0.18,2.41,24.09,-,-,83.0,-
878,高雄市,1999/03/28,復興,7.9,1.01,-,-,125,-,39.82,10.38,29.44,2.624,0.41,2.21,24.31,-,-,88.0,-
879,高雄市,1999/03/28,小港,15.4,0.78,31.2,-,112,-,50.33,16.82,33.51,2.495,0.33,2.17,25.02,-,-,81.0,-
880,高雄市,1999/03/28,鳳山,-,0.82,10.7,-,135,34,46.86,18.12,28.74,-,-,-,24.55,-,-,93.0,-
881,高雄市,1999/03/28,林園,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
882,高雄市,1999/03/28,大寮,8.6,0.75,44.2,-,117,-,-,-,-,2.496,0.19,2.3,25.22,-,-,110.0,-
883,高雄市,1999/03/28,仁武,11.6,0.71,37.4,-,106,-,33.87,8.3,25.57,2.522,0.16,2.36,23.71,-,-,78.0,-
884,高雄市,1999/03/28,橋頭,5.3,0.68,35.1,-,102,-,24.85,3.23,21.62,2.698,0.12,2.58,22.97,-,-,76.0,-
885,高雄市,1999/03/28,美濃,2.4,0.6,31.1,-,147,-,20.87,1.75,19.13,-,-,-,24.59,-,-,98.0,-
886,高雄市,1999/03/27,左營,4.5,0.53,26.7,-,48,-,19.39,3.77,15.62,2.925,0.3,2.62,25.89,-,-,48.0,-
887,高雄市,1999/03/27,楠梓,3.0,0.46,22.5,-,70,-,31.7,11.92,19.78,2.184,0.16,2.02,26.13,-,-,60.0,-
888,高雄市,1999/03/27,前金,10.7,0.65,21.4,-,49,-,22.72,6.28,16.44,-,-,-,25.87,-,-,49.0,-
889,高雄市,1999/03/27,前鎮,7.2,-,-,-,54,-,33.16,9.51,23.65,2.634,0.25,2.38,26.96,-,-,52.0,-
