序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
1704,彰化縣,2015/11/12,彰化,6.6,0.64,-,31.3,68,44,30.6,3.15,27.45,2.187,0.302,1.885,1.54,0.9,25.08,-,-,74.16,-
1705,彰化縣,2015/11/12,線西,7.2,0.46,-,36.8,54,26,21.85,2.57,19.26,2.031,0.128,1.903,2.19,1.25,24.82,-,-,82.09,-
1706,彰化縣,2015/11/12,二林,6.2,0.42,-,39.4,67,37,16.25,1.45,14.75,-,-,-,1.55,1.09,26.09,-,-,79.97,-
1707,彰化縣,2015/11/11,彰化,3.4,0.5,-,24.8,40,23,25.06,3.51,21.55,2.066,0.213,1.852,2.15,1.1,23.61,-,-,70.74,-
1708,彰化縣,2015/11/11,線西,5.5,0.35,-,30.9,44,19,23.6,3.39,20.21,1.997,0.102,1.896,3.86,2.86,23.55,-,-,77.2,-
1709,彰化縣,2015/11/11,二林,7.1,0.42,-,34.0,53,23,17.75,1.66,16.08,-,-,-,2.84,1.21,24.95,-,-,76.23,-
1710,彰化縣,2015/11/10,彰化,3.4,0.62,-,33.4,35,16,16.17,1.5,14.66,1.996,0.141,1.855,3.12,1.37,23.52,-,-,67.78,-
1711,彰化縣,2015/11/10,線西,3.6,0.54,-,36.4,55,19,16.48,1.46,15.02,2.009,0.079,1.93,6.18,5.49,23.22,-,-,74.33,-
1712,彰化縣,2015/11/10,二林,3.9,0.52,-,35.6,60,23,13.49,1.4,12.09,-,-,-,4.42,2.99,24.59,-,-,73.48,-
1713,彰化縣,2015/11/09,彰化,3.1,0.65,-,23.7,78,51,21.9,3.59,18.31,2.084,0.214,1.87,2.42,1.09,25.66,-,-,76.49,-
1714,彰化縣,2015/11/09,線西,4.0,0.52,-,27.7,72,40,17.72,1.55,16.14,2.006,0.091,1.915,4.0,2.7,25.3,-,-,85.4,-
1715,彰化縣,2015/11/09,二林,4.5,0.51,-,26.7,88,43,14.03,1.21,12.81,-,-,-,3.03,1.55,26.42,-,-,83.54,-
1716,彰化縣,2015/11/08,彰化,5.5,0.57,-,37.3,98,69,16.32,1.35,14.97,2.065,0.192,1.873,1.34,0.83,26.28,-,-,77.45,-
1717,彰化縣,2015/11/08,線西,8.9,0.47,-,38.3,104,65,15.97,1.64,14.31,2.145,0.155,1.99,1.48,1.01,25.88,-,-,86.58,-
1718,彰化縣,2015/11/08,二林,5.0,0.35,-,39.1,104,68,9.57,1.89,7.67,-,-,-,1.39,0.95,26.87,-,-,84.94,-
1719,彰化縣,2015/11/07,彰化,10.1,0.51,-,35.2,92,57,16.41,1.08,15.33,2.089,0.218,1.871,1.63,1.19,26.45,-,-,77.2,-
1720,彰化縣,2015/11/07,線西,4.2,0.37,-,37.9,88,51,16.02,1.14,14.88,2.112,0.141,1.971,1.76,1.44,26.49,-,-,82.97,-
1721,彰化縣,2015/11/07,二林,3.4,0.3,-,35.0,88,58,9.74,0.97,8.77,-,-,-,1.5,1.13,27.24,-,-,83.53,-
1722,彰化縣,2015/11/06,彰化,7.2,0.53,-,40.0,89,56,15.31,1.05,14.25,2.128,0.262,1.866,1.54,1.3,26.15,-,-,79.03,-
1723,彰化縣,2015/11/06,線西,3.3,0.38,-,39.5,70,36,14.18,1.46,12.73,2.116,0.167,1.949,1.71,1.38,26.35,-,-,84.5,-
1724,彰化縣,2015/11/06,二林,3.6,0.27,-,31.7,66,39,11.55,1.84,9.71,-,-,-,1.5,1.35,26.83,-,-,86.1,-
1725,彰化縣,2015/11/05,彰化,4.9,0.51,-,30.2,71,33,16.42,1.6,14.84,2.132,0.244,1.888,1.65,0.91,25.64,-,-,80.85,-
1726,彰化縣,2015/11/05,線西,4.0,0.33,-,36.0,52,20,8.75,1.32,7.43,1.973,0.078,1.9,1.79,0.96,25.83,-,-,87.07,-
1727,彰化縣,2015/11/05,二林,3.3,0.25,-,31.1,61,37,8.45,0.85,7.59,-,-,-,1.48,1.0,26.49,-,-,86.37,-
1728,彰化縣,2015/11/04,彰化,5.5,0.59,-,32.5,72,35,23.06,3.61,19.52,2.254,0.324,1.931,1.34,0.98,25.57,-,-,75.6,-
1729,彰化縣,2015/11/04,線西,4.8,0.43,-,37.7,59,24,20.55,4.05,16.48,2.109,0.173,1.936,1.1,0.93,25.76,-,-,80.6,-
1730,彰化縣,2015/11/04,二林,5.0,0.36,-,36.1,65,27,17.18,4.39,12.76,-,-,-,1.56,1.4,26.4,-,-,83.08,-
1731,彰化縣,2015/11/03,彰化,2.8,0.49,-,30.2,37,18,18.64,1.51,17.15,2.01,0.179,1.831,2.48,1.0,23.81,-,-,72.77,-
1732,彰化縣,2015/11/03,線西,4.1,0.41,-,36.2,53,20,17.18,1.15,16.02,1.961,0.067,1.894,4.72,4.17,23.98,-,-,78.55,-
1733,彰化縣,2015/11/03,二林,5.4,0.4,-,34.8,54,25,14.44,1.91,12.52,-,-,-,3.49,1.95,24.9,-,-,79.44,-
1734,彰化縣,2015/11/02,彰化,2.2,0.42,-,27.0,31,16,15.87,1.87,14.0,1.946,0.133,1.813,3.34,1.46,22.45,-,-,71.87,-
1735,彰化縣,2015/11/02,線西,2.9,0.35,-,30.8,47,18,15.12,2.3,12.81,1.974,0.076,1.898,6.08,5.52,22.57,-,-,77.59,-
1736,彰化縣,2015/11/02,二林,3.7,0.35,-,29.9,50,20,13.29,1.58,11.7,-,-,-,4.48,3.41,23.93,-,-,77.47,-
1737,彰化縣,2015/11/01,彰化,3.4,0.41,-,21.8,35,16,17.92,2.21,15.71,1.975,0.142,1.833,2.08,0.95,23.32,-,-,74.69,-
1738,彰化縣,2015/11/01,線西,5.0,0.29,-,25.5,39,13,17.52,3.51,14.01,1.954,0.061,1.893,3.29,2.9,23.51,-,-,79.66,-
1739,彰化縣,2015/11/01,二林,5.1,0.32,-,23.7,45,19,13.27,1.94,11.33,-,-,-,2.67,1.72,24.57,-,-,80.87,-
1740,南投縣,2015/11/30,南投,3.1,0.57,-,21.5,54,20,27.68,7.22,20.46,2.093,0.242,1.851,1.4,0.83,22.86,0.0,0.0,72.6,0.0
1741,南投縣,2015/11/30,埔里,1.9,0.44,-,29.1,33,18,17.58,2.77,14.83,-,-,-,1.44,1.09,21.41,-,-,62.58,-
1742,南投縣,2015/11/30,竹山,1.5,0.4,-,29.5,56,34,18.98,2.4,16.58,-,-,-,1.39,1.05,22.35,-,-,73.91,-
1743,南投縣,2015/11/29,南投,1.7,0.54,-,31.9,71,34,21.26,3.07,18.2,2.002,0.161,1.841,1.36,0.88,22.29,0.0,0.0,68.92,0.0
1744,南投縣,2015/11/29,埔里,1.1,0.49,-,29.7,40,27,16.96,1.99,14.97,-,-,-,1.39,0.96,20.69,-,-,59.65,-
1745,南投縣,2015/11/29,竹山,2.5,0.43,-,35.2,72,47,18.46,1.53,16.93,-,-,-,1.34,0.91,22.16,-,-,68.21,-
1746,南投縣,2015/11/28,南投,2.7,0.62,-,37.4,80,42,26.49,3.78,22.71,2.094,0.23,1.864,1.19,0.8,19.8,0.0,0.0,66.0,0.0
1747,南投縣,2015/11/28,埔里,2.7,0.57,-,34.7,57,39,21.28,2.75,18.53,-,-,-,1.26,0.84,18.08,-,-,60.13,-
1748,南投縣,2015/11/28,竹山,2.2,0.51,-,41.4,93,-,19.31,1.68,17.63,-,-,-,1.08,0.74,19.45,-,-,66.88,-
1749,南投縣,2015/11/27,南投,4.0,0.52,-,27.5,59,23,29.06,6.3,22.76,2.069,0.223,1.845,1.38,0.83,17.68,0.0,0.0,56.47,0.0
1750,南投縣,2015/11/27,埔里,2.5,0.46,-,34.0,50,29,16.01,1.8,14.18,-,-,-,1.76,1.22,17.32,-,-,60.25,-
1751,南投縣,2015/11/27,竹山,3.4,0.39,-,31.2,73,-,20.49,1.39,19.07,-,-,-,1.46,1.04,17.32,-,-,59.25,-
1752,南投縣,2015/11/26,南投,2.7,0.52,-,29.1,52,10,19.56,2.94,16.62,2.0,0.17,1.83,2.58,1.62,18.6,0.0,0.0,55.75,0.0
1753,南投縣,2015/11/26,埔里,1.7,0.39,-,28.0,34,17,11.48,1.53,9.94,-,-,-,1.66,1.32,18.77,-,-,64.27,-
1754,南投縣,2015/11/26,竹山,2.9,0.42,-,32.5,49,16,14.87,1.38,13.49,-,-,-,1.87,1.24,18.23,-,-,58.86,-
1755,南投縣,2015/11/25,南投,2.9,0.46,-,29.6,58,13,20.09,3.63,16.46,1.994,0.172,1.821,1.99,1.33,23.42,0.0,0.0,68.18,0.0
1756,南投縣,2015/11/25,埔里,2.0,0.41,-,36.0,44,24,13.43,1.61,11.81,-,-,-,1.79,1.31,22.62,-,-,62.94,-
1757,南投縣,2015/11/25,竹山,3.8,0.46,-,31.9,59,26,17.91,1.85,16.06,-,-,-,1.52,1.07,22.97,-,-,70.66,-
1758,南投縣,2015/11/24,南投,2.9,0.58,-,23.4,54,18,25.34,5.96,19.37,2.053,0.228,1.825,1.49,0.77,24.0,0.0,0.0,72.2,0.0
1759,南投縣,2015/11/24,埔里,2.3,0.45,-,31.8,45,27,16.07,2.04,14.01,-,-,-,1.43,0.89,22.89,-,-,70.48,-
1760,南投縣,2015/11/24,竹山,3.0,0.38,-,27.2,61,36,21.4,3.81,17.6,-,-,-,1.29,0.78,23.41,-,-,74.22,-
1761,南投縣,2015/11/23,南投,2.6,0.54,-,22.2,60,22,24.95,7.57,17.38,2.058,0.23,1.828,1.44,0.95,24.87,0.0,0.0,75.11,0.0
1762,南投縣,2015/11/23,埔里,1.9,0.43,-,30.1,40,22,16.33,2.72,13.61,-,-,-,1.45,0.96,23.36,-,-,73.33,-
1763,南投縣,2015/11/23,竹山,3.7,0.39,-,27.5,66,36,20.27,4.33,15.94,-,-,-,1.38,0.91,24.56,-,-,76.36,-
1764,南投縣,2015/11/22,南投,2.3,0.46,-,23.0,47,16,17.9,4.97,12.93,1.903,0.12,1.783,1.3,0.9,24.97,0.0,0.0,73.52,0.0
1765,南投縣,2015/11/22,埔里,1.2,0.4,-,26.9,27,16,13.66,2.12,11.54,-,-,-,1.39,1.03,22.9,-,-,72.68,-
1766,南投縣,2015/11/22,竹山,3.7,0.42,-,25.6,60,34,18.49,4.92,13.58,-,-,-,1.24,0.87,24.63,-,-,75.89,-
1767,南投縣,2015/11/21,南投,1.5,0.6,-,13.2,80,40,21.67,4.68,16.99,2.026,0.185,1.841,1.17,0.74,24.22,0.75,6.76,82.23,13.06
1768,南投縣,2015/11/21,埔里,1.5,0.44,-,12.5,39,25,17.46,3.78,13.68,-,-,-,1.22,0.66,21.64,-,-,82.03,-
1769,南投縣,2015/11/21,竹山,1.4,0.44,-,17.6,73,46,17.83,1.81,16.0,-,-,-,1.12,0.74,23.49,-,-,83.78,-
1770,南投縣,2015/11/20,南投,3.6,0.73,-,26.0,88,40,29.12,6.72,22.4,2.2,0.313,1.886,1.09,0.66,25.31,0.0,0.0,76.1,0.0
1771,南投縣,2015/11/20,埔里,3.1,0.54,-,23.8,57,40,19.7,2.71,16.99,-,-,-,1.18,0.81,23.5,-,-,74.78,-
1772,南投縣,2015/11/20,竹山,2.6,0.48,-,33.1,91,56,19.04,1.74,17.28,-,-,-,1.14,0.84,24.77,-,-,79.31,-
1773,南投縣,2015/11/19,南投,2.0,0.55,-,29.7,69,27,21.92,3.22,18.69,2.013,0.218,1.795,1.35,0.81,26.4,0.0,0.0,72.18,0.0
1774,南投縣,2015/11/19,埔里,1.9,0.44,-,-,41,26,16.51,2.26,14.25,-,-,-,1.51,0.98,24.34,-,-,68.04,-
1775,南投縣,2015/11/19,竹山,3.5,0.41,-,27.9,74,41,19.46,2.89,16.57,-,-,-,1.32,0.91,25.79,-,-,75.57,-
1776,南投縣,2015/11/18,南投,2.6,0.45,-,24.3,53,23,18.55,3.5,15.05,1.939,0.178,1.761,1.44,0.95,26.78,0.0,0.0,71.04,0.0
1777,南投縣,2015/11/18,埔里,1.6,0.4,-,17.6,47,31,16.62,2.93,13.69,-,-,-,1.28,0.81,24.44,-,-,72.83,-
1778,南投縣,2015/11/18,竹山,3.3,0.34,-,25.1,63,42,16.93,2.39,14.53,-,-,-,1.48,0.97,26.65,-,-,73.22,-
1779,南投縣,2015/11/17,南投,3.1,0.57,-,27.6,59,28,24.14,5.2,18.94,2.038,0.229,1.809,1.36,0.98,26.67,0.0,0.0,67.57,0.0
1780,南投縣,2015/11/17,埔里,3.0,0.48,-,31.8,51,35,17.73,1.6,16.12,-,-,-,1.31,1.1,24.84,-,-,69.84,-
1781,南投縣,2015/11/17,竹山,2.7,0.36,-,32.6,69,49,17.47,3.06,14.42,-,-,-,1.11,0.77,26.47,-,-,70.5,-
1782,南投縣,2015/11/16,南投,3.9,0.54,-,26.0,56,24,22.74,4.44,18.29,1.985,0.195,1.79,1.38,0.97,25.78,0.0,0.0,70.38,0.0
1783,南投縣,2015/11/16,埔里,2.8,0.43,-,32.2,46,29,17.71,2.48,15.23,-,-,-,1.45,1.07,24.22,-,-,71.46,-
1784,南投縣,2015/11/16,竹山,3.0,0.41,-,30.9,67,40,18.4,1.32,17.11,-,-,-,1.27,0.82,25.3,-,-,73.79,-
1785,南投縣,2015/11/15,南投,3.6,0.57,-,23.2,53,23,22.97,3.95,19.02,1.952,0.148,1.804,1.34,0.92,26.55,0.0,0.0,68.52,0.0
1786,南投縣,2015/11/15,埔里,1.4,0.39,-,32.7,39,28,15.16,1.87,13.29,-,-,-,1.66,1.23,24.81,-,-,68.13,-
1787,南投縣,2015/11/15,竹山,3.3,0.43,-,28.2,58,35,18.52,2.49,16.0,-,-,-,1.19,0.84,26.27,-,-,70.46,-
1788,南投縣,2015/11/14,南投,1.3,0.58,-,23.3,73,34,23.05,4.59,18.46,2.004,0.203,1.801,1.48,0.82,25.89,0.0,0.0,72.89,0.0
1789,南投縣,2015/11/14,埔里,1.8,0.5,-,33.9,61,45,16.15,1.17,15.0,-,-,-,1.54,1.2,24.24,-,-,73.81,-
1790,南投縣,2015/11/14,竹山,3.3,0.41,-,29.1,66,39,18.6,1.35,17.24,-,-,-,1.32,0.98,25.49,-,-,74.33,-
1791,南投縣,2015/11/13,南投,3.3,0.72,-,30.1,125,65,27.25,2.89,24.37,2.144,0.28,1.864,1.18,0.79,25.69,0.0,0.0,76.6,0.0
1792,南投縣,2015/11/13,埔里,2.2,0.64,-,43.6,89,66,17.29,2.29,15.0,-,-,-,1.39,1.08,24.37,-,-,75.99,-
1793,南投縣,2015/11/13,竹山,4.4,0.59,-,36.9,137,85,20.62,1.82,18.79,-,-,-,1.19,0.83,25.43,-,-,80.19,-
1794,南投縣,2015/11/12,南投,5.2,0.78,-,42.7,94,47,31.63,5.22,26.41,2.222,0.338,1.884,1.22,0.96,26.03,0.0,0.0,71.67,0.0
1795,南投縣,2015/11/12,埔里,2.7,0.54,-,44.6,57,43,15.69,1.92,13.78,-,-,-,1.36,1.01,24.8,-,-,72.01,-
1796,南投縣,2015/11/12,竹山,4.3,0.52,-,45.9,94,56,20.64,3.35,17.29,-,-,-,1.16,0.84,25.61,-,-,75.76,-
1797,南投縣,2015/11/11,南投,5.0,0.71,-,31.9,75,31,28.84,4.04,24.8,2.164,0.292,1.872,1.36,0.87,24.87,0.0,0.0,70.0,0.0
1798,南投縣,2015/11/11,埔里,1.6,0.55,-,42.5,55,39,15.81,1.88,13.93,-,-,-,1.53,1.2,24.1,-,-,73.72,-
1799,南投縣,2015/11/11,竹山,4.8,0.54,-,34.9,79,46,24.98,2.87,22.1,-,-,-,1.16,0.76,24.49,-,-,73.85,-
1800,南投縣,2015/11/10,南投,2.6,0.71,-,31.6,46,15,22.85,4.35,18.5,2.045,0.182,1.863,1.69,0.77,24.52,0.0,0.0,68.56,0.0
1801,南投縣,2015/11/10,埔里,1.3,0.47,-,35.6,48,34,15.3,2.06,13.24,-,-,-,1.43,1.1,24.65,-,-,73.8,-
1802,南投縣,2015/11/10,竹山,2.7,0.62,-,33.3,60,31,19.85,2.15,17.7,-,-,-,1.57,1.17,24.58,-,-,73.16,-
1803,南投縣,2015/11/09,南投,3.1,0.65,-,22.8,74,33,25.06,5.33,19.73,2.034,0.208,1.826,1.5,0.86,26.39,0.0,0.0,73.87,0.0
1804,南投縣,2015/11/09,埔里,1.7,0.42,-,30.0,51,37,15.06,1.84,13.21,-,-,-,1.4,1.13,25.24,-,-,73.85,-
1805,南投縣,2015/11/09,竹山,3.2,0.5,-,25.4,85,45,17.84,2.33,15.5,-,-,-,1.36,0.86,26.17,-,-,77.32,-
1806,南投縣,2015/11/08,南投,3.5,0.51,-,29.7,73,37,18.38,2.12,16.26,1.919,0.139,1.78,1.24,0.81,26.83,0.0,0.0,71.11,0.0
1807,南投縣,2015/11/08,埔里,1.7,0.42,-,34.5,47,36,14.87,2.2,12.67,-,-,-,1.47,1.08,25.36,-,-,72.03,-
1808,南投縣,2015/11/08,竹山,2.1,0.39,-,35.0,81,51,11.57,2.33,9.23,-,-,-,1.12,0.76,26.48,-,-,76.05,-
1809,南投縣,2015/11/07,南投,2.7,0.45,-,29.1,81,37,18.18,2.53,15.65,1.947,0.152,1.795,1.38,1.01,27.27,0.0,0.0,71.95,0.0
1810,南投縣,2015/11/07,埔里,1.2,0.39,-,29.7,46,32,13.62,1.99,11.63,-,-,-,1.38,1.03,25.68,-,-,70.55,-
1811,南投縣,2015/11/07,竹山,2.6,0.32,-,32.5,73,39,12.4,2.84,9.56,-,-,-,1.28,0.79,26.74,-,-,75.03,-
1812,南投縣,2015/11/06,南投,5.4,0.48,-,31.9,78,34,21.74,5.37,16.37,1.983,0.187,1.795,1.4,1.17,26.77,0.0,0.0,75.41,0.0
1813,南投縣,2015/11/06,埔里,1.5,0.43,-,32.8,59,44,14.28,1.77,12.49,-,-,-,1.47,1.14,25.65,-,-,73.32,-
1814,南投縣,2015/11/06,竹山,3.2,0.34,-,37.3,80,41,15.06,2.58,12.48,-,-,-,1.37,1.03,26.12,-,-,80.43,-
1815,南投縣,2015/11/05,南投,4.5,0.54,-,26.4,71,33,25.11,4.07,21.04,2.014,0.201,1.813,1.28,0.81,26.14,0.0,0.0,76.22,0.0
1816,南投縣,2015/11/05,埔里,1.8,0.49,-,35.4,61,42,15.3,1.56,13.71,-,-,-,1.43,1.08,24.8,-,-,75.67,-
1817,南投縣,2015/11/05,竹山,4.3,0.34,-,27.1,68,35,18.67,2.69,15.98,-,-,-,1.22,0.86,25.26,-,-,79.95,-
1818,南投縣,2015/11/04,南投,2.9,0.56,-,35.3,81,33,20.05,3.68,16.38,2.098,0.215,1.883,1.32,0.96,25.8,0.0,0.0,76.49,0.0
1819,南投縣,2015/11/04,埔里,1.2,0.51,-,37.2,58,39,15.0,1.52,13.58,-,-,-,1.45,1.02,24.35,-,-,76.37,-
1820,南投縣,2015/11/04,竹山,2.6,0.35,-,33.8,65,32,16.16,2.43,13.73,-,-,-,1.33,0.88,25.39,-,-,78.13,-
1821,南投縣,2015/11/03,南投,3.3,0.58,-,28.5,52,20,25.61,5.16,20.45,2.096,0.244,1.851,1.21,0.83,24.41,0.0,0.0,72.77,0.0
1822,南投縣,2015/11/03,埔里,1.9,0.49,-,37.0,37,25,17.33,2.56,14.77,-,-,-,1.34,1.0,23.92,-,-,71.99,-
1823,南投縣,2015/11/03,竹山,3.1,0.44,-,33.9,62,32,21.13,3.54,17.59,-,-,-,1.23,0.87,23.9,-,-,76.28,-
1824,南投縣,2015/11/02,南投,2.6,0.48,-,23.1,43,14,20.36,2.83,17.52,1.978,0.159,1.818,1.61,0.71,23.49,0.0,0.0,71.84,0.0
1825,南投縣,2015/11/02,埔里,1.6,0.41,-,28.3,30,18,15.24,1.96,13.27,-,-,-,1.53,1.2,23.13,-,-,73.51,-
1826,南投縣,2015/11/02,竹山,3.3,0.4,-,26.1,53,24,19.46,1.57,17.9,-,-,-,1.66,1.19,23.16,-,-,75.78,-
1827,南投縣,2015/11/01,南投,3.9,0.5,-,17.7,64,24,24.64,4.58,20.06,2.017,0.169,1.848,1.36,0.78,24.07,0.0,0.0,76.15,0.0
1828,南投縣,2015/11/01,埔里,0.8,0.39,-,25.2,36,28,12.7,1.77,10.93,-,-,-,1.17,0.79,22.5,-,-,80.46,-
1829,南投縣,2015/11/01,竹山,3.2,0.39,-,19.2,66,32,20.54,1.8,18.81,-,-,-,1.24,0.83,23.61,-,-,79.95,-
1830,雲林縣,2015/11/30,斗六,3.8,0.45,-,18.6,51,25,25.23,4.95,20.28,-,-,-,1.81,1.1,22.59,-,-,76.36,-
1831,雲林縣,2015/11/30,崙背,2.4,0.26,-,24.8,42,18,13.83,1.32,12.46,-,-,-,3.61,2.21,24.28,0.0,0.0,75.79,0.0
1832,雲林縣,2015/11/30,麥寮,4.1,0.27,-,34.4,63,17,12.55,1.45,11.11,1.914,0.054,1.86,4.66,1.45,24.07,-,-,82.8,-
1833,雲林縣,2015/11/30,臺西,2.5,0.2,-,39.7,25,10,9.88,1.23,8.64,1.914,0.039,1.874,7.07,6.88,22.19,-,-,80.37,-
1834,雲林縣,2015/11/29,斗六,3.6,0.48,-,32.9,77,56,20.72,3.44,17.28,-,-,-,1.76,0.92,22.63,-,-,70.52,-
1835,雲林縣,2015/11/29,崙背,3.7,0.48,-,25.0,84,62,17.59,1.82,15.77,-,-,-,2.69,1.74,23.82,0.0,0.0,75.93,0.0
1836,雲林縣,2015/11/29,麥寮,2.6,0.37,-,33.4,101,47,14.48,1.99,12.48,2.258,0.169,2.089,3.24,1.14,23.5,-,-,84.64,-
1837,雲林縣,2015/11/29,臺西,3.4,0.35,-,37.2,62,43,14.7,1.36,13.29,2.13,0.101,2.029,5.15,4.74,21.72,-,-,80.54,-
1838,雲林縣,2015/11/28,斗六,5.2,0.59,-,37.4,100,66,25.87,4.93,20.95,-,-,-,1.33,0.76,20.53,-,-,66.18,-
1839,雲林縣,2015/11/28,崙背,4.0,0.47,-,29.6,86,59,22.78,3.98,18.8,-,-,-,1.98,1.17,21.61,0.0,0.0,65.96,0.0
1840,雲林縣,2015/11/28,麥寮,4.3,0.44,-,36.0,86,46,21.64,4.05,17.59,2.296,0.154,2.142,2.17,0.88,21.62,-,-,75.27,-
1841,雲林縣,2015/11/28,臺西,5.7,0.43,-,38.8,66,45,22.88,4.11,18.78,2.275,0.165,2.11,3.35,2.99,19.6,-,-,73.23,-
1842,雲林縣,2015/11/27,斗六,4.8,0.43,-,28.4,65,37,25.08,3.92,21.16,-,-,-,1.58,0.93,17.77,-,-,55.92,-
1843,雲林縣,2015/11/27,崙背,3.6,0.34,-,30.0,62,33,16.25,1.51,14.74,-,-,-,3.05,2.38,18.56,0.0,0.0,51.85,0.0
1844,雲林縣,2015/11/27,麥寮,4.5,0.34,-,34.4,72,28,15.92,1.6,14.32,1.992,0.089,1.903,4.09,1.76,19.41,-,-,61.04,-
1845,雲林縣,2015/11/27,臺西,6.4,0.36,-,34.9,72,29,18.06,2.02,16.04,2.284,0.319,1.965,6.6,6.46,16.91,-,-,63.97,-
1846,雲林縣,2015/11/26,斗六,3.5,0.35,-,32.6,57,15,14.15,1.49,12.64,-,-,-,3.52,1.79,18.63,-,-,56.59,-
1847,雲林縣,2015/11/26,崙背,2.1,0.3,-,33.6,227,27,11.09,1.59,9.5,-,-,-,6.47,5.43,19.61,0.0,0.0,49.02,0.0
1848,雲林縣,2015/11/26,麥寮,1.6,0.27,-,42.0,190,21,8.5,1.75,6.74,1.895,0.056,1.839,8.43,4.07,20.5,-,-,61.14,-
1849,雲林縣,2015/11/26,臺西,1.7,0.24,-,44.5,139,22,6.76,0.87,5.9,1.974,0.049,1.925,12.53,12.1,17.7,-,-,65.86,-
1850,雲林縣,2015/11/25,斗六,2.8,0.37,-,31.9,64,18,17.28,3.18,14.1,-,-,-,2.64,1.17,23.43,-,-,70.43,-
1851,雲林縣,2015/11/25,崙背,3.4,0.32,-,30.7,78,19,12.78,1.82,10.95,-,-,-,4.82,3.58,24.64,0.0,0.0,69.49,0.0
1852,雲林縣,2015/11/25,麥寮,3.4,0.29,-,40.9,102,18,9.94,1.72,8.23,1.895,0.048,1.847,6.28,2.33,24.41,-,-,77.15,-
1853,雲林縣,2015/11/25,臺西,1.7,0.23,-,45.8,43,13,7.42,1.16,6.26,1.937,0.03,1.907,9.61,9.01,22.69,-,-,75.92,-
1854,雲林縣,2015/11/24,斗六,3.9,0.44,-,24.6,58,22,21.47,4.05,17.42,-,-,-,1.92,0.99,24.16,-,-,73.65,-
1855,雲林縣,2015/11/24,崙背,3.5,0.39,-,27.0,57,23,13.83,1.13,12.67,-,-,-,3.86,2.87,25.24,0.0,0.0,72.64,0.0
1856,雲林縣,2015/11/24,麥寮,3.1,0.38,-,35.9,103,25,12.69,2.46,10.23,1.946,0.071,1.875,5.18,1.94,24.92,-,-,79.85,-
1857,雲林縣,2015/11/24,臺西,3.6,0.34,-,40.7,56,21,9.92,1.37,8.55,2.001,0.056,1.944,8.13,7.75,23.34,-,-,77.89,-
1858,雲林縣,2015/11/23,斗六,3.9,0.42,-,24.3,66,29,20.53,4.79,15.75,-,-,-,1.73,0.95,25.05,-,-,76.99,-
1859,雲林縣,2015/11/23,崙背,4.2,0.38,-,18.6,59,25,17.68,4.16,13.52,-,-,-,3.08,2.21,26.3,0.0,0.0,79.19,0.0
1860,雲林縣,2015/11/23,麥寮,3.4,0.34,-,25.3,90,20,14.88,3.33,11.55,1.963,0.067,1.896,4.19,1.61,25.62,-,-,86.31,-
1861,雲林縣,2015/11/23,臺西,4.5,0.32,-,28.0,44,20,14.81,1.96,12.82,2.049,0.052,1.997,6.3,6.15,24.24,-,-,82.4,-
1862,雲林縣,2015/11/22,斗六,4.4,0.43,-,25.2,61,32,17.41,4.34,13.08,-,-,-,1.3,0.65,25.05,-,-,77.27,-
1863,雲林縣,2015/11/22,崙背,3.9,0.41,-,23.2,68,43,16.08,4.11,11.97,-,-,-,2.1,1.0,26.76,0.0,0.0,82.5,0.0
1864,雲林縣,2015/11/22,麥寮,2.8,0.36,-,32.2,82,37,12.34,2.78,9.55,2.236,0.104,2.133,2.66,0.76,25.99,-,-,88.28,-
1865,雲林縣,2015/11/22,臺西,5.0,0.32,-,35.2,54,36,16.2,3.13,13.07,2.106,0.106,1.999,4.72,3.43,24.97,-,-,82.64,-
1866,雲林縣,2015/11/21,斗六,2.3,0.59,-,13.6,85,46,28.13,7.77,20.35,-,-,-,1.02,0.72,24.44,-,-,85.27,-
1867,雲林縣,2015/11/21,崙背,3.2,0.49,-,19.8,83,58,18.69,2.12,16.57,-,-,-,1.81,1.37,26.47,0.5,7.52,85.45,112.49
1868,雲林縣,2015/11/21,麥寮,4.3,0.45,-,28.1,82,44,15.67,2.52,13.2,2.199,0.136,2.063,1.73,1.1,25.9,-,-,89.62,-
1869,雲林縣,2015/11/21,臺西,3.8,0.42,-,34.3,67,47,14.91,1.88,13.03,2.184,0.113,2.072,2.81,2.69,24.69,-,-,83.99,-
1870,雲林縣,2015/11/20,斗六,3.8,0.63,-,25.2,98,47,28.05,3.68,24.45,-,-,-,1.35,0.83,25.32,-,-,80.41,-
